ts_et,trade_id,spot,net_mid,net_spread,unreal_pnl,pop,ev,p_maxloss,sigma,max_gain,max_loss
2026-07-30 14:20:07,auto_20260730_090015,7425.1,19.68,0.15,-1652.5,0.348,-548,0.0174,35.3,12023,-3604
2026-07-30 14:22:20,auto_20260730_090015,7427.55,20.93,0.25,-1527.5,0.3572,-488,0.0225,34.9,12111,-3598
2026-07-30 14:24:32,auto_20260730_090015,7427.32,20.83,0.25,-1537.5,0.3517,-525,0.0169,34.5,11929,-3601
2026-07-30 14:26:45,auto_20260730_090015,7425.9,19.52,0.15,-1667.5,0.3375,-607,0.0172,34.1,11626,-3614
2026-07-30 14:28:58,auto_20260730_090015,7427.4,20.57,0.25,-1562.5,0.3461,-579,0.0168,33.7,11613,-3607
2026-07-30 14:31:10,auto_20260730_090015,7429.07,20.98,0.25,-1522.5,0.3503,-538,0.0162,33.3,11615,-3608
2026-07-30 14:33:23,auto_20260730_090015,7427.95,20.73,0.35,-1547.5,0.3409,-614,0.0165,32.9,11336,-3615
2026-07-30 14:35:36,auto_20260730_090015,7426.6,19.95,0.3,-1625.0,0.3264,-698,0.0168,32.5,11032,-3617
2026-07-30 14:37:48,auto_20260730_090015,7425.95,18.78,0.15,-1742.5,0.3158,-753,0.0169,32.1,10796,-3615
2026-07-30 14:40:01,auto_20260730_090015,7425.0,18.57,0.25,-1762.5,0.3055,-819,0.0228,31.6,10527,-3602
2026-07-30 14:42:14,auto_20260730_090015,7426.18,18.97,0.15,-1722.5,0.3042,-805,0.0223,31.2,10469,-3598
2026-07-30 14:44:26,auto_20260730_090015,7426.48,19.38,0.15,-1682.5,0.3012,-824,0.0221,30.7,10320,-3596
2026-07-30 14:46:39,auto_20260730_090015,7428.32,20.68,0.25,-1552.5,0.3155,-776,0.0159,30.3,10323,-3611
2026-07-30 14:48:51,auto_20260730_090015,7429.02,20.67,0.15,-1552.5,0.3119,-773,0.0156,29.8,10210,-3614
2026-07-30 14:51:04,auto_20260730_090015,7429.52,21.27,0.25,-1492.5,0.314,-779,0.0205,29.4,10073,-3600
2026-07-30 14:53:17,auto_20260730_090015,7429.07,20.88,0.25,-1532.5,0.3021,-832,0.0205,28.9,9838,-3607
2026-07-30 14:55:29,auto_20260730_090015,7429.12,20.88,0.25,-1532.5,0.3002,-860,0.0153,28.4,9650,-3616
2026-07-30 14:57:42,auto_20260730_090015,7429.52,20.93,0.25,-1527.5,0.2974,-870,0.02,27.9,9494,-3608
2026-07-30 14:59:54,auto_20260730_090015,7431.93,23.12,0.15,-1307.5,0.3185,-769,0.0139,27.4,9535,-3619
2026-07-30 15:02:07,auto_20260730_090015,7435.43,26.62,0.25,-957.5,0.3524,-581,0.0123,26.9,9681,-3616
2026-07-30 15:04:20,auto_20260730_090015,7435.52,27.27,0.25,-892.5,0.3511,-601,0.016,26.4,9483,-3600
2026-07-30 15:06:32,auto_20260730_090015,7436.68,27.48,0.25,-872.5,0.3608,-547,0.015,25.8,9387,-3600
2026-07-30 15:08:45,auto_20260730_090015,7439.45,30.58,0.25,-562.5,0.4005,-370,0.013,25.3,9449,-3609
2026-07-30 15:10:57,auto_20260730_090015,7445.7,36.08,0.35,-12.5,0.4922,115,0.009,24.8,9853,-3615
2026-07-30 15:13:10,auto_20260730_090015,7446.1,36.58,0.35,37.5,0.4982,134,0.0083,24.2,9667,-3610
2026-07-30 15:15:23,auto_20260730_090015,7444.2,34.68,0.35,-152.5,0.4663,-45,0.009,23.6,9246,-3602
2026-07-30 15:17:35,auto_20260730_090015,7445.73,36.27,0.25,7.5,0.4913,72,0.0057,23.0,9162,-3620
2026-07-30 15:19:48,auto_20260730_090015,7447.0,36.88,0.45,67.5,0.5165,172,0.0082,22.4,9045,-3614
2026-07-30 15:22:01,auto_20260730_090015,7445.32,35.52,0.25,-67.5,0.4845,8,0.0087,21.8,8627,-3609
2026-07-30 15:24:13,auto_20260730_090015,7446.15,36.82,0.35,62.5,0.4971,70,0.0074,21.1,8453,-3615
2026-07-30 15:26:26,auto_20260730_090015,7445.45,35.77,0.25,-42.5,0.4843,-6,0.0072,20.5,8117,-3614
2026-07-30 15:28:39,auto_20260730_090015,7444.25,34.38,0.25,-182.5,0.4587,-128,0.0072,19.8,7723,-3615
2026-07-30 15:30:51,auto_20260730_090015,7443.77,34.43,0.25,-177.5,0.4523,-184,0.008,19.1,7391,-3608
2026-07-30 15:33:04,auto_20260730_090015,7441.5,32.23,0.65,-397.5,0.396,-406,0.0087,18.3,6868,-3611
2026-07-30 15:35:17,auto_20260730_090015,7442.4,32.72,0.55,-347.5,0.4145,-335,0.007,17.6,6650,-3614
2026-07-30 15:37:29,auto_20260730_090015,7440.82,31.52,0.25,-467.5,0.3714,-495,0.0072,16.8,6171,-3616
2026-07-30 15:39:42,auto_20260730_090015,7442.38,32.28,0.25,-392.5,0.4083,-357,0.0048,15.9,5988,-3618
2026-07-30 15:41:55,auto_20260730_090015,7442.5,32.83,0.35,-337.5,0.4021,-354,0.0043,15.0,5644,-3617
2026-07-30 15:44:07,auto_20260730_090015,7443.32,33.12,0.35,-307.5,0.4207,-280,0.0027,14.1,5346,-3617
2026-07-31 10:36:42,auto_20260731_093510,7434.35,36.2,0.4,-50.0,0.5548,1316,0.0127,62.4,21708,-3634
2026-07-31 10:38:54,auto_20260731_093510,7433.95,35.95,0.3,-75.0,0.56,1297,0.0064,62.1,21583,-3667
2026-07-31 10:41:07,auto_20260731_093510,7438.7,35.55,0.3,-115.0,0.5575,1319,0.0126,61.9,21972,-3648
2026-07-31 10:43:19,auto_20260731_093510,7432.8,35.45,0.3,-125.0,0.5489,1258,0.0128,61.7,21296,-3654
2026-07-31 10:45:32,auto_20260731_093510,7441.0,35.45,0.3,-125.0,0.5546,1314,0.0126,61.5,22030,-3652
2026-07-31 10:47:45,auto_20260731_093510,7442.15,35.45,0.3,-125.0,0.5558,1314,0.0125,61.3,22059,-3632
2026-07-31 10:49:57,auto_20260731_093510,7447.1,36.4,0.2,-30.0,0.5587,1391,0.0123,61.1,22467,-3621
2026-07-31 10:52:10,auto_20260731_093510,7449.75,37.15,0.3,45.0,0.5685,1437,0.0121,60.8,22644,-3642
2026-07-31 10:54:22,auto_20260731_093510,7449.35,36.55,0.3,-15.0,0.5685,1411,0.0061,60.6,22517,-3665
2026-07-31 10:56:35,auto_20260731_093510,7446.95,36.15,0.3,-55.0,0.5587,1337,0.0123,60.4,22189,-3625
2026-07-31 10:58:47,auto_20260731_093510,7447.5,36.35,0.3,-35.0,0.5605,1333,0.0122,60.2,22156,-3653
2026-07-31 11:01:00,auto_20260731_093510,7445.15,34.95,0.3,-175.0,0.551,1265,0.0124,60.0,21832,-3650
2026-07-31 11:03:13,auto_20260731_093510,7445.85,35.25,0.3,-145.0,0.557,1263,0.0123,59.7,21814,-3630
2026-07-31 11:05:25,auto_20260731_093510,7451.15,36.5,0.4,-20.0,0.5624,1375,0.012,59.5,22255,-3650
2026-07-31 11:07:38,auto_20260731_093510,7442.7,34.2,0.4,-250.0,0.5421,1168,0.0125,59.3,21320,-3633
2026-07-31 11:09:50,auto_20260731_093510,7441.0,33.85,0.3,-285.0,0.5395,1124,0.0126,59.1,21060,-3636
2026-07-31 11:12:03,auto_20260731_093510,7435.1,33.35,0.3,-335.0,0.5342,1042,0.0127,58.9,20380,-3631
2026-07-31 11:14:15,auto_20260731_093510,7445.1,35.1,0.4,-160.0,0.5407,1161,0.0062,58.6,21290,-3661
2026-07-31 11:16:28,auto_20260731_093510,7445.6,34.1,0.4,-260.0,0.5467,1153,0.0123,58.4,21249,-3642
2026-07-31 11:18:41,auto_20260731_093510,7438.55,33.55,0.3,-315.0,0.5316,1020,0.0126,58.2,20453,-3653
2026-07-31 11:20:53,auto_20260731_093510,7440.7,33.3,0.2,-340.0,0.5291,1030,0.0126,57.9,20576,-3628
2026-07-31 11:23:06,auto_20260731_093510,7437.15,32.35,0.3,-435.0,0.5251,969,0.0127,57.7,20129,-3646
2026-07-31 11:25:18,auto_20260731_093510,7434.4,31.85,0.3,-485.0,0.5232,928,0.0127,57.5,19762,-3650
2026-07-31 11:27:31,auto_20260731_093510,7426.7,32.85,0.3,-385.0,0.5228,904,0.0127,57.2,19559,-3634
2026-07-31 11:29:43,auto_20260731_093510,7425.55,32.85,0.3,-385.0,0.5183,892,0.0127,57.0,19581,-3659
2026-07-31 11:31:56,auto_20260731_093510,7427.7,31.8,0.2,-490.0,0.5225,863,0.0128,56.8,19273,-3627
2026-07-31 11:34:08,auto_20260731_093510,7425.5,31.55,0.3,-515.0,0.5183,855,0.0064,56.5,19399,-3668
2026-07-31 11:36:21,auto_20260731_093510,7436.75,31.45,0.3,-525.0,0.5148,854,0.0127,56.3,19530,-3626
2026-07-31 11:38:34,auto_20260731_093510,7445.6,33.6,0.4,-310.0,0.5281,975,0.0123,56.1,20320,-3635
2026-07-31 11:40:46,auto_20260731_093510,7443.7,32.7,0.4,-400.0,0.5246,918,0.0124,55.8,20035,-3640
2026-07-31 11:42:59,auto_20260731_093510,7436.4,30.85,0.3,-585.0,0.5093,794,0.0127,55.6,19210,-3653
2026-07-31 11:45:11,auto_20260731_093510,7443.25,31.35,0.3,-535.0,0.5187,872,0.0062,55.4,19799,-3666
2026-07-31 11:47:24,auto_20260731_093510,7439.5,30.15,0.3,-655.0,0.5132,792,0.0126,55.1,19328,-3650
2026-07-31 11:49:36,auto_20260731_093510,7437.0,29.8,0.4,-690.0,0.5101,743,0.0063,54.9,18981,-3668
2026-07-31 11:51:49,auto_20260731_093510,7445.45,32.35,0.3,-435.0,0.518,861,0.0123,54.6,19729,-3642
2026-07-31 11:54:02,auto_20260731_093510,7447.95,32.8,0.4,-390.0,0.524,903,0.0121,54.4,19882,-3637
2026-07-31 11:56:14,auto_20260731_093510,7450.4,33.9,0.2,-280.0,0.5309,952,0.0119,54.1,20029,-3631
2026-07-31 11:58:27,auto_20260731_093510,7456.7,35.75,0.3,-95.0,0.5468,1147,0.0056,53.9,20560,-3667
2026-07-31 12:00:39,auto_20260731_093510,7454.8,35.15,0.3,-155.0,0.5408,1059,0.0115,53.7,20272,-3660
2026-07-31 12:02:52,auto_20260731_093510,7453.35,35.1,0.4,-160.0,0.5317,991,0.0116,53.4,20027,-3642
2026-07-31 12:05:04,auto_20260731_093510,7455.9,35.95,0.3,-75.0,0.5405,1064,0.0113,53.2,20183,-3632
2026-07-31 12:07:17,auto_20260731_093510,7451.5,33.85,0.3,-285.0,0.5262,894,0.0117,52.9,19642,-3636
2026-07-31 12:09:30,auto_20260731_093510,7453.9,35.05,0.3,-165.0,0.5283,956,0.0115,52.7,19782,-3639
2026-07-31 12:11:42,auto_20260731_093510,7457.1,36.45,0.3,-25.0,0.5375,1057,0.0112,52.4,20000,-3643
2026-07-31 12:13:55,auto_20260731_093510,7458.9,37.85,0.3,115.0,0.5441,1113,0.011,52.1,20079,-3640
2026-07-31 12:16:07,auto_20260731_093510,7453.2,34.55,0.3,-215.0,0.5189,876,0.0116,51.9,19407,-3665
2026-07-31 12:18:20,auto_20260731_093510,7454.95,35.9,0.2,-80.0,0.5249,921,0.0113,51.6,19479,-3653
2026-07-31 12:20:32,auto_20260731_093510,7457.15,35.85,0.3,-85.0,0.5345,988,0.0056,51.4,19596,-3668
2026-07-31 12:22:45,auto_20260731_093510,7461.65,38.9,0.4,220.0,0.5493,1165,0.0106,51.1,19942,-3645
2026-07-31 12:24:58,auto_20260731_093510,7466.65,42.17,0.25,547.5,0.5706,1397,0.0049,50.9,20338,-3667
2026-07-31 12:27:10,auto_20260731_093510,7464.45,40.55,0.3,385.0,0.5648,1267,0.0101,50.6,20013,-3634
2026-07-31 12:29:23,auto_20260731_093510,7466.15,42.33,0.25,562.5,0.5706,1338,0.0099,50.3,20078,-3661
2026-07-31 12:31:35,auto_20260731_093510,7467.0,42.27,0.85,557.5,0.5726,1368,0.0097,50.1,20057,-3655
2026-07-31 12:33:48,auto_20260731_093510,7469.75,44.4,0.3,770.0,0.5856,1505,0.0093,49.8,20225,-3661
2026-07-31 12:36:00,auto_20260731_093510,7472.1,46.62,0.25,992.5,0.5971,1629,0.0089,49.5,20353,-3660
2026-07-31 12:38:13,auto_20260731_093510,7469.7,43.53,0.25,682.5,0.5836,1471,0.0092,49.3,20006,-3641
2026-07-31 12:40:26,auto_20260731_093510,7470.75,45.28,0.25,857.5,0.5925,1517,0.0045,49.0,20002,-3669
2026-07-31 12:42:38,auto_20260731_093510,7468.25,43.12,0.25,642.5,0.5708,1356,0.0093,48.7,19644,-3665
2026-07-31 12:44:51,auto_20260731_093510,7466.3,41.53,0.15,482.5,0.562,1232,0.0097,48.4,19339,-3657
2026-07-31 12:47:03,auto_20260731_093510,7469.4,43.32,0.25,662.5,0.5798,1391,0.0091,48.2,19539,-3661
2026-07-31 12:49:16,auto_20260731_093510,7467.0,42.62,0.25,592.5,0.5645,1237,0.0094,47.9,19189,-3648
2026-07-31 12:51:28,auto_20260731_093510,7472.95,45.8,0.2,910.0,0.6013,1577,0.0085,47.6,19672,-3642
2026-07-31 12:53:41,auto_20260731_093510,7471.65,44.92,0.25,822.5,0.5902,1481,0.0087,47.3,19430,-3669
2026-07-31 12:55:53,auto_20260731_093510,7470.4,44.33,0.25,762.5,0.5792,1388,0.0089,47.1,19193,-3644
2026-07-31 12:58:06,auto_20260731_093510,7472.2,44.92,0.25,822.5,0.5934,1485,0.0085,46.8,19259,-3641
2026-07-31 13:00:19,auto_20260731_093510,7470.15,43.53,0.25,682.5,0.5775,1342,0.0089,46.5,18940,-3668
2026-07-31 13:02:31,auto_20260731_093510,7475.2,47.83,0.25,1112.5,0.6115,1651,0.0119,46.2,19331,-3659
2026-07-31 13:04:44,auto_20260731_093510,7475.5,47.78,0.15,1107.5,0.6102,1657,0.0117,45.9,19245,-3665
2026-07-31 13:06:56,auto_20260731_093510,7473.1,45.53,0.15,882.5,0.594,1483,0.0123,45.6,18889,-3667
2026-07-31 13:09:09,auto_20260731_093510,7471.55,44.72,0.25,802.5,0.5841,1367,0.0126,45.3,18617,-3649
2026-07-31 13:11:21,auto_20260731_093510,7475.75,47.62,0.15,1092.5,0.6127,1632,0.0152,45.0,18920,-3635
2026-07-31 13:13:34,auto_20260731_093510,7475.7,48.03,0.15,1132.5,0.6115,1615,0.0113,44.7,18796,-3659
2026-07-31 13:15:47,auto_20260731_093510,7478.2,50.27,0.25,1357.5,0.632,1778,0.0106,44.4,18927,-3655
2026-07-31 13:17:59,auto_20260731_093510,7475.3,47.73,0.15,1102.5,0.6104,1559,0.0113,44.1,18517,-3660
2026-07-31 13:20:12,auto_20260731_093510,7478.4,50.33,0.25,1362.5,0.63,1766,0.0104,43.8,18707,-3670
2026-07-31 13:22:24,auto_20260731_093510,7476.2,48.33,0.35,1162.5,0.6134,1594,0.011,43.5,18365,-3648
2026-07-31 13:24:37,auto_20260731_093510,7482.95,54.58,0.65,1787.5,0.6657,2085,0.009,43.2,18917,-3639
2026-07-31 15:22:46,auto_20260731_142130,7502.75,-6.83,0.25,-112.5,0.5541,-259,0.151,21.2,570,-1930
2026-07-31 15:24:59,auto_20260731_142130,7499.1,-4.67,0.25,102.5,0.6286,-103,0.1075,20.5,570,-1930
2026-07-31 15:27:11,auto_20260731_142130,7499.55,-4.72,0.25,97.5,0.6225,-106,0.1045,19.9,570,-1930
2026-07-31 15:29:24,auto_20260731_142130,7499.25,-4.67,0.15,102.5,0.6346,-79,0.0934,19.2,570,-1930
2026-07-31 15:31:36,auto_20260731_142130,7493.9,-2.35,0.1,335.0,0.7363,133,0.0488,18.5,570,-1930
2026-07-31 15:33:49,auto_20260731_142130,7494.73,-2.53,0.15,317.5,0.7311,127,0.0457,17.7,570,-1930
2026-07-31 15:36:01,auto_20260731_142130,7498.0,-4.03,0.15,167.5,0.6758,28,0.0594,17.0,570,-1930
2026-07-31 15:38:14,auto_20260731_142130,7499.57,-4.38,0.15,132.5,0.6466,-14,0.0613,16.2,570,-1930
2026-07-31 15:40:27,auto_20260731_142130,7500.43,-4.73,0.25,97.5,0.6346,-28,0.0575,15.3,570,-1930
2026-07-31 15:42:39,auto_20260731_142130,7498.7,-3.62,0.15,207.5,0.6872,76,0.0359,14.4,570,-1930
2026-07-31 15:44:52,auto_20260731_142130,7505.23,-7.03,0.25,-132.5,0.516,-227,0.076,13.5,570,-1930
2026-08-03 10:01:30,auto_20260803_090053,7555.75,3.65,0.7,115.0,0.2681,127,0.6992,59.5,2246,-250
2026-08-03 10:03:43,auto_20260803_090053,7560.2,3.25,0.7,75.0,0.2587,115,0.7097,59.3,2233,-250
2026-08-03 10:05:56,auto_20260803_090053,7557.5,3.6,0.8,110.0,0.2645,124,0.7032,59.1,2244,-250
2026-08-03 10:08:09,auto_20260803_090053,7555.45,3.85,0.7,135.0,0.2681,131,0.6992,59.0,2248,-250
2026-08-03 10:10:21,auto_20260803_090053,7560.6,2.95,1.1,45.0,0.2629,116,0.7119,58.8,2207,-250
2026-08-03 10:12:34,auto_20260803_090053,7563.1,2.6,0.8,10.0,0.2565,109,0.7166,58.6,2221,-250
2026-08-03 10:14:47,auto_20260803_090053,7561.05,2.8,0.8,30.0,0.2608,117,0.7119,58.4,2228,-250
2026-08-03 10:17:00,auto_20260803_090053,7566.15,2.15,0.9,-35.0,0.2496,100,0.7266,58.2,2233,-250
2026-08-03 10:19:12,auto_20260803_090053,7566.6,2.0,1.2,-50.0,0.2473,99,0.7229,58.0,2211,-250
2026-08-03 10:21:25,auto_20260803_090053,7566.95,1.95,1.3,-55.0,0.251,98,0.7229,57.8,2244,-250
2026-08-03 10:23:38,auto_20260803_090053,7568.95,1.7,1.4,-80.0,0.2461,91,0.731,57.6,2229,-250
2026-08-03 10:25:51,auto_20260803_090053,7569.2,1.5,1.4,-100.0,0.2436,91,0.731,57.5,2217,-250
2026-08-03 10:28:04,auto_20260803_090053,7568.1,1.55,1.5,-95.0,0.2461,96,0.7283,57.3,2212,-250
2026-08-03 10:30:16,auto_20260803_090053,7568.45,1.55,1.5,-95.0,0.2461,95,0.7248,57.1,2240,-250
2026-08-03 10:32:29,auto_20260803_090053,7568.1,1.65,1.3,-85.0,0.2461,97,0.7248,56.9,2238,-250
2026-08-03 10:34:42,auto_20260803_090053,7567.35,1.6,1.4,-90.0,0.2486,101,0.722,56.7,2234,-250
2026-08-03 10:36:55,auto_20260803_090053,7570.2,1.3,1.4,-120.0,0.2445,90,0.7271,56.5,2207,-250
2026-08-03 10:39:08,auto_20260803_090053,7571.4,1.1,1.8,-140.0,0.2418,85,0.7362,56.3,2246,-250
2026-08-03 10:41:21,auto_20260803_090053,7573.95,1.05,1.5,-145.0,0.2368,75,0.745,56.1,2246,-250
2026-08-03 10:43:34,auto_20260803_090053,7571.65,1.3,1.6,-120.0,0.2391,85,0.733,55.9,2211,-250
2026-08-03 10:45:47,auto_20260803_090053,7571.9,1.15,1.9,-135.0,0.2424,85,0.7391,55.7,2250,-250
2026-08-03 10:48:00,auto_20260803_090053,7572.35,1.3,2.0,-120.0,0.2396,83,0.736,55.5,2221,-250
2026-08-03 10:50:13,auto_20260803_090053,7572.6,1.1,1.6,-140.0,0.2396,83,0.7329,55.3,2238,-250
2026-08-03 10:52:26,auto_20260803_090053,7572.75,1.1,2.0,-140.0,0.2396,83,0.739,55.1,2208,-250
2026-08-03 10:54:39,auto_20260803_090053,7572.65,1.2,2.0,-130.0,0.2428,83,0.739,54.9,2209,-250
2026-08-03 10:56:52,auto_20260803_090053,7576.27,0.85,1.9,-165.0,0.2254,67,0.7486,54.7,2237,-250
2026-08-03 10:59:05,auto_20260803_090053,7576.43,1.0,1.6,-150.0,0.2283,67,0.7486,54.5,2230,-250
2026-08-03 11:01:18,auto_20260803_090053,7576.73,0.85,1.5,-165.0,0.2283,66,0.7518,54.3,2230,-250
2026-08-03 11:03:31,auto_20260803_090053,7575.45,0.95,1.5,-155.0,0.2312,72,0.7426,54.1,2208,-250
2026-08-03 11:05:44,auto_20260803_090053,7574.6,1.05,1.5,-145.0,0.2342,77,0.7394,53.9,2224,-250
2026-08-03 11:07:57,auto_20260803_090053,7574.77,1.1,1.4,-140.0,0.2371,76,0.7426,53.7,2242,-250
2026-08-03 11:10:10,auto_20260803_090053,7572.1,1.1,1.8,-140.0,0.2459,90,0.7331,53.5,2235,-250
2026-08-03 11:12:23,auto_20260803_090053,7572.6,1.2,2.0,-130.0,0.243,88,0.7302,53.3,2246,-250
2026-08-03 11:14:36,auto_20260803_090053,7574.23,1.1,1.6,-140.0,0.2371,80,0.7367,53.1,2245,-250
2026-08-03 11:16:49,auto_20260803_090053,7575.57,0.9,1.8,-160.0,0.2311,74,0.7432,52.9,2237,-250
2026-08-03 11:19:02,auto_20260803_090053,7576.35,0.65,1.5,-185.0,0.2281,70,0.7465,52.7,2249,-250
2026-08-03 11:21:16,auto_20260803_090053,7578.1,0.7,2.2,-180.0,0.2246,61,0.7532,52.5,2226,-250
2026-08-03 11:23:29,auto_20260803_090053,7579.07,0.7,2.0,-180.0,0.2215,56,0.7542,52.3,2223,-250
2026-08-03 11:25:42,auto_20260803_090053,7579.82,0.7,2.0,-180.0,0.2184,52,0.7576,52.1,2235,-250
2026-08-03 11:27:55,auto_20260803_090053,7577.45,0.75,1.9,-175.0,0.2246,65,0.7508,51.8,2233,-250
2026-08-03 11:30:08,auto_20260803_090053,7574.75,0.9,1.2,-160.0,0.2397,80,0.7347,51.6,2236,-250
2026-08-03 11:32:21,auto_20260803_090053,7576.43,0.8,1.8,-170.0,0.2277,71,0.7474,51.4,2214,-250
2026-08-03 11:34:34,auto_20260803_090053,7577.23,0.7,1.8,-180.0,0.2271,67,0.7484,51.2,2221,-250
2026-08-03 11:36:47,auto_20260803_090053,7577.1,0.8,1.6,-170.0,0.2271,68,0.7484,51.0,2228,-250
2026-08-03 11:39:00,auto_20260803_090053,7578.4,0.6,1.4,-190.0,0.2264,61,0.7496,50.8,2215,-250
2026-08-03 11:41:12,auto_20260803_090053,7580.9,0.7,2.6,-180.0,0.2112,47,0.7658,50.6,2243,-250
2026-08-03 11:43:25,auto_20260803_090053,7580.12,0.65,2.3,-185.0,0.2167,52,0.7602,50.3,2232,-250
2026-08-03 11:45:38,auto_20260803_090053,7581.07,0.4,2.6,-210.0,0.2134,46,0.7637,50.1,2224,-250
2026-08-03 11:47:51,auto_20260803_090053,7582.75,0.6,2.0,-190.0,0.209,36,0.7689,49.9,2245,-250
2026-08-03 11:50:04,auto_20260803_090053,7583.7,0.55,2.1,-195.0,0.2004,31,0.7779,49.7,2214,-250
2026-08-03 11:52:16,auto_20260803_090053,7584.55,0.45,2.3,-205.0,0.1991,26,0.7797,49.5,2244,-250
2026-08-03 11:54:29,auto_20260803_090053,7585.25,0.5,2.2,-200.0,0.1958,21,0.7832,49.2,2241,-250
2026-08-03 11:56:42,auto_20260803_090053,7583.75,0.45,2.3,-205.0,0.2043,30,0.7743,49.0,2213,-250
2026-08-03 11:58:55,auto_20260803_090053,7583.4,0.4,2.4,-210.0,0.2043,32,0.7743,48.8,2219,-250
2026-08-03 12:01:08,auto_20260803_090053,7583.25,0.7,2.4,-180.0,0.2043,33,0.7743,48.6,2212,-250
2026-08-03 12:03:21,auto_20260803_090053,7583.7,0.4,2.6,-210.0,0.201,30,0.7779,48.4,2218,-250
2026-08-03 12:05:34,auto_20260803_090053,7583.2,0.5,2.4,-200.0,0.2062,33,0.7726,48.1,2243,-250
2026-08-03 12:07:46,auto_20260803_090053,7583.15,0.7,2.4,-180.0,0.2062,33,0.7726,47.9,2223,-250
2026-08-03 12:09:59,auto_20260803_090053,7583.3,0.5,2.4,-200.0,0.2028,31,0.7762,47.7,2241,-250
2026-08-03 12:12:12,auto_20260803_090053,7581.85,0.45,2.7,-205.0,0.2096,40,0.7672,47.4,2226,-250
2026-08-03 12:14:25,auto_20260803_090053,7581.93,0.6,2.4,-190.0,0.2114,40,0.7672,47.2,2231,-250
2026-08-03 12:16:38,auto_20260803_090053,7585.8,0.25,2.1,-225.0,0.191,14,0.7894,47.0,2232,-250
2026-08-03 12:18:50,auto_20260803_090053,7585.6,0.25,2.3,-225.0,0.191,15,0.7842,46.7,2224,-250
2026-08-03 12:21:03,auto_20260803_090053,7584.35,0.25,2.3,-225.0,0.1994,23,0.7805,46.5,2247,-250
2026-08-03 12:23:16,auto_20260803_090053,7585.7,0.25,2.1,-225.0,0.1925,14,0.7879,46.3,2232,-250
2026-08-03 12:25:29,auto_20260803_090053,7586.4,0.3,1.8,-220.0,0.1857,9,0.7903,46.0,2219,-250
2026-08-03 12:27:42,auto_20260803_090053,7586.45,0.05,4.1,-245.0,0.1857,8,0.794,45.8,2247,-250
2026-08-03 12:29:55,auto_20260803_090053,7589.25,0.2,2.6,-230.0,0.1736,-11,0.8087,45.6,2229,-250
2026-08-03 12:32:07,auto_20260803_090053,7588.65,-0.85,11.3,-335.0,0.177,-8,0.8039,45.3,2242,-250
2026-08-03 12:34:20,auto_20260803_090053,7588.05,0.2,2.4,-230.0,0.177,-5,0.799,45.1,2214,-250
2026-08-03 12:36:33,auto_20260803_090053,7586.35,0.25,2.3,-225.0,0.1838,6,0.7915,44.8,2218,-250
2026-08-03 12:38:46,auto_20260803_090053,7586.95,0.2,2.6,-230.0,0.1817,1,0.7952,44.6,2238,-250
2026-08-03 12:40:59,auto_20260803_090053,7587.3,0.2,2.6,-230.0,0.1783,-2,0.799,44.3,2234,-250
2026-08-03 12:43:11,auto_20260803_090053,7585.8,0.3,2.4,-220.0,0.1851,8,0.7902,44.1,2243,-250
2026-08-03 12:45:24,auto_20260803_090053,7587.9,0.2,2.4,-230.0,0.1761,-8,0.8005,43.8,2218,-250
2026-08-03 12:47:37,auto_20260803_090053,7587.2,0.35,2.3,-215.0,0.1807,-4,0.8016,43.6,2249,-250
2026-08-03 12:49:50,auto_20260803_090053,7586.9,0.25,1.9,-225.0,0.1807,-2,0.8005,43.3,2246,-250
2026-08-03 12:52:03,auto_20260803_090053,7585.0,0.3,2.2,-220.0,0.1877,10,0.7891,43.1,2235,-250
2026-08-03 12:54:16,auto_20260803_090053,7584.85,0.15,2.3,-235.0,0.1877,11,0.7879,42.8,2248,-250
2026-08-03 12:56:28,auto_20260803_090053,7584.4,0.25,2.3,-225.0,0.1925,13,0.7879,42.6,2240,-250
2026-08-03 12:58:41,auto_20260803_090053,7586.55,0.35,2.7,-215.0,0.1784,-4,0.7985,42.3,2217,-250
2026-08-03 13:00:54,auto_20260803_090053,7585.0,0.1,2.6,-240.0,0.1866,7,0.7907,42.1,2232,-250
2026-08-03 13:03:07,auto_20260803_090053,7585.3,0.25,2.3,-225.0,0.183,4,0.7946,41.8,2229,-250
2026-08-03 13:05:20,auto_20260803_090053,7586.35,0.05,2.5,-245.0,0.1806,-5,0.8014,41.5,2236,-250
2026-08-03 13:07:33,auto_20260803_090053,7583.8,0.35,2.5,-215.0,0.1913,13,0.7847,41.3,2219,-250
2026-08-03 13:09:45,auto_20260803_090053,7585.45,0.3,2.2,-220.0,0.1806,0,0.7965,41.0,2218,-250
2026-08-03 13:11:59,auto_20260803_090053,7588.9,0.25,2.1,-225.0,0.1641,-28,0.8194,40.7,2227,-250
2026-08-03 13:14:11,auto_20260803_090053,7588.65,0.2,2.4,-230.0,0.165,-27,0.8187,40.5,2222,-250
2026-08-03 13:16:24,auto_20260803_090053,7589.02,0.05,2.7,-245.0,0.1615,-31,0.8179,40.2,2235,-250
2026-08-03 13:18:37,auto_20260803_090053,7589.7,0.25,2.7,-225.0,0.1548,-38,0.8254,39.9,2221,-250
2026-08-03 13:20:50,auto_20260803_090053,7590.55,0.15,2.7,-235.0,0.1522,-46,0.8327,39.7,2222,-250
