entry_id,Date,dir,regime,hour,fx4p_t8p,fx4p_eod,sb1_t8p,sb1_eod,er10,adx14,sb_ibs_o,sb_dirok,sb_rngx,ema_side_ok,warm
2026-01-26_12S2,2026-01-26,S,NEUTRAL,09,395.0,-205.0,395.0,-142.5,0.254,,0.1538461538461538,False,0.5627705627705627,False,True
2026-01-27_11L2,2026-01-27,L,NEUTRAL,09,-205.0,-205.0,-167.5,-167.5,0.311,,0.8666666666666667,True,0.6437768240343348,True,False
2026-01-27_40S2,2026-01-27,S,NEUTRAL,11,395.0,-205.0,395.0,-167.5,0.193,19.6,0.7333333333333334,True,1.171875,True,True
2026-01-27_59L2,2026-01-27,L,BULL,13,-205.0,-205.0,-55.0,-55.0,0.086,16.8,0.5,True,0.6185567010309279,True,True
2026-01-27_67L2,2026-01-27,L,BULL,14,-205.0,-205.0,-42.5,-42.5,0.4,19.7,0.2,False,0.7042253521126761,True,True
2026-01-28_11L2,2026-01-28,L,NEUTRAL,09,-205.0,-205.0,-367.5,-367.5,0.114,,0.6451612903225806,True,1.1397058823529411,False,False
2026-01-29_44L2,2026-01-29,L,BULL,12,395.0,1982.5,395.0,1982.5,0.112,25.0,0.8269230769230769,True,1.4942528735632186,True,True
2026-01-29_56L2,2026-01-29,L,BULL,13,395.0,1382.5,395.0,1382.5,0.333,17.1,0.8205128205128205,True,1.3780918727915197,True,True
2026-01-29_64L2,2026-01-29,L,BULL,13,-205.0,-205.0,-142.5,-142.5,0.242,14.5,0.6923076923076923,True,0.490566037735849,True,True
2026-01-30_24L2,2026-01-30,L,BEAR,10,-205.0,-205.0,395.0,-405.0,0.468,,0.2058823529411764,False,0.8651399491094148,False,True
2026-02-02_15S2,2026-02-02,S,BULL,09,395.0,-205.0,395.0,-342.5,0.291,,0.0689655172413793,False,0.7591623036649214,False,True
2026-02-02_50L2,2026-02-02,L,NEUTRAL,12,-205.0,-205.0,-80.0,-80.0,0.186,29.8,0.375,True,0.5714285714285714,True,True
2026-02-02_72S2,2026-02-02,S,BEAR,14,395.0,107.5,395.0,107.5,0.141,28.0,0.0625,False,0.6299212598425197,True,True
2026-02-03_16S2,2026-02-03,S,BEAR,09,-205.0,-205.0,-442.5,-442.5,0.092,,0.972972972972973,True,0.6595365418894831,True,True
2026-02-03_29S2,2026-02-03,S,BEAR,10,395.0,582.5,395.0,582.5,0.585,63.8,0.375,False,0.9495548961424332,True,True
2026-02-03_37S2,2026-02-03,S,BEAR,11,395.0,-205.0,395.0,-342.5,0.589,66.2,0.9818181818181818,True,1.5277777777777777,True,True
2026-02-03_45S2,2026-02-03,S,BEAR,14,-205.0,-205.0,-555.0,-555.0,0.63,63.2,0.5,False,1.3142857142857145,True,True
2026-02-03_75S2,2026-02-03,S,NEUTRAL,14,-205.0,-205.0,-317.5,-317.5,0.565,29.0,0.1851851851851852,False,0.8035714285714285,False,True
2026-02-04_13S2,2026-02-04,S,BULL,09,395.0,-205.0,395.0,870.0,0.258,,0.6833333333333333,True,0.8915304606240714,True,True
2026-02-04_35S2,2026-02-04,S,BEAR,11,395.0,-205.0,395.0,-617.5,0.265,23.3,1.0,True,1.130820399113082,True,True
2026-02-04_52S2,2026-02-04,S,BULL,12,-205.0,-205.0,-630.0,-630.0,0.019,27.6,0.7692307692307692,False,1.0810810810810811,True,True
2026-02-05_18S2,2026-02-05,S,NEUTRAL,09,-205.0,-205.0,-680.0,-680.0,0.159,,0.75,False,0.7965860597439545,True,True
2026-02-05_36L2,2026-02-05,L,BULL,11,395.0,-205.0,395.0,-1042.5,0.305,15.5,1.0,True,1.7894736842105263,True,True
2026-02-05_73L2,2026-02-05,L,BEAR,14,-205.0,-205.0,-205.0,-205.0,0.295,14.8,0.3888888888888889,False,0.4904632152588555,False,True
2026-02-06_31L2,2026-02-06,L,NEUTRAL,11,395.0,1357.5,395.0,1357.5,0.209,19.5,0.6111111111111112,False,1.4516129032258065,True,True
2026-02-06_47L2,2026-02-06,L,BULL,12,-205.0,-205.0,-280.0,-280.0,0.071,23.3,0.9166666666666666,True,1.0810810810810811,True,True
2026-02-06_59L2,2026-02-06,L,BULL,13,395.0,707.5,395.0,707.5,0.188,20.7,0.5,True,0.9271523178807948,True,True
2026-02-06_68L2,2026-02-06,L,BULL,14,395.0,420.0,395.0,420.0,0.284,18.3,0.7391304347826086,True,1.3529411764705883,True,True
2026-02-09_7S2,2026-02-09,S,NEUTRAL,09,-205.0,-205.0,-305.0,-305.0,,,0.7307692307692308,True,0.50814332247557,True,False
2026-02-09_66S2,2026-02-09,S,BEAR,13,395.0,520.0,395.0,520.0,0.414,20.0,0.5833333333333333,True,0.9302325581395348,False,True
2026-02-09_78S2,2026-02-09,S,BEAR,15,-205.0,-205.0,-467.5,-167.5,0.525,27.9,0.7435897435897436,True,1.9796954314720812,True,True
2026-02-10_13L2,2026-02-10,L,NEUTRAL,09,-205.0,-205.0,-367.5,-367.5,0.403,,0.8064516129032258,True,0.7769423558897244,True,True
2026-02-10_29S2,2026-02-10,S,NEUTRAL,10,-205.0,-205.0,-405.0,-405.0,0.168,10.3,0.9117647058823528,False,1.2274368231046933,True,True
2026-02-10_58S2,2026-02-10,S,NEUTRAL,13,-205.0,-205.0,-205.0,-205.0,0.043,27.1,0.2777777777777778,False,0.75,True,True
2026-02-10_70L2,2026-02-10,L,BEAR,14,-205.0,-205.0,-205.0,-205.0,0.084,25.6,0.2777777777777778,False,0.989010989010989,False,True
2026-02-11_17L2,2026-02-11,L,BEAR,09,395.0,345.0,395.0,345.0,0.141,,0.0754716981132075,False,0.99250936329588,False,True
2026-02-12_31S2,2026-02-12,S,NEUTRAL,11,-205.0,-205.0,-280.0,-280.0,0.286,85.4,0.1666666666666666,False,0.482897384305835,True,True
2026-02-12_39S2,2026-02-12,S,BEAR,11,-205.0,-205.0,395.0,-442.5,0.164,67.2,0.8108108108108107,False,0.8295964125560538,True,True
2026-02-12_48S2,2026-02-12,S,BEAR,12,-205.0,-205.0,-567.5,-567.5,0.347,52.9,0.1702127659574468,False,1.124401913875598,True,True
2026-02-12_66S2,2026-02-12,S,BULL,13,-205.0,-205.0,395.0,1782.5,0.135,19.6,0.8928571428571429,True,0.853658536585366,False,True
2026-02-13_8L2,2026-02-13,L,BEAR,09,395.0,-205.0,395.0,107.5,,,0.6301369863013698,True,0.8588235294117647,True,False
2026-02-13_22L2,2026-02-13,L,BULL,10,-205.0,-205.0,-655.0,-655.0,0.022,,0.5555555555555556,False,0.907563025210084,True,True
2026-02-13_51S2,2026-02-13,S,NEUTRAL,12,395.0,1795.0,395.0,1795.0,0.121,8.2,0.375,True,0.9090909090909092,False,True
2026-02-17_12S2,2026-02-17,S,BULL,09,395.0,-205.0,395.0,-992.5,0.382,,0.9012345679012346,True,1.0411311053984575,True,True
2026-02-17_29L2,2026-02-17,L,NEUTRAL,10,-205.0,-205.0,395.0,-317.5,0.404,15.8,0.1851851851851851,False,0.5304518664047151,True,True
2026-02-17_59L2,2026-02-17,L,BULL,13,-205.0,-205.0,-205.0,-205.0,0.536,24.3,0.3888888888888889,False,0.5980066445182723,True,True
2026-02-17_78S2,2026-02-17,S,BEAR,14,-205.0,-205.0,-542.5,-292.5,0.164,15.9,0.7111111111111111,True,1.6071428571428572,True,True
2026-02-18_11S2,2026-02-18,S,BULL,09,-205.0,-205.0,-405.0,-405.0,0.545,,0.6764705882352942,False,0.6193078324225866,False,False
2026-02-18_57S2,2026-02-18,S,BEAR,13,395.0,-205.0,395.0,370.0,0.611,33.8,0.9333333333333332,True,1.048951048951049,True,True
2026-02-19_21L2,2026-02-19,L,BEAR,10,-205.0,-205.0,395.0,-442.5,0.057,,0.8918918918918919,True,0.83710407239819,True,True
2026-02-19_72S2,2026-02-19,S,NEUTRAL,14,-205.0,-205.0,-255.0,-255.0,0.419,13.6,0.7727272727272727,True,0.8178438661710038,True,True
2026-02-20_10S2,2026-02-20,S,BULL,09,395.0,-205.0,395.0,-1317.5,,,0.97196261682243,True,1.2857142857142856,False,False
2026-02-23_31L2,2026-02-23,L,NEUTRAL,11,-205.0,-205.0,-242.5,-242.5,0.418,61.1,0.3333333333333333,False,0.6796116504854369,False,True
2026-02-23_57L2,2026-02-23,L,BEAR,13,-205.0,-205.0,-192.5,-192.5,0.76,27.2,0.4705882352941176,True,0.7112970711297072,False,True
2026-02-24_25S2,2026-02-24,S,NEUTRAL,10,-205.0,-205.0,-142.5,-142.5,0.272,,0.3846153846153846,False,0.5,False,True
2026-02-25_8S2,2026-02-25,S,BULL,09,395.0,-205.0,395.0,-317.5,,,0.962962962962963,True,0.836283185840708,True,False
2026-02-25_33L2,2026-02-25,L,BULL,11,-205.0,-205.0,-230.0,-230.0,0.667,17.8,0.55,False,1.25,True,True
2026-02-25_49L2,2026-02-25,L,BULL,12,395.0,495.0,395.0,495.0,0.0,19.4,0.7142857142857143,True,0.8433734939759036,True,True
2026-02-26_21L2,2026-02-26,L,BEAR,10,395.0,-205.0,395.0,-405.0,0.606,,0.7647058823529411,True,0.6732673267326733,False,True
2026-02-27_10S2,2026-02-27,S,NEUTRAL,09,395.0,-205.0,395.0,-467.5,,,0.9230769230769232,True,0.6763005780346821,False,False
2026-03-02_15L2,2026-03-02,L,NEUTRAL,09,395.0,-205.0,395.0,982.5,0.304,,0.9682539682539684,True,1.1229946524064172,True,True
2026-03-02_34L2,2026-03-02,L,BEAR,11,395.0,-205.0,395.0,-342.5,0.778,29.8,0.9310344827586208,True,0.725,True,True
2026-03-02_75S2,2026-03-02,S,NEUTRAL,14,-205.0,-205.0,-392.5,-392.5,0.404,25.0,0.4242424242424242,False,0.8333333333333333,True,True
2026-03-03_34L2,2026-03-03,L,BULL,11,-205.0,-205.0,395.0,-380.0,0.36,25.5,0.9375,True,0.6794055201698513,True,True
2026-03-03_43L2,2026-03-03,L,NEUTRAL,12,395.0,1057.5,395.0,1057.5,0.181,22.2,0.6111111111111112,True,0.7578947368421053,True,True
2026-03-03_69L2,2026-03-03,L,NEUTRAL,14,-205.0,-205.0,-417.5,-417.5,0.036,16.6,0.8571428571428571,True,0.7510729613733905,True,True
2026-03-04_27L2,2026-03-04,L,BULL,10,-205.0,-205.0,-480.0,-480.0,0.209,,0.25,False,1.015228426395939,True,True
2026-03-04_65L2,2026-03-04,L,NEUTRAL,13,-205.0,-205.0,-167.5,-167.5,0.115,10.1,0.9333333333333332,True,1.0273972602739727,True,True
2026-03-05_10S2,2026-03-05,S,BULL,09,395.0,1207.5,395.0,1207.5,,,0.0909090909090909,False,0.8935018050541516,True,False
2026-03-05_20S2,2026-03-05,S,NEUTRAL,10,395.0,-205.0,395.0,-767.5,0.414,,0.9841269841269842,True,1.1623616236162362,True,True
2026-03-05_33S2,2026-03-05,S,BEAR,11,395.0,-205.0,395.0,157.5,0.155,23.0,0.9830508474576272,True,1.3501144164759724,True,True
2026-03-05_51L2,2026-03-05,L,NEUTRAL,12,-205.0,-205.0,-392.5,-392.5,0.224,30.7,0.5757575757575758,True,0.7382550335570469,False,True
2026-03-06_15S2,2026-03-06,S,NEUTRAL,09,395.0,-205.0,395.0,-530.0,0.427,,0.3181818181818182,False,0.7260726072607261,False,True
2026-03-06_56L2,2026-03-06,L,BULL,13,395.0,-205.0,395.0,-255.0,0.321,9.0,0.0454545454545454,False,0.6358381502890174,True,True
2026-03-06_79S2,2026-03-06,S,NEUTRAL,15,395.0,-17.5,395.0,-17.5,0.558,18.7,0.7446808510638299,True,1.010752688172043,True,True
2026-03-09_10L2,2026-03-09,L,NEUTRAL,09,-205.0,-205.0,395.0,6945.0,,,0.6326530612244898,False,0.6485294117647059,False,False
2026-03-09_35L2,2026-03-09,L,BULL,11,395.0,-205.0,395.0,-230.0,0.626,33.6,0.8,True,0.6514657980456027,True,True
2026-03-09_65S2,2026-03-09,S,NEUTRAL,13,-205.0,-205.0,395.0,-217.5,0.685,26.8,0.631578947368421,False,0.6418918918918919,False,True
2026-03-10_20S2,2026-03-10,S,NEUTRAL,10,-205.0,-205.0,-330.0,-330.0,0.732,,0.4285714285714286,False,0.6947890818858561,False,True
2026-03-11_56S2,2026-03-11,S,NEUTRAL,13,395.0,-205.0,395.0,-242.5,0.269,18.1,0.3809523809523809,False,0.5172413793103449,True,True
2026-03-12_14L2,2026-03-12,L,BEAR,09,-205.0,-205.0,-292.5,-292.5,0.341,,0.6,False,0.4612546125461254,False,True
2026-03-12_43L2,2026-03-12,L,NEUTRAL,12,395.0,-205.0,395.0,-392.5,0.137,10.2,0.7878787878787878,True,0.6626506024096386,False,True
2026-03-13_17L2,2026-03-13,L,BEAR,09,-205.0,-205.0,-530.0,-530.0,0.573,,0.7045454545454546,False,0.8782435129740519,False,True
2026-03-13_49S2,2026-03-13,S,NEUTRAL,12,-205.0,-205.0,395.0,-380.0,0.056,14.1,0.375,True,0.7619047619047619,True,True
2026-03-13_59S2,2026-03-13,S,NEUTRAL,13,-205.0,-205.0,-430.0,-430.0,0.386,13.2,0.8888888888888888,True,1.1009174311926604,True,True
2026-03-13_81S2,2026-03-13,S,BEAR,15,-205.0,-55.0,-142.5,-55.0,0.351,19.5,0.6923076923076923,False,0.4513888888888889,True,True
2026-03-16_12S2,2026-03-16,S,BULL,10,395.0,-205.0,395.0,-405.0,0.281,,0.4117647058823529,False,0.8854166666666667,False,True
2026-03-16_27S2,2026-03-16,S,BULL,10,395.0,-205.0,395.0,-242.5,0.189,,0.9047619047619048,True,0.588235294117647,False,True
2026-03-16_68L2,2026-03-16,L,NEUTRAL,14,395.0,-205.0,395.0,-292.5,0.504,18.3,0.28,False,1.4204545454545454,True,True
2026-03-17_9S2,2026-03-17,S,NEUTRAL,09,395.0,1095.0,395.0,1095.0,,,0.6666666666666667,False,0.5217391304347826,True,False
2026-03-17_15S2,2026-03-17,S,BULL,09,-205.0,-205.0,-455.0,-455.0,0.186,,0.7894736842105263,True,1.1728395061728396,True,True
2026-03-17_36S2,2026-03-17,S,BEAR,11,-205.0,-205.0,-280.0,-280.0,0.134,38.3,0.2083333333333333,True,0.7453416149068323,True,True
2026-03-17_48L2,2026-03-17,L,NEUTRAL,12,-205.0,-205.0,-242.5,-242.5,0.255,29.5,0.6666666666666666,True,0.8898305084745762,True,True
2026-03-17_55L2,2026-03-17,L,NEUTRAL,13,-205.0,-205.0,-105.0,-105.0,0.137,22.1,0.3,False,0.4716981132075472,True,True
2026-03-17_66S2,2026-03-17,S,BULL,13,-205.0,-205.0,-255.0,-255.0,0.437,23.0,0.1363636363636363,False,1.1702127659574468,True,True
2026-03-17_75S2,2026-03-17,S,BEAR,14,-205.0,-5.0,-80.0,-80.0,0.379,20.0,0.875,True,0.5095541401273885,True,True
2026-03-18_9S2,2026-03-18,S,NEUTRAL,09,395.0,4045.0,395.0,4045.0,,,0.4255319148936169,False,1.0473537604456824,True,False
2026-03-18_30L2,2026-03-18,L,NEUTRAL,10,-205.0,-205.0,-330.0,-330.0,0.278,24.0,1.0,True,0.979020979020979,True,True
2026-03-18_68L2,2026-03-18,L,BEAR,14,-205.0,-205.0,-592.5,-592.5,0.238,30.7,1.0,True,1.1448598130841123,False,True
2026-03-19_18S2,2026-03-19,S,NEUTRAL,09,-205.0,-205.0,-442.5,-442.5,0.073,,0.6216216216216216,True,0.676416819012797,False,True
2026-03-19_39L2,2026-03-19,L,NEUTRAL,11,-205.0,-205.0,-405.0,-405.0,0.421,19.2,0.9117647058823528,True,0.923913043478261,True,True
2026-03-19_75L2,2026-03-19,L,BEAR,14,-205.0,-205.0,-692.5,257.5,0.451,25.0,0.9649122807017544,True,0.8990536277602524,True,True
2026-03-20_13L2,2026-03-20,L,BEAR,09,-205.0,-205.0,-330.0,-330.0,0.468,,0.3571428571428571,False,0.5283018867924528,False,True
2026-03-23_16L2,2026-03-23,L,BULL,09,395.0,-205.0,395.0,-342.5,0.188,,0.4137931034482758,False,0.558766859344894,True,True
2026-03-23_42S2,2026-03-23,S,BEAR,11,-205.0,-205.0,395.0,-592.5,0.214,37.2,0.7142857142857143,True,1.0061601642710472,True,True
2026-03-23_74L2,2026-03-23,L,BULL,14,395.0,-205.0,395.0,-180.0,0.649,15.4,0.375,True,0.64,False,True
2026-03-24_9S2,2026-03-24,S,NEUTRAL,09,-205.0,-205.0,-955.0,-955.0,,,0.0512820512820513,False,1.233201581027668,True,False
2026-03-24_66S2,2026-03-24,S,BULL,14,-205.0,-205.0,395.0,745.0,0.216,22.7,0.65625,False,0.7901234567901234,False,True
2026-03-25_15S2,2026-03-25,S,BULL,09,-205.0,-205.0,-555.0,-555.0,0.365,,0.7173913043478262,True,0.8695652173913043,True,True
2026-03-25_30S2,2026-03-25,S,NEUTRAL,10,-205.0,-205.0,-330.0,-330.0,0.045,38.4,0.4642857142857143,False,0.5243445692883896,True,True
2026-03-26_22S2,2026-03-26,S,NEUTRAL,10,395.0,2057.5,395.0,2057.5,0.36,,0.9565217391304348,False,0.5010893246187365,True,True
2026-03-26_45S2,2026-03-26,S,NEUTRAL,12,395.0,-205.0,395.0,-155.0,0.406,31.8,0.5,False,0.4946996466431095,True,True
2026-03-26_60S2,2026-03-26,S,BEAR,13,-205.0,-205.0,-317.5,-317.5,0.524,44.2,0.1851851851851852,False,1.1020408163265305,True,True
2026-03-27_14L2,2026-03-27,L,BEAR,09,-205.0,-205.0,-330.0,-330.0,0.359,,0.8571428571428571,True,0.5313092979127134,False,True
2026-03-27_45S2,2026-03-27,S,NEUTRAL,12,395.0,2407.5,395.0,2407.5,0.173,12.5,0.6164383561643836,False,2.2955974842767297,True,True
2026-03-27_62S2,2026-03-27,S,BEAR,13,-205.0,-205.0,-180.0,-180.0,0.303,25.3,0.4375,False,0.7111111111111111,True,True
2026-03-27_75S2,2026-03-27,S,BEAR,14,395.0,670.0,395.0,670.0,0.347,19.4,0.9583333333333334,True,0.9917355371900828,True,True
2026-03-27_81S2,2026-03-27,S,BEAR,15,-205.0,-17.5,-205.0,-17.5,0.567,23.1,0.6666666666666667,False,0.5504587155963302,True,True
2026-03-30_12L2,2026-03-30,L,NEUTRAL,09,-205.0,-205.0,-380.0,-380.0,0.353,,0.8125,True,0.6986899563318778,False,True
2026-03-30_56S2,2026-03-30,S,BEAR,13,-205.0,-205.0,395.0,1095.0,0.291,26.2,0.8636363636363636,True,0.7482993197278912,True,True
2026-03-31_11S2,2026-03-31,S,BEAR,09,-205.0,-205.0,-680.0,-680.0,0.375,,0.2857142857142857,False,1.0126582278481011,False,False
2026-03-31_24L2,2026-03-31,L,NEUTRAL,10,-205.0,-205.0,-442.5,-442.5,0.056,,0.945945945945946,False,0.7283464566929134,True,True
2026-03-31_46L2,2026-03-31,L,BULL,12,395.0,-205.0,395.0,-642.5,0.544,37.2,0.9433962264150944,True,0.6091954022988506,True,True
2026-04-01_14S2,2026-04-01,S,BULL,09,395.0,-205.0,395.0,-605.0,0.575,,0.9,True,1.0351966873706004,True,True
2026-04-02_21L2,2026-04-02,L,BULL,10,-205.0,-205.0,-517.5,-517.5,0.416,,0.6976744186046512,False,0.5315203955500618,True,True
2026-04-07_13L2,2026-04-07,L,BEAR,09,-205.0,-205.0,395.0,-417.5,0.046,,0.8285714285714286,False,0.7352941176470588,True,True
2026-04-07_58L2,2026-04-07,L,BULL,13,-205.0,-205.0,-230.0,-230.0,0.288,34.6,0.8,True,0.6711409395973155,True,True
2026-04-08_10L2,2026-04-08,L,BEAR,09,-205.0,-205.0,-342.5,-342.5,,,0.6206896551724138,True,0.6,False,False
2026-04-08_72L2,2026-04-08,L,NEUTRAL,14,-205.0,-205.0,395.0,870.0,0.267,32.8,0.7272727272727273,False,0.7432432432432432,False,True
2026-04-09_35L2,2026-04-09,L,BULL,11,-205.0,-205.0,-442.5,-442.5,0.513,45.3,0.918918918918919,True,0.8525345622119817,True,True
2026-04-09_59S2,2026-04-09,S,NEUTRAL,13,-205.0,-205.0,-242.5,-242.5,0.31,35.9,0.5714285714285714,False,0.726643598615917,True,True
2026-04-09_67S2,2026-04-09,S,NEUTRAL,14,-205.0,-205.0,-117.5,-117.5,0.115,26.4,0.7272727272727273,False,0.4661016949152542,True,True
2026-04-10_10L2,2026-04-10,L,NEUTRAL,09,-205.0,-205.0,395.0,-555.0,,,0.9565217391304348,True,1.6299212598425197,True,False
2026-04-10_20L2,2026-04-10,L,NEUTRAL,10,-205.0,-205.0,-167.5,-167.5,0.068,,0.2,False,0.6410256410256411,True,True
2026-04-10_47S2,2026-04-10,S,BEAR,12,-205.0,-205.0,-205.0,-205.0,0.207,36.8,0.5,True,0.8450704225352113,True,True
2026-04-13_14S2,2026-04-13,S,NEUTRAL,09,-205.0,-205.0,-267.5,-267.5,0.244,,0.4782608695652174,False,0.5569007263922519,False,True
2026-04-13_46L2,2026-04-13,L,BULL,12,-205.0,-205.0,-92.5,-92.5,0.727,51.0,0.7777777777777778,True,0.2960526315789474,True,True
2026-04-14_15S2,2026-04-14,S,BULL,09,-205.0,-205.0,-292.5,-292.5,0.553,,0.92,True,1.2626262626262623,False,True
2026-04-14_64S2,2026-04-14,S,NEUTRAL,13,-205.0,-205.0,-330.0,-330.0,0.47,39.5,0.8928571428571429,True,1.4285714285714284,True,True
2026-04-14_78L2,2026-04-14,L,BULL,14,-205.0,-205.0,-430.0,-105.0,0.323,27.1,0.0555555555555555,False,1.773399014778325,True,True
2026-04-15_13S2,2026-04-15,S,BULL,09,-205.0,-205.0,-167.5,-167.5,0.551,,0.0,False,0.4573170731707317,False,True
2026-04-15_55L2,2026-04-15,L,BULL,13,-205.0,-205.0,-167.5,-167.5,0.447,13.6,0.0666666666666666,False,1.0714285714285714,True,True
2026-04-15_58L2,2026-04-15,L,BULL,13,395.0,495.0,395.0,495.0,0.468,17.9,0.7083333333333334,True,1.218274111675127,True,True
2026-04-16_15S2,2026-04-16,S,NEUTRAL,09,-205.0,-205.0,-205.0,-205.0,0.227,,0.8888888888888888,True,0.5421686746987951,True,True
2026-04-17_12L2,2026-04-17,L,NEUTRAL,09,395.0,570.0,395.0,570.0,0.821,,0.8857142857142857,True,1.0510510510510511,True,True
2026-04-17_24L2,2026-04-17,L,BULL,10,395.0,-205.0,395.0,-367.5,0.099,,0.8387096774193549,True,1.0402684563758389,True,True
2026-04-17_31L2,2026-04-17,L,BULL,11,395.0,-205.0,395.0,-280.0,0.299,28.7,0.125,False,0.8275862068965517,True,True
2026-04-17_54S2,2026-04-17,S,BULL,13,395.0,20.0,395.0,20.0,0.319,30.4,0.3571428571428571,False,0.4022988505747126,True,True
2026-04-20_12S2,2026-04-20,S,NEUTRAL,09,395.0,195.0,395.0,195.0,0.104,,0.0799999999999999,False,0.8143322475570033,True,True
2026-04-20_28S2,2026-04-20,S,BEAR,10,-205.0,-205.0,-292.5,-292.5,0.108,,0.84,True,0.7142857142857143,True,True
2026-04-21_23S2,2026-04-21,S,BEAR,10,395.0,-205.0,395.0,420.0,0.557,,0.4166666666666666,True,0.8977556109725685,True,True
2026-04-21_33S2,2026-04-21,S,BEAR,11,395.0,-205.0,395.0,-255.0,0.12,37.1,0.3181818181818182,False,0.6811145510835914,True,True
2026-04-21_69S2,2026-04-21,S,NEUTRAL,14,-205.0,-205.0,-205.0,-205.0,0.52,18.1,0.3333333333333333,False,0.6521739130434783,False,True
2026-04-22_17L2,2026-04-22,L,BULL,09,-205.0,-205.0,-267.5,-267.5,0.128,,0.782608695652174,True,0.7419354838709677,True,True
2026-04-23_20S2,2026-04-23,S,BULL,10,-205.0,-205.0,-167.5,-167.5,0.708,,0.8,False,0.6302521008403361,False,True
2026-04-23_73S2,2026-04-23,S,BULL,14,-205.0,-205.0,-192.5,-192.5,0.189,13.3,0.6470588235294117,False,0.5723905723905724,False,True
2026-04-24_7L2,2026-04-24,L,BEAR,09,-205.0,-205.0,395.0,1870.0,,,0.9069767441860463,True,1.1025641025641026,True,False
2026-04-24_27L2,2026-04-24,L,NEUTRAL,10,395.0,870.0,395.0,870.0,0.723,,0.4285714285714285,False,1.2,True,True
2026-04-24_35L2,2026-04-24,L,BEAR,11,-205.0,-205.0,-192.5,-192.5,0.404,31.9,0.7647058823529411,False,0.5230769230769231,True,True
2026-04-24_64S2,2026-04-24,S,NEUTRAL,13,-205.0,-205.0,-180.0,-180.0,0.286,15.2,0.8125,True,0.9580838323353292,True,True
2026-04-27_9S2,2026-04-27,S,BEAR,09,-205.0,-205.0,-280.0,-280.0,,,0.8333333333333334,True,0.7032967032967034,True,False
2026-04-27_46L2,2026-04-27,L,BULL,12,395.0,357.5,-117.5,-117.5,0.208,15.4,0.9090909090909092,True,1.1458333333333337,True,True
2026-04-27_55L2,2026-04-27,L,NEUTRAL,13,395.0,70.0,-80.0,-80.0,0.271,27.1,0.75,True,0.5095541401273885,True,True
2026-04-28_23S2,2026-04-28,S,NEUTRAL,10,395.0,-205.0,395.0,-255.0,0.143,,0.3181818181818182,True,0.6197183098591549,True,True
2026-04-29_13S2,2026-04-29,S,BULL,09,-205.0,-205.0,-142.5,-142.5,0.826,,0.5384615384615384,False,0.6220095693779905,False,True
2026-04-29_36S2,2026-04-29,S,BEAR,11,395.0,-205.0,395.0,-205.0,0.23,17.5,0.1666666666666666,False,0.6642066420664207,True,True
2026-04-29_46S2,2026-04-29,S,BEAR,12,-205.0,-205.0,-142.5,-142.5,0.067,24.3,0.5384615384615384,True,0.6403940886699507,True,True
2026-04-29_63S2,2026-04-29,S,BEAR,13,-205.0,-205.0,-592.5,-592.5,0.38,18.6,0.653061224489796,False,1.526479750778816,True,True
2026-04-29_77L2,2026-04-29,L,BULL,14,395.0,-205.0,395.0,-180.0,0.203,11.7,0.625,True,0.6504065040650406,True,True
2026-04-30_11L2,2026-04-30,L,BEAR,09,395.0,-205.0,395.0,3795.0,0.146,,0.9,False,0.9433962264150944,False,False
2026-04-30_39L2,2026-04-30,L,BULL,11,-205.0,-205.0,-130.0,-130.0,0.011,9.6,0.9166666666666666,True,0.594059405940594,True,True
2026-04-30_58L2,2026-04-30,L,NEUTRAL,13,395.0,657.5,395.0,657.5,0.732,31.9,0.75,True,0.8421052631578947,True,True
2026-04-30_68L2,2026-04-30,L,BULL,14,395.0,-205.0,395.0,182.5,0.547,45.9,0.8695652173913043,True,1.5646258503401362,True,True
2026-04-30_74L2,2026-04-30,L,BULL,14,-205.0,-205.0,-180.0,-180.0,0.291,48.4,0.625,False,1.019108280254777,True,True
2026-05-01_8S2,2026-05-01,S,NEUTRAL,09,-205.0,-205.0,-367.5,-367.5,,,0.4193548387096774,False,0.8066914498141263,False,False
2026-05-01_52S2,2026-05-01,S,NEUTRAL,12,395.0,1295.0,-92.5,-92.5,0.704,12.0,0.6666666666666667,False,0.625,False,True
2026-05-04_36S2,2026-05-04,S,BEAR,11,-205.0,-205.0,-417.5,-417.5,0.152,48.3,0.4857142857142857,False,0.691699604743083,True,True
2026-05-04_55L2,2026-05-04,L,NEUTRAL,13,-205.0,-205.0,-117.5,-117.5,0.584,23.4,0.0,False,0.5140186915887851,True,True
2026-05-04_72L2,2026-05-04,L,NEUTRAL,14,-205.0,-205.0,-130.0,-130.0,0.086,19.9,0.5833333333333334,False,0.5970149253731343,True,True
2026-05-05_9S2,2026-05-05,S,BULL,09,395.0,-205.0,395.0,-292.5,,,0.12,False,1.0471204188481675,False,False
2026-05-06_29L2,2026-05-06,L,BULL,10,-205.0,-205.0,-255.0,-255.0,0.253,20.7,0.6363636363636364,True,0.995475113122172,True,True
2026-05-06_72S2,2026-05-06,S,BULL,14,-205.0,-205.0,-130.0,-130.0,0.415,33.8,0.5833333333333333,False,0.8571428571428571,False,True
2026-05-07_14L2,2026-05-07,L,BULL,09,395.0,-205.0,395.0,-167.5,0.652,,0.8,True,0.663716814159292,True,True
