Date,signal,variant,dir,net
2024-08-05,1E-WT,retest6,L,-1167.5
2024-08-05,RevFT:BO,natstop,S,1232.5
2024-08-05,RevFT:BO,adrstop,S,1232.5
2024-08-05,RevFT:Trap,natstop,S,520.0
2024-08-05,RevFT:Trap,adrstop,S,520.0
2024-08-05,RevFT:Trap,natstop,S,-730.0
2024-08-05,RevFT:Trap,adrstop,S,-1167.5
2024-08-05,MC:CC5,natstop,L,-1542.5
2024-08-05,MC:CC5,adrstop,L,-1167.5
2024-08-05,MC:CC5,natstop,S,745.0
2024-08-05,MC:CC5,adrstop,S,745.0
2024-08-05,MC:CC5,natstop,S,-280.0
2024-08-05,MC:CC5,adrstop,S,-1167.5
2024-08-05,MC:CC3,natstop,S,-1405.0
2024-08-05,MC:CC3,adrstop,S,-1167.5
2024-08-05,MC:CC4,natstop,S,-1780.0
2024-08-05,MC:CC4,adrstop,S,-1167.5
2024-08-07,1E-WT,chase,L,-1430.0
2024-08-07,1E-WT,retest6,L,-1430.0
2024-08-07,1E-WT,chase,L,-1430.0
2024-08-07,1E-WT,retest6,L,-1430.0
2024-08-07,RevFT:Trap,natstop,S,5182.5
2024-08-07,RevFT:Trap,adrstop,S,5182.5
2024-08-07,RevFT:BO,natstop,L,-1042.5
2024-08-07,RevFT:BO,adrstop,L,-1430.0
2024-08-07,RevFT:Trap,natstop,S,5570.0
2024-08-07,RevFT:Trap,adrstop,S,5570.0
2024-08-07,RevFT:Sneaky,natstop,S,4745.0
2024-08-07,RevFT:Sneaky,adrstop,S,4745.0
2024-08-07,RevFT:IB,natstop,L,-767.5
2024-08-07,RevFT:IB,adrstop,L,-1430.0
2024-08-07,MC:CC3,natstop,S,5307.5
2024-08-07,MC:CC3,adrstop,S,5307.5
2024-08-07,MC:CC2,natstop,S,3907.5
2024-08-07,MC:CC2,adrstop,S,3907.5
2024-08-07,MC:CC4,natstop,S,2345.0
2024-08-07,MC:CC4,adrstop,S,2345.0
2024-08-07,MC:CC5,natstop,S,1982.5
2024-08-07,MC:CC5,adrstop,S,1982.5
2024-08-08,1E-WT,chase,L,1045.0
2024-08-08,1E-WT,retest6,L,1132.5
2024-08-08,1E-WT,chase,L,220.0
2024-08-08,1E-WT,retest6,L,307.5
2024-08-08,1E-WT,chase,L,170.0
2024-08-08,1E-WT,retest6,L,257.5
2024-08-08,1E-WT,chase,L,-142.5
2024-08-08,1E-WT,retest6,L,-55.0
2024-08-08,RevFT:Trap,natstop,S,-555.0
2024-08-08,RevFT:Trap,adrstop,S,-1505.0
2024-08-08,RevFT:Sneaky,natstop,S,-442.5
2024-08-08,RevFT:Sneaky,adrstop,S,-1505.0
2024-08-08,MC:CC3,natstop,S,-1030.0
2024-08-08,MC:CC3,adrstop,S,-1505.0
2024-08-13,1E-WT,chase,L,1507.5
2024-08-13,1E-WT,retest6,L,1595.0
2024-08-13,1E-WT,chase,L,1345.0
2024-08-13,1E-WT,retest6,L,1432.5
2024-08-13,1E-WT,chase,L,1345.0
2024-08-13,1E-WT,chase,L,1232.5
2024-08-13,1E-WT,chase,L,1070.0
2024-08-13,1E-WT,chase,L,520.0
2024-08-13,1E-WT,retest6,L,607.5
2024-08-13,1E-WT,chase,L,220.0
2024-08-13,1E-WT,retest6,L,307.5
2024-08-13,RevFT:IB,natstop,L,2107.5
2024-08-13,RevFT:IB,adrstop,L,2107.5
2024-08-13,RevFT:Trap,natstop,S,-280.0
2024-08-13,RevFT:Trap,adrstop,S,-1167.5
2024-08-13,RevFT:Sneaky,natstop,S,-280.0
2024-08-13,RevFT:Sneaky,adrstop,S,-680.0
2024-08-13,RevFT:IB,natstop,L,-217.5
2024-08-13,RevFT:IB,adrstop,L,532.5
2024-08-13,MC:CC5,natstop,L,1782.5
2024-08-13,MC:CC5,adrstop,L,1782.5
2024-08-13,MC:CC3,natstop,L,795.0
2024-08-13,MC:CC3,adrstop,L,795.0
2024-08-13,MC:CC4,natstop,L,507.5
2024-08-13,MC:CC4,adrstop,L,507.5
2024-08-13,MC:CC5,natstop,L,457.5
2024-08-13,MC:CC5,adrstop,L,457.5
2024-08-13,MC:CC4,natstop,L,245.0
2024-08-13,MC:CC4,adrstop,L,245.0
2024-08-15,RevFT:OB,natstop,L,1245.0
2024-08-15,RevFT:OB,adrstop,L,1245.0
2024-08-15,RevFT:Trap,natstop,S,-280.0
2024-08-15,RevFT:Trap,adrstop,S,-480.0
2024-08-15,RevFT:OB,natstop,S,-230.0
2024-08-15,RevFT:OB,adrstop,S,-192.5
2024-08-15,RevFT:IB,natstop,S,-217.5
2024-08-15,RevFT:IB,adrstop,S,-17.5
2024-08-15,MC:CC2,natstop,S,-780.0
2024-08-15,MC:CC2,adrstop,S,-1442.5
2024-08-15,MC:CC5,natstop,L,920.0
2024-08-15,MC:CC5,adrstop,L,920.0
2024-09-03,1E-WT,chase,S,1857.5
2024-09-03,1E-WT,retest6,S,1945.0
2024-09-03,1E-WT,chase,S,-805.0
2024-09-03,1E-WT,retest6,S,-805.0
2024-09-03,1E-WT,chase,S,1270.0
2024-09-03,1E-WT,retest6,S,1357.5
2024-09-03,RevFT:OB,natstop,L,-317.5
2024-09-03,RevFT:OB,adrstop,L,-805.0
2024-09-03,RevFT:IB,natstop,L,-567.5
2024-09-03,RevFT:IB,adrstop,L,-805.0
2024-09-03,RevFT:IB,natstop,S,1220.0
2024-09-03,RevFT:IB,adrstop,S,1220.0
2024-09-09,1E-WT,chase,S,-1005.0
2024-09-09,1E-WT,retest6,S,-1005.0
2024-09-09,RevFT:BO,natstop,S,-742.5
2024-09-09,RevFT:BO,adrstop,S,-1005.0
2024-09-09,RevFT:Trap,natstop,L,1570.0
2024-09-09,RevFT:Trap,adrstop,L,1570.0
2024-09-09,RevFT:Sneaky,natstop,S,232.5
2024-09-09,RevFT:Sneaky,adrstop,S,232.5
2024-09-09,MC:CC2,natstop,S,-467.5
2024-09-09,MC:CC2,adrstop,S,-1005.0
2024-09-09,MC:CC3,natstop,L,1195.0
2024-09-09,MC:CC3,adrstop,L,1195.0
2024-09-09,MC:CC4,natstop,L,857.5
2024-09-09,MC:CC4,adrstop,L,857.5
2024-09-19,1E-WT,chase,L,95.0
2024-09-19,1E-WT,retest6,L,182.5
2024-09-19,1E-WT,chase,L,-705.0
2024-09-19,1E-WT,retest6,L,-617.5
2024-09-19,1E-WT,chase,L,-830.0
2024-09-19,1E-WT,retest6,L,-742.5
2024-09-19,RevFT:IB,natstop,S,-280.0
2024-09-19,RevFT:IB,adrstop,S,-1117.5
2024-09-19,RevFT:OB,natstop,S,682.5
2024-09-19,RevFT:OB,adrstop,S,682.5
2024-09-19,RevFT:IB,natstop,L,-580.0
2024-09-19,RevFT:IB,adrstop,L,-805.0
2024-09-19,MC:CC4,natstop,L,-555.0
2024-09-19,MC:CC4,adrstop,L,-1117.5
2024-09-19,MC:CC5,natstop,L,-592.5
2024-09-19,MC:CC5,adrstop,L,-1117.5
2024-09-19,MC:CC4,natstop,S,432.5
2024-09-19,MC:CC4,adrstop,S,432.5
2024-09-26,RevFT:Trap,natstop,L,-517.5
2024-09-26,RevFT:Trap,adrstop,L,-705.0
2024-09-26,RevFT:Trap,natstop,L,-530.0
2024-09-26,RevFT:Trap,adrstop,L,-705.0
2024-09-26,RevFT:Trap,natstop,L,-242.5
2024-09-26,RevFT:Trap,adrstop,L,-705.0
2024-10-04,1E-WT,chase,S,-705.0
2024-10-04,1E-WT,retest6,S,-705.0
2024-10-04,1E-WT,chase,S,-705.0
2024-10-04,1E-WT,retest6,S,-705.0
2024-10-04,1E-WT,chase,S,-705.0
2024-10-04,RevFT:Trap,natstop,L,-930.0
2024-10-04,RevFT:Trap,adrstop,L,-705.0
2024-10-04,RevFT:Sneaky,natstop,L,1857.5
2024-10-04,RevFT:Sneaky,adrstop,L,1857.5
2024-10-04,RevFT:Trap,natstop,S,-305.0
2024-10-04,RevFT:Trap,adrstop,S,-705.0
2024-10-04,RevFT:Trap,natstop,L,720.0
2024-10-04,RevFT:Trap,adrstop,L,-705.0
2024-10-04,MC:CC2,natstop,L,782.5
2024-10-04,MC:CC2,adrstop,L,-705.0
2024-10-17,1E-WT,chase,L,-730.0
2024-10-17,1E-WT,retest6,L,-730.0
2024-10-17,RevFT:OB,natstop,L,-630.0
2024-10-17,RevFT:OB,adrstop,L,-730.0
2024-10-17,RevFT:IB,natstop,S,-180.0
2024-10-17,RevFT:IB,adrstop,S,757.5
2024-10-17,RevFT:Trap,natstop,S,970.0
2024-10-17,RevFT:Trap,adrstop,S,970.0
2024-10-17,RevFT:BO,natstop,L,-417.5
2024-10-17,RevFT:BO,adrstop,L,-730.0
2024-10-17,RevFT:OB,natstop,S,-230.0
2024-10-17,RevFT:OB,adrstop,S,820.0
2024-10-17,RevFT:BO,natstop,L,-280.0
2024-10-17,RevFT:BO,adrstop,L,-730.0
2024-10-17,MC:CC4,natstop,S,-930.0
2024-10-17,MC:CC4,adrstop,S,-730.0
2024-10-17,MC:CC4,natstop,L,-480.0
2024-10-17,MC:CC4,adrstop,L,-730.0
2024-10-17,MC:CC5,natstop,S,157.5
2024-10-17,MC:CC5,adrstop,S,157.5
2024-10-28,1E-WT,chase,S,395.0
2024-10-28,1E-WT,retest6,S,482.5
2024-10-28,1E-WT,chase,S,20.0
2024-10-28,1E-WT,retest6,S,107.5
2024-10-28,RevFT:Trap,natstop,L,-355.0
2024-10-28,RevFT:Trap,adrstop,L,-730.0
2024-10-28,RevFT:Sneaky,natstop,L,-317.5
2024-10-28,RevFT:Sneaky,adrstop,L,-205.0
2024-10-28,RevFT:Sneaky,natstop,S,-230.0
2024-10-28,RevFT:Sneaky,adrstop,S,220.0
2024-10-28,RevFT:Trap,natstop,L,-417.5
2024-10-28,RevFT:Trap,adrstop,L,-442.5
2024-10-28,MC:CC4,natstop,L,-455.0
2024-10-28,MC:CC4,adrstop,L,-330.0
2024-10-31,1E-WT,chase,S,1757.5
2024-10-31,1E-WT,chase,S,1282.5
2024-10-31,1E-WT,retest6,S,1370.0
2024-10-31,1E-WT,chase,S,782.5
2024-10-31,1E-WT,retest6,S,870.0
2024-10-31,1E-WT,chase,S,-680.0
2024-10-31,1E-WT,retest6,S,-680.0
2024-10-31,1E-WT,chase,L,-680.0
2024-10-31,1E-WT,retest6,L,-680.0
2024-10-31,1E-WT,chase,S,-680.0
2024-10-31,1E-WT,retest6,S,-680.0
2024-10-31,RevFT:OB,natstop,L,-530.0
2024-10-31,RevFT:OB,adrstop,L,-680.0
2024-10-31,RevFT:IB,natstop,S,-492.5
2024-10-31,RevFT:IB,adrstop,S,682.5
2024-10-31,RevFT:OB,natstop,L,-255.0
2024-10-31,RevFT:OB,adrstop,L,-680.0
2024-10-31,MC:CC4,natstop,L,-592.5
2024-10-31,MC:CC4,adrstop,L,-680.0
2024-10-31,MC:CC5,natstop,L,-730.0
2024-10-31,MC:CC5,adrstop,L,-680.0
2024-10-31,MC:CC3,natstop,S,-617.5
2024-10-31,MC:CC3,adrstop,S,-680.0
2024-10-31,MC:CC4,natstop,S,-680.0
2024-10-31,MC:CC4,adrstop,S,-680.0
2024-11-06,RevFT:BO,natstop,L,1470.0
2024-11-06,RevFT:BO,adrstop,L,1470.0
2024-11-06,MC:CC3,natstop,L,1007.5
2024-11-06,MC:CC3,adrstop,L,1007.5
2024-11-06,MC:CC4,natstop,L,357.5
2024-11-06,MC:CC4,adrstop,L,357.5
2024-11-19,RevFT:IB,natstop,L,557.5
2024-11-19,RevFT:IB,adrstop,L,557.5
2024-11-19,RevFT:BO,natstop,S,-342.5
2024-11-19,RevFT:BO,adrstop,S,-767.5
2024-11-19,MC:CC4,natstop,L,1895.0
2024-11-19,MC:CC4,adrstop,L,1895.0
2024-11-19,MC:CC5,natstop,L,1670.0
2024-11-19,MC:CC5,adrstop,L,1670.0
2024-11-25,1E-WT,chase,S,95.0
2024-11-25,1E-WT,retest6,S,182.5
2024-11-25,1E-WT,chase,S,-417.5
2024-11-25,1E-WT,retest6,S,-330.0
2024-11-25,1E-WT,chase,S,-455.0
2024-11-25,1E-WT,retest6,S,-367.5
2024-11-25,1E-WT,chase,S,-467.5
2024-11-25,1E-WT,chase,S,-817.5
2024-11-25,1E-WT,retest6,S,-817.5
2024-11-25,1E-WT,chase,S,-505.0
2024-11-25,1E-WT,retest6,S,-417.5
2024-11-25,RevFT:IB,natstop,L,-380.0
2024-11-25,RevFT:IB,adrstop,L,-817.5
2024-11-25,RevFT:Trap,natstop,L,770.0
2024-11-25,RevFT:Trap,adrstop,L,770.0
2024-11-25,RevFT:Sneaky,natstop,S,-292.5
2024-11-25,RevFT:Sneaky,adrstop,S,-505.0
2024-11-25,MC:CC4,natstop,S,-342.5
2024-11-25,MC:CC4,adrstop,S,-342.5
2024-11-25,MC:CC5,natstop,S,-355.0
2024-11-25,MC:CC5,adrstop,S,-355.0
2024-11-25,MC:CC4,natstop,S,-780.0
2024-11-25,MC:CC4,adrstop,S,-817.5
2024-11-25,MC:CC5,natstop,S,-792.5
2024-11-25,MC:CC5,adrstop,S,-817.5
2024-11-25,MC:CC4,natstop,L,470.0
2024-11-25,MC:CC4,adrstop,L,470.0
2024-11-25,MC:CC5,natstop,L,470.0
2024-11-25,MC:CC5,adrstop,L,470.0
2024-12-19,1E-WT,chase,S,-792.5
2024-12-19,1E-WT,retest6,S,-792.5
2024-12-19,1E-WT,chase,S,-792.5
2024-12-19,1E-WT,retest6,S,-792.5
2024-12-19,1E-WT,chase,S,-792.5
2024-12-19,1E-WT,retest6,S,-792.5
2024-12-19,1E-WT,chase,S,-792.5
2024-12-19,1E-WT,retest6,S,-792.5
2024-12-19,1E-WT,chase,S,1270.0
2024-12-19,1E-WT,retest6,S,1357.5
2024-12-19,RevFT:Trap,natstop,L,-1042.5
2024-12-19,RevFT:Trap,adrstop,L,-792.5
2024-12-19,RevFT:OB,natstop,L,-930.0
2024-12-19,RevFT:OB,adrstop,L,-792.5
2024-12-19,RevFT:Sneaky,natstop,S,-792.5
2024-12-19,RevFT:Sneaky,adrstop,S,-792.5
2024-12-19,RevFT:Trap,natstop,L,-530.0
2024-12-19,RevFT:Trap,adrstop,L,-792.5
2024-12-19,RevFT:Trap,natstop,L,-817.5
2024-12-19,RevFT:Trap,adrstop,L,-792.5
2024-12-19,RevFT:IB,natstop,S,1932.5
2024-12-19,RevFT:IB,adrstop,S,1932.5
2024-12-19,MC:CC3,natstop,S,1682.5
2024-12-19,MC:CC3,adrstop,S,1682.5
2024-12-27,1E-WT,chase,S,-1180.0
2024-12-27,1E-WT,retest6,S,-1180.0
2024-12-27,1E-WT,chase,S,-767.5
2024-12-27,1E-WT,retest6,S,-680.0
2024-12-27,1E-WT,chase,S,-1180.0
2024-12-27,1E-WT,retest6,S,-1180.0
2024-12-27,RevFT:IB,natstop,L,-817.5
2024-12-27,RevFT:IB,adrstop,L,-1180.0
2024-12-27,RevFT:BO,natstop,L,1682.5
2024-12-27,RevFT:BO,adrstop,L,1682.5
2024-12-27,MC:CC1,natstop,S,-267.5
2024-12-27,MC:CC1,adrstop,S,-267.5
2024-12-27,MC:CC4,natstop,L,1020.0
2024-12-27,MC:CC4,adrstop,L,1020.0
2024-12-27,MC:CC4,natstop,L,-680.0
2024-12-27,MC:CC4,adrstop,L,-1180.0
2024-12-30,1E-WT,chase,S,-1242.5
2024-12-30,1E-WT,retest6,S,-1242.5
2024-12-30,1E-WT,chase,L,-17.5
2024-12-30,1E-WT,chase,L,-505.0
2024-12-30,1E-WT,chase,L,-1242.5
2024-12-30,1E-WT,retest6,L,-867.5
2024-12-30,1E-WT,chase,L,-1242.5
2024-12-30,1E-WT,chase,L,-1242.5
2024-12-30,1E-WT,retest6,L,-1242.5
2024-12-30,1E-WT,chase,L,-1242.5
2024-12-30,1E-WT,retest6,L,-1242.5
2024-12-30,1E-WT,chase,S,1107.5
2024-12-30,1E-WT,retest6,S,1195.0
2024-12-30,RevFT:BO,natstop,L,770.0
2024-12-30,RevFT:BO,adrstop,L,770.0
2024-12-30,RevFT:Trap,natstop,L,-692.5
2024-12-30,RevFT:Trap,adrstop,L,-1242.5
2024-12-30,RevFT:Trap,natstop,S,1220.0
2024-12-30,RevFT:Trap,adrstop,S,1220.0
2024-12-30,RevFT:Trap,natstop,L,-505.0
2024-12-30,RevFT:Trap,adrstop,L,-1242.5
2024-12-30,MC:CC3,natstop,L,-667.5
2024-12-30,MC:CC3,adrstop,L,-405.0
2024-12-30,MC:CC4,natstop,L,-1005.0
2024-12-30,MC:CC4,adrstop,L,-755.0
2024-12-30,MC:CC5,natstop,S,1020.0
2024-12-30,MC:CC5,adrstop,S,1020.0
2025-01-06,1E-WT,chase,L,-1205.0
2025-01-06,1E-WT,retest6,L,-1205.0
2025-01-06,1E-WT,chase,L,-1205.0
2025-01-06,1E-WT,chase,L,-1205.0
2025-01-06,1E-WT,retest6,L,-1205.0
2025-01-06,1E-WT,chase,L,-1205.0
2025-01-06,1E-WT,retest6,L,-1205.0
2025-01-06,1E-WT,chase,S,1232.5
2025-01-06,1E-WT,retest6,S,1320.0
2025-01-06,1E-WT,chase,S,957.5
2025-01-06,1E-WT,retest6,S,1045.0
2025-01-06,1E-WT,chase,S,807.5
2025-01-06,1E-WT,retest6,S,895.0
2025-01-06,1E-WT,chase,S,607.5
2025-01-06,1E-WT,retest6,S,695.0
2025-01-06,1E-WT,chase,S,-55.0
2025-01-06,1E-WT,chase,S,-205.0
2025-01-06,1E-WT,retest6,S,-117.5
2025-01-06,1E-WT,chase,S,-442.5
2025-01-06,1E-WT,retest6,S,-355.0
2025-01-06,RevFT:IB,natstop,S,-417.5
2025-01-06,RevFT:IB,adrstop,S,1270.0
2025-01-06,RevFT:Trap,natstop,L,-317.5
2025-01-06,RevFT:Trap,adrstop,L,145.0
2025-01-06,MC:CC2,natstop,S,1070.0
2025-01-06,MC:CC2,adrstop,S,1070.0
2025-01-10,RevFT:BO,natstop,L,-1205.0
2025-01-10,RevFT:BO,adrstop,L,-1092.5
2025-01-10,RevFT:Sneaky,natstop,S,-880.0
2025-01-10,RevFT:Sneaky,adrstop,S,-1092.5
2025-01-10,RevFT:BO,natstop,L,445.0
2025-01-10,RevFT:BO,adrstop,L,445.0
2025-01-10,RevFT:BO,natstop,S,770.0
2025-01-10,RevFT:BO,adrstop,S,770.0
2025-01-10,RevFT:Sneaky,natstop,L,-530.0
2025-01-10,RevFT:Sneaky,adrstop,L,-1092.5
2025-01-10,MC:CC2,natstop,S,-380.0
2025-01-10,MC:CC2,adrstop,S,-1092.5
2025-01-10,MC:CC2,natstop,S,770.0
2025-01-10,MC:CC2,adrstop,S,770.0
2025-01-13,1E-WT,chase,L,1045.0
2025-01-13,1E-WT,retest6,L,1132.5
2025-01-13,1E-WT,chase,L,970.0
2025-01-13,1E-WT,retest6,L,1057.5
2025-01-13,1E-WT,chase,L,745.0
2025-01-13,1E-WT,retest6,L,832.5
2025-01-13,1E-WT,chase,L,470.0
2025-01-13,1E-WT,retest6,L,557.5
2025-01-13,RevFT:Trap,natstop,S,-917.5
2025-01-13,RevFT:Trap,adrstop,S,-1117.5
2025-01-13,RevFT:Trap,natstop,S,-1005.0
2025-01-13,RevFT:Trap,adrstop,S,-1117.5
2025-01-13,RevFT:BO,natstop,L,-1180.0
2025-01-13,RevFT:BO,adrstop,L,-1117.5
2025-01-13,RevFT:BO,natstop,S,-655.0
2025-01-13,RevFT:BO,adrstop,S,-1117.5
2025-01-13,RevFT:IB,natstop,S,-705.0
2025-01-13,RevFT:IB,adrstop,S,-1117.5
2025-01-13,RevFT:Trap,natstop,L,2270.0
2025-01-13,RevFT:Trap,adrstop,L,2270.0
2025-01-13,RevFT:OB,natstop,L,670.0
2025-01-13,RevFT:OB,adrstop,L,670.0
2025-01-13,MC:CC4,natstop,L,-1405.0
2025-01-13,MC:CC4,adrstop,L,-1117.5
2025-01-13,MC:CC4,natstop,L,1795.0
2025-01-13,MC:CC4,adrstop,L,1795.0
2025-01-13,MC:CC5,natstop,L,1757.5
2025-01-13,MC:CC5,adrstop,L,1757.5
2025-01-13,MC:CC3,natstop,L,1107.5
2025-01-13,MC:CC3,adrstop,L,1107.5
2025-01-13,MC:CC3,natstop,L,857.5
2025-01-13,MC:CC3,adrstop,L,857.5
2025-01-13,MC:CC4,natstop,L,832.5
2025-01-13,MC:CC4,adrstop,L,832.5
2025-01-15,1E-WT,chase,L,-1142.5
2025-01-15,1E-WT,retest6,L,-1142.5
2025-01-15,1E-WT,chase,L,-1142.5
2025-01-15,1E-WT,retest6,L,-1142.5
2025-01-15,1E-WT,chase,S,-1142.5
2025-01-15,1E-WT,retest6,S,-1142.5
2025-01-15,1E-WT,chase,S,-1142.5
2025-01-15,1E-WT,chase,S,-1142.5
2025-01-15,1E-WT,retest6,S,-1142.5
2025-01-15,1E-WT,chase,S,-1142.5
2025-01-15,1E-WT,retest6,S,-1142.5
2025-01-15,1E-WT,chase,L,57.5
2025-01-15,1E-WT,retest6,L,145.0
2025-01-15,1E-WT,chase,L,45.0
2025-01-15,1E-WT,retest6,L,132.5
2025-01-15,1E-WT,chase,L,-142.5
2025-01-15,1E-WT,retest6,L,-55.0
2025-01-15,1E-WT,chase,L,-205.0
2025-01-15,1E-WT,retest6,L,-117.5
2025-01-15,RevFT:Sneaky,natstop,L,1020.0
2025-01-15,RevFT:Sneaky,adrstop,L,1020.0
2025-01-15,MC:CC2,natstop,S,-805.0
2025-01-15,MC:CC2,adrstop,S,-1142.5
2025-01-15,MC:CC4,natstop,L,795.0
2025-01-15,MC:CC4,adrstop,L,795.0
2025-01-15,MC:CC4,natstop,L,345.0
2025-01-15,MC:CC4,adrstop,L,345.0
2025-01-15,MC:CC5,natstop,L,295.0
2025-01-15,MC:CC5,adrstop,L,295.0
2025-01-15,MC:CC3,natstop,S,-505.0
2025-01-15,MC:CC3,adrstop,S,-1142.5
2025-01-15,MC:CC3,natstop,L,-592.5
2025-01-15,MC:CC3,adrstop,L,-605.0
2025-01-17,1E-WT,chase,L,-67.5
2025-01-17,1E-WT,retest6,L,20.0
2025-01-17,1E-WT,chase,L,-242.5
2025-01-17,1E-WT,chase,L,-505.0
2025-01-17,1E-WT,retest6,L,-417.5
2025-01-17,1E-WT,chase,L,-567.5
2025-01-17,1E-WT,retest6,L,-480.0
2025-01-17,1E-WT,chase,L,-767.5
2025-01-17,1E-WT,retest6,L,-680.0
2025-01-17,1E-WT,chase,L,-1067.5
2025-01-17,1E-WT,retest6,L,-967.5
2025-01-17,1E-WT,chase,L,-730.0
2025-01-17,1E-WT,retest6,L,-642.5
2025-01-17,1E-WT,chase,L,-692.5
2025-01-17,1E-WT,retest6,L,-605.0
2025-01-17,RevFT:Trap,natstop,S,-367.5
2025-01-17,RevFT:Trap,adrstop,S,-1067.5
2025-01-17,RevFT:Trap,natstop,S,-442.5
2025-01-17,RevFT:Trap,adrstop,S,482.5
2025-01-17,RevFT:Sneaky,natstop,S,882.5
2025-01-17,RevFT:Sneaky,adrstop,S,882.5
2025-01-17,MC:CC3,natstop,L,-167.5
2025-01-17,MC:CC3,adrstop,L,-167.5
2025-01-17,MC:CC4,natstop,L,-480.0
2025-01-17,MC:CC4,adrstop,L,-755.0
2025-01-27,1E-WT,chase,L,-705.0
2025-01-27,1E-WT,retest6,L,-705.0
2025-01-27,1E-WT,chase,S,-705.0
2025-01-27,1E-WT,retest6,S,-705.0
2025-01-27,RevFT:OB,natstop,S,-830.0
2025-01-27,RevFT:OB,adrstop,S,-705.0
2025-01-27,RevFT:Trap,natstop,L,-555.0
2025-01-27,RevFT:Trap,adrstop,L,1295.0
2025-01-27,RevFT:Sneaky,natstop,S,-692.5
2025-01-27,RevFT:Sneaky,adrstop,S,-705.0
2025-01-27,RevFT:BO,natstop,S,-755.0
2025-01-27,RevFT:BO,adrstop,S,-705.0
2025-01-27,RevFT:Sneaky,natstop,S,-367.5
2025-01-27,RevFT:Sneaky,adrstop,S,-705.0
2025-01-27,MC:CC4,natstop,L,-1442.5
2025-01-27,MC:CC4,adrstop,L,-705.0
2025-01-27,MC:CC3,natstop,S,-1117.5
2025-01-27,MC:CC3,adrstop,S,-705.0
2025-01-27,MC:CC3,natstop,S,-742.5
2025-01-27,MC:CC3,adrstop,S,-705.0
2025-02-03,RevFT:OB,natstop,L,695.0
2025-02-03,RevFT:OB,adrstop,L,695.0
2025-02-03,RevFT:Trap,natstop,S,-705.0
2025-02-03,RevFT:Trap,adrstop,S,-830.0
2025-02-03,RevFT:BO,natstop,L,-780.0
2025-02-03,RevFT:BO,adrstop,L,-830.0
2025-02-03,MC:CC5,natstop,S,-1480.0
2025-02-03,MC:CC5,adrstop,S,-830.0
2025-02-03,MC:CC2,natstop,L,695.0
2025-02-03,MC:CC2,adrstop,L,695.0
2025-02-03,MC:CC4,natstop,S,-1130.0
2025-02-03,MC:CC4,adrstop,S,-830.0
2025-02-12,RevFT:IB,natstop,S,-655.0
2025-02-12,RevFT:IB,adrstop,S,-905.0
2025-02-12,RevFT:Trap,natstop,L,1257.5
2025-02-12,RevFT:Trap,adrstop,L,1257.5
2025-02-12,RevFT:BO,natstop,S,-330.0
2025-02-12,RevFT:BO,adrstop,S,-117.5
2025-02-12,RevFT:BO,natstop,L,-592.5
2025-02-12,RevFT:BO,adrstop,L,-430.0
2025-02-12,RevFT:OB,natstop,S,220.0
2025-02-12,RevFT:OB,adrstop,S,220.0
2025-02-12,RevFT:IB,natstop,L,-267.5
2025-02-12,RevFT:IB,adrstop,L,170.0
2025-02-12,MC:CC2,natstop,L,745.0
2025-02-12,MC:CC2,adrstop,L,-905.0
2025-02-12,MC:CC5,natstop,S,-817.5
2025-02-12,MC:CC5,adrstop,S,-905.0
2025-02-12,MC:CC4,natstop,L,645.0
2025-02-12,MC:CC4,adrstop,L,645.0
2025-02-12,MC:CC4,natstop,L,-692.5
2025-02-12,MC:CC4,adrstop,L,-905.0
2025-03-04,RevFT:Trap,natstop,L,2170.0
2025-03-04,RevFT:Trap,adrstop,L,2170.0
2025-03-04,RevFT:Trap,natstop,L,2632.5
2025-03-04,RevFT:Trap,adrstop,L,2632.5
2025-03-04,RevFT:OB,natstop,L,-1242.5
2025-03-04,RevFT:OB,adrstop,L,-1342.5
2025-03-04,RevFT:BO,natstop,S,-1080.0
2025-03-04,RevFT:BO,adrstop,S,-1342.5
2025-03-04,RevFT:OB,natstop,S,-930.0
2025-03-04,RevFT:OB,adrstop,S,-1342.5
2025-03-04,MC:CC3,natstop,L,1707.5
2025-03-04,MC:CC3,adrstop,L,-1342.5
2025-03-04,MC:CC3,natstop,L,-1855.0
2025-03-04,MC:CC3,adrstop,L,-1342.5
2025-03-04,MC:CC3,natstop,L,-1105.0
2025-03-04,MC:CC3,adrstop,L,-1342.5
2025-03-04,MC:CC3,natstop,L,-1417.5
2025-03-04,MC:CC3,adrstop,L,-1342.5
2025-03-06,1E-WT,chase,L,-1617.5
2025-03-06,1E-WT,retest6,L,-1617.5
2025-03-06,1E-WT,chase,L,-1617.5
2025-03-06,1E-WT,retest6,L,-1617.5
2025-03-06,1E-WT,chase,S,-792.5
2025-03-06,1E-WT,retest6,S,-705.0
2025-03-06,1E-WT,chase,S,-905.0
2025-03-06,1E-WT,retest6,S,-817.5
2025-03-06,RevFT:BO,natstop,S,-1180.0
2025-03-06,RevFT:BO,adrstop,S,1895.0
2025-03-06,RevFT:IB,natstop,L,-1042.5
2025-03-06,RevFT:IB,adrstop,L,420.0
2025-03-06,RevFT:Sneaky,natstop,S,-1467.5
2025-03-06,RevFT:Sneaky,adrstop,S,-1617.5
2025-03-06,RevFT:Sneaky,natstop,L,1057.5
2025-03-06,RevFT:Sneaky,adrstop,L,1057.5
2025-03-06,RevFT:BO,natstop,L,-1680.0
