Date,dir,variant,net
2026-01-27,L,retest2,-355.0
2026-01-29,L,base,1970.0
2026-01-29,L,be1.0,1970.0
2026-01-29,L,be0.5,1970.0
2026-01-29,L,tight6,150.0
2026-01-29,L,scale2x,1751.2
2026-01-29,L,retest2,1945.0
2026-01-29,L,retest6,1995.0
2026-01-29,L,base,1370.0
2026-01-29,L,be1.0,1370.0
2026-01-29,L,be0.5,1370.0
2026-01-29,L,tight6,126.2
2026-01-29,L,scale2x,1451.2
2026-01-29,L,retest2,1345.0
2026-01-29,L,base,1032.5
2026-01-29,L,be1.0,1032.5
2026-01-29,L,be0.5,1032.5
2026-01-29,L,tight6,1032.5
2026-01-29,L,scale2x,1032.5
2026-01-29,L,retest2,1007.5
2026-01-29,L,retest6,1057.5
2026-02-03,S,base,-1030.0
2026-02-03,S,be1.0,-1030.0
2026-02-03,S,be0.5,-1030.0
2026-02-03,S,tight6,-1030.0
2026-02-03,S,scale2x,-1030.0
2026-02-03,S,retest2,-1030.0
2026-02-03,S,retest6,945.0
2026-02-03,S,base,570.0
2026-02-03,S,be1.0,570.0
2026-02-03,S,be0.5,570.0
2026-02-03,S,tight6,627.5
2026-02-03,S,scale2x,1288.8
2026-02-03,S,retest2,545.0
2026-02-03,S,retest6,595.0
2026-02-03,S,base,-355.0
2026-02-03,S,be1.0,-17.5
2026-02-03,S,be0.5,-17.5
2026-02-03,S,tight6,267.5
2026-02-03,S,scale2x,826.2
2026-02-03,S,retest2,-380.0
2026-02-04,S,base,-1092.5
2026-02-04,S,be1.0,-17.5
2026-02-04,S,be0.5,-17.5
2026-02-04,S,tight6,1338.8
2026-02-04,S,scale2x,-1092.5
2026-02-04,S,retest2,-1092.5
2026-02-04,S,retest6,-1092.5
2026-02-05,L,base,-1080.0
2026-02-05,L,be1.0,-1080.0
2026-02-05,L,be0.5,-17.5
2026-02-05,L,tight6,-292.5
2026-02-05,L,scale2x,-1080.0
2026-02-05,L,retest2,-1080.0
2026-02-05,L,retest6,-1080.0
2026-02-06,L,base,632.5
2026-02-06,L,be1.0,632.5
2026-02-06,L,be0.5,632.5
2026-02-06,L,tight6,-91.3
2026-02-06,L,scale2x,632.5
2026-02-06,L,retest2,607.5
2026-02-06,L,retest6,657.5
2026-02-06,L,base,695.0
2026-02-06,L,be1.0,695.0
2026-02-06,L,be0.5,695.0
2026-02-06,L,tight6,165.0
2026-02-06,L,scale2x,695.0
2026-02-06,L,retest2,670.0
2026-02-06,L,retest6,720.0
2026-02-09,S,base,507.5
2026-02-09,S,be1.0,507.5
2026-02-09,S,be0.5,507.5
2026-02-09,S,tight6,507.5
2026-02-09,S,scale2x,507.5
2026-02-09,S,retest2,482.5
2026-02-09,S,retest6,532.5
2026-02-12,S,base,1457.5
2026-02-12,S,be1.0,1457.5
2026-02-12,S,be0.5,-17.5
2026-02-12,S,tight6,596.2
2026-02-12,S,scale2x,1457.5
2026-02-12,S,retest2,1432.5
2026-02-12,S,retest6,1482.5
2026-02-12,S,base,-1367.5
2026-02-12,S,be1.0,-1367.5
2026-02-12,S,be0.5,-1367.5
2026-02-12,S,tight6,-1205.0
2026-02-12,S,scale2x,-1367.5
2026-02-12,S,retest2,-1367.5
2026-02-12,S,retest6,-1367.5
2026-02-13,L,base,-1417.5
2026-02-13,L,be1.0,-1417.5
2026-02-13,L,be0.5,-17.5
2026-02-13,L,tight6,-352.5
2026-02-13,L,scale2x,-1417.5
2026-02-13,L,retest2,-1417.5
2026-02-13,L,retest6,-1417.5
2026-02-17,L,base,-730.0
2026-02-17,L,be1.0,-730.0
2026-02-17,L,be0.5,-730.0
2026-02-17,L,tight6,2.5
2026-02-17,L,scale2x,-730.0
2026-02-17,L,retest2,-755.0
2026-02-17,L,retest6,-705.0
2026-02-18,S,base,357.5
2026-02-18,S,be1.0,-17.5
2026-02-18,S,be0.5,-17.5
2026-02-18,S,tight6,557.5
2026-02-18,S,scale2x,357.5
2026-02-18,S,retest2,332.5
2026-02-18,S,retest6,382.5
2026-02-25,L,base,507.5
2026-02-25,L,be1.0,507.5
2026-02-25,L,be0.5,507.5
2026-02-25,L,tight6,507.5
2026-02-25,L,scale2x,507.5
2026-02-25,L,retest2,482.5
2026-02-25,L,retest6,532.5
2026-02-25,L,base,482.5
2026-02-25,L,be1.0,482.5
2026-02-25,L,be0.5,482.5
2026-02-25,L,tight6,177.5
2026-02-25,L,scale2x,482.5
2026-02-25,L,retest2,457.5
2026-02-25,L,retest6,507.5
2026-03-03,L,base,1357.5
2026-03-03,L,be1.0,1357.5
2026-03-03,L,be0.5,-17.5
2026-03-03,L,tight6,93.8
2026-03-03,L,scale2x,1807.5
2026-03-03,L,retest2,1332.5
2026-03-03,L,retest6,1382.5
2026-03-04,L,base,-105.0
2026-03-04,L,be1.0,-105.0
2026-03-04,L,be0.5,-17.5
2026-03-04,L,tight6,-181.2
2026-03-04,L,scale2x,-105.0
2026-03-04,L,retest2,-130.0
2026-03-04,L,retest6,-80.0
2026-03-05,S,base,145.0
2026-03-05,S,be1.0,-17.5
2026-03-05,S,be0.5,-17.5
2026-03-05,S,tight6,1448.7
2026-03-05,S,scale2x,1276.2
2026-03-05,S,retest2,120.0
2026-03-05,S,retest6,170.0
2026-03-06,L,base,-1305.0
2026-03-06,L,be1.0,-1305.0
2026-03-06,L,be0.5,-17.5
2026-03-06,L,tight6,98.7
2026-03-06,L,scale2x,-1305.0
2026-03-06,L,retest2,-1305.0
2026-03-06,L,retest6,-1305.0
2026-03-09,L,base,3670.0
2026-03-09,L,be1.0,3670.0
2026-03-09,L,be0.5,-17.5
2026-03-09,L,tight6,632.5
2026-03-09,L,scale2x,3088.8
2026-03-09,L,retest2,3645.0
2026-03-09,L,retest6,3695.0
2026-03-17,S,base,-5.0
2026-03-17,S,be1.0,-5.0
2026-03-17,S,be0.5,-5.0
2026-03-17,S,tight6,-208.7
2026-03-17,S,scale2x,-5.0
2026-03-17,S,retest2,-30.0
2026-03-17,S,retest6,20.0
2026-03-23,L,base,-1355.0
2026-03-23,L,be1.0,-1355.0
2026-03-23,L,be0.5,-17.5
2026-03-23,L,tight6,281.3
2026-03-23,L,scale2x,-1355.0
2026-03-23,L,retest2,-1355.0
2026-03-23,L,retest6,-1355.0
2026-03-23,S,base,-1355.0
2026-03-23,S,be1.0,-1355.0
2026-03-23,S,be0.5,-1355.0
2026-03-23,S,tight6,47.5
2026-03-23,S,scale2x,-1355.0
2026-03-23,S,retest2,-1355.0
2026-03-23,S,retest6,-1355.0
2026-03-26,S,base,-1205.0
2026-03-26,S,be1.0,-1205.0
2026-03-26,S,be0.5,-17.5
2026-03-26,S,tight6,-480.0
2026-03-26,S,scale2x,-1205.0
2026-03-26,S,retest2,-1205.0
2026-03-26,S,retest6,-1205.0
2026-03-27,S,base,1095.0
2026-03-27,S,be1.0,1095.0
2026-03-27,S,be0.5,1095.0
2026-03-27,S,tight6,186.2
2026-03-27,S,scale2x,1095.0
2026-03-27,S,retest2,1070.0
2026-03-27,S,retest6,1120.0
2026-03-30,S,base,1082.5
2026-03-30,S,be1.0,1082.5
2026-03-30,S,be0.5,1082.5
2026-03-30,S,tight6,1082.5
2026-03-30,S,scale2x,1082.5
2026-03-30,S,retest2,1057.5
2026-03-30,S,retest6,1107.5
2026-03-31,S,base,-1342.5
2026-03-31,S,be1.0,-17.5
2026-03-31,S,be0.5,-17.5
2026-03-31,S,tight6,148.7
2026-03-31,S,scale2x,-1342.5
2026-03-31,S,retest2,-1342.5
2026-03-31,S,retest6,-1342.5
2026-03-31,L,base,1395.0
2026-03-31,L,be1.0,1395.0
2026-03-31,L,be0.5,1395.0
2026-03-31,L,tight6,-622.5
2026-03-31,L,scale2x,1395.0
2026-03-31,L,retest2,1370.0
2026-03-31,L,retest6,1420.0
2026-04-02,L,base,-1417.5
2026-04-02,L,be1.0,-1417.5
2026-04-02,L,be0.5,-1417.5
2026-04-02,L,tight6,-653.8
2026-04-02,L,scale2x,-1417.5
2026-04-02,L,retest2,-1417.5
2026-04-02,L,retest6,-1417.5
2026-04-07,L,base,-1492.5
2026-04-07,L,be1.0,-1492.5
2026-04-07,L,be0.5,-1492.5
2026-04-07,L,tight6,-755.0
2026-04-07,L,scale2x,-1492.5
2026-04-07,L,retest2,-1492.5
2026-04-07,L,retest6,-1492.5
2026-04-09,L,base,-417.5
2026-04-09,L,be1.0,-417.5
2026-04-09,L,be0.5,-417.5
2026-04-09,L,tight6,-592.5
2026-04-09,L,scale2x,-417.5
2026-04-09,L,retest2,-442.5
2026-04-09,L,retest6,-392.5
2026-04-10,S,base,-292.5
2026-04-10,S,be1.0,-292.5
2026-04-10,S,be0.5,-292.5
2026-04-10,S,tight6,-217.5
2026-04-10,S,scale2x,-292.5
2026-04-10,S,retest2,-317.5
2026-04-10,S,retest6,-267.5
2026-04-13,L,base,1907.5
2026-04-13,L,be1.0,1907.5
2026-04-13,L,be0.5,1907.5
2026-04-13,L,tight6,-145.0
2026-04-13,L,scale2x,1907.5
2026-04-13,L,retest2,1882.5
2026-04-13,L,retest6,1932.5
2026-04-15,L,base,795.0
2026-04-15,L,be1.0,795.0
2026-04-15,L,be0.5,795.0
2026-04-15,L,tight6,795.0
2026-04-15,L,scale2x,795.0
2026-04-15,L,retest2,770.0
2026-04-15,L,retest6,820.0
2026-04-15,L,base,482.5
2026-04-15,L,be1.0,482.5
2026-04-15,L,be0.5,482.5
2026-04-15,L,tight6,482.5
2026-04-15,L,scale2x,482.5
2026-04-15,L,retest2,457.5
2026-04-15,L,retest6,507.5
2026-04-17,L,base,-92.5
2026-04-17,L,be1.0,-92.5
2026-04-17,L,be0.5,-17.5
2026-04-17,L,tight6,35.0
2026-04-17,L,scale2x,-92.5
2026-04-17,L,retest2,-117.5
2026-04-17,L,retest6,-67.5
2026-04-17,L,base,-1092.5
2026-04-17,L,be1.0,-1092.5
2026-04-17,L,be0.5,-17.5
2026-04-17,L,tight6,-147.5
2026-04-17,L,scale2x,-1092.5
2026-04-17,L,retest2,-1092.5
2026-04-17,L,retest6,-1092.5
2026-04-20,S,base,-580.0
2026-04-20,S,be1.0,-580.0
2026-04-20,S,be0.5,-580.0
2026-04-20,S,tight6,-216.3
2026-04-20,S,scale2x,-580.0
2026-04-20,S,retest2,-605.0
2026-04-20,S,retest6,-555.0
2026-04-21,S,base,407.5
2026-04-21,S,be1.0,-17.5
2026-04-21,S,be0.5,-17.5
2026-04-21,S,tight6,-22.5
2026-04-21,S,scale2x,1157.5
2026-04-21,S,retest2,382.5
2026-04-21,S,retest6,432.5
2026-04-21,S,base,232.5
2026-04-21,S,be1.0,-17.5
2026-04-21,S,be0.5,-17.5
2026-04-21,S,tight6,323.7
2026-04-21,S,scale2x,1070.0
2026-04-21,S,retest2,207.5
2026-04-21,S,retest6,257.5
2026-04-22,L,base,120.0
2026-04-22,L,be1.0,120.0
2026-04-22,L,be0.5,120.0
2026-04-22,L,tight6,-400.0
2026-04-22,L,scale2x,120.0
2026-04-22,L,retest2,95.0
2026-04-22,L,retest6,145.0
2026-04-27,S,base,-655.0
2026-04-27,S,be1.0,-655.0
2026-04-27,S,be0.5,-17.5
2026-04-27,S,tight6,-105.0
2026-04-27,S,scale2x,-655.0
2026-04-27,S,retest2,-1005.0
2026-04-27,S,retest6,-630.0
2026-04-27,L,base,345.0
2026-04-27,L,be1.0,345.0
2026-04-27,L,be0.5,345.0
2026-04-27,L,tight6,257.5
2026-04-27,L,scale2x,345.0
2026-04-27,L,retest2,320.0
2026-04-27,L,retest6,370.0
2026-04-29,S,base,-855.0
2026-04-29,S,be1.0,-855.0
2026-04-29,S,be0.5,-17.5
2026-04-29,S,tight6,45.0
2026-04-29,S,scale2x,-855.0
2026-04-29,S,retest2,-855.0
2026-04-29,S,retest6,-855.0
2026-04-29,S,base,-855.0
2026-04-29,S,be1.0,-855.0
2026-04-29,S,be0.5,-17.5
2026-04-29,S,tight6,-242.5
2026-04-29,S,scale2x,-855.0
2026-04-29,S,retest2,-855.0
2026-04-29,S,retest6,-855.0
2026-04-29,S,base,-855.0
2026-04-29,S,be1.0,-855.0
2026-04-29,S,be0.5,-855.0
2026-04-29,S,tight6,-855.0
2026-04-29,S,scale2x,-855.0
2026-04-29,S,retest2,-855.0
2026-04-29,S,retest6,-855.0
2026-04-30,L,base,1995.0
2026-04-30,L,be1.0,1995.0
2026-04-30,L,be0.5,1995.0
2026-04-30,L,tight6,1995.0
2026-04-30,L,scale2x,1813.8
2026-04-30,L,retest2,1970.0
2026-04-30,L,retest6,2020.0
2026-05-04,S,base,-892.5
2026-05-04,S,be1.0,-892.5
2026-05-04,S,be0.5,-892.5
2026-05-04,S,tight6,-263.8
2026-05-04,S,scale2x,-892.5
2026-05-04,S,retest2,-892.5
2026-05-04,S,retest6,-892.5
2026-05-06,L,base,1382.5
2026-05-06,L,be1.0,1382.5
2026-05-06,L,be0.5,1382.5
2026-05-06,L,tight6,-100.0
2026-05-06,L,scale2x,1382.5
2026-05-06,L,retest2,1357.5
2026-05-06,L,retest6,1407.5
2026-05-07,L,base,-917.5
2026-05-07,L,be1.0,-917.5
2026-05-07,L,be0.5,-17.5
2026-05-07,L,tight6,411.2
2026-05-07,L,scale2x,-917.5
2026-05-07,L,retest2,-917.5
2026-05-07,L,retest6,-917.5
2026-05-07,S,base,-917.5
2026-05-07,S,be1.0,-917.5
2026-05-07,S,be0.5,-17.5
2026-05-07,S,tight6,-480.0
2026-05-07,S,scale2x,-917.5
2026-05-07,S,retest2,-917.5
2026-05-07,S,retest6,-917.5
2026-05-13,L,base,2145.0
2026-05-13,L,be1.0,2145.0
2026-05-13,L,be0.5,2145.0
2026-05-13,L,tight6,2145.0
2026-05-13,L,scale2x,1951.2
2026-05-13,L,retest2,2120.0
2026-05-13,L,retest6,2170.0
2026-05-13,L,base,1807.5
2026-05-13,L,be1.0,1807.5
2026-05-13,L,be0.5,1807.5
2026-05-13,L,tight6,252.5
2026-05-13,L,scale2x,1782.5
2026-05-13,L,retest2,1782.5
2026-05-13,L,retest6,1832.5
2026-05-13,L,retest2,1282.5
2026-05-13,L,base,145.0
2026-05-13,L,be1.0,145.0
2026-05-13,L,be0.5,-17.5
2026-05-13,L,tight6,0.0
2026-05-13,L,scale2x,145.0
2026-05-13,L,retest2,120.0
2026-05-13,L,retest6,170.0
2026-05-15,L,base,-892.5
2026-05-15,L,be1.0,-892.5
2026-05-15,L,be0.5,-892.5
2026-05-15,L,tight6,-363.8
2026-05-15,L,scale2x,-892.5
2026-05-15,L,retest2,-892.5
2026-05-15,L,retest6,-892.5
2026-05-15,L,base,-892.5
2026-05-15,L,be1.0,-892.5
2026-05-15,L,be0.5,-17.5
2026-05-15,L,tight6,-417.5
2026-05-15,L,scale2x,-892.5
2026-05-15,L,retest2,-892.5
2026-05-15,L,retest6,-892.5
2026-05-18,L,base,-917.5
2026-05-18,L,be1.0,-917.5
2026-05-18,L,be0.5,-917.5
2026-05-18,L,tight6,-605.0
2026-05-18,L,scale2x,-917.5
2026-05-18,L,retest2,-917.5
2026-05-18,L,retest6,-917.5
2026-05-20,L,base,1245.0
2026-05-20,L,be1.0,1245.0
2026-05-20,L,be0.5,1245.0
2026-05-20,L,tight6,970.0
2026-05-20,L,scale2x,1245.0
2026-05-20,L,retest2,1220.0
2026-05-20,L,base,257.5
2026-05-20,L,be1.0,257.5
2026-05-20,L,be0.5,257.5
2026-05-20,L,tight6,-617.5
2026-05-20,L,scale2x,257.5
2026-05-20,L,retest2,-967.5
2026-05-20,L,retest6,282.5
2026-05-28,L,base,707.5
2026-05-28,L,be1.0,707.5
2026-05-28,L,be0.5,707.5
2026-05-28,L,tight6,21.2
2026-05-28,L,scale2x,707.5
2026-05-28,L,retest2,682.5
2026-05-28,L,retest6,732.5
2026-05-28,L,base,432.5
2026-05-28,L,be1.0,432.5
2026-05-28,L,be0.5,432.5
2026-05-28,L,tight6,-155.0
2026-05-28,L,scale2x,432.5
2026-05-28,L,retest2,407.5
2026-05-28,L,retest6,457.5
2026-06-01,L,base,-530.0
2026-06-01,L,be1.0,-530.0
2026-06-01,L,be0.5,-530.0
2026-06-01,L,tight6,-105.0
2026-06-01,L,scale2x,-530.0
2026-06-01,L,retest2,-817.5
2026-06-01,L,retest6,-505.0
2026-06-03,S,base,532.5
2026-06-03,S,be1.0,-17.5
2026-06-03,S,be0.5,-17.5
2026-06-03,S,tight6,507.5
2026-06-03,S,scale2x,532.5
2026-06-03,S,retest2,507.5
2026-06-03,S,retest6,557.5
2026-06-05,S,base,6645.0
2026-06-05,S,be1.0,6645.0
2026-06-05,S,be0.5,6645.0
2026-06-05,S,tight6,6645.0
2026-06-05,S,scale2x,3976.2
2026-06-05,S,retest2,6620.0
2026-06-05,S,retest6,6670.0
2026-06-05,S,base,-680.0
2026-06-05,S,be1.0,-680.0
2026-06-05,S,be0.5,-680.0
2026-06-05,S,tight6,-680.0
2026-06-05,S,scale2x,-680.0
2026-06-05,S,retest2,-680.0
2026-06-05,S,retest6,-680.0
2026-06-08,S,base,957.5
2026-06-08,S,be1.0,957.5
2026-06-08,S,be0.5,957.5
2026-06-08,S,tight6,-548.8
2026-06-08,S,scale2x,957.5
2026-06-08,S,retest2,932.5
2026-06-08,S,retest6,982.5
2026-06-09,S,base,245.0
2026-06-09,S,be1.0,-17.5
2026-06-09,S,be0.5,-17.5
2026-06-09,S,tight6,2257.5
2026-06-09,S,scale2x,1076.2
2026-06-09,S,retest2,220.0
2026-06-09,S,retest6,270.0
2026-06-09,S,base,-980.0
2026-06-09,S,be1.0,-17.5
2026-06-09,S,be0.5,-17.5
2026-06-09,S,tight6,1820.0
2026-06-09,S,scale2x,463.8
2026-06-09,S,retest2,-980.0
2026-06-09,S,retest6,-980.0
2026-06-09,S,base,-980.0
2026-06-09,S,be1.0,-17.5
2026-06-09,S,be0.5,-17.5
2026-06-09,S,tight6,-980.0
2026-06-09,S,scale2x,463.8
2026-06-09,S,retest2,-980.0
2026-06-09,S,retest6,-980.0
2026-06-09,L,base,1557.5
2026-06-09,L,be1.0,-17.5
2026-06-09,L,be0.5,-17.5
2026-06-09,L,tight6,683.7
2026-06-09,L,scale2x,1732.5
2026-06-09,L,retest2,1532.5
2026-06-09,L,retest6,1582.5
2026-06-16,S,base,1545.0
2026-06-16,S,be1.0,1545.0
2026-06-16,S,be0.5,1545.0
2026-06-16,S,tight6,-116.3
2026-06-16,S,scale2x,1545.0
2026-06-16,S,retest2,1520.0
2026-06-16,S,retest6,1570.0
2026-06-17,S,base,4107.5
2026-06-17,S,be1.0,-17.5
2026-06-17,S,be0.5,-17.5
2026-06-17,S,tight6,-680.0
2026-06-17,S,scale2x,3745.0
2026-06-17,S,retest2,4082.5
2026-06-17,S,retest6,4132.5
2026-06-22,S,base,-442.5
2026-06-22,S,be1.0,-442.5
2026-06-22,S,be0.5,-442.5
2026-06-22,S,tight6,-917.5
2026-06-22,S,scale2x,-442.5
2026-06-22,S,retest2,-467.5
2026-06-22,S,retest6,-417.5
2026-06-24,S,base,-1280.0
2026-06-24,S,be1.0,-1280.0
2026-06-24,S,be0.5,-1280.0
2026-06-24,S,tight6,-542.5
2026-06-24,S,scale2x,-1280.0
2026-06-24,S,retest2,-1280.0
2026-06-24,S,retest6,-1280.0
2026-06-24,S,base,-1280.0
2026-06-24,S,be1.0,-1280.0
2026-06-24,S,be0.5,-1280.0
2026-06-24,S,tight6,-1280.0
2026-06-24,S,scale2x,-1280.0
2026-06-24,S,retest2,-1280.0
2026-06-24,S,retest6,-1280.0
2026-07-01,L,base,-1217.5
2026-07-01,L,be1.0,-1217.5
2026-07-01,L,be0.5,-1217.5
2026-07-01,L,tight6,30.0
2026-07-01,L,scale2x,-1217.5
2026-07-01,L,retest2,-1217.5
2026-07-01,L,retest6,-1217.5
2026-07-01,S,base,1032.5
2026-07-01,S,be1.0,1032.5
2026-07-01,S,be0.5,1032.5
2026-07-01,S,tight6,-255.0
2026-07-01,S,scale2x,1032.5
2026-07-01,S,retest2,1007.5
2026-07-01,S,retest6,1057.5
2026-07-02,S,base,257.5
2026-07-02,S,be1.0,-17.5
2026-07-02,S,be0.5,-17.5
2026-07-02,S,tight6,257.5
2026-07-02,S,scale2x,1232.5
2026-07-02,S,retest2,232.5
2026-07-02,S,retest6,282.5
2026-07-02,S,base,-1130.0
2026-07-02,S,be1.0,-1130.0
2026-07-02,S,be0.5,-17.5
2026-07-02,S,tight6,-267.5
2026-07-02,S,scale2x,-1130.0
2026-07-02,S,retest2,-1130.0
2026-07-02,S,retest6,-1130.0
2026-07-02,S,base,-1130.0
2026-07-02,S,be1.0,-1130.0
2026-07-02,S,be0.5,-17.5
2026-07-02,S,tight6,235.0
2026-07-02,S,scale2x,-1130.0
2026-07-02,S,retest2,-1130.0
2026-07-02,S,retest6,-1130.0
2026-07-06,L,base,807.5
2026-07-06,L,be1.0,807.5
2026-07-06,L,be0.5,-17.5
2026-07-06,L,tight6,175.0
2026-07-06,L,scale2x,807.5
2026-07-06,L,retest2,782.5
2026-07-06,L,retest6,832.5
2026-07-06,L,base,445.0
2026-07-06,L,be1.0,445.0
2026-07-06,L,be0.5,445.0
2026-07-06,L,tight6,-105.0
2026-07-06,L,scale2x,445.0
2026-07-06,L,retest2,420.0
2026-07-06,L,retest6,470.0
2026-07-08,S,base,-1167.5
2026-07-08,S,be1.0,-1167.5
2026-07-08,S,be0.5,-17.5
2026-07-08,S,tight6,432.5
2026-07-08,S,scale2x,-1167.5
2026-07-08,S,retest2,-1167.5
2026-07-08,S,retest6,-1167.5
