Date,yr,traded,n5m,n1m,flat1m,t_first,t_last,close,adr,bull,bear,neut,n_ent,n_gate,n_fill
2019-02-06,2019,True,81,405,0.0,08:30,15:10,3552.5,26.025,5,42,34,3,2,1
2019-02-07,2019,True,81,405,0.0,08:30,15:10,3527.5,23.325,0,24,57,6,2,2
2019-02-08,2019,True,81,405,0.0,08:30,15:10,3528.75,24.475,47,6,28,6,4,1
2019-02-11,2019,True,81,405,0.0,08:30,15:10,3531.25,25.675,10,21,50,4,2,2
2019-02-12,2019,True,81,405,0.0,08:30,15:10,3568.0,25.05,19,2,60,3,0,0
2019-02-13,2019,True,81,405,0.0,08:30,15:10,3572.5,25.175,24,15,42,2,1,1
2019-02-14,2019,True,81,405,0.0,08:30,15:10,3566.5,22.25,40,2,39,1,0,0
2019-02-15,2019,False,81,405,0.0,08:30,15:10,3599.75,21.8,0,0,0,0,0,0
2019-02-18,2019,True,42,210,0.023809523809523808,08:30,11:55,3601.0,21.2,0,25,17,2,0,0
2019-02-19,2019,True,81,405,0.0,08:30,15:10,3601.25,18.85,75,0,6,1,0,0
2019-02-20,2019,True,81,405,0.0,08:30,15:10,3609.75,19.45,20,7,54,2,0,0
2019-02-21,2019,True,81,405,0.0,08:30,15:10,3597.0,19.725,29,22,30,2,1,0
2019-02-22,2019,True,81,405,0.0,08:30,15:10,3614.25,18.175,14,31,36,3,2,1
2019-02-25,2019,True,81,405,0.0,08:30,15:10,3619.75,16.95,0,52,29,2,0,0
2019-02-26,2019,True,81,405,0.0,08:30,15:10,3614.25,17.375,18,11,52,4,1,1
2019-02-27,2019,True,81,405,0.0,08:30,15:10,3617.75,16.575,7,32,42,3,1,1
2019-02-28,2019,True,81,405,0.0,08:30,15:10,3611.75,17.3,38,0,43,3,1,1
2019-03-01,2019,True,81,405,0.0,08:30,15:10,3628.0,15.65,44,1,36,1,0,0
2019-03-04,2019,True,81,405,0.0,08:30,15:10,3614.25,16.275,13,43,25,1,0,0
2019-03-05,2019,True,81,405,0.0,08:30,15:10,3614.25,20.875,36,0,45,5,2,0
2019-03-06,2019,True,81,405,0.0,08:30,15:10,3594.0,20.075,10,28,43,3,2,1
2019-03-07,2019,True,81,405,0.0,08:30,15:10,3572.75,20.6,5,33,43,3,0,0
2019-03-08,2019,False,81,405,0.0,08:30,15:10,3570.0,21.775,0,0,0,0,0,0
2019-03-11,2019,True,81,405,0.0,08:30,15:10,3610.25,22.75,78,0,3,1,0,0
2019-03-12,2019,True,81,405,0.0,08:30,15:10,3618.5,24.3,22,19,40,4,2,0
2019-03-13,2019,True,81,405,0.0,08:30,15:10,3640.75,24.125,11,33,37,2,2,1
2019-03-14,2019,True,81,405,0.0,08:30,15:10,3633.75,24.1,50,0,31,1,0,0
2019-03-15,2019,True,81,405,0.0,08:30,15:10,3651.25,24.175,33,12,36,1,0,0
2019-03-18,2019,True,81,405,0.0,08:30,15:10,3661.5,24.025,29,3,49,2,0,0
2019-03-19,2019,True,81,405,0.0,08:30,15:10,3657.0,20.375,0,47,34,3,1,0
2019-03-20,2019,True,81,405,0.0,08:30,15:10,3647.75,22.0,17,29,35,4,3,1
2019-03-21,2019,True,81,405,0.0,08:30,15:10,3684.0,22.975,60,1,20,3,2,2
2019-03-22,2019,True,81,405,0.0,08:30,15:10,3631.75,24.675,8,40,33,4,1,1
2019-03-25,2019,True,81,405,0.0,08:30,15:10,3628.25,26.775,20,9,52,2,1,1
2019-03-26,2019,True,81,405,0.0,08:30,15:10,3644.25,25.9,13,17,51,2,0,0
2019-03-27,2019,True,81,405,0.0,08:30,15:10,3631.25,27.325,18,18,45,2,0,0
2019-03-28,2019,True,81,405,0.0,08:30,15:10,3642.25,29.1,30,22,29,3,1,1
2019-03-29,2019,True,81,405,0.0,08:30,15:10,3660.75,30.05,27,19,35,2,0,0
2019-04-01,2019,True,81,405,0.0,08:30,15:10,3692.0,29.85,65,0,16,4,4,2
2019-04-02,2019,True,81,405,0.0,08:30,15:10,3688.25,30.2,44,0,37,2,0,0
2019-04-03,2019,True,81,405,0.0,08:30,15:10,3701.0,28.375,29,26,26,4,4,3
2019-04-04,2019,True,81,405,0.0,08:30,15:10,3704.0,27.2,8,42,31,1,0,0
2019-04-05,2019,True,81,405,0.0024691358024691358,08:30,15:10,3717.5,24.05,14,16,51,3,1,1
2019-04-08,2019,True,81,405,0.0,08:30,15:10,3719.5,20.5,56,0,25,5,4,1
2019-04-09,2019,True,81,405,0.0,08:30,15:10,3703.75,19.475,9,34,38,4,4,2
2019-04-10,2019,True,81,405,0.0,08:30,15:10,3715.75,18.2,4,41,36,2,1,1
2019-04-11,2019,True,81,405,0.0,08:30,15:10,3712.5,15.5,21,14,46,2,0,0
2019-04-12,2019,True,81,405,0.0,08:30,15:10,3733.75,14.65,41,17,23,4,2,1
2019-04-15,2019,True,81,405,0.0,08:30,15:10,3730.75,14.15,0,56,25,2,1,0
2019-04-16,2019,True,81,405,0.0,08:30,15:10,3732.5,13.7,12,21,48,3,0,0
2019-04-17,2019,True,81,405,0.0,08:30,15:10,3721.5,14.1,4,36,41,2,0,0
2019-04-18,2019,True,81,405,0.0,08:30,15:10,3731.5,14.575,37,5,39,3,2,0
2019-04-22,2019,True,81,405,0.0024691358024691358,08:30,15:10,3733.75,14.75,68,0,13,1,0,0
2019-04-23,2019,True,81,405,0.0,08:30,15:10,3759.5,15.075,70,0,11,1,1,0
2019-04-24,2019,True,81,405,0.0,08:30,15:10,3751.5,16.275,8,42,31,3,1,1
2019-04-25,2019,True,81,405,0.0,08:30,15:10,3747.0,16.0,64,5,12,2,1,0
2019-04-26,2019,True,81,405,0.0024691358024691358,08:30,15:10,3763.0,16.9,22,6,53,5,1,1
2019-04-29,2019,True,81,405,0.0,08:30,15:10,3763.5,17.925,16,20,45,3,0,0
2019-04-30,2019,True,81,405,0.0,08:30,15:10,3771.5,17.75,3,15,63,3,1,1
2019-05-01,2019,True,81,405,0.0,08:30,15:10,3744.0,19.0,31,11,39,3,0,0
2019-05-02,2019,True,81,405,0.0,08:30,15:10,3739.0,20.95,0,40,41,4,1,1
2019-05-03,2019,True,81,405,0.0,08:30,15:10,3768.5,21.625,25,9,47,2,0,0
2019-05-06,2019,False,81,405,0.0,08:30,15:10,3754.0,21.75,0,0,0,0,0,0
2019-05-07,2019,False,81,405,0.0,08:30,15:10,3711.75,24.75,0,0,0,0,0,0
2019-05-08,2019,True,81,405,0.0,08:30,15:10,3707.5,27.05,61,0,20,2,0,0
2019-05-09,2019,False,81,405,0.0,08:30,15:10,3693.75,28.525,0,0,0,0,0,0
2019-05-10,2019,True,81,405,0.0,08:30,15:10,3707.75,30.525,23,14,44,3,1,1
2019-05-13,2019,False,81,405,0.0,08:30,15:10,3627.75,34.875,0,0,0,0,0,0
2019-05-14,2019,True,81,405,0.0,08:30,15:10,3660.5,37.4,22,20,39,3,1,0
2019-05-15,2019,False,81,405,0.0,08:30,15:10,3676.25,38.125,0,0,0,0,0,0
2019-05-16,2019,True,81,405,0.0,08:30,15:10,3699.5,39.05,23,13,45,2,0,0
2019-05-17,2019,False,81,405,0.0,08:30,15:10,3683.5,39.35,0,0,0,0,0,0
2019-05-20,2019,False,81,405,0.0,08:30,15:10,3665.0,41.075,0,0,0,0,0,0
2019-05-21,2019,True,81,405,0.0,08:30,15:10,3687.0,38.975,11,17,53,3,0,0
2019-05-22,2019,True,81,405,0.0,08:30,15:10,3677.75,35.35,25,10,46,5,2,1
2019-05-23,2019,False,81,405,0.0,08:30,15:10,3639.75,34.375,0,0,0,0,0,0
2019-05-24,2019,True,81,405,0.0,08:30,15:10,3652.75,32.95,23,16,42,2,0,0
2019-05-27,2019,True,42,210,0.05238095238095238,08:30,11:55,3652.75,28.375,2,3,37,2,1,1
2019-05-28,2019,True,81,405,0.0,08:30,15:10,3625.75,25.275,8,38,35,2,1,1
2019-05-29,2019,True,81,405,0.0,08:30,15:10,3601.0,26.075,5,30,46,5,2,2
2019-05-30,2019,True,81,405,0.0,08:30,15:10,3611.5,24.3,1,31,49,6,2,2
2019-05-31,2019,False,81,405,0.0,08:30,15:10,3573.0,23.075,0,0,0,0,0,0
2019-06-03,2019,True,81,405,0.0,08:30,15:10,3571.25,21.525,26,18,37,3,0,0
2019-06-04,2019,True,81,405,0.0,08:30,15:10,3626.25,22.7,59,1,21,5,3,2
2019-06-05,2019,True,81,405,0.0,08:30,15:10,3648.5,25.45,8,22,51,2,1,0
2019-06-06,2019,True,81,405,0.0,08:30,15:10,3666.5,26.575,41,10,30,3,1,1
2019-06-07,2019,True,81,405,0.0,08:30,15:10,3696.25,26.9,76,0,5,1,0,0
2019-06-10,2019,True,81,405,0.0,08:30,15:10,3710.75,27.925,28,31,22,2,1,0
2019-06-11,2019,True,81,405,0.0,08:30,15:10,3707.75,29.4,9,53,19,1,0,0
2019-06-12,2019,True,81,405,0.0,08:30,15:10,3702.5,28.55,10,22,49,2,0,0
2019-06-13,2019,True,81,405,0.0,08:30,15:10,3715.5,27.35,23,18,40,4,3,2
2019-06-14,2019,True,81,405,0.0049382716049382715,08:30,15:10,3711.5,26.475,8,42,31,2,0,0
2019-06-17,2019,True,81,405,0.0,08:30,15:10,3714.5,26.05,13,23,45,3,0,0
2019-06-18,2019,True,81,405,0.0,08:30,15:10,3744.5,23.625,1,47,33,2,2,1
2019-06-19,2019,True,81,405,0.0,08:30,15:10,3751.0,22.075,12,23,46,2,0,0
2019-06-20,2019,False,81,405,0.0,08:30,15:10,3778.5,21.5,0,0,0,0,0,0
2019-06-21,2019,True,81,405,0.0,08:30,15:10,3768.75,21.275,36,0,45,3,1,1
2019-06-24,2019,True,81,405,0.0,08:30,15:10,3770.0,20.05,2,49,30,5,2,1
2019-06-25,2019,True,81,405,0.0,08:30,15:10,3740.0,19.225,0,43,38,2,1,0
2019-06-26,2019,True,81,405,0.0,08:30,15:10,3735.75,19.125,0,51,30,4,2,1
2019-06-27,2019,True,81,405,0.0,08:30,15:10,3748.75,19.675,19,21,41,4,1,1
2019-06-28,2019,True,81,405,0.0,08:30,15:10,3772.5,19.45,51,0,30,1,0,0
2019-07-01,2019,False,81,405,0.0,08:30,15:10,3786.0,20.175,0,0,0,0,0,0
2019-07-02,2019,True,81,405,0.0,08:30,15:10,3797.5,21.725,41,0,40,4,0,0
2019-07-03,2019,True,45,225,0.0,08:30,12:10,3818.75,21.25,28,0,17,2,0,0
2019-07-04,2019,True,42,209,0.05741626794258373,08:30,11:55,3820.0,21.1,0,17,25,1,1,1
2019-07-05,2019,True,81,405,0.0,08:30,15:10,3808.25,18.6,37,19,25,4,2,0
2019-07-08,2019,True,81,405,0.0,08:30,15:10,3796.0,19.325,10,16,55,2,0,0
2019-07-09,2019,True,81,405,0.0,08:30,15:10,3800.0,19.35,27,3,51,2,0,0
2019-07-10,2019,True,81,405,0.0,08:30,15:10,3815.25,18.275,36,12,33,3,2,1
2019-07-11,2019,True,81,405,0.0,08:30,15:10,3822.0,18.175,16,39,26,4,2,1
2019-07-12,2019,True,81,405,0.0024691358024691358,08:30,15:10,3832.5,18.4,24,10,47,4,1,1
2019-07-15,2019,True,81,405,0.0,08:30,15:10,3835.25,17.4,30,16,35,1,0,0
2019-07-16,2019,True,81,405,0.0,08:30,15:10,3824.5,15.675,2,55,24,2,1,1
2019-07-17,2019,True,81,405,0.0,08:30,15:10,3803.0,14.95,0,37,44,4,3,1
2019-07-18,2019,True,81,405,0.0,08:30,15:10,3815.5,15.425,56,0,25,3,0,0
2019-07-19,2019,True,81,405,0.0,08:30,15:10,3795.0,17.75,0,63,18,1,0,0
2019-07-22,2019,True,81,405,0.0,08:30,15:10,3807.0,18.425,25,16,40,3,0,0
2019-07-23,2019,True,81,405,0.0,08:30,15:10,3825.75,18.775,43,10,28,2,0,0
2019-07-24,2019,True,81,405,0.0,08:30,15:10,3839.25,18.525,55,0,26,1,0,0
2019-07-25,2019,True,81,405,0.0,08:30,15:10,3823.25,18.95,1,32,48,4,2,1
2019-07-26,2019,True,81,405,0.0,08:30,15:10,3841.75,19.55,21,16,44,3,0,0
2019-07-29,2019,True,81,405,0.0,08:30,15:10,3839.75,19.925,58,0,23,1,0,0
2019-07-30,2019,True,81,405,0.0024691358024691358,08:30,15:10,3829.75,20.1,58,0,23,2,1,0
2019-07-31,2019,True,81,405,0.0,08:30,15:10,3796.5,20.35,0,37,44,4,1,0
2019-08-01,2019,True,81,405,0.0,08:30,15:10,3768.75,23.925,12,23,46,2,2,1
2019-08-02,2019,True,81,405,0.0,08:30,15:10,3749.5,28.325,0,39,42,3,0,0
2019-08-05,2019,False,81,405,0.0,08:30,15:10,3646.25,28.25,0,0,0,0,0,0
2019-08-06,2019,False,81,405,0.0,08:30,15:10,3693.75,33.325,0,0,0,0,0,0
2019-08-07,2019,False,81,405,0.0,08:30,15:10,3697.75,35.3,0,0,0,0,0,0
2019-08-08,2019,True,81,405,0.0,08:30,15:10,3758.25,39.8,52,0,29,1,0,0
2019-08-09,2019,True,81,405,0.0,08:30,15:10,3736.75,42.625,6,32,43,4,3,2
2019-08-12,2019,True,81,405,0.0,08:30,15:10,3697.75,44.65,4,38,39,3,0,0
2019-08-13,2019,True,81,405,0.0,08:30,15:10,3750.0,47.15,32,2,47,2,1,1
2019-08-14,2019,False,81,405,0.0,08:30,15:10,3657.75,52.325,0,0,0,0,0,0
2019-08-15,2019,True,81,405,0.0,08:30,15:10,3665.5,51.5,44,0,37,3,0,0
2019-08-16,2019,True,81,405,0.0,08:30,15:10,3709.5,47.8,71,0,10,1,0,0
2019-08-19,2019,False,81,405,0.0,08:30,15:10,3741.25,47.525,0,0,0,0,0,0
2019-08-20,2019,True,81,405,0.0,08:30,15:10,3716.25,42.625,39,12,30,2,0,0
2019-08-21,2019,False,81,405,0.0,08:30,15:10,3747.75,41.55,0,0,0,0,0,0
2019-08-22,2019,True,81,405,0.0,08:30,15:10,3739.5,35.925,32,15,34,2,2,1
2019-08-23,2019,True,81,405,0.0,08:30,15:10,3673.5,34.675,12,53,16,3,3,1
2019-08-26,2019,True,81,405,0.0,08:30,15:10,3701.0,40.4,35,15,31,5,4,2
2019-08-27,2019,True,81,405,0.0,08:30,15:10,3683.75,39.7,0,51,30,6,4,4
2019-08-28,2019,True,81,405,0.0,08:30,15:10,3707.75,36.8,26,16,39,3,1,0
2019-08-29,2019,False,81,405,0.0,08:30,15:10,3744.5,35.45,0,0,0,0,0,0
2019-08-30,2019,True,81,405,0.0,08:30,15:10,3739.0,34.725,0,67,14,1,0,0
2019-09-02,2019,True,42,210,0.0,08:30,11:55,3716.5,34.6,4,2,36,2,0,0
2019-09-03,2019,True,81,405,0.0,08:30,15:10,3723.25,35.875,58,2,21,3,2,1
2019-09-04,2019,False,81,405,0.0,08:30,15:10,3756.75,35.525,0,0,0,0,0,0
2019-09-05,2019,False,81,405,0.0,08:30,15:10,3789.75,36.075,0,0,0,0,0,0
2019-09-06,2019,True,81,405,0.0,08:30,15:10,3798.5,34.725,0,37,44,3,0,0
2019-09-09,2019,True,81,405,0.0,08:30,15:10,3796.25,26.7,0,63,18,2,1,0
2019-09-10,2019,True,81,405,0.0,08:30,15:10,3796.75,25.9,10,23,48,1,0,0
2019-09-11,2019,True,81,405,0.0,08:30,15:10,3820.0,24.2,38,8,35,4,2,1
2019-09-12,2019,True,81,405,0.0,08:30,15:10,3829.0,23.1,59,0,22,2,1,1
2019-09-13,2019,True,81,405,0.0,08:30,15:10,3824.5,22.625,13,19,49,5,0,0
2019-09-16,2019,True,81,405,0.0,08:30,15:10,3830.25,21.3,4,60,17,2,1,1
2019-09-17,2019,True,81,405,0.0,08:30,15:10,3836.25,19.55,34,8,39,5,2,2
2019-09-18,2019,True,81,405,0.0,08:30,15:10,3837.0,18.45,5,12,64,1,0,0
2019-09-19,2019,True,81,405,0.0,08:30,15:10,3836.25,19.85,15,33,33,2,1,0
2019-09-20,2019,True,81,405,0.0,08:30,15:10,3817.25,19.625,0,72,9,3,3,2
2019-09-23,2019,True,81,405,0.0,08:30,15:10,3825.5,21.55,31,2,48,2,1,0
2019-09-24,2019,True,81,405,0.0,08:30,15:10,3799.75,21.2,3,60,18,6,3,1
2019-09-25,2019,True,81,405,0.0,08:30,15:10,3814.75,24.025,29,2,50,3,0,0
2019-09-26,2019,True,81,405,0.0,08:30,15:10,3808.25,25.05,48,5,28,1,0,0
2019-09-27,2019,True,81,405,0.0,08:30,15:10,3791.75,25.4,3,65,13,1,0,0
2019-09-30,2019,True,81,405,0.0,08:30,15:10,3813.0,28.2,28,14,39,4,2,1
2019-10-01,2019,True,81,405,0.0,08:30,15:10,3766.5,28.75,0,48,33,4,2,2
2019-10-02,2019,True,81,405,0.0,08:30,15:10,3708.25,33.2,21,34,26,4,3,0
2019-10-03,2019,True,81,405,0.0,08:30,15:10,3739.75,35.025,48,2,31,2,0,0
2019-10-04,2019,True,81,405,0.0,08:30,15:10,3778.0,38.8,25,11,45,3,0,0
2019-10-07,2019,True,81,405,0.0,08:30,15:10,3765.5,39.1,28,27,26,4,3,2
2019-10-08,2019,False,81,405,0.0,08:30,15:10,3720.5,39.9,0,0,0,0,0,0
2019-10-09,2019,False,81,405,0.0,08:30,15:10,3747.75,38.25,0,0,0,0,0,0
2019-10-10,2019,True,81,405,0.0,08:30,15:10,3770.0,36.75,42,0,39,4,1,1
2019-10-11,2019,False,81,405,0.0,08:30,15:10,3798.25,37.575,0,0,0,0,0,0
2019-10-14,2019,True,81,405,0.0,08:30,15:10,3794.0,36.275,72,0,9,2,2,2
2019-10-15,2019,True,81,405,0.0,08:30,15:10,3826.0,35.625,59,6,16,2,1,1
2019-10-16,2019,True,81,405,0.0,08:30,15:10,3819.25,32.7,21,16,44,2,0,0
2019-10-17,2019,True,81,405,0.0,08:30,15:10,3826.0,29.0,26,12,43,3,1,1
2019-10-18,2019,True,81,405,0.0,08:30,15:10,3816.25,25.0,19,36,26,1,0,0
2019-10-21,2019,True,81,405,0.0,08:30,15:10,3834.25,23.825,59,0,22,1,0,0
2019-10-22,2019,True,81,405,0.0,08:30,15:10,3822.0,22.6,2,45,34,2,0,0
2019-10-23,2019,True,81,405,0.0,08:30,15:10,3833.5,21.325,10,24,47,3,1,1
2019-10-24,2019,True,81,405,0.0,08:30,15:10,3832.25,20.65,15,23,43,3,0,0
2019-10-25,2019,True,81,405,0.0,08:30,15:10,3848.0,19.05,74,0,7,1,1,1
2019-10-28,2019,True,81,405,0.0,08:30,15:10,3864.0,18.55,23,17,41,4,2,0
2019-10-29,2019,True,81,405,0.0,08:30,15:10,3863.5,18.4,16,31,34,2,0,0
2019-10-30,2019,True,81,405,0.0,08:30,15:10,3876.25,17.025,4,19,58,4,1,0
2019-10-31,2019,True,81,405,0.0,08:30,15:10,3863.75,18.325,4,29,48,1,1,1
2019-11-01,2019,True,81,405,0.0,08:30,15:10,3891.25,19.0,75,0,6,2,2,2
2019-11-04,2019,True,81,405,0.0,08:30,15:10,3903.5,18.075,4,40,37,3,1,0
2019-11-05,2019,True,81,405,0.0,08:30,15:10,3899.75,17.825,1,30,50,2,0,0
2019-11-06,2019,True,81,405,0.0,08:30,15:10,3903.75,16.9,31,15,35,2,0,0
2019-11-07,2019,True,81,405,0.0,08:30,15:10,3914.25,16.675,4,27,50,2,1,1
2019-11-08,2019,True,81,405,0.0,08:30,15:10,3918.25,16.85,15,22,44,1,0,0
2019-11-11,2019,True,81,405,0.0,08:30,15:10,3915.75,16.325,64,0,17,2,1,0
2019-11-12,2019,True,81,405,0.0,08:30,15:10,3920.25,16.725,7,23,51,2,1,0
2019-11-13,2019,True,81,405,0.0,08:30,15:10,3923.75,17.225,49,2,30,1,0,0
2019-11-14,2019,True,81,405,0.0,08:30,15:10,3925.25,16.55,52,0,29,2,0,0
2019-11-15,2019,True,81,405,0.0,08:30,15:10,3945.75,15.775,51,4,26,2,1,0
2019-11-18,2019,True,81,405,0.0,08:30,15:10,3949.75,15.925,54,0,27,3,3,1
2019-11-19,2019,True,81,405,0.0,08:30,15:10,3946.25,16.125,0,53,28,1,0,0
2019-11-20,2019,True,81,405,0.0,08:30,15:10,3936.75,16.425,6,52,23,3,1,1
2019-11-21,2019,True,81,405,0.0,08:30,15:10,3931.75,17.8,0,24,57,1,0,0
2019-11-22,2019,True,81,405,0.0,08:30,15:10,3939.75,17.6,21,18,42,3,1,1
2019-11-25,2019,True,81,405,0.0,08:30,15:10,3960.5,17.025,28,5,48,1,0,0
2019-11-26,2019,True,81,405,0.0,08:30,15:10,3972.0,17.1,37,3,41,4,1,1
2019-11-27,2019,True,81,405,0.0,08:30,15:10,3981.75,16.65,57,6,18,1,1,1
2019-11-28,2019,True,42,210,0.009523809523809525,08:30,11:55,3978.25,16.025,28,0,14,3,3,0
2019-11-29,2019,True,45,225,0.0,08:30,12:10,3971.75,14.725,0,7,38,2,0,0
2019-12-02,2019,True,81,405,0.0,08:30,15:10,3942.0,14.175,1,57,23,2,0,0
2019-12-03,2019,False,81,405,0.0,08:30,15:10,3919.0,16.425,0,0,0,0,0,0
2019-12-04,2019,True,81,405,0.0,08:30,15:10,3939.75,17.425,41,5,35,3,0,0
2019-12-05,2019,True,81,405,0.0,08:30,15:10,3945.25,16.475,0,56,25,1,1,1
2019-12-06,2019,False,81,405,0.0024691358024691358,08:30,15:10,3974.5,16.55,0,0,0,0,0,0
2019-12-09,2019,True,81,405,0.0,08:30,15:10,3962.5,16.375,5,47,29,3,2,1
2019-12-10,2019,True,81,405,0.0,08:30,15:10,3964.25,16.625,17,13,51,4,1,0
2019-12-11,2019,True,81,405,0.0,08:30,15:10,3971.25,16.925,42,4,35,3,0,0
2019-12-12,2019,True,81,405,0.0,08:30,15:10,3995.5,16.75,0,54,27,1,0,0
2019-12-13,2019,True,81,405,0.0024691358024691358,08:30,15:10,4000.0,20.275,11,17,53,3,0,0
2019-12-16,2019,True,81,405,0.0024691358024691358,08:30,15:10,4019.0,21.925,48,6,27,1,0,0
2019-12-17,2019,True,81,405,0.0,08:30,15:10,4015.5,19.5,34,15,32,3,1,0
2019-12-18,2019,True,81,405,0.0,08:30,15:10,4020.0,17.875,24,3,54,5,2,1
2019-12-19,2019,True,81,405,0.0,08:30,15:10,4032.25,16.8,56,3,22,1,0,0
2019-12-20,2019,True,81,405,0.0,08:30,15:10,4045.75,16.575,31,6,44,2,0,0
2019-12-23,2019,True,81,405,0.0049382716049382715,08:30,15:10,4047.5,16.35,38,10,33,2,0,0
2019-12-24,2019,True,45,225,0.0,08:30,12:10,4047.0,15.325,5,3,37,2,1,1
2019-12-26,2019,True,81,405,0.0,08:30,15:10,4064.75,14.2,70,0,11,1,0,0
2019-12-27,2019,True,81,405,0.0,08:30,15:10,4057.75,14.675,14,30,37,5,3,1
2019-12-30,2019,True,81,405,0.0,08:30,15:10,4043.75,12.35,1,44,36,3,1,0
2019-12-31,2019,True,81,405,0.0,08:30,15:10,4055.25,12.2,28,21,32,1,0,0
2020-01-02,2020,True,81,405,0.0,08:30,15:10,4079.75,13.35,13,34,34,4,3,2
2020-01-03,2020,False,81,405,0.0,08:30,15:10,4055.75,14.875,0,0,0,0,0,0
2020-01-06,2020,True,81,405,0.0,08:30,15:10,4064.25,16.675,50,0,31,1,0,0
2020-01-07,2020,True,81,405,0.0,08:30,15:10,4055.75,18.825,12,5,64,1,0,0
2020-01-08,2020,True,81,405,0.0,08:30,15:10,4080.75,19.1,55,5,21,2,1,1
2020-01-09,2020,True,81,405,0.0,08:30,15:10,4096.25,21.625,42,0,39,4,2,1
2020-01-10,2020,True,81,405,0.0,08:30,15:10,4085.25,22.25,0,65,16,3,2,0
2020-01-13,2020,True,81,405,0.0024691358024691358,08:30,15:10,4110.25,22.975,49,1,31,5,2,0
2020-01-14,2020,True,81,405,0.0,08:30,15:10,4108.0,23.625,37,10,34,1,0,0
2020-01-15,2020,True,81,405,0.0,08:30,15:10,4114.25,22.825,6,35,40,2,0,0
2020-01-16,2020,True,81,405,0.0,08:30,15:10,4137.0,22.375,35,10,36,3,2,1
2020-01-17,2020,True,81,405,0.0,08:30,15:10,4144.75,21.475,60,0,21,4,3,2
2020-01-20,2020,True,42,210,0.04285714285714286,08:30,11:55,4145.75,20.05,12,10,20,2,1,0
2020-01-21,2020,True,81,405,0.0,08:30,15:10,4140.0,16.975,38,5,38,2,0,0
2020-01-22,2020,True,81,405,0.0,08:30,15:10,4140.5,17.05,3,39,39,4,3,2
2020-01-23,2020,True,81,405,0.0,08:30,15:10,4146.5,15.675,28,8,45,4,2,0
2020-01-24,2020,True,81,405,0.0,08:30,15:10,4113.75,17.0,0,50,31,1,0,0
2020-01-27,2020,False,81,405,0.0,08:30,15:10,4059.75,19.9,0,0,0,0,0,0
2020-01-28,2020,True,81,405,0.0,08:30,15:10,4097.75,20.175,35,7,39,2,1,1
2020-01-29,2020,True,81,405,0.0,08:30,15:10,4091.75,21.725,52,4,25,3,2,2
2020-01-30,2020,False,81,405,0.0,08:30,15:10,4111.0,22.275,0,0,0,0,0,0
2020-01-31,2020,True,81,405,0.0,08:30,15:10,4048.5,25.85,0,41,40,1,0,0
2020-02-03,2020,True,81,405,0.0,08:30,15:10,4066.25,31.2,5,57,19,2,1,1
2020-02-04,2020,False,81,405,0.0,08:30,15:10,4120.0,33.6,0,0,0,0,0,0
2020-02-05,2020,False,81,405,0.0,08:30,15:10,4155.25,34.525,0,0,0,0,0,0
2020-02-06,2020,True,81,405,0.0,08:30,15:10,4165.75,35.15,14,12,55,4,2,1
2020-02-07,2020,True,81,405,0.0,08:30,15:10,4146.5,33.95,36,6,39,3,0,0
2020-02-10,2020,True,81,405,0.0,08:30,15:10,4173.5,30.8,34,10,37,2,0,0
2020-02-11,2020,True,81,405,0.0,08:30,15:10,4178.25,32.05,39,3,39,3,1,1
2020-02-12,2020,True,81,405,0.0,08:30,15:10,4201.0,31.0,23,31,27,3,0,0
2020-02-13,2020,True,81,405,0.0,08:30,15:10,4198.25,29.9,26,18,37,2,1,0
2020-02-14,2020,True,81,405,0.0,08:30,15:10,4201.75,27.375,7,40,34,3,1,0
2020-02-17,2020,True,42,210,0.05714285714285714,08:30,11:55,4208.5,22.525,10,0,32,1,0,0
2020-02-18,2020,True,81,405,0.0,08:30,15:10,4190.5,19.95,24,32,25,3,1,0
2020-02-19,2020,True,81,405,0.0,08:30,15:10,4207.0,19.625,37,4,40,3,2,1
2020-02-20,2020,True,81,405,0.0,08:30,15:10,4189.75,18.8,28,7,46,1,0,0
2020-02-21,2020,True,81,405,0.0,08:30,15:10,4160.5,22.4,15,35,31,3,1,1
2020-02-24,2020,False,81,405,0.0,08:30,15:10,4047.5,23.6,0,0,0,0,0,0
2020-02-25,2020,True,81,405,0.0,08:30,15:10,3954.0,24.5,2,65,14,5,5,4
2020-02-26,2020,True,81,405,0.0,08:30,15:10,3930.0,35.225,18,11,52,3,0,0
2020-02-27,2020,False,81,405,0.0,08:30,15:10,3776.5,41.5,0,0,0,0,0,0
2020-03-02,2020,False,81,405,0.0,08:30,15:10,3884.5,59.475,0,0,0,0,0,0
2020-03-03,2020,False,81,405,0.0,08:30,15:10,3817.5,74.175,0,0,0,0,0,0
2020-03-04,2020,False,81,405,0.0,08:30,15:10,3934.25,88.6,0,0,0,0,0,0
2020-03-05,2020,False,81,405,0.0,08:30,15:10,3837.25,96.875,0,0,0,0,0,0
2020-03-06,2020,False,81,405,0.0,08:30,15:10,3784.25,100.475,0,0,0,0,0,0
2020-03-09,2020,False,80,392,0.01020408163265306,08:30,15:10,3569.25,105.85,0,0,0,0,0,0
2020-03-10,2020,False,81,405,0.0,08:30,15:10,3684.0,113.4,0,0,0,0,0,0
2020-03-11,2020,False,81,405,0.0,08:30,15:10,3561.25,116.025,0,0,0,0,0,0
