dir,regime,with_trend,net,adr,hold,wide,mae_pts,eod_move,fill_hour,Date,yr,gap,vix_prev,sma50,sma100,ret20,ret50,below50,below100,sma50_dn,downtrend,pre21,net30,netd
L,BULL,True,282.5,48.5,24,14.5,1.75,6.0,13,2021-10-18,2021,0.368,16.3,5270.25,5202.455,0.00917736566809313,0.008026978246413963,0.0,0.0,1.0,0.0,False,282.5,282.5
L,BULL,True,1007.5,45.1,74,13.5,1.0,20.5,9,2021-10-19,2021,0.315,16.31,5271.445,5205.4675,0.02638687891944036,0.011360395474855123,0.0,0.0,0.0,0.0,False,1007.5,1007.5
L,BULL,True,782.5,45.1,66,13.5,0.5,16.0,9,2021-10-19,2021,0.315,16.31,5271.445,5205.4675,0.02638687891944036,0.011360395474855123,0.0,0.0,0.0,0.0,False,782.5,782.5
L,BULL,True,357.5,45.1,36,13.5,6.25,7.5,12,2021-10-19,2021,0.315,16.31,5271.445,5205.4675,0.02638687891944036,0.011360395474855123,0.0,0.0,0.0,0.0,False,357.5,357.5
L,BULL,True,-42.5,41.83,57,12.5,10.5,-0.5,10,2021-10-20,2021,0.028,15.7,5273.365,5208.7675,0.03472088081900715,0.018248348619493315,0.0,0.0,0.0,0.0,False,-42.5,-42.5
L,BULL,True,-505.0,32.52,9,9.75,28.25,-24.75,13,2021-10-27,2021,0.06,15.98,5283.44,5226.0825,0.04235328129517191,0.025941382908090782,0.0,0.0,0.0,0.0,False,-505.0,-667.5
L,BULL,True,-480.0,31.23,14,9.25,10.5,2.5,10,2021-10-28,2021,0.232,16.98,5286.68,5229.495,0.03659005673622473,0.030988474965329305,0.0,0.0,0.0,0.0,False,-480.0,107.5
L,BULL,True,-505.0,32.17,7,9.75,16.25,0.0,9,2021-11-04,2021,0.118,15.1,5302.955,5248.8925,0.057097503487421264,0.03144654088050314,0.0,0.0,0.0,0.0,False,-505.0,-655.0
L,BULL,True,-205.0,31.32,50,9.5,6.75,-3.75,11,2021-11-16,2021,0.1,16.49,5328.7,5284.7625,0.0385392677539127,0.027241876249360697,0.0,0.0,0.0,0.0,False,-205.0,-205.0
L,BULL,True,-492.5,31.32,32,9.5,11.0,-8.0,12,2021-11-16,2021,0.1,16.49,5328.7,5284.7625,0.0385392677539127,0.027241876249360697,0.0,0.0,0.0,0.0,False,-492.5,-417.5
L,BULL,True,-492.5,31.62,3,9.5,17.25,-12.0,12,2021-11-19,2021,0.032,17.59,5340.495,5297.005,0.02958799758465336,0.04065727699530508,0.0,0.0,0.0,0.0,False,-492.5,-655.0
L,BULL,True,732.5,35.83,49,10.75,7.0,15.0,11,2021-11-24,2021,0.258,19.38,5354.58,5307.745,0.020986455877594512,0.04573647081104104,0.0,0.0,0.0,0.0,False,732.5,732.5
L,BULL,True,-555.0,35.83,9,10.75,14.5,7.5,12,2021-11-24,2021,0.258,19.38,5354.58,5307.745,0.020986455877594512,0.04573647081104104,0.0,0.0,0.0,0.0,False,-555.0,-730.0
L,BULL,True,-380.0,57.88,37,17.25,15.5,-7.25,12,2021-12-02,2021,0.065,31.12,5380.935,5324.3575,-0.02507280669821621,0.02433543698603935,1.0,0.0,0.0,0.0,False,-380.0,-380.0
S,BEAR,True,-880.0,57.88,6,17.25,52.5,-31.75,9,2021-12-02,2021,0.065,31.12,5380.935,5324.3575,-0.02507280669821621,0.02433543698603935,1.0,0.0,0.0,0.0,False,-880.0,-880.0
L,BULL,True,4345.0,68.25,70,20.5,12.0,87.25,9,2021-12-15,2021,0.068,21.89,5430.185,5351.265,-0.011687725631769008,0.05740633449208188,0.0,0.0,0.0,0.0,False,4345.0,4345.0
L,BULL,True,4245.0,68.25,30,20.5,14.0,85.25,12,2021-12-15,2021,0.068,21.89,5430.185,5351.265,-0.011687725631769008,0.05740633449208188,0.0,0.0,0.0,0.0,False,4245.0,4245.0
L,BULL,True,1045.0,60.85,53,18.25,0.75,21.25,10,2021-12-27,2021,0.243,17.96,5471.445,5370.425,0.00333453496755598,0.05556082298283882,0.0,0.0,0.0,0.0,False,1045.0,1045.0
S,BEAR,True,5757.5,60.15,44,18.0,2.5,115.5,11,2022-01-20,2022,0.349,23.85,5517.22,5417.465,-0.020812460151197754,-0.02595814079913017,1.0,1.0,1.0,1.0,False,5757.5,5757.5
S,BEAR,True,4907.5,60.15,29,18.0,7.25,98.5,12,2022-01-20,2022,0.349,23.85,5517.22,5417.465,-0.020812460151197754,-0.02595814079913017,1.0,1.0,1.0,1.0,False,4907.5,4907.5
S,BEAR,True,2445.0,67.7,27,20.25,4.5,49.25,12,2022-01-21,2022,0.085,25.59,5513.865,5417.055,-0.04020939573085425,-0.03058480331829161,1.0,1.0,1.0,1.0,False,2445.0,2445.0
S,BEAR,True,-1555.0,102.58,1,30.75,125.0,-112.25,9,2022-01-28,2022,0.169,30.49,5482.39,5409.2775,-0.08018490532491773,-0.06404341926729984,1.0,1.0,1.0,1.0,False,-1555.0,-1555.0
L,BULL,True,1645.0,120.9,17,36.25,4.0,33.25,13,2022-02-01,2022,0.388,24.83,5472.9,5409.13,-0.052129547471162385,-0.03548372533971378,1.0,1.0,1.0,1.0,False,1645.0,1645.0
S,BEAR,True,-1830.0,120.9,52,36.25,56.5,-55.5,9,2022-02-01,2022,0.388,24.83,5472.9,5409.13,-0.052129547471162385,-0.03548372533971378,1.0,1.0,1.0,1.0,False,-1830.0,-1830.0
L,BULL,True,-905.0,123.03,28,37.0,22.25,-17.75,12,2022-02-02,2022,0.352,21.96,5470.2,5409.975,-0.04279119318181823,-0.02442996742671011,1.0,1.0,1.0,1.0,False,-905.0,-905.0
S,BEAR,True,-80.0,112.75,43,33.75,32.75,-1.25,11,2022-02-07,2022,0.234,23.22,5459.635,5411.8025,-0.03280025370361983,-0.03798666186012978,1.0,1.0,1.0,1.0,False,-80.0,-80.0
S,BEAR,True,-1042.5,68.7,45,20.5,52.25,-33.25,9,2022-02-16,2022,0.226,25.7,5447.07,5417.7725,-0.021530659289995424,-0.02342168231179831,1.0,1.0,1.0,1.0,False,-1042.5,-1042.5
L,BULL,True,-1042.5,67.95,22,20.5,30.75,-26.5,9,2022-02-21,2022,0.514,,5430.24,5419.845,-0.006828057107386765,-0.055832955061280054,1.0,1.0,1.0,1.0,False,-1042.5,-1380.0
S,BEAR,True,507.5,67.95,7,20.5,4.75,10.5,11,2022-02-21,2022,0.514,,5430.24,5419.845,-0.006828057107386765,-0.055832955061280054,1.0,1.0,1.0,1.0,False,507.5,507.5
S,BEAR,True,-1067.5,70.12,6,21.0,28.25,53.25,10,2022-02-23,2022,0.276,28.81,5415.04,5419.64,-0.0036642399112868373,-0.0628117913832199,1.0,1.0,1.0,1.0,False,-1067.5,-1067.5
S,BEAR,True,1482.5,85.55,67,25.75,3.5,30.0,9,2022-03-01,2022,0.283,30.15,5387.64,5417.715,-0.02302831734144628,-0.04545662413682716,1.0,1.0,1.0,1.0,False,1482.5,1482.5
S,BEAR,True,1007.5,85.55,58,25.75,7.5,20.5,10,2022-03-01,2022,0.283,30.15,5387.64,5417.715,-0.02302831734144628,-0.04545662413682716,1.0,1.0,1.0,1.0,False,1007.5,1007.5
L,BULL,True,70.0,92.42,48,27.75,7.25,1.75,11,2022-03-02,2022,0.261,33.32,5382.495,5417.445,-0.042107215729920267,-0.04745215586811158,1.0,1.0,1.0,1.0,False,70.0,70.0
L,BULL,True,-805.0,92.42,24,27.75,17.0,-15.75,13,2022-03-02,2022,0.261,33.32,5382.495,5417.445,-0.042107215729920267,-0.04745215586811158,1.0,1.0,1.0,1.0,False,-805.0,-805.0
S,BEAR,True,2145.0,92.8,29,27.75,6.5,43.25,12,2022-03-07,2022,0.039,31.98,5362.86,5417.1525,-0.03119584055459268,-0.07109494296236418,1.0,1.0,1.0,1.0,False,2145.0,2145.0
S,BEAR,True,-1542.5,102.03,5,30.5,49.25,31.75,13,2022-03-08,2022,0.134,36.45,5351.095,5414.5275,-0.05437584962265041,-0.1044570718281097,1.0,1.0,1.0,1.0,False,-1542.5,-1542.5
L,BULL,True,-1317.5,86.28,15,26.0,73.0,-52.75,9,2022-03-14,2022,0.084,30.75,5306.945,5403.2575,-0.03932744371615848,-0.0993454156833059,1.0,1.0,1.0,1.0,False,-1317.5,-1742.5
L,BULL,True,-1317.5,86.28,6,26.0,75.0,-54.75,10,2022-03-14,2022,0.084,30.75,5306.945,5403.2575,-0.03932744371615848,-0.0993454156833059,1.0,1.0,1.0,1.0,False,-1317.5,-1742.5
L,BULL,True,1370.0,89.85,27,27.0,5.5,27.75,12,2022-03-18,2022,0.148,25.67,5271.025,5393.095,0.003875968992248069,-0.05355048272128482,1.0,1.0,1.0,1.0,False,1370.0,1370.0
L,BULL,True,-1167.5,77.03,35,23.0,41.5,-38.75,9,2022-03-23,2022,0.514,22.94,5258.645,5389.6125,0.03639003145414943,-0.03613861386138617,0.0,1.0,1.0,0.0,False,-1167.5,-1555.0
L,BULL,True,1557.5,61.3,63,18.5,2.75,31.5,9,2022-04-13,2022,0.114,24.26,5263.23,5366.715,0.028989061656938153,-0.027174921164904497,1.0,1.0,0.0,0.0,False,1557.5,1557.5
L,BULL,True,907.5,61.3,48,18.5,2.5,18.5,11,2022-04-13,2022,0.114,24.26,5263.23,5366.715,0.028989061656938153,-0.027174921164904497,1.0,1.0,0.0,0.0,False,907.5,907.5
L,BULL,True,295.0,61.3,33,18.5,8.25,6.25,12,2022-04-13,2022,0.114,24.26,5263.23,5366.715,0.028989061656938153,-0.027174921164904497,1.0,1.0,0.0,0.0,False,295.0,295.0
S,BEAR,True,-942.5,61.3,18,18.5,23.75,-12.5,12,2022-04-13,2022,0.114,24.26,5263.23,5366.715,0.028989061656938153,-0.027174921164904497,1.0,1.0,0.0,0.0,False,-942.5,-942.5
S,BEAR,True,-1317.5,87.03,3,26.0,69.25,-23.5,9,2022-04-27,2022,0.515,33.52,5238.965,5344.29,-0.07689823784481964,-0.04650497927288322,1.0,1.0,1.0,1.0,False,-1317.5,-1317.5
S,BEAR,True,3407.5,91.67,60,27.5,18.25,68.5,10,2022-04-29,2022,0.303,29.99,5229.475,5336.0925,-0.06288990825688079,-0.03922306353760052,1.0,1.0,1.0,1.0,False,3407.5,3407.5
L,BULL,True,-1567.5,103.55,11,31.0,35.0,107.5,12,2022-05-04,2022,0.06,29.25,5218.315,5320.14,-0.07410479745610399,-0.022763753100831785,1.0,1.0,1.0,1.0,False,-1567.5,5357.5
L,BULL,True,457.5,108.67,60,32.5,7.25,9.5,10,2022-05-16,2022,0.17,28.87,5174.145,5272.46,-0.07135692792663706,-0.06788436646052065,1.0,1.0,1.0,1.0,False,457.5,457.5
L,BULL,True,7.5,108.67,40,32.5,6.0,0.5,11,2022-05-16,2022,0.17,28.87,5174.145,5272.46,-0.07135692792663706,-0.06788436646052065,1.0,1.0,1.0,1.0,False,7.5,7.5
S,BEAR,True,-1542.5,101.78,11,30.5,54.25,-8.75,9,2022-05-19,2022,0.473,30.96,5160.72,5249.6475,-0.10446357179812804,-0.04952076677316297,1.0,1.0,1.0,1.0,False,-1542.5,-1542.5
L,BULL,True,1095.0,92.35,26,27.75,20.75,22.25,13,2022-05-25,2022,0.469,29.45,5136.785,5215.7325,-0.04117735245614906,-0.044805097824463624,1.0,1.0,1.0,1.0,False,1095.0,1095.0
L,BULL,True,-717.5,87.85,29,26.25,15.75,-14.0,12,2022-05-26,2022,0.368,28.37,5131.265,5207.62,-0.04345453643533903,-0.05415215578554966,1.0,1.0,1.0,1.0,False,-717.5,-717.5
L,BULL,True,82.5,86.4,20,26.0,2.5,2.0,10,2022-05-30,2022,0.175,25.72,5120.555,5195.79,0.0038573289249574927,-0.044806711473378114,1.0,1.0,1.0,1.0,False,82.5,82.5
L,BULL,True,3732.5,78.55,64,23.5,2.0,75.0,9,2022-06-02,2022,0.051,25.69,5100.3,5179.4725,-0.037024423469884216,-0.07582761357799883,1.0,1.0,1.0,1.0,False,3732.5,3732.5
L,BULL,True,-1105.0,72.15,24,21.75,45.25,-33.25,9,2022-06-08,2022,0.285,24.02,5070.065,5158.11,0.03361387927918624,-0.07657532982747484,1.0,1.0,1.0,1.0,False,-1105.0,-1455.0
S,BEAR,True,3632.5,70.0,51,21.0,17.25,73.0,10,2022-06-09,2022,0.458,23.96,5060.005,5153.55,0.03684759916492686,-0.0919645305786635,1.0,1.0,1.0,1.0,False,3632.5,3632.5
S,BEAR,True,907.5,76.25,61,23.0,14.0,18.5,10,2022-06-14,2022,0.255,34.02,5020.115,5136.555,-0.05167173252279633,-0.14480836236933803,1.0,1.0,1.0,1.0,False,907.5,907.5
S,BEAR,True,1832.5,68.58,44,20.5,9.25,37.0,11,2022-06-28,2022,0.258,26.95,4881.975,5069.48,-0.05490625155418516,-0.0950521453402543,1.0,1.0,1.0,1.0,False,1832.5,1832.5
S,BEAR,True,1170.0,68.58,27,20.5,6.75,23.75,12,2022-06-28,2022,0.258,26.95,4881.975,5069.48,-0.05490625155418516,-0.0950521453402543,1.0,1.0,1.0,1.0,False,1170.0,1170.0
L,BULL,True,107.5,61.45,37,18.5,16.75,2.5,12,2022-07-21,2022,0.089,23.88,4761.065,4975.725,0.04182035148622254,0.0024530271398748305,0.0,1.0,1.0,0.0,False,107.5,107.5
L,BULL,True,1432.5,64.85,47,19.5,5.75,29.0,11,2022-07-28,2022,0.324,23.24,4759.185,4959.9525,0.04253835425383534,0.02074579831932777,0.0,1.0,1.0,0.0,False,1432.5,1432.5
L,BULL,True,495.0,64.85,21,19.5,2.5,10.25,13,2022-07-28,2022,0.324,23.24,4759.185,4959.9525,0.04253835425383534,0.02074579831932777,0.0,1.0,1.0,0.0,False,495.0,495.0
L,BULL,True,-992.5,64.7,53,19.5,23.0,-19.5,10,2022-08-02,2022,0.378,22.84,4770.075,4955.68,0.06636241610738258,0.029014040723278622,0.0,0.0,0.0,0.0,False,-992.5,-992.5
L,BULL,True,-980.0,63.92,5,19.25,24.25,-7.5,9,2022-08-04,2022,0.05,21.95,4776.355,4953.81,0.06411075612353567,0.03635326453352694,0.0,0.0,0.0,0.0,False,-980.0,-392.5
L,BULL,True,1695.0,68.97,52,20.75,11.5,34.25,10,2022-09-07,2022,0.016,26.91,4865.005,4867.3325,-0.04461321798611806,0.017298628963153373,1.0,1.0,0.0,0.0,False,1695.0,1695.0
S,BEAR,True,-880.0,73.67,33,22.0,18.25,-17.25,12,2022-09-08,2022,0.446,24.64,4868.185,4862.375,-0.04573804573804574,0.03411651110395875,1.0,1.0,0.0,0.0,False,-880.0,-880.0
S,BEAR,True,-555.0,66.47,18,20.0,14.0,-10.75,13,2022-09-14,2022,0.183,27.27,4885.675,4852.495,-0.07136957683525236,0.02252179960412981,1.0,1.0,0.0,0.0,False,-555.0,-555.0
L,BULL,True,-980.0,64.1,46,19.25,99.25,-94.5,9,2022-09-21,2022,0.287,27.16,4888.52,4837.95,-0.05405541308392414,0.008253832136349004,1.0,1.0,0.0,0.0,False,-980.0,-1305.0
L,BULL,True,1970.0,70.6,60,21.25,2.25,39.75,10,2022-09-28,2022,0.156,32.6,4874.115,4817.4725,-0.07154681841696842,-0.062428168425451847,1.0,1.0,1.0,1.0,False,1970.0,1970.0
L,BULL,True,945.0,70.6,38,21.25,6.0,19.25,12,2022-09-28,2022,0.156,32.6,4874.115,4817.4725,-0.07154681841696842,-0.062428168425451847,1.0,1.0,1.0,1.0,False,945.0,945.0
L,BULL,True,1082.5,70.6,27,21.25,1.5,22.0,12,2022-09-28,2022,0.156,32.6,4874.115,4817.4725,-0.07154681841696842,-0.062428168425451847,1.0,1.0,1.0,1.0,False,1082.5,1082.5
L,BULL,True,1245.0,80.22,55,24.0,10.25,25.25,10,2022-10-03,2022,0.53,31.62,4854.795,4808.0,-0.0704631181894384,-0.07689506269184743,1.0,1.0,1.0,1.0,False,1245.0,1245.0
L,BULL,True,995.0,80.22,56,24.0,15.25,20.25,10,2022-10-03,2022,0.53,31.62,4854.795,4808.0,-0.0704631181894384,-0.07689506269184743,1.0,1.0,1.0,1.0,False,995.0,995.0
L,BULL,True,-1205.0,79.38,10,23.75,24.0,-19.75,13,2022-10-06,2022,0.476,28.55,4841.195,4800.19,-0.04014939309056953,-0.0479032673012606,1.0,1.0,1.0,1.0,False,-1205.0,-1005.0
S,BEAR,True,370.0,79.03,70,23.75,21.0,7.75,9,2022-10-12,2022,0.04,33.63,4803.75,4788.3,-0.07382023647588154,-0.10328234221456789,1.0,1.0,1.0,1.0,False,370.0,370.0
L,BULL,True,-1267.5,83.55,16,25.0,67.5,-51.75,9,2022-10-20,2022,0.166,30.76,4743.31,4761.105,-0.020852466101237144,-0.10281160281160284,1.0,1.0,1.0,1.0,False,-1267.5,-1692.5
S,BEAR,True,382.5,83.55,32,25.0,2.75,8.0,12,2022-10-20,2022,0.166,30.76,4743.31,4761.105,-0.020852466101237144,-0.10281160281160284,1.0,1.0,1.0,1.0,False,382.5,382.5
S,BEAR,True,-1305.0,85.65,4,25.75,81.75,-77.5,10,2022-10-21,2022,0.233,29.98,4732.26,4755.9675,-0.020170717120643777,-0.1092328983788059,1.0,1.0,1.0,1.0,False,-1305.0,-1305.0
S,BEAR,True,2070.0,91.12,18,27.25,8.5,41.75,13,2022-10-27,2022,0.054,27.28,4692.99,4742.63,0.024843698585060858,-0.08817214794574024,1.0,1.0,1.0,1.0,False,2070.0,2070.0
L,BULL,True,-1180.0,77.1,15,23.25,67.5,-32.75,11,2022-11-08,2022,0.259,24.35,4636.02,4743.3425,0.04242049668502079,-0.04841770528799305,0.0,1.0,1.0,0.0,False,-1180.0,-1555.0
L,BULL,True,-1180.0,77.8,7,23.25,48.25,-40.5,12,2022-11-09,2022,0.306,25.54,4632.39,4743.7525,0.05089532847539968,-0.03755819968960161,0.0,1.0,1.0,0.0,False,-1180.0,-1567.5
L,BULL,True,1270.0,79.2,73,23.75,19.0,25.75,9,2022-11-11,2022,0.225,23.53,4627.585,4745.0,0.06257982120051087,-0.004007703117680728,0.0,0.0,1.0,0.0,False,1270.0,1270.0
L,BULL,True,-1205.0,79.2,6,23.75,25.0,19.75,10,2022-11-11,2022,0.225,23.53,4627.585,4745.0,0.06257982120051087,-0.004007703117680728,0.0,0.0,1.0,0.0,False,-1205.0,970.0
L,BULL,True,-880.0,57.45,8,17.25,28.75,3.75,10,2022-11-23,2022,0.072,21.29,4623.95,4754.8125,0.03401979138807176,0.011352935021450294,0.0,0.0,1.0,0.0,False,-880.0,-1167.5
L,BULL,True,-917.5,59.95,25,18.0,40.25,-36.75,11,2022-12-09,2022,0.277,22.29,4674.69,4768.4375,0.0010451505016721985,0.06903287013784243,0.0,0.0,0.0,0.0,False,-917.5,-1217.5
L,BULL,True,-917.5,59.95,35,18.0,37.0,-33.5,11,2022-12-09,2022,0.277,22.29,4674.69,4768.4375,0.0010451505016721985,0.06903287013784243,0.0,0.0,0.0,0.0,False,-917.5,-1217.5
S,BEAR,True,1445.0,67.38,64,20.25,1.25,29.25,9,2022-12-19,2022,0.15,22.62,4701.785,4763.0225,-0.027590883012569734,0.04202995752291527,1.0,1.0,0.0,0.0,False,1445.0,1445.0
S,BEAR,True,945.0,67.38,57,20.25,3.25,19.25,10,2022-12-19,2022,0.15,22.62,4701.785,4763.0225,-0.027590883012569734,0.04202995752291527,1.0,1.0,0.0,0.0,False,945.0,945.0
S,BEAR,True,970.0,67.38,46,20.25,2.5,19.75,11,2022-12-19,2022,0.15,22.62,4701.785,4763.0225,-0.027590883012569734,0.04202995752291527,1.0,1.0,0.0,0.0,False,970.0,970.0
S,BEAR,True,1795.0,66.58,65,20.0,2.75,36.25,9,2022-12-28,2022,0.075,21.65,4725.04,4743.375,-0.0313803169307757,0.027936051335951673,1.0,1.0,0.0,0.0,False,1795.0,1795.0
L,BULL,True,1132.5,59.45,39,17.75,2.5,23.0,11,2023-01-11,2023,0.354,20.58,4733.655,4704.78,-0.006669467492910419,-0.002373417721519,1.0,0.0,0.0,0.0,False,1132.5,1132.5
L,BULL,True,-855.0,56.15,3,16.75,28.5,-22.25,9,2023-01-17,2023,0.177,19.49,4746.495,4696.64,0.018630573248407556,0.05335089741478671,0.0,0.0,0.0,0.0,False,-855.0,-1142.5
L,BULL,True,-780.0,50.7,6,15.25,83.0,-81.25,9,2023-01-18,2023,0.271,19.36,4750.47,4695.605,0.02917828792104693,0.04322296525852232,0.0,0.0,0.0,0.0,False,-780.0,-1030.0
L,BULL,True,-480.0,53.7,26,16.0,12.5,-9.25,13,2023-01-19,2023,0.475,20.34,4752.375,4694.1975,0.022740776751472014,0.0205357624103919,1.0,0.0,0.0,0.0,False,-480.0,-480.0
L,BULL,True,2482.5,54.45,63,16.25,1.0,50.0,9,2023-01-20,2023,0.255,20.52,4753.47,4692.93,0.015100037750094275,0.011771662008170258,1.0,0.0,0.0,0.0,False,2482.5,2482.5
L,BULL,True,1895.0,54.45,48,16.25,7.5,38.25,11,2023-01-20,2023,0.255,20.52,4753.47,4692.93,0.015100037750094275,0.011771662008170258,1.0,0.0,0.0,0.0,False,1895.0,1895.0
L,BULL,True,1295.0,57.38,51,17.25,6.75,26.25,10,2023-01-31,2023,0.031,19.94,4761.67,4695.135,0.03673272112131465,0.01041557625876699,0.0,0.0,0.0,0.0,False,1295.0,1295.0
L,BULL,True,1057.5,57.38,34,17.25,3.5,21.5,12,2023-01-31,2023,0.031,19.94,4761.67,4695.135,0.03673272112131465,0.01041557625876699,0.0,0.0,0.0,0.0,False,1057.5,1057.5
L,BULL,True,-80.0,62.17,15,18.75,13.0,-1.25,13,2023-02-06,2023,0.486,18.33,4770.125,4697.7475,0.049292778900351,0.015228687554663889,0.0,0.0,0.0,0.0,False,-80.0,-80.0
L,BULL,True,-892.5,58.38,17,17.5,29.0,39.75,11,2023-02-07,2023,0.234,19.43,4770.995,4699.385,0.04484281078780783,0.008937743990137692,0.0,0.0,0.0,0.0,False,-892.5,-1180.0
L,BULL,True,445.0,63.67,17,19.0,9.25,9.25,13,2023-02-15,2023,0.431,18.91,4778.235,4715.2275,0.027986241400875578,0.007611360850020343,0.0,0.0,0.0,0.0,False,445.0,445.0
L,BULL,True,-742.5,48.12,3,14.5,34.25,-18.75,13,2023-02-22,2023,0.0,22.87,4787.615,4734.4,-0.006317969963749337,0.0076672618422435335,0.0,0.0,0.0,0.0,False,-742.5,-980.0
L,BULL,True,-642.5,41.85,2,12.5,14.5,0.0,10,2023-03-01,2023,0.074,20.7,4788.32,4745.0525,-0.023963464696223347,0.02022098262175498,1.0,0.0,0.0,0.0,False,-642.5,-17.5
S,BEAR,True,-105.0,41.85,24,12.5,5.5,-1.75,13,2023-03-01,2023,0.074,20.7,4788.32,4745.0525,-0.023963464696223347,0.02022098262175498,1.0,0.0,0.0,0.0,False,-105.0,-105.0
L,BULL,True,2032.5,40.33,54,12.0,2.0,41.0,10,2023-03-02,2023,0.474,20.58,4790.665,4748.0125,-0.03737512044221314,0.02533354939772048,1.0,1.0,0.0,0.0,False,2032.5,2032.5
L,BULL,True,1632.5,41.77,65,12.5,5.0,33.0,9,2023-03-03,2023,0.414,19.59,4793.415,4751.4875,-0.036971653384444636,0.02966078843768538,1.0,0.0,0.0,0.0,False,1632.5,1632.5
L,BULL,True,745.0,41.77,26,12.5,1.75,15.25,13,2023-03-03,2023,0.414,19.59,4793.415,4751.4875,-0.036971653384444636,0.02966078843768538,1.0,0.0,0.0,0.0,False,745.0,745.0
L,BULL,True,-680.0,43.8,26,13.25,27.0,-21.75,9,2023-03-06,2023,0.139,18.49,4796.205,4755.725,-0.019105052450210325,0.029684008937120865,0.0,0.0,0.0,0.0,False,-680.0,-892.5
L,BULL,True,-680.0,43.8,18,13.25,30.25,-25.0,10,2023-03-06,2023,0.139,18.49,4796.205,4755.725,-0.019105052450210325,0.029684008937120865,0.0,0.0,0.0,0.0,False,-680.0,-892.5
S,BEAR,True,-192.5,72.72,30,21.75,8.0,-3.5,12,2023-03-20,2023,0.112,25.51,4811.73,4771.875,-0.035084119819450144,0.00031904711262353835,1.0,1.0,0.0,0.0,False,-192.5,-192.5
S,BEAR,True,-1030.0,67.55,19,20.25,21.0,-18.0,13,2023-03-28,2023,0.21,20.6,4809.905,4778.2,-0.002511511092507357,-0.006617685373352056,1.0,1.0,1.0,1.0,False,-1030.0,-1030.0
L,BULL,True,1245.0,43.67,65,13.0,5.0,25.25,9,2023-04-06,2023,0.205,19.08,4819.63,4789.07,0.01839657154802965,0.011314095910317734,0.0,0.0,0.0,0.0,False,1245.0,1245.0
L,BULL,True,132.5,43.67,32,13.0,3.25,3.0,12,2023-04-06,2023,0.205,19.08,4819.63,4789.07,0.01839657154802965,0.011314095910317734,0.0,0.0,0.0,0.0,False,132.5,132.5
L,BULL,True,132.5,43.67,26,13.0,3.25,3.0,13,2023-04-06,2023,0.205,19.08,4819.63,4789.07,0.01839657154802965,0.011314095910317734,0.0,0.0,0.0,0.0,False,132.5,132.5
L,BULL,True,270.0,35.92,61,10.75,1.0,5.75,10,2023-04-11,2023,0.036,18.97,4820.6,4790.6375,0.05280989513310019,0.004566912972085335,0.0,0.0,0.0,0.0,False,270.0,270.0
L,BULL,True,-130.0,35.92,43,10.75,9.0,-2.25,11,2023-04-11,2023,0.036,18.97,4820.6,4790.6375,0.05280989513310019,0.004566912972085335,0.0,0.0,0.0,0.0,False,-130.0,-130.0
L,BULL,True,-542.5,34.83,7,10.5,34.25,-29.0,12,2023-04-12,2023,0.388,19.1,4821.935,4791.8025,0.05186220239694728,0.013830613830613903,0.0,0.0,0.0,0.0,False,-542.5,-717.5
L,BULL,True,1420.0,36.7,61,11.0,2.75,28.75,10,2023-04-13,2023,0.236,19.09,4821.945,4792.595,0.036591851930645625,0.0001026272577997478,0.0,0.0,0.0,0.0,False,1420.0,1420.0
L,BULL,True,495.0,36.95,35,11.0,1.5,10.25,12,2023-04-24,2023,0.031,16.77,4821.42,4799.35,0.037955278321086805,0.005942927404067877,0.0,0.0,0.0,0.0,False,495.0,495.0
L,BULL,True,295.0,36.95,20,11.0,2.5,6.25,13,2023-04-24,2023,0.031,16.77,4821.42,4799.35,0.037955278321086805,0.005942927404067877,0.0,0.0,0.0,0.0,False,295.0,295.0
L,BULL,True,1557.5,37.55,46,11.25,0.5,31.5,11,2023-04-27,2023,0.393,18.84,4818.495,4798.365,0.01602479903325804,-0.01961977186311792,0.0,0.0,1.0,0.0,False,1557.5,1557.5
L,BULL,True,1520.0,37.55,43,11.25,1.25,30.75,11,2023-04-27,2023,0.393,18.84,4818.495,4798.365,0.01602479903325804,-0.01961977186311792,0.0,0.0,1.0,0.0,False,1520.0,1520.0
L,BULL,True,-605.0,39.23,16,11.75,11.75,8.5,12,2023-04-28,2023,0.234,17.03,4817.73,4799.21,0.020313798836242736,-0.007730396119644323,0.0,0.0,1.0,0.0,False,-605.0,407.5
L,BULL,True,-705.0,45.62,11,13.75,17.5,1.25,11,2023-05-11,2023,0.265,16.94,4833.195,4810.7575,0.007337095946639227,0.0321749645129068,0.0,0.0,0.0,0.0,False,-705.0,45.0
L,BULL,True,-130.0,37.48,24,11.25,7.75,-2.25,13,2023-06-09,2023,0.183,13.65,4922.505,4866.6025,0.03119256687768024,0.04940773067331672,0.0,0.0,0.0,0.0,False,-130.0,-130.0
L,BULL,True,-592.5,38.12,6,11.5,15.75,-2.5,12,2023-06-13,2023,0.329,15.01,4931.075,4873.375,0.038994800693240794,0.0413835385479997,0.0,0.0,0.0,0.0,False,-592.5,-780.0
L,BULL,True,670.0,39.55,48,11.75,5.75,13.75,11,2023-06-15,2023,0.263,13.88,4940.36,4879.45,0.04203472433749611,0.05056812365646435,0.0,0.0,0.0,0.0,False,670.0,670.0
