Date,book,dir,variant,net,mfe_r,mfe_pts
2025-02-26,WT,L,d1,-20771.5,0.48,7.75
2025-02-26,WT,L,eod,-817.5,0.31,5.0
2025-02-26,WT,L,gb25,-817.5,0.31,5.0
2025-02-26,WT,L,gb50,-817.5,0.31,5.0
2025-02-26,WT,L,peakK,-817.5,0.31,5.0
2025-02-26,WT,L,t1r,-817.5,0.31,5.0
2025-02-26,WT,L,d1,-20809.0,0.31,5.0
2025-02-28,FADE,S,eod,-217.5,2.75,11.0
2025-02-28,FADE,S,gb25,145.0,2.75,11.0
2025-02-28,FADE,S,gb50,182.5,2.75,11.0
2025-02-28,FADE,S,peakK,107.5,2.75,11.0
2025-02-28,FADE,S,t1r,182.5,2.75,11.0
2025-02-28,FADE,S,d1,-217.5,2.75,11.0
2025-03-03,WT,L,eod,-1092.5,0.56,12.0
2025-03-03,WT,L,gb25,-1092.5,0.56,12.0
2025-03-03,WT,L,gb50,-1092.5,0.56,12.0
2025-03-03,WT,L,peakK,-1092.5,0.56,12.0
2025-03-03,WT,L,t1r,-1092.5,0.56,12.0
2025-03-03,WT,L,d1,-24599.0,0.56,12.0
2025-03-03,WT,S,eod,2357.5,4.45,95.75
2025-03-03,WT,S,gb25,845.0,4.45,95.75
2025-03-03,WT,S,gb50,2370.0,4.45,95.75
2025-03-03,WT,S,peakK,1157.5,4.45,95.75
2025-03-03,WT,S,t1r,1057.5,4.45,95.75
2025-03-03,WT,S,d1,-1092.5,4.45,95.75
2025-03-05,WT,S,eod,-1492.5,0.32,9.5
2025-03-05,WT,S,gb25,-1492.5,0.32,9.5
2025-03-05,WT,S,gb50,-1492.5,0.32,9.5
2025-03-05,WT,S,peakK,-1492.5,0.32,9.5
2025-03-05,WT,S,t1r,-1492.5,0.32,9.5
2025-03-05,WT,S,d1,-1492.5,0.32,9.5
2025-03-07,WT,S,eod,-1692.5,1.36,45.5
2025-03-07,WT,S,gb25,1420.0,1.36,45.5
2025-03-07,WT,S,gb50,1120.0,1.36,45.5
2025-03-07,WT,S,peakK,1420.0,1.36,45.5
2025-03-07,WT,S,t1r,1657.5,1.36,45.5
2025-03-07,WT,S,d1,-1692.5,1.36,45.5
2025-03-13,WT,S,eod,-242.5,0.79,29.75
2025-03-13,WT,S,gb25,-242.5,0.79,29.75
2025-03-13,WT,S,gb50,-242.5,0.79,29.75
2025-03-13,WT,S,peakK,-242.5,0.79,29.75
2025-03-13,WT,S,t1r,-1892.5,0.79,29.75
2025-03-13,WT,S,d1,-1892.5,0.79,29.75
2025-03-13,FADE,S,eod,-217.5,0.88,3.5
2025-03-13,FADE,S,gb25,-217.5,0.88,3.5
2025-03-13,FADE,S,gb50,-217.5,0.88,3.5
2025-03-13,FADE,S,peakK,-217.5,0.88,3.5
2025-03-13,FADE,S,t1r,-217.5,0.88,3.5
2025-03-13,FADE,S,d1,-217.5,0.88,3.5
2025-03-18,WT,S,eod,-705.0,0.3,9.75
2025-03-18,WT,S,gb25,-705.0,0.3,9.75
2025-03-18,WT,S,gb50,-705.0,0.3,9.75
2025-03-18,WT,S,peakK,-705.0,0.3,9.75
2025-03-18,WT,S,t1r,-1617.5,0.3,9.75
2025-03-18,WT,S,d1,-1617.5,0.3,9.75
2025-03-19,WT,L,eod,-1517.5,1.93,58.0
2025-03-19,WT,L,gb25,-1517.5,1.93,58.0
2025-03-19,WT,L,gb50,-1517.5,1.93,58.0
2025-03-19,WT,L,peakK,-1517.5,1.93,58.0
2025-03-19,WT,L,t1r,-1517.5,1.93,58.0
2025-03-19,WT,L,d1,-16113.5,1.93,58.0
2025-03-25,FADE,S,eod,-217.5,2.0,8.0
2025-03-25,FADE,S,gb25,-217.5,2.0,8.0
2025-03-25,FADE,S,gb50,-217.5,2.0,8.0
2025-03-25,FADE,S,peakK,-217.5,2.0,8.0
2025-03-25,FADE,S,t1r,-217.5,2.0,8.0
2025-03-25,FADE,S,d1,-217.5,2.0,8.0
2025-03-26,WT,S,eod,2482.5,2.97,65.25
2025-03-26,WT,S,gb25,1320.0,2.97,65.25
2025-03-26,WT,S,gb50,2482.5,2.97,65.25
2025-03-26,WT,S,peakK,1220.0,2.97,65.25
2025-03-26,WT,S,t1r,1082.5,2.97,65.25
2025-03-26,WT,S,d1,-1117.5,2.97,65.25
2025-03-26,WT,S,eod,970.0,1.59,35.0
2025-03-26,WT,S,gb25,1007.5,1.59,35.0
2025-03-26,WT,S,gb50,670.0,1.59,35.0
2025-03-26,WT,S,peakK,807.5,1.59,35.0
2025-03-26,WT,S,t1r,1082.5,1.59,35.0
2025-03-26,WT,S,d1,-1117.5,1.59,35.0
2025-03-26,WT,S,eod,-167.5,0.56,12.25
2025-03-26,WT,S,gb25,-167.5,0.56,12.25
2025-03-26,WT,S,gb50,-167.5,0.56,12.25
2025-03-26,WT,S,peakK,-167.5,0.56,12.25
2025-03-26,WT,S,t1r,-1117.5,0.56,12.25
2025-03-26,WT,S,d1,-1117.5,0.56,12.25
2025-03-27,FADE,S,eod,-217.5,4.81,19.25
2025-03-27,FADE,S,gb25,295.0,4.81,19.25
2025-03-27,FADE,S,gb50,445.0,4.81,19.25
2025-03-27,FADE,S,peakK,307.5,4.81,19.25
2025-03-27,FADE,S,t1r,182.5,4.81,19.25
2025-03-27,FADE,S,d1,-217.5,4.81,19.25
2025-03-28,WT,S,eod,432.5,0.54,11.25
2025-03-28,WT,S,gb25,432.5,0.54,11.25
2025-03-28,WT,S,gb50,432.5,0.54,11.25
2025-03-28,WT,S,peakK,432.5,0.54,11.25
2025-03-28,WT,S,t1r,-1055.0,0.54,11.25
2025-03-28,WT,S,d1,-1055.0,0.54,11.25
2025-04-01,WT,S,eod,-1205.0,0.02,0.5
2025-04-01,WT,S,gb25,-1205.0,0.02,0.5
2025-04-01,WT,S,gb50,-1205.0,0.02,0.5
2025-04-01,WT,S,peakK,-1205.0,0.02,0.5
2025-04-01,WT,S,t1r,-1205.0,0.02,0.5
2025-04-01,WT,S,d1,-1205.0,0.02,0.5
2025-04-15,WT,S,eod,557.5,0.28,20.25
2025-04-15,WT,S,gb25,557.5,0.28,20.25
2025-04-15,WT,S,gb50,557.5,0.28,20.25
2025-04-15,WT,S,peakK,557.5,0.28,20.25
2025-04-15,WT,S,t1r,-3655.0,0.28,20.25
2025-04-15,WT,S,d1,-3655.0,0.28,20.25
2025-04-24,WT,L,eod,2445.0,1.35,69.0
2025-04-24,WT,L,gb25,2570.0,1.35,69.0
2025-04-24,WT,L,gb50,2445.0,1.35,69.0
2025-04-24,WT,L,peakK,2445.0,1.35,69.0
2025-04-24,WT,L,t1r,2532.5,1.35,69.0
2025-04-24,WT,L,d1,-15359.5,1.35,69.0
2025-04-24,WT,L,eod,2257.5,1.28,65.25
2025-04-24,WT,L,gb25,2407.5,1.28,65.25
2025-04-24,WT,L,gb50,2257.5,1.28,65.25
2025-04-24,WT,L,peakK,2257.5,1.28,65.25
2025-04-24,WT,L,t1r,2532.5,1.28,65.25
2025-04-24,WT,L,d1,-15547.0,1.28,65.25
2025-04-29,WT,S,eod,-917.5,0.01,0.25
2025-04-29,WT,S,gb25,-917.5,0.01,0.25
2025-04-29,WT,S,gb50,-917.5,0.01,0.25
2025-04-29,WT,S,peakK,-917.5,0.01,0.25
2025-04-29,WT,S,t1r,-1592.5,0.01,0.25
2025-04-29,WT,S,d1,-1592.5,0.01,0.25
2025-05-07,WT,L,eod,-1380.0,0.81,22.0
2025-05-07,WT,L,gb25,-1380.0,0.81,22.0
2025-05-07,WT,L,gb50,-1380.0,0.81,22.0
2025-05-07,WT,L,peakK,-1380.0,0.81,22.0
2025-05-07,WT,L,t1r,-1380.0,0.81,22.0
2025-05-07,WT,L,d1,-17838.0,0.81,22.0
2025-05-07,WT,S,eod,-1380.0,0.73,20.0
2025-05-07,WT,S,gb25,-1380.0,0.73,20.0
2025-05-07,WT,S,gb50,-1380.0,0.73,20.0
2025-05-07,WT,S,peakK,-1380.0,0.73,20.0
2025-05-07,WT,S,t1r,-1380.0,0.73,20.0
2025-05-07,WT,S,d1,-1380.0,0.73,20.0
2025-05-13,FADE,S,eod,-217.5,1.38,5.5
2025-05-13,FADE,S,gb25,-217.5,1.38,5.5
2025-05-13,FADE,S,gb50,-217.5,1.38,5.5
2025-05-13,FADE,S,peakK,-217.5,1.38,5.5
2025-05-13,FADE,S,t1r,-217.5,1.38,5.5
2025-05-13,FADE,S,d1,-217.5,1.38,5.5
2025-05-14,WT,S,eod,-92.5,0.43,10.0
2025-05-14,WT,S,gb25,-92.5,0.43,10.0
2025-05-14,WT,S,gb50,-92.5,0.43,10.0
2025-05-14,WT,S,peakK,-92.5,0.43,10.0
2025-05-14,WT,S,t1r,-1167.5,0.43,10.0
2025-05-14,WT,S,d1,-1167.5,0.43,10.0
2025-05-22,WT,L,eod,-5.0,1.88,36.25
2025-05-22,WT,L,gb25,957.5,1.88,36.25
2025-05-22,WT,L,gb50,632.5,1.88,36.25
2025-05-22,WT,L,peakK,807.5,1.88,36.25
2025-05-22,WT,L,t1r,945.0,1.88,36.25
2025-05-22,WT,L,d1,-16551.5,1.88,36.25
2025-05-27,WT,L,eod,1295.0,1.62,28.0
2025-05-27,WT,L,gb25,670.0,1.62,28.0
2025-05-27,WT,L,gb50,607.5,1.62,28.0
2025-05-27,WT,L,peakK,470.0,1.62,28.0
2025-05-27,WT,L,t1r,845.0,1.62,28.0
2025-05-27,WT,L,d1,-15464.5,1.62,28.0
2025-05-27,WT,L,eod,670.0,0.9,15.5
2025-05-27,WT,L,gb25,670.0,0.9,15.5
2025-05-27,WT,L,gb50,670.0,0.9,15.5
2025-05-27,WT,L,peakK,670.0,0.9,15.5
2025-05-27,WT,L,t1r,-880.0,0.9,15.5
2025-05-27,WT,L,d1,-16089.5,0.9,15.5
2025-05-27,WT,L,eod,357.5,0.54,9.25
2025-05-27,WT,L,gb25,357.5,0.54,9.25
2025-05-27,WT,L,gb50,357.5,0.54,9.25
2025-05-27,WT,L,peakK,357.5,0.54,9.25
2025-05-27,WT,L,t1r,-880.0,0.54,9.25
2025-05-27,WT,L,d1,-16402.0,0.54,9.25
2025-05-28,WT,L,eod,-892.5,0.51,9.0
2025-05-28,WT,L,gb25,-892.5,0.51,9.0
2025-05-28,WT,L,gb50,-892.5,0.51,9.0
2025-05-28,WT,L,peakK,-892.5,0.51,9.0
2025-05-28,WT,L,t1r,-892.5,0.51,9.0
2025-05-28,WT,L,d1,-16718.0,0.51,9.0
2025-05-30,WT,S,eod,-955.0,0.21,4.0
2025-05-30,WT,S,gb25,-955.0,0.21,4.0
2025-05-30,WT,S,gb50,-955.0,0.21,4.0
2025-05-30,WT,S,peakK,-955.0,0.21,4.0
2025-05-30,WT,S,t1r,-955.0,0.21,4.0
2025-05-30,WT,S,d1,-955.0,0.21,4.0
2025-06-05,WT,S,eod,1182.5,2.6,45.5
2025-06-05,WT,S,gb25,707.5,2.6,45.5
2025-06-05,WT,S,gb50,1120.0,2.6,45.5
2025-06-05,WT,S,peakK,1820.0,2.6,45.5
2025-06-05,WT,S,t1r,857.5,2.6,45.5
2025-06-05,WT,S,d1,-892.5,2.6,45.5
2025-06-11,WT,L,eod,-867.5,0.76,13.0
2025-06-11,WT,L,gb25,-867.5,0.76,13.0
2025-06-11,WT,L,gb50,-867.5,0.76,13.0
2025-06-11,WT,L,peakK,-867.5,0.76,13.0
2025-06-11,WT,L,t1r,-867.5,0.76,13.0
2025-06-11,WT,L,d1,-17683.5,0.76,13.0
2025-06-11,WT,L,eod,-867.5,0.25,4.25
2025-06-11,WT,L,gb25,-867.5,0.25,4.25
2025-06-11,WT,L,gb50,-867.5,0.25,4.25
2025-06-11,WT,L,peakK,-867.5,0.25,4.25
2025-06-11,WT,L,t1r,-867.5,0.25,4.25
2025-06-11,WT,L,d1,-18121.0,0.25,4.25
2025-06-11,WT,S,eod,1270.0,2.88,49.0
2025-06-11,WT,S,gb25,620.0,2.88,49.0
2025-06-11,WT,S,gb50,520.0,2.88,49.0
2025-06-11,WT,S,peakK,645.0,2.88,49.0
2025-06-11,WT,S,t1r,832.5,2.88,49.0
2025-06-11,WT,S,d1,-867.5,2.88,49.0
2025-06-11,WT,S,eod,182.5,1.32,22.5
2025-06-11,WT,S,gb25,632.5,1.32,22.5
2025-06-11,WT,S,gb50,495.0,1.32,22.5
2025-06-11,WT,S,peakK,582.5,1.32,22.5
2025-06-11,WT,S,t1r,832.5,1.32,22.5
2025-06-11,WT,S,d1,-867.5,1.32,22.5
2025-06-17,WT,S,eod,-5.0,0.53,7.75
2025-06-17,WT,S,gb25,-5.0,0.53,7.75
2025-06-17,WT,S,gb50,-5.0,0.53,7.75
2025-06-17,WT,S,peakK,-5.0,0.53,7.75
2025-06-17,WT,S,t1r,-742.5,0.53,7.75
2025-06-17,WT,S,d1,-742.5,0.53,7.75
2025-06-26,WT,L,eod,-80.0,0.56,8.5
2025-06-26,WT,L,gb25,-80.0,0.56,8.5
2025-06-26,WT,L,gb50,-80.0,0.56,8.5
2025-06-26,WT,L,peakK,-80.0,0.56,8.5
2025-06-26,WT,L,t1r,-780.0,0.56,8.5
2025-06-26,WT,L,d1,-13847.0,0.56,8.5
2025-06-30,WT,L,eod,395.0,1.83,27.5
2025-06-30,WT,L,gb25,657.5,1.83,27.5
2025-06-30,WT,L,gb50,432.5,1.83,27.5
2025-06-30,WT,L,peakK,520.0,1.83,27.5
2025-06-30,WT,L,t1r,732.5,1.83,27.5
2025-06-30,WT,L,d1,-13759.5,1.83,27.5
2025-07-02,WT,L,eod,657.5,1.19,17.25
2025-07-02,WT,L,gb25,520.0,1.19,17.25
2025-07-02,WT,L,gb50,657.5,1.19,17.25
2025-07-02,WT,L,peakK,657.5,1.19,17.25
2025-07-02,WT,L,t1r,707.5,1.19,17.25
2025-07-02,WT,L,d1,-13222.5,1.19,17.25
2025-07-02,WT,L,eod,445.0,0.9,13.0
2025-07-02,WT,L,gb25,445.0,0.9,13.0
2025-07-02,WT,L,gb50,445.0,0.9,13.0
2025-07-02,WT,L,peakK,445.0,0.9,13.0
2025-07-02,WT,L,t1r,-742.5,0.9,13.0
2025-07-02,WT,L,d1,-13435.0,0.9,13.0
2025-07-02,WT,L,eod,282.5,0.67,9.75
2025-07-02,WT,L,gb25,282.5,0.67,9.75
2025-07-02,WT,L,gb50,282.5,0.67,9.75
2025-07-02,WT,L,peakK,282.5,0.67,9.75
2025-07-02,WT,L,t1r,-742.5,0.67,9.75
2025-07-02,WT,L,d1,-13597.5,0.67,9.75
2025-07-07,FADE,S,eod,1145.0,11.62,46.5
2025-07-07,FADE,S,gb25,170.0,11.62,46.5
2025-07-07,FADE,S,gb50,107.5,11.62,46.5
2025-07-07,FADE,S,peakK,132.5,11.62,46.5
2025-07-07,FADE,S,t1r,182.5,11.62,46.5
2025-07-07,FADE,S,d1,-217.5,11.62,46.5
2025-07-09,WT,S,eod,-80.0,2.83,32.5
2025-07-09,WT,S,gb25,695.0,2.83,32.5
2025-07-09,WT,S,gb50,795.0,2.83,32.5
2025-07-09,WT,S,peakK,657.5,2.83,32.5
2025-07-09,WT,S,t1r,557.5,2.83,32.5
2025-07-09,WT,S,d1,-592.5,2.83,32.5
2025-07-10,WT,L,eod,-605.0,0.06,0.75
2025-07-10,WT,L,gb25,-605.0,0.06,0.75
2025-07-10,WT,L,gb50,-605.0,0.06,0.75
2025-07-10,WT,L,peakK,-605.0,0.06,0.75
2025-07-10,WT,L,t1r,-605.0,0.06,0.75
2025-07-10,WT,L,d1,-14516.5,0.06,0.75
2025-07-15,FADE,S,eod,-217.5,8.06,32.25
2025-07-15,FADE,S,gb25,195.0,8.06,32.25
2025-07-15,FADE,S,gb50,120.0,8.06,32.25
2025-07-15,FADE,S,peakK,170.0,8.06,32.25
2025-07-15,FADE,S,t1r,182.5,8.06,32.25
2025-07-15,FADE,S,d1,-217.5,8.06,32.25
2025-07-18,FADE,S,eod,-217.5,1.69,6.75
2025-07-18,FADE,S,gb25,-217.5,1.69,6.75
2025-07-18,FADE,S,gb50,-217.5,1.69,6.75
2025-07-18,FADE,S,peakK,-217.5,1.69,6.75
2025-07-18,FADE,S,t1r,-217.5,1.69,6.75
2025-07-18,FADE,S,d1,-217.5,1.69,6.75
2025-07-18,WT,S,eod,-330.0,0.27,3.5
2025-07-18,WT,S,gb25,-330.0,0.27,3.5
2025-07-18,WT,S,gb50,-330.0,0.27,3.5
2025-07-18,WT,S,peakK,-330.0,0.27,3.5
2025-07-18,WT,S,t1r,-655.0,0.27,3.5
2025-07-18,WT,S,d1,-655.0,0.27,3.5
2025-07-21,WT,L,eod,-680.0,0.15,2.0
2025-07-21,WT,L,gb25,-680.0,0.15,2.0
2025-07-21,WT,L,gb50,-680.0,0.15,2.0
2025-07-21,WT,L,peakK,-680.0,0.15,2.0
2025-07-21,WT,L,t1r,-680.0,0.15,2.0
2025-07-21,WT,L,d1,-15263.5,0.15,2.0
2025-07-25,WT,L,eod,570.0,1.42,17.75
2025-07-25,WT,L,gb25,557.5,1.42,17.75
2025-07-25,WT,L,gb50,420.0,1.42,17.75
2025-07-25,WT,L,peakK,557.5,1.42,17.75
2025-07-25,WT,L,t1r,607.5,1.42,17.75
2025-07-25,WT,L,d1,-13131.5,1.42,17.75
2025-07-25,WT,L,eod,95.0,0.66,8.25
2025-07-25,WT,L,gb25,95.0,0.66,8.25
2025-07-25,WT,L,gb50,95.0,0.66,8.25
2025-07-25,WT,L,peakK,95.0,0.66,8.25
2025-07-25,WT,L,t1r,-642.5,0.66,8.25
2025-07-25,WT,L,d1,-13606.5,0.66,8.25
2025-07-25,WT,L,eod,-80.0,0.38,4.75
2025-07-25,WT,L,gb25,-80.0,0.38,4.75
2025-07-25,WT,L,gb50,-80.0,0.38,4.75
2025-07-25,WT,L,peakK,-80.0,0.38,4.75
2025-07-25,WT,L,t1r,-642.5,0.38,4.75
2025-07-25,WT,L,d1,-13781.5,0.38,4.75
2025-07-25,WT,L,eod,-180.0,0.22,2.75
2025-07-25,WT,L,gb25,-180.0,0.22,2.75
2025-07-25,WT,L,gb50,-180.0,0.22,2.75
2025-07-25,WT,L,peakK,-180.0,0.22,2.75
2025-07-25,WT,L,t1r,-642.5,0.22,2.75
2025-07-25,WT,L,d1,-13881.5,0.22,2.75
2025-07-28,WT,S,eod,-505.0,0.24,3.0
2025-07-28,WT,S,gb25,-505.0,0.24,3.0
2025-07-28,WT,S,gb50,-505.0,0.24,3.0
2025-07-28,WT,S,peakK,-505.0,0.24,3.0
2025-07-28,WT,S,t1r,-642.5,0.24,3.0
2025-07-28,WT,S,d1,-642.5,0.24,3.0
2025-07-29,WT,S,eod,370.0,1.27,15.25
2025-07-29,WT,S,gb25,470.0,1.27,15.25
2025-07-29,WT,S,gb50,357.5,1.27,15.25
2025-07-29,WT,S,peakK,445.0,1.27,15.25
2025-07-29,WT,S,t1r,582.5,1.27,15.25
2025-07-29,WT,S,d1,-617.5,1.27,15.25
2025-07-31,FADE,S,eod,3632.5,20.38,81.5
2025-07-31,FADE,S,gb25,170.0,20.38,81.5
2025-07-31,FADE,S,gb50,120.0,20.38,81.5
2025-07-31,FADE,S,peakK,157.5,20.38,81.5
2025-07-31,FADE,S,t1r,182.5,20.38,81.5
2025-07-31,FADE,S,d1,-217.5,20.38,81.5
2025-08-05,WT,S,eod,-767.5,0.6,9.0
2025-08-05,WT,S,gb25,-767.5,0.6,9.0
2025-08-05,WT,S,gb50,-767.5,0.6,9.0
2025-08-05,WT,S,peakK,-767.5,0.6,9.0
2025-08-05,WT,S,t1r,-767.5,0.6,9.0
2025-08-05,WT,S,d1,-767.5,0.6,9.0
2025-08-11,WT,S,eod,-917.5,1.17,21.0
2025-08-11,WT,S,gb25,-917.5,1.17,21.0
2025-08-11,WT,S,gb50,-917.5,1.17,21.0
2025-08-11,WT,S,peakK,-917.5,1.17,21.0
2025-08-11,WT,S,t1r,-917.5,1.17,21.0
2025-08-11,WT,S,d1,-917.5,1.17,21.0
2025-08-11,FADE,S,eod,807.5,6.5,26.0
2025-08-11,FADE,S,gb25,207.5,6.5,26.0
2025-08-11,FADE,S,gb50,182.5,6.5,26.0
2025-08-11,FADE,S,peakK,195.0,6.5,26.0
2025-08-11,FADE,S,t1r,182.5,6.5,26.0
2025-08-11,FADE,S,d1,-217.5,6.5,26.0
2025-08-11,WT,S,eod,495.0,1.1,19.75
2025-08-11,WT,S,gb25,720.0,1.1,19.75
2025-08-11,WT,S,gb50,470.0,1.1,19.75
2025-08-11,WT,S,peakK,520.0,1.1,19.75
2025-08-11,WT,S,t1r,882.5,1.1,19.75
2025-08-11,WT,S,d1,-917.5,1.1,19.75
2025-08-12,WT,L,eod,445.0,0.69,12.75
2025-08-12,WT,L,gb25,445.0,0.69,12.75
2025-08-12,WT,L,gb50,445.0,0.69,12.75
2025-08-12,WT,L,peakK,445.0,0.69,12.75
2025-08-12,WT,L,t1r,-942.5,0.69,12.75
2025-08-12,WT,L,d1,-13203.5,0.69,12.75
2025-08-12,WT,L,eod,232.5,0.46,8.5
2025-08-12,WT,L,gb25,232.5,0.46,8.5
2025-08-12,WT,L,gb50,232.5,0.46,8.5
2025-08-12,WT,L,peakK,232.5,0.46,8.5
2025-08-12,WT,L,t1r,-942.5,0.46,8.5
2025-08-12,WT,L,d1,-13416.0,0.46,8.5
2025-08-13,FADE,S,eod,-217.5,2.81,11.25
2025-08-13,FADE,S,gb25,-217.5,2.81,11.25
2025-08-13,FADE,S,gb50,-217.5,2.81,11.25
2025-08-13,FADE,S,peakK,-217.5,2.81,11.25
2025-08-13,FADE,S,t1r,-217.5,2.81,11.25
2025-08-13,FADE,S,d1,-217.5,2.81,11.25
2025-08-14,WT,L,eod,-142.5,0.66,12.0
2025-08-14,WT,L,gb25,-142.5,0.66,12.0
2025-08-14,WT,L,gb50,-142.5,0.66,12.0
2025-08-14,WT,L,peakK,-142.5,0.66,12.0
2025-08-14,WT,L,t1r,-930.0,0.66,12.0
2025-08-14,WT,L,d1,-13437.0,0.66,12.0
2025-08-19,WT,S,eod,695.0,2.05,28.75
2025-08-19,WT,S,gb25,732.5,2.05,28.75
2025-08-19,WT,S,gb50,620.0,2.05,28.75
2025-08-19,WT,S,peakK,645.0,2.05,28.75
2025-08-19,WT,S,t1r,682.5,2.05,28.75
2025-08-19,WT,S,d1,-717.5,2.05,28.75
2025-08-19,FADE,S,eod,-217.5,1.0,4.0
2025-08-19,FADE,S,gb25,-217.5,1.0,4.0
2025-08-19,FADE,S,gb50,-217.5,1.0,4.0
2025-08-19,FADE,S,peakK,-217.5,1.0,4.0
2025-08-19,FADE,S,t1r,-217.5,1.0,4.0
2025-08-19,FADE,S,d1,-217.5,1.0,4.0
2025-08-20,WT,L,eod,720.0,1.84,25.75
2025-08-20,WT,L,gb25,532.5,1.84,25.75
2025-08-20,WT,L,gb50,345.0,1.84,25.75
2025-08-20,WT,L,peakK,357.5,1.84,25.75
2025-08-20,WT,L,t1r,682.5,1.84,25.75
2025-08-20,WT,L,d1,-13091.5,1.84,25.75
2025-08-26,WT,L,eod,1470.0,2.12,30.25
2025-08-26,WT,L,gb25,807.5,2.12,30.25
2025-08-26,WT,L,gb50,1470.0,2.12,30.25
2025-08-26,WT,L,peakK,732.5,2.12,30.25
2025-08-26,WT,L,t1r,695.0,2.12,30.25
2025-08-26,WT,L,d1,-12114.0,2.12,30.25
2025-08-26,WT,L,eod,1170.0,1.7,24.25
2025-08-26,WT,L,gb25,520.0,1.7,24.25
2025-08-26,WT,L,gb50,382.5,1.7,24.25
2025-08-26,WT,L,peakK,432.5,1.7,24.25
2025-08-26,WT,L,t1r,695.0,1.7,24.25
2025-08-26,WT,L,d1,-12414.0,1.7,24.25
2025-09-04,WT,L,eod,1557.5,2.44,33.0
2025-09-04,WT,L,gb25,520.0,2.44,33.0
2025-09-04,WT,L,gb50,1557.5,2.44,33.0
2025-09-04,WT,L,peakK,1557.5,2.44,33.0
2025-09-04,WT,L,t1r,657.5,2.44,33.0
2025-09-04,WT,L,d1,-12242.5,2.44,33.0
2025-09-04,WT,L,eod,1470.0,2.31,31.25
2025-09-04,WT,L,gb25,1470.0,2.31,31.25
2025-09-04,WT,L,gb50,1470.0,2.31,31.25
2025-09-04,WT,L,peakK,1470.0,2.31,31.25
2025-09-04,WT,L,t1r,657.5,2.31,31.25
2025-09-04,WT,L,d1,-12330.0,2.31,31.25
2025-09-04,WT,L,eod,1045.0,1.69,22.75
2025-09-04,WT,L,gb25,1045.0,1.69,22.75
2025-09-04,WT,L,gb50,1045.0,1.69,22.75
2025-09-04,WT,L,peakK,1045.0,1.69,22.75
2025-09-04,WT,L,t1r,657.5,1.69,22.75
2025-09-04,WT,L,d1,-12755.0,1.69,22.75
2025-09-08,WT,S,eod,-280.0,0.86,12.0
2025-09-08,WT,S,gb25,-280.0,0.86,12.0
2025-09-08,WT,S,gb50,-280.0,0.86,12.0
2025-09-08,WT,S,peakK,-280.0,0.86,12.0
2025-09-08,WT,S,t1r,-717.5,0.86,12.0
2025-09-08,WT,S,d1,-717.5,0.86,12.0
2025-09-08,WT,S,eod,-317.5,0.73,10.25
2025-09-08,WT,S,gb25,-317.5,0.73,10.25
2025-09-08,WT,S,gb50,-317.5,0.73,10.25
2025-09-08,WT,S,peakK,-317.5,0.73,10.25
2025-09-08,WT,S,t1r,-717.5,0.73,10.25
2025-09-08,WT,S,d1,-717.5,0.73,10.25
2025-09-09,WT,L,eod,720.0,1.09,15.25
2025-09-09,WT,L,gb25,720.0,1.09,15.25
2025-09-09,WT,L,gb50,720.0,1.09,15.25
2025-09-09,WT,L,peakK,720.0,1.09,15.25
2025-09-09,WT,L,t1r,682.5,1.09,15.25
2025-09-09,WT,L,d1,-12821.5,1.09,15.25
2025-09-11,WT,L,eod,-5.0,0.65,8.75
2025-09-11,WT,L,gb25,-5.0,0.65,8.75
2025-09-11,WT,L,gb50,-5.0,0.65,8.75
2025-09-11,WT,L,peakK,-5.0,0.65,8.75
2025-09-11,WT,L,t1r,-692.5,0.65,8.75
2025-09-11,WT,L,d1,-13505.0,0.65,8.75
2025-09-12,WT,L,eod,-317.5,0.93,12.75
2025-09-12,WT,L,gb25,-317.5,0.93,12.75
2025-09-12,WT,L,gb50,-317.5,0.93,12.75
2025-09-12,WT,L,peakK,-317.5,0.93,12.75
2025-09-12,WT,L,t1r,-705.0,0.93,12.75
2025-09-12,WT,L,d1,-11210.0,0.93,12.75
2025-09-16,WT,S,eod,-192.5,0.31,4.0
2025-09-16,WT,S,gb25,-192.5,0.31,4.0
2025-09-16,WT,S,gb50,-192.5,0.31,4.0
2025-09-16,WT,S,peakK,-192.5,0.31,4.0
2025-09-16,WT,S,t1r,-667.5,0.31,4.0
2025-09-16,WT,S,d1,-667.5,0.31,4.0
2025-09-17,WT,L,eod,-605.0,2.26,26.5
2025-09-17,WT,L,gb25,620.0,2.26,26.5
2025-09-17,WT,L,gb50,545.0,2.26,26.5
2025-09-17,WT,L,peakK,820.0,2.26,26.5
2025-09-17,WT,L,t1r,570.0,2.26,26.5
2025-09-17,WT,L,d1,-10835.5,2.26,26.5
2025-09-19,FADE,S,eod,-217.5,3.56,14.25
2025-09-19,FADE,S,gb25,207.5,3.56,14.25
2025-09-19,FADE,S,gb50,182.5,3.56,14.25
2025-09-19,FADE,S,peakK,182.5,3.56,14.25
2025-09-19,FADE,S,t1r,182.5,3.56,14.25
2025-09-19,FADE,S,d1,-217.5,3.56,14.25
2025-09-19,WT,L,eod,657.5,1.88,23.5
2025-09-19,WT,L,gb25,470.0,1.88,23.5
2025-09-19,WT,L,gb50,657.5,1.88,23.5
2025-09-19,WT,L,peakK,607.5,1.88,23.5
2025-09-19,WT,L,t1r,607.5,1.88,23.5
