Date,yr,dir,regime,with_trend,adr,entry_px,mae_pts,eod_move,mfe_bstop,stopped,fill_hour,gap
2020-03-10,2020,L,BULL,True,113.4,3659.75,110.75,24.25,0.0,True,09,2.564
2020-03-10,2020,S,BEAR,True,113.4,3606.25,99.0,-77.75,34.75,True,11,2.564
2020-03-11,2020,S,NEUTRAL,False,116.03,3621.5,3.75,60.25,98.25,False,09,1.663
2020-03-11,2020,S,BEAR,True,116.03,3595.0,27.25,33.75,71.75,False,10,1.663
2020-03-11,2020,S,BEAR,True,116.03,3586.5,35.75,25.25,1.0,True,10,1.663
2020-03-11,2020,S,BEAR,True,116.03,3575.5,4.75,14.25,52.25,False,12,1.663
2020-03-12,2020,L,NEUTRAL,False,119.7,3374.25,105.75,-83.0,29.0,True,09,4.991
2020-03-12,2020,L,BEAR,False,119.7,3360.5,92.0,-69.25,22.5,True,13,4.991
2020-03-13,2020,L,BEAR,False,126.38,3395.5,86.25,122.25,34.0,True,09,4.611
2020-03-13,2020,S,NEUTRAL,False,126.38,3364.75,163.5,-153.0,55.5,True,10,4.611
2020-03-13,2020,S,NEUTRAL,False,126.38,3336.75,191.5,-181.0,6.25,True,11,4.611
2020-03-16,2020,L,NEUTRAL,False,140.5,3269.25,68.0,-33.25,113.75,True,09,5.224
2020-03-16,2020,L,BULL,True,140.5,3332.25,131.0,-96.25,50.75,True,10,5.224
2020-03-16,2020,L,BULL,True,140.5,3324.5,123.25,-88.5,19.25,True,11,5.224
2020-03-16,2020,S,BULL,False,140.5,3306.5,16.75,70.5,105.25,False,12,5.224
2020-03-16,2020,S,NEUTRAL,False,140.5,3283.25,40.0,47.25,82.0,False,13,5.224
2020-03-16,2020,L,NEUTRAL,False,140.5,3295.5,94.25,-59.5,26.0,True,13,5.224
2020-03-17,2020,L,BULL,True,145.65,3300.0,43.75,7.25,66.75,True,10,0.579
2020-03-17,2020,S,BEAR,True,145.65,3298.25,62.5,-9.0,1.0,True,13,0.579
2020-03-18,2020,S,NEUTRAL,False,148.32,3235.25,19.25,11.25,149.25,False,09,3.938
2020-03-18,2020,S,BEAR,True,148.32,3129.75,107.75,-94.25,43.75,True,13,3.938
2020-03-19,2020,L,BEAR,False,156.45,3208.25,21.25,2.5,73.0,False,09,0.783
2020-03-19,2020,L,BULL,True,156.45,3261.5,65.75,-50.75,-12.5,True,10,0.783
2020-03-20,2020,S,NEUTRAL,False,162.97,3218.5,48.0,106.25,114.5,False,09,1.059
2020-03-20,2020,S,BEAR,True,162.97,3196.0,22.5,83.75,92.0,False,12,1.059
2020-03-23,2020,L,NEUTRAL,False,170.6,3088.5,85.0,-41.0,14.25,True,09,0.281
2020-03-23,2020,S,NEUTRAL,False,170.6,3053.0,61.75,5.5,49.5,True,10,0.281
2020-03-23,2020,S,BEAR,True,170.6,3044.75,70.0,-2.75,11.75,True,11,0.281
2020-03-23,2020,L,NEUTRAL,False,170.6,3046.75,38.25,0.75,24.75,False,13,0.281
2020-03-24,2020,S,NEUTRAL,False,169.55,3176.0,88.75,-83.0,4.0,True,09,4.044
2020-03-24,2020,S,BULL,False,169.55,3201.5,63.25,-57.5,10.75,True,13,4.044
2020-03-25,2020,S,BULL,False,164.6,3253.75,131.0,-35.75,7.0,True,09,0.276
2020-03-26,2020,S,BULL,False,170.15,3380.75,69.0,-52.0,21.0,True,09,0.836
2020-03-26,2020,L,NEUTRAL,False,170.15,3408.25,39.5,24.5,41.5,False,11,0.836
2020-03-26,2020,L,NEUTRAL,False,170.15,3408.75,40.0,24.0,41.0,False,12,0.836
2020-03-26,2020,S,BEAR,True,170.15,3387.25,62.5,-45.5,11.25,True,13,0.836
2020-03-30,2020,L,BULL,True,151.0,3414.25,13.5,22.0,31.5,False,10,0.851
2020-03-30,2020,S,NEUTRAL,False,151.0,3417.25,28.5,-19.0,16.5,False,11,0.851
2020-03-31,2020,S,NEUTRAL,False,139.72,3440.25,13.25,56.0,57.75,False,10,0.284
2020-03-31,2020,S,NEUTRAL,False,139.72,3414.0,12.75,29.75,31.5,False,12,0.284
2020-03-31,2020,S,NEUTRAL,False,139.72,3415.25,11.5,31.0,32.75,False,12,0.284
2020-03-31,2020,L,BEAR,False,139.72,3415.0,32.5,-30.75,11.75,False,13,0.284
2020-04-01,2020,S,BEAR,True,127.75,3302.5,31.25,30.5,44.25,False,09,2.504
2020-04-01,2020,L,NEUTRAL,False,127.75,3321.25,63.0,-49.25,12.5,True,09,2.504
2020-04-01,2020,L,NEUTRAL,False,127.75,3317.0,58.75,-45.0,2.75,True,10,2.504
2020-04-01,2020,S,BEAR,True,127.75,3285.25,21.5,13.25,27.0,False,12,2.504
2020-04-02,2020,S,BULL,False,117.3,3301.75,47.25,-39.0,-4.5,True,09,0.008
2020-04-03,2020,S,BEAR,True,110.58,3318.25,1.0,12.75,45.25,False,10,0.397
2020-04-03,2020,S,BEAR,True,110.58,3298.5,13.5,-7.0,25.5,False,12,0.397
2020-04-06,2020,S,BULL,False,102.38,3420.0,72.5,-49.0,4.75,True,10,2.836
2020-04-06,2020,L,BULL,True,102.38,3433.5,2.25,35.5,59.0,False,11,2.836
2020-04-06,2020,L,BULL,True,102.38,3442.0,5.75,27.0,50.5,False,12,2.836
2020-04-06,2020,L,BULL,True,102.38,3443.25,7.0,25.75,49.25,False,12,2.836
2020-04-06,2020,S,BULL,False,102.38,3441.0,51.5,-28.0,0.75,True,13,2.836
2020-04-07,2020,L,NEUTRAL,False,101.7,3525.75,67.0,-57.75,36.5,True,09,2.731
2020-04-08,2020,L,BEAR,False,102.55,3502.25,0.25,56.5,74.25,False,09,0.973
2020-04-08,2020,L,BULL,True,102.55,3538.75,16.25,20.0,37.75,False,12,0.973
2020-04-09,2020,S,NEUTRAL,False,95.72,3606.5,27.0,2.5,30.25,False,09,1.082
2020-04-13,2020,L,NEUTRAL,False,87.6,3573.25,38.25,10.5,1.75,True,09,0.312
2020-04-13,2020,L,BEAR,False,87.6,3549.0,1.25,34.75,40.0,False,12,0.312
2020-04-14,2020,S,NEUTRAL,False,83.7,3649.75,20.25,-17.25,4.75,False,11,1.332
2020-04-15,2020,S,NEUTRAL,False,79.72,3587.0,29.75,-11.25,11.75,True,09,1.916
2020-04-15,2020,L,BEAR,False,79.72,3582.25,4.0,16.0,34.5,False,10,1.916
2020-04-15,2020,L,NEUTRAL,False,79.72,3582.0,3.0,16.25,34.75,False,11,1.916
2020-04-15,2020,L,BULL,True,79.72,3596.75,5.5,1.5,20.0,False,12,1.916
2020-04-16,2020,S,BEAR,True,76.78,3599.25,22.5,-11.75,20.0,False,09,0.403
2020-04-17,2020,S,NEUTRAL,False,73.53,3655.75,41.0,-37.25,8.0,True,10,1.752
2020-04-20,2020,L,BULL,True,70.33,3659.25,31.0,-28.75,25.5,True,09,1.252
2020-04-20,2020,L,BULL,True,70.33,3675.0,46.75,-44.5,7.0,True,11,1.252
2020-04-20,2020,S,NEUTRAL,False,70.33,3669.5,3.5,39.0,41.25,False,13,1.252
2020-04-21,2020,L,BEAR,False,67.92,3555.0,13.75,1.5,23.0,False,10,1.164
2020-04-22,2020,L,NEUTRAL,False,63.5,3597.0,6.75,14.5,35.0,False,09,1.357
2020-04-23,2020,S,BULL,False,56.15,3655.25,2.0,49.75,52.25,False,09,0.401
2020-04-23,2020,S,NEUTRAL,False,56.15,3626.75,10.25,21.25,23.75,False,12,0.401
2020-04-24,2020,S,BULL,False,52.02,3618.75,40.25,-34.25,12.5,True,09,0.652
2020-04-24,2020,S,BULL,False,52.02,3617.5,41.5,-35.5,3.25,True,11,0.652
2020-04-27,2020,S,BULL,False,51.58,3681.0,24.25,-11.5,5.0,True,09,0.547
2020-04-28,2020,L,BEAR,False,49.25,3718.5,42.5,-27.5,3.5,True,09,1.083
2020-04-30,2020,S,BULL,False,50.65,3735.75,8.25,14.0,28.5,False,09,0.677
2020-04-30,2020,S,BEAR,True,50.65,3712.25,21.25,-9.5,2.25,True,11,0.677
2020-04-30,2020,S,BEAR,True,50.65,3716.75,16.75,-5.0,6.75,True,12,0.677
2020-04-30,2020,S,BEAR,True,50.65,3713.75,19.75,-8.0,3.0,True,13,0.677
2020-04-30,2020,S,NEUTRAL,False,50.65,3714.0,19.5,-7.75,1.5,True,13,0.677
2020-05-05,2020,L,BEAR,False,48.52,3696.5,18.25,-14.25,17.25,True,09,1.041
2020-05-05,2020,L,NEUTRAL,False,48.52,3705.75,27.5,-23.5,8.0,True,12,1.041
2020-05-06,2020,S,BULL,False,46.05,3695.0,1.5,37.5,39.0,False,09,0.523
2020-05-06,2020,S,NEUTRAL,False,46.05,3685.25,9.75,27.75,29.25,False,12,0.523
2020-05-06,2020,L,BEAR,False,46.05,3683.5,27.5,-26.0,5.25,True,13,0.523
2020-05-07,2020,S,NEUTRAL,False,46.85,3702.0,17.0,-2.25,-1.0,True,10,1.121
2020-05-07,2020,S,BEAR,True,46.85,3711.25,2.25,7.0,19.5,False,12,1.121
2020-05-08,2020,L,BULL,True,43.8,3732.25,6.75,20.0,21.5,False,09,0.749
2020-05-08,2020,L,BULL,True,43.8,3729.5,4.0,22.75,24.25,False,09,0.749
2020-05-08,2020,S,BEAR,True,43.8,3731.25,22.5,-21.0,1.0,True,13,0.749
2020-05-11,2020,S,BULL,False,41.92,3729.25,31.75,-18.25,3.25,True,09,0.746
2020-05-12,2020,S,BULL,False,42.33,3745.5,6.75,68.75,70.25,False,09,0.307
2020-05-12,2020,S,NEUTRAL,False,42.33,3744.75,2.5,68.0,69.5,False,11,0.307
2020-05-12,2020,S,BEAR,True,42.33,3727.5,6.0,50.75,52.25,False,13,0.307
2020-05-13,2020,S,BEAR,True,45.1,3636.25,7.5,-0.25,26.25,False,12,0.122
2020-05-14,2020,S,BEAR,True,48.88,3594.75,83.0,-76.0,0.5,True,09,0.722
2020-05-14,2020,S,NEUTRAL,False,48.88,3640.5,37.25,-30.25,3.0,True,13,0.722
2020-05-15,2020,L,NEUTRAL,False,54.55,3662.5,23.75,8.0,-0.75,True,09,0.715
2020-05-15,2020,S,BULL,False,54.55,3659.0,24.5,-11.5,3.0,True,11,0.715
2020-05-15,2020,L,NEUTRAL,False,54.55,3665.25,3.75,5.25,18.25,False,12,0.715
2020-05-15,2020,L,NEUTRAL,False,54.55,3667.75,6.25,2.75,15.75,False,12,0.715
2020-05-18,2020,S,BULL,False,54.95,3755.5,33.25,-15.75,0.0,True,09,2.193
2020-05-18,2020,L,BULL,True,54.95,3775.75,9.0,-4.5,13.0,False,12,2.193
2020-05-18,2020,L,BULL,True,54.95,3776.5,9.75,-5.25,12.25,False,13,2.193
2020-05-19,2020,L,NEUTRAL,False,54.35,3775.25,35.75,-33.25,7.25,True,10,0.199
2020-05-19,2020,S,BEAR,True,54.35,3775.0,7.5,33.0,35.5,False,12,0.199
2020-05-19,2020,L,BULL,True,54.35,3778.75,39.25,-36.75,-1.75,True,13,0.199
2020-05-20,2020,S,BULL,False,55.1,3795.25,4.5,3.25,16.25,False,09,0.975
2020-05-21,2020,S,BEAR,True,52.48,3788.5,6.25,27.75,31.5,False,09,0.099
2020-05-21,2020,S,BEAR,True,52.48,3776.25,3.25,15.5,16.0,False,11,0.099
2020-05-22,2020,L,NEUTRAL,False,53.75,3762.5,9.75,14.5,15.5,False,09,0.133
2020-05-25,2020,S,BULL,False,52.92,3813.25,0.75,-0.25,2.25,False,10,0.867
2020-05-27,2020,S,BEAR,True,44.25,3804.25,56.5,-55.5,8.5,True,10,0.602
2020-05-28,2020,S,BULL,False,43.1,3866.0,23.5,4.0,7.5,True,09,0.201
2020-05-29,2020,S,BEAR,True,38.35,3836.75,42.25,-41.5,20.75,True,09,0.434
2020-05-29,2020,S,BULL,False,38.35,3830.5,48.5,-47.75,2.5,True,11,0.434
2020-05-29,2020,L,BEAR,False,38.35,3830.75,9.25,47.5,48.25,False,13,0.434
2020-06-01,2020,L,BULL,True,39.65,3867.0,3.75,10.75,16.0,False,09,0.554
2020-06-01,2020,L,BULL,True,39.65,3870.25,7.0,7.5,12.75,False,09,0.554
2020-06-02,2020,S,BULL,False,38.73,3891.25,11.0,-9.25,19.5,False,09,0.219
2020-06-02,2020,S,BEAR,True,38.73,3879.0,23.25,-21.5,1.75,True,10,0.219
2020-06-02,2020,L,BULL,True,38.73,3889.25,8.0,11.25,13.0,False,13,0.219
2020-06-03,2020,S,BULL,False,37.48,3928.0,25.5,-13.5,2.75,True,09,0.57
2020-06-03,2020,S,BULL,False,37.48,3943.75,9.75,2.25,4.5,False,13,0.57
2020-06-04,2020,S,BULL,False,38.48,3948.75,1.5,14.25,37.25,False,09,0.247
2020-06-04,2020,S,BULL,False,38.48,3936.75,0.5,2.25,25.25,False,13,0.247
2020-06-05,2020,S,NEUTRAL,False,38.4,4002.5,32.0,-8.5,3.0,True,09,1.5
2020-06-08,2020,L,NEUTRAL,False,40.02,4028.5,2.5,22.25,26.75,False,11,0.318
2020-06-08,2020,S,NEUTRAL,False,40.02,4027.75,27.5,-23.0,0.0,True,11,0.318
2020-06-08,2020,L,BULL,True,40.02,4039.5,1.5,11.25,15.75,False,13,0.318
2020-06-09,2020,S,BULL,False,43.08,4036.0,9.0,6.5,13.0,False,10,0.654
2020-06-09,2020,S,BEAR,True,43.08,4034.25,10.75,4.75,8.0,False,13,0.654
2020-06-10,2020,L,BEAR,False,42.55,4031.5,27.25,-22.25,-3.0,True,13,0.155
2020-06-11,2020,L,BEAR,False,39.58,3929.0,108.75,-93.25,3.5,True,09,1.833
2020-06-12,2020,L,BEAR,False,47.17,3856.25,50.25,3.5,5.25,True,11,1.766
2020-06-15,2020,S,BULL,False,51.45,3827.75,75.5,-70.0,15.0,True,09,1.529
2020-06-15,2020,L,BULL,True,51.45,3862.25,2.0,35.5,41.0,False,12,1.529
2020-06-16,2020,S,NEUTRAL,False,59.83,3971.5,6.5,19.75,73.25,False,09,2.014
2020-06-16,2020,S,NEUTRAL,False,59.83,3941.75,23.5,-10.0,8.75,True,10,2.014
2020-06-17,2020,L,BEAR,False,64.75,3952.5,22.75,-10.5,13.0,True,09,0.272
2020-06-18,2020,L,BULL,True,64.97,3933.75,12.0,0.25,10.5,False,09,0.526
2020-06-18,2020,L,NEUTRAL,False,64.97,3940.25,18.5,-6.25,1.5,False,10,0.526
2020-06-19,2020,S,BEAR,True,63.88,3933.5,6.5,37.75,40.75,False,12,1.08
2020-06-22,2020,L,BEAR,False,68.33,3924.0,11.5,24.0,25.0,False,09,0.475
2020-06-22,2020,L,BULL,True,68.33,3937.75,10.75,10.25,11.25,False,12,0.475
2020-06-23,2020,L,NEUTRAL,False,69.3,3972.5,21.75,-19.75,7.75,True,11,0.545
2020-06-24,2020,S,BEAR,True,69.22,3875.25,15.75,-10.5,13.75,False,11,0.506
2020-06-25,2020,S,BEAR,True,73.55,3871.0,43.75,-34.25,11.75,True,09,0.425
2020-06-26,2020,L,NEUTRAL,False,68.15,3857.5,29.75,-14.0,5.5,True,10,0.23
2020-06-26,2020,S,BEAR,True,68.15,3845.75,14.0,2.25,18.0,False,11,0.23
2020-06-29,2020,S,BULL,False,64.65,3869.75,14.25,-12.75,13.25,False,12,0.13
2020-07-01,2020,S,BULL,False,52.9,3942.0,11.0,4.25,17.5,False,09,1.067
2020-07-01,2020,S,BEAR,True,52.9,3936.5,16.5,-1.25,1.0,True,11,1.067
2020-07-01,2020,S,BULL,False,52.9,3942.75,10.25,5.0,6.75,False,12,1.067
2020-07-02,2020,L,BEAR,False,52.17,3964.5,15.0,-0.5,14.25,False,10,1.003
2020-07-03,2020,L,NEUTRAL,False,53.58,3945.25,1.5,5.5,8.75,False,10,0.252
2020-07-06,2020,L,BEAR,False,46.48,3995.0,4.5,11.5,14.25,False,09,1.215
2020-07-06,2020,L,NEUTRAL,False,46.48,3999.0,8.5,7.5,10.25,False,13,1.215
2020-07-07,2020,L,BULL,True,43.67,4002.25,34.5,-31.0,7.25,True,10,0.456
2020-07-07,2020,L,BULL,True,43.67,4004.0,36.25,-32.75,0.25,True,10,0.456
2020-07-07,2020,S,BULL,False,43.67,3997.25,1.5,26.0,29.5,False,12,0.456
2020-07-08,2020,S,NEUTRAL,False,44.9,3991.75,7.5,-7.0,30.5,False,09,0.227
2020-07-08,2020,S,BEAR,True,44.9,3977.25,22.0,-21.5,7.5,True,11,0.227
2020-07-09,2020,L,BEAR,False,40.23,3957.5,17.0,18.5,0.75,True,10,0.094
2020-07-09,2020,L,NEUTRAL,False,40.23,3977.75,11.25,-1.75,12.0,False,13,0.094
2020-07-10,2020,L,BULL,True,39.9,3984.25,1.5,30.0,30.5,False,10,0.019
2020-07-13,2020,S,BEAR,True,38.12,4030.75,30.75,45.0,0.75,True,09,0.536
2020-07-13,2020,S,NEUTRAL,False,38.12,4042.25,19.25,56.5,-0.25,True,09,0.536
2020-07-14,2020,S,BULL,False,40.67,3987.0,40.5,-31.5,9.75,True,10,0.47
2020-07-15,2020,L,BEAR,False,46.23,4041.5,14.25,13.75,0.5,True,10,0.989
2020-07-16,2020,L,BULL,True,47.15,4036.75,10.25,-6.25,10.5,False,09,0.561
2020-07-16,2020,L,NEUTRAL,False,47.15,4032.0,5.5,-1.5,15.25,False,10,0.561
2020-07-16,2020,L,BULL,True,47.15,4036.5,10.0,-6.0,10.75,False,12,0.561
2020-07-16,2020,L,BULL,True,47.15,4038.0,11.5,-7.5,9.25,False,13,0.561
2020-07-17,2020,L,NEUTRAL,False,45.1,4045.0,3.5,3.0,15.5,False,10,0.558
2020-07-17,2020,L,BEAR,False,45.1,4048.75,5.25,-0.75,11.75,False,11,0.558
2020-07-20,2020,S,NEUTRAL,False,46.42,4061.0,24.75,-20.5,2.0,True,10,0.025
2020-07-21,2020,S,NEUTRAL,False,49.0,4099.75,3.5,12.5,25.25,False,09,0.429
2020-07-21,2020,S,BEAR,True,49.0,4092.25,11.0,5.0,17.75,False,09,0.429
2020-07-21,2020,L,NEUTRAL,False,49.0,4100.0,25.5,-12.75,3.25,True,10,0.429
2020-07-21,2020,S,NEUTRAL,False,49.0,4092.75,10.5,5.5,18.25,False,11,0.429
2020-07-21,2020,S,NEUTRAL,False,49.0,4099.5,1.25,12.25,25.0,False,13,0.429
2020-07-22,2020,L,BEAR,False,47.77,4092.5,10.25,9.0,14.5,False,12,0.153
2020-07-22,2020,S,BEAR,True,47.77,4089.0,18.0,-12.5,-0.5,True,13,0.153
2020-07-23,2020,S,BULL,False,46.7,4102.75,3.5,41.0,53.25,False,09,0.049
2020-07-23,2020,S,NEUTRAL,False,46.7,4099.5,6.75,37.75,50.0,False,10,0.049
2020-07-23,2020,S,NEUTRAL,False,46.7,4057.0,10.75,-4.75,5.5,False,13,0.049
2020-07-24,2020,L,BULL,True,45.98,4049.0,22.25,-10.5,-0.25,True,10,0.431
2020-07-27,2020,L,BULL,True,43.45,4062.75,16.25,5.0,1.25,True,09,0.316
2020-07-27,2020,S,BULL,False,43.45,4056.5,12.5,-11.25,0.75,False,11,0.316
2020-07-28,2020,S,NEUTRAL,False,37.52,4059.5,12.0,11.75,3.75,True,09,0.215
2020-07-28,2020,S,BULL,False,37.52,4068.0,3.5,20.25,24.75,False,10,0.215
2020-07-28,2020,L,BULL,True,37.52,4068.75,25.5,-21.0,1.0,True,13,0.215
2020-07-29,2020,S,BULL,False,33.02,4071.5,20.75,-16.0,4.5,True,10,0.198
2020-07-30,2020,S,BULL,False,32.95,4046.0,41.75,-38.0,6.75,True,09,0.832
2020-07-31,2020,L,BEAR,False,36.52,4065.25,17.5,33.75,13.25,True,09,0.226
2020-08-03,2020,L,BULL,True,39.1,4124.25,10.75,-0.75,6.5,False,09,0.47
2020-08-03,2020,L,BULL,True,39.1,4123.75,5.75,-0.25,7.0,False,11,0.47
2020-08-03,2020,S,BULL,False,39.1,4125.5,5.25,2.0,7.5,False,12,0.47
2020-08-03,2020,L,BULL,True,39.1,4124.75,6.75,-1.25,6.0,False,13,0.47
2020-08-04,2020,L,BULL,True,36.48,4129.25,15.25,5.25,1.75,True,10,0.249
2020-08-05,2020,S,BULL,False,35.8,4155.25,3.25,4.75,8.75,False,09,0.363
2020-08-05,2020,L,BEAR,False,35.8,4154.0,7.5,-3.5,4.0,False,13,0.363
2020-08-07,2020,S,NEUTRAL,False,32.02,4173.0,9.0,-7.5,15.5,False,09,0.299
2020-08-07,2020,S,BEAR,True,32.02,4166.0,16.0,-14.5,8.5,True,13,0.299
2020-08-10,2020,S,BULL,False,31.7,4184.25,8.25,-3.5,6.0,False,11,0.114
2020-08-10,2020,L,NEUTRAL,False,31.7,4186.5,4.0,1.25,6.0,False,13,0.114
2020-08-11,2020,L,BULL,True,31.88,4198.5,43.75,-33.75,11.5,True,09,0.376
2020-08-12,2020,S,BULL,False,34.58,4207.0,10.75,1.75,6.5,True,09,0.582
2020-08-13,2020,S,BULL,False,33.77,4211.75,5.5,9.5,19.0,False,09,0.113
2020-08-13,2020,S,BEAR,True,33.77,4207.75,0.75,5.5,15.0,False,13,0.113
2020-08-14,2020,S,NEUTRAL,False,30.48,4198.0,10.75,0.75,1.5,True,09,0.083
2020-08-17,2020,S,BULL,False,26.77,4216.0,0.5,0.75,5.5,False,10,0.399
2020-08-18,2020,S,NEUTRAL,False,25.75,4222.25,3.75,0.75,4.5,False,12,0.065
2020-08-19,2020,S,BULL,False,26.02,4224.5,6.5,16.75,23.75,False,09,0.089
2020-08-19,2020,L,BEAR,False,26.02,4227.5,26.75,-19.75,3.0,True,11,0.089
2020-08-20,2020,L,BULL,True,27.85,4203.0,1.0,13.25,19.25,False,10,0.469
2020-08-20,2020,S,BULL,False,27.85,4211.0,11.25,-5.25,5.25,True,10,0.469
2020-08-21,2020,L,BULL,True,27.93,4221.0,7.75,6.75,10.5,False,09,0.059
2020-08-21,2020,L,NEUTRAL,False,27.93,4220.25,2.5,7.5,11.25,False,11,0.059
2020-08-24,2020,L,BEAR,False,27.62,4250.5,5.75,11.75,14.25,False,09,0.662
2020-08-25,2020,L,BEAR,False,26.8,4261.0,4.0,17.0,17.75,False,09,0.182
2020-08-26,2020,S,BULL,False,23.45,4287.75,28.5,-27.75,2.5,True,10,0.094
2020-08-27,2020,L,NEUTRAL,False,24.55,4324.75,24.75,-4.5,3.0,True,11,0.098
2020-08-27,2020,S,BEAR,True,24.55,4316.25,15.25,-4.0,6.0,True,12,0.098
2020-08-28,2020,L,NEUTRAL,False,25.45,4322.75,6.75,16.25,19.25,False,09,0.203
2020-08-31,2020,L,NEUTRAL,False,26.3,4336.0,10.75,-3.25,6.75,True,09,0.023
2020-08-31,2020,L,BULL,True,26.3,4338.75,13.5,-6.0,9.5,True,12,0.023
2020-08-31,2020,L,NEUTRAL,False,26.3,4339.5,14.25,-6.75,8.75,True,13,0.023
2020-09-01,2020,L,BULL,True,27.73,4341.5,3.25,20.5,21.25,False,10,0.092
2020-09-02,2020,L,NEUTRAL,False,28.75,4375.25,6.25,39.25,47.0,False,09,0.447
2020-09-02,2020,L,BEAR,False,28.75,4381.0,9.75,33.5,2.5,True,10,0.447
2020-09-03,2020,L,BEAR,False,31.05,4364.0,104.25,-69.25,0.0,True,09,0.481
2020-09-03,2020,S,BEAR,True,31.05,4288.25,15.0,-6.5,7.75,True,13,0.481
2020-09-04,2020,S,BEAR,True,41.38,4202.75,85.75,-50.75,14.75,True,10,0.017
2020-09-07,2020,L,BULL,True,52.17,4268.25,1.0,0.0,0.0,False,11,0.029
2020-09-08,2020,S,BULL,False,52.23,4200.75,14.0,29.25,38.0,False,09,1.576
2020-09-08,2020,S,BULL,False,52.23,4201.25,10.5,29.75,38.5,False,12,1.576
2020-09-09,2020,L,BULL,True,55.25,4231.0,7.75,5.25,28.25,False,09,0.929
2020-09-09,2020,L,BULL,True,55.25,4253.25,29.0,-17.0,6.0,True,12,0.929
2020-09-10,2020,S,NEUTRAL,False,57.15,4255.5,1.0,79.75,93.0,False,09,0.384
2020-09-10,2020,S,BEAR,True,57.15,4238.5,4.0,62.75,76.0,False,10,0.384
2020-09-10,2020,S,BEAR,True,57.15,4226.75,0.25,51.0,64.25,False,12,0.384
2020-09-11,2020,L,BEAR,False,63.5,4181.75,37.75,-11.5,22.0,True,09,0.395
2020-09-11,2020,L,BULL,True,63.5,4175.0,17.5,-4.75,12.75,False,13,0.395
2020-09-14,2020,L,BULL,True,66.88,4217.75,20.75,-13.25,6.0,True,10,0.617
2020-09-14,2020,S,NEUTRAL,False,66.88,4207.25,12.25,2.75,10.25,False,13,0.617
2020-09-15,2020,S,NEUTRAL,False,68.0,4235.75,5.0,8.25,24.75,False,09,0.666
2020-09-15,2020,S,BEAR,True,68.0,4234.25,6.5,6.75,23.25,False,09,0.666
2020-09-15,2020,S,BEAR,True,68.0,4228.25,3.0,0.75,17.25,False,13,0.666
2020-09-16,2020,L,BULL,True,67.47,4237.0,30.75,-25.5,15.0,True,09,0.219
2020-09-16,2020,L,BEAR,False,67.47,4235.75,29.5,-24.25,16.25,True,11,0.219
2020-09-17,2020,L,NEUTRAL,False,66.72,4176.75,26.5,6.75,21.0,True,09,1.318
2020-09-17,2020,L,BEAR,False,66.72,4173.75,23.5,9.75,-0.75,True,11,1.318
2020-09-18,2020,S,BEAR,True,57.58,4131.5,18.5,-18.25,2.0,True,13,0.096
2020-09-22,2020,L,BULL,True,56.1,4117.25,26.0,14.5,2.75,True,09,0.274
2020-09-23,2020,L,BEAR,False,55.98,4128.5,75.0,-64.25,2.75,True,09,0.242
2020-09-23,2020,L,BEAR,False,55.98,4083.25,29.75,-19.0,0.5,True,13,0.242
2020-09-24,2020,S,BULL,False,59.23,4063.5,37.25,-7.0,2.25,True,10,0.48
2020-09-25,2020,L,BULL,True,56.55,4078.75,3.5,41.25,50.0,False,10,0.301
2020-09-25,2020,L,BULL,True,56.55,4109.0,0.25,11.0,19.75,False,13,0.301
2020-09-28,2020,S,BULL,False,58.6,4174.0,9.25,-5.0,13.0,False,09,1.104
2020-09-29,2020,S,BULL,False,58.08,4178.75,2.0,12.25,29.75,False,09,0.138
2020-09-29,2020,S,NEUTRAL,False,58.08,4157.5,14.5,-9.0,8.5,False,11,0.138
2020-09-29,2020,S,BULL,False,58.08,4163.75,8.25,-2.75,7.25,False,13,0.138
2020-09-30,2020,L,BULL,True,58.2,4203.25,41.5,-31.75,13.25,True,12,0.054
2020-10-01,2020,S,NEUTRAL,False,59.1,4199.75,7.75,-0.25,9.5,False,13,0.917
2020-10-02,2020,L,BULL,True,58.1,4172.75,20.75,-0.75,13.25,True,09,1.208
2020-10-02,2020,L,NEUTRAL,False,58.1,4188.0,20.25,-16.0,3.0,True,11,1.208
2020-10-05,2020,L,BULL,True,55.25,4217.25,9.25,8.25,15.25,False,10,0.503
2020-10-05,2020,L,NEUTRAL,False,55.25,4215.5,7.5,10.0,17.0,False,11,0.503
2020-10-06,2020,S,BEAR,True,53.33,4234.5,19.75,49.75,15.75,True,09,0.148
2020-10-06,2020,S,BEAR,True,53.33,4229.0,25.25,44.25,0.75,True,11,0.148
2020-10-07,2020,L,NEUTRAL,False,56.05,4223.0,5.25,16.5,26.25,False,09,0.693
2020-10-07,2020,L,BULL,True,56.05,4228.25,10.5,11.25,21.0,False,10,0.693
2020-10-07,2020,L,NEUTRAL,False,56.05,4227.25,9.5,12.25,22.0,False,10,0.693
2020-10-07,2020,S,NEUTRAL,False,56.05,4226.0,23.25,-13.5,0.75,True,11,0.693
2020-10-08,2020,L,NEUTRAL,False,50.48,4261.0,9.75,9.0,10.25,False,10,0.507
2020-10-08,2020,S,BULL,False,50.48,4264.25,7.0,-5.75,3.75,False,11,0.507
2020-10-09,2020,L,BULL,True,45.45,4302.5,10.25,3.5,4.0,False,11,0.439
2020-10-12,2020,S,BULL,False,39.88,4364.75,8.75,-2.0,9.5,False,12,0.54
