dir,regime,with_trend,adr,mae_pts,eod_move,fill_hour,entry_px,Date,yr,gap,sma20,skip_after,net
L,NEUTRAL,False,54.98,6.5,-0.25,09,6993.25,2025-11-05,2025,0.068,6956.4,False,-30.0
L,NEUTRAL,False,54.98,10.5,-4.25,10,6997.25,2025-11-05,2025,0.068,6956.4,False,-230.0
L,BULL,True,54.98,31.75,-29.5,12,7022.5,2025-11-05,2025,0.068,6956.4,False,-842.5
S,BEAR,True,52.92,1.25,33.0,09,6963.5,2025-11-06,2025,0.143,6957.35,False,1632.5
S,NEUTRAL,False,52.92,20.5,4.25,13,6934.75,2025-11-06,2025,0.143,6957.35,False,-817.5
L,NEUTRAL,False,56.75,46.0,59.0,09,6872.25,2025-11-07,2025,0.523,6956.4,True,-867.5
S,BEAR,True,56.75,91.0,-89.0,10,6842.25,2025-11-07,2025,0.523,6956.4,True,-867.5
S,NEUTRAL,False,64.58,36.5,-33.0,09,7000.0,2025-11-10,2025,0.797,6964.175,True,-980.0
S,NEUTRAL,False,64.58,66.25,-62.75,10,6970.25,2025-11-10,2025,0.797,6964.175,True,-980.0
S,BULL,False,64.58,27.25,-23.75,12,7009.25,2025-11-10,2025,0.797,6964.175,True,-980.0
L,NEUTRAL,False,68.38,7.25,40.75,09,7008.5,2025-11-11,2025,0.281,6972.675,False,2020.0
L,NEUTRAL,False,68.38,2.75,9.0,13,7040.25,2025-11-11,2025,0.281,6972.675,False,432.5
S,BEAR,True,69.12,15.5,-10.25,09,7039.5,2025-11-12,2025,0.181,6982.5875,False,-530.0
L,NEUTRAL,False,69.12,15.0,0.5,12,7049.25,2025-11-12,2025,0.181,6982.5875,False,7.5
L,BULL,True,66.22,48.0,-17.25,11,6964.75,2025-11-13,2025,0.45,6990.7875,False,-1005.0
S,NEUTRAL,False,70.4,76.75,-45.5,09,6889.5,2025-11-14,2025,1.22,6997.0,False,-1067.5
S,NEUTRAL,False,77.0,20.75,46.75,09,6917.5,2025-11-17,2025,0.433,6999.6875,True,2320.0
S,BULL,False,82.62,61.0,-6.75,09,6797.25,2025-11-18,2025,0.629,6995.825,False,-1255.0
L,NEUTRAL,False,82.62,38.5,-20.0,10,6824.0,2025-11-18,2025,0.629,6995.825,False,-1255.0
L,NEUTRAL,False,82.62,52.25,-43.75,12,6847.75,2025-11-18,2025,0.629,6995.825,False,-1255.0
S,NEUTRAL,False,86.53,19.75,-0.25,10,6834.5,2025-11-19,2025,0.136,6989.1,False,-30.0
L,BEAR,False,86.53,23.25,12.5,12,6822.25,2025-11-19,2025,0.136,6989.1,False,607.5
L,NEUTRAL,False,86.53,24.25,11.5,13,6823.25,2025-11-19,2025,0.136,6989.1,False,557.5
S,BULL,False,88.42,10.75,223.5,09,6951.25,2025-11-20,2025,1.478,6985.3625,False,11157.5
L,NEUTRAL,False,88.42,49.75,-43.25,13,6771.0,2025-11-20,2025,1.478,6985.3625,False,-1342.5
S,NEUTRAL,False,103.7,109.75,-59.25,09,6738.5,2025-11-21,2025,0.364,6974.4625,True,-1567.5
L,NEUTRAL,False,103.7,8.0,68.25,10,6729.5,2025-11-21,2025,0.364,6974.4625,True,3395.0
L,BULL,True,103.7,39.75,-13.0,11,6810.75,2025-11-21,2025,0.364,6974.4625,True,-1567.5
L,NEUTRAL,False,103.7,55.5,-42.5,13,6840.25,2025-11-21,2025,0.364,6974.4625,True,-1567.5
S,NEUTRAL,False,106.85,51.0,-42.75,09,6851.5,2025-11-24,2025,0.452,6964.5375,False,-1617.5
S,NEUTRAL,False,108.05,87.0,-77.25,09,6876.25,2025-11-25,2025,0.102,6955.2125,False,-1642.5
S,NEUTRAL,False,114.92,43.0,-26.5,09,6974.5,2025-11-26,2025,0.32,6948.15,False,-1742.5
S,NEUTRAL,False,109.38,22.75,7.25,09,7003.75,2025-12-01,2025,0.623,6942.7125,False,345.0
S,NEUTRAL,False,101.17,8.75,14.75,09,7025.5,2025-12-02,2025,0.264,6940.4,False,720.0
S,BULL,False,101.17,23.75,-10.25,10,7000.5,2025-12-02,2025,0.264,6940.4,False,-530.0
L,NEUTRAL,False,94.1,4.25,23.0,09,7012.0,2025-12-03,2025,0.153,6938.1125,False,1132.5
L,BULL,True,94.1,8.5,15.75,10,7019.25,2025-12-03,2025,0.153,6938.1125,False,770.0
L,NEUTRAL,False,94.1,8.25,16.0,10,7019.0,2025-12-03,2025,0.153,6938.1125,False,782.5
L,BULL,True,94.1,7.5,-2.5,13,7037.5,2025-12-03,2025,0.153,6938.1125,False,-142.5
L,BEAR,False,90.05,20.0,9.5,09,7027.0,2025-12-04,2025,0.171,6941.1625,False,457.5
S,BULL,False,85.4,2.0,20.5,09,7071.5,2025-12-05,2025,0.135,6943.3375,False,1007.5
S,BEAR,True,85.4,15.0,-4.75,11,7046.25,2025-12-05,2025,0.135,6943.3375,False,-255.0
S,NEUTRAL,False,85.4,1.5,4.0,12,7055.0,2025-12-05,2025,0.135,6943.3375,False,182.5
L,BEAR,False,65.17,30.5,-11.0,09,7036.5,2025-12-08,2025,0.078,6949.3625,False,-992.5
S,BEAR,True,65.17,14.75,-11.75,13,7013.75,2025-12-08,2025,0.078,6949.3625,False,-605.0
L,NEUTRAL,False,56.42,16.25,-14.0,09,7031.5,2025-12-09,2025,0.06,6954.075,False,-717.5
L,NEUTRAL,False,50.75,9.5,39.5,11,7022.5,2025-12-10,2025,0.046,6953.3,False,1957.5
S,NEUTRAL,False,46.67,39.75,-38.5,10,7040.25,2025-12-11,2025,0.329,6953.9375,False,-717.5
L,BULL,True,48.7,35.75,-15.25,12,7020.75,2025-12-12,2025,0.166,6955.3875,False,-742.5
S,NEUTRAL,False,48.7,6.25,-2.25,13,7003.25,2025-12-12,2025,0.166,6955.3875,False,-130.0
L,BULL,True,54.62,24.0,-8.25,10,7000.25,2025-12-15,2025,0.517,6958.2875,True,-842.5
S,NEUTRAL,False,54.62,9.25,-0.5,11,6991.5,2025-12-15,2025,0.517,6958.2875,True,-42.5
L,NEUTRAL,False,54.62,14.5,0.25,12,6991.75,2025-12-15,2025,0.517,6958.2875,True,-5.0
L,BULL,True,54.62,4.75,0.5,13,6991.5,2025-12-15,2025,0.517,6958.2875,True,7.5
S,NEUTRAL,False,57.08,8.25,12.0,09,6976.0,2025-12-16,2025,0.279,6961.1375,False,582.5
S,BULL,False,57.08,22.75,-2.5,09,6961.5,2025-12-16,2025,0.279,6961.1375,False,-867.5
S,NEUTRAL,False,57.08,27.0,-6.75,12,6957.25,2025-12-16,2025,0.279,6961.1375,False,-867.5
L,BULL,True,58.83,78.75,-59.75,09,6965.25,2025-12-17,2025,0.179,6965.8,False,-905.0
S,BEAR,True,58.83,13.25,7.25,10,6912.75,2025-12-17,2025,0.179,6965.8,False,345.0
S,BEAR,True,58.83,17.0,3.5,11,6909.0,2025-12-17,2025,0.179,6965.8,False,157.5
S,BEAR,True,58.83,3.0,2.0,12,6907.5,2025-12-17,2025,0.179,6965.8,False,82.5
S,BEAR,True,58.83,10.25,-8.25,13,6897.25,2025-12-17,2025,0.179,6965.8,False,-430.0
L,NEUTRAL,False,63.1,53.5,-43.5,10,6976.25,2025-12-18,2025,0.655,6970.875,True,-967.5
L,NEUTRAL,False,63.1,30.0,-24.5,12,6957.25,2025-12-18,2025,0.655,6970.875,True,-967.5
S,NEUTRAL,False,65.08,14.75,-10.5,10,6990.0,2025-12-19,2025,0.368,6975.775,False,-542.5
L,BULL,True,65.08,9.0,1.25,12,6999.25,2025-12-19,2025,0.368,6975.775,False,45.0
S,BULL,False,65.08,3.0,0.25,13,7000.75,2025-12-19,2025,0.368,6975.775,False,-5.0
L,BULL,True,66.03,4.25,2.5,11,7039.75,2025-12-22,2025,0.461,6989.4125,False,107.5
L,BULL,True,63.7,0.25,22.75,09,7046.0,2025-12-23,2025,0.17,7001.6375,False,1120.0
L,NEUTRAL,False,63.7,0.5,0.75,12,7068.0,2025-12-23,2025,0.17,7001.6375,False,20.0
S,NEUTRAL,False,60.73,3.0,6.0,09,7094.75,2025-12-26,2025,0.049,7017.2375,False,282.5
S,BEAR,True,60.73,4.25,4.25,09,7093.0,2025-12-26,2025,0.049,7017.2375,False,195.0
S,NEUTRAL,False,60.73,7.5,-3.75,11,7085.0,2025-12-26,2025,0.049,7017.2375,False,-205.0
L,BEAR,False,49.48,2.75,2.0,09,7054.5,2025-12-30,2025,0.067,7023.5,False,82.5
L,NEUTRAL,False,49.48,5.5,-2.25,11,7058.75,2025-12-30,2025,0.067,7023.5,False,-130.0
L,BEAR,False,44.8,26.75,-19.5,10,7028.0,2025-12-31,2025,0.004,7026.5,False,-692.5
L,BEAR,False,44.23,16.5,19.75,10,6994.25,2026-01-02,2026,0.432,7026.3875,False,-680.0
S,BEAR,True,44.23,31.5,-25.75,13,6988.25,2026-01-02,2026,0.432,7026.3875,False,-680.0
L,BULL,True,41.95,5.5,-1.0,09,7056.5,2026-01-05,2026,0.446,7025.3375,True,-67.5
L,BULL,True,41.95,12.25,-7.75,09,7063.25,2026-01-05,2026,0.446,7025.3375,True,-405.0
L,BULL,True,38.8,42.75,-41.75,11,7112.75,2026-01-07,2026,0.028,7028.6375,False,-605.0
L,NEUTRAL,False,38.8,32.5,-31.5,13,7102.5,2026-01-07,2026,0.028,7028.6375,False,-605.0
S,BULL,False,40.8,10.5,-2.25,09,7073.0,2026-01-08,2026,0.088,7030.9125,False,-130.0
S,NEUTRAL,False,39.55,46.5,-33.0,09,7082.0,2026-01-09,2026,0.085,7033.8,False,-605.0
L,BEAR,False,42.65,3.25,19.75,09,7107.75,2026-01-12,2026,0.488,7036.45,False,970.0
L,BULL,True,42.65,4.0,7.75,10,7119.75,2026-01-12,2026,0.488,7036.45,False,370.0
S,BULL,False,45.8,13.0,1.25,10,7113.25,2026-01-13,2026,0.028,7038.8875,False,45.0
S,BEAR,True,47.38,37.75,-31.5,10,7044.0,2026-01-14,2026,0.404,7044.2125,False,-730.0
S,NEUTRAL,False,47.38,40.25,-34.0,11,7041.5,2026-01-14,2026,0.404,7044.2125,False,-730.0
L,NEUTRAL,False,50.95,26.0,-19.5,09,7111.75,2026-01-15,2026,0.629,7048.3875,False,-780.0
S,BULL,False,50.95,7.0,29.0,10,7121.25,2026-01-15,2026,0.629,7048.3875,False,1432.5
L,NEUTRAL,False,49.48,13.75,-11.25,11,7098.25,2026-01-16,2026,0.215,7054.8,False,-580.0
S,BEAR,True,49.48,1.0,12.5,13,7099.5,2026-01-16,2026,0.215,7054.8,False,607.5
L,NEUTRAL,False,46.35,78.25,-61.0,09,7011.5,2026-01-20,2026,1.122,7063.875,False,-717.5
L,BULL,True,46.35,90.75,-73.5,11,7024.0,2026-01-20,2026,1.122,7063.875,False,-717.5
L,NEUTRAL,False,46.35,72.5,-55.25,10,7005.75,2026-01-20,2026,1.122,7063.875,False,-717.5
S,BULL,False,52.73,64.5,-37.75,09,6991.75,2026-01-21,2026,0.191,7064.7625,True,-805.0
S,NEUTRAL,False,52.73,95.25,-68.5,11,6961.0,2026-01-21,2026,0.191,7064.7625,True,-805.0
S,BULL,False,58.92,24.5,0.0,09,7055.5,2026-01-22,2026,0.533,7066.2125,True,-905.0
L,NEUTRAL,False,58.5,25.0,-17.75,10,7067.0,2026-01-23,2026,0.135,7066.875,False,-892.5
S,BULL,False,58.5,14.25,3.75,12,7053.0,2026-01-23,2026,0.135,7066.875,False,170.0
S,NEUTRAL,False,59.15,9.5,6.0,09,7097.0,2026-01-26,2026,0.277,7065.9,False,282.5
L,NEUTRAL,False,57.33,5.0,2.0,09,7115.75,2026-01-27,2026,0.201,7065.9,False,82.5
S,NEUTRAL,False,57.33,7.25,3.25,11,7121.0,2026-01-27,2026,0.201,7065.9,False,145.0
L,NEUTRAL,False,54.7,41.75,-8.75,09,7130.0,2026-01-28,2026,0.225,7067.35,False,-842.5
L,BULL,True,55.33,1.5,40.25,12,7060.25,2026-01-29,2026,0.067,7070.1375,False,1995.0
L,BULL,True,55.33,6.75,21.5,13,7079.0,2026-01-29,2026,0.067,7070.1375,False,1057.5
L,BEAR,False,62.0,39.75,5.0,10,7069.5,2026-01-30,2026,0.327,7072.3375,True,-942.5
S,BULL,False,65.0,17.75,-5.0,09,7110.5,2026-02-02,2026,0.283,7075.6375,False,-267.5
L,NEUTRAL,False,65.0,11.25,-4.25,12,7119.75,2026-02-02,2026,0.283,7075.6375,False,-230.0
S,BEAR,True,68.38,20.0,19.25,09,7072.0,2026-02-03,2026,0.07,7080.7125,False,945.0
S,BEAR,True,68.38,3.25,12.25,10,7065.0,2026-02-03,2026,0.07,7080.7125,False,595.0
S,BULL,False,72.0,7.0,18.0,09,7052.25,2026-02-04,2026,0.106,7080.575,True,882.5
S,BEAR,True,72.0,27.0,-19.75,11,7014.5,2026-02-04,2026,0.106,7080.575,True,-1092.5
S,BULL,False,72.0,46.25,-39.0,12,6995.25,2026-02-04,2026,0.106,7080.575,True,-1092.5
S,NEUTRAL,False,71.03,61.5,-7.0,09,6919.75,2026-02-05,2026,0.992,7077.3875,False,-1080.0
L,BULL,True,71.03,53.5,-37.75,11,6964.5,2026-02-05,2026,0.992,7077.3875,False,-1080.0
L,NEUTRAL,False,74.8,0.75,27.75,11,7029.75,2026-02-06,2026,0.585,7070.175,False,1370.0
L,BULL,True,74.8,5.0,13.5,12,7044.0,2026-02-06,2026,0.585,7070.175,False,657.5
L,BULL,True,74.8,0.5,14.75,13,7042.75,2026-02-06,2026,0.585,7070.175,False,720.0
S,NEUTRAL,False,82.42,55.75,-41.25,09,7055.75,2026-02-09,2026,0.156,7069.2875,False,-1255.0
S,BEAR,True,82.42,1.75,11.0,13,7108.0,2026-02-09,2026,0.156,7069.2875,False,532.5
L,NEUTRAL,False,85.7,43.0,-33.75,09,7111.0,2026-02-10,2026,0.053,7068.3875,False,-1305.0
S,NEUTRAL,False,85.7,11.25,21.25,10,7098.5,2026-02-10,2026,0.053,7068.3875,False,1045.0
S,NEUTRAL,False,85.7,7.0,9.0,13,7086.25,2026-02-10,2026,0.053,7068.3875,False,432.5
L,BEAR,False,87.62,1.75,7.5,09,7066.0,2026-02-11,2026,0.53,7065.875,False,357.5
S,NEUTRAL,False,90.3,17.25,24.75,11,6991.75,2026-02-12,2026,0.269,7063.95,False,1220.0
S,BEAR,True,90.3,12.0,30.0,11,6997.0,2026-02-12,2026,0.269,7063.95,False,1482.5
S,BEAR,True,90.3,32.75,9.25,12,6976.25,2026-02-12,2026,0.269,7063.95,False,-1367.5
S,BULL,False,90.3,4.0,36.25,13,7003.25,2026-02-12,2026,0.269,7063.95,False,1795.0
L,BEAR,False,93.05,17.0,2.75,09,6960.75,2026-02-13,2026,0.065,7058.525,True,120.0
L,BULL,True,93.05,41.0,-21.25,10,6984.75,2026-02-13,2026,0.065,7058.525,True,-1417.5
S,NEUTRAL,False,93.05,3.0,36.5,12,7000.0,2026-02-13,2026,0.065,7058.525,True,1807.5
L,NEUTRAL,False,94.7,57.75,13.0,09,6959.75,2026-02-17,2026,0.093,7052.0875,False,-1442.5
L,NEUTRAL,False,94.7,23.75,47.0,09,6925.75,2026-02-17,2026,0.093,7052.0875,False,2332.5
L,NEUTRAL,False,94.7,29.75,6.75,10,6966.0,2026-02-17,2026,0.093,7052.0875,False,-1442.5
L,BULL,True,94.7,22.0,-13.75,13,6986.5,2026-02-17,2026,0.093,7052.0875,False,-705.0
S,BULL,False,96.42,14.0,18.5,09,7022.75,2026-02-18,2026,0.172,7046.375,False,907.5
S,BEAR,True,96.42,4.5,8.0,13,7012.25,2026-02-18,2026,0.172,7046.375,False,382.5
L,BEAR,False,89.78,31.75,-1.25,10,6990.5,2026-02-19,2026,0.321,7049.0625,False,-1367.5
S,BULL,False,84.62,46.25,-42.75,09,6996.25,2026-02-20,2026,0.365,7047.05,False,-1292.5
L,NEUTRAL,False,84.92,16.5,6.75,11,6962.25,2026-02-23,2026,0.284,7046.225,False,320.0
L,BEAR,False,84.92,15.0,8.25,13,6960.75,2026-02-23,2026,0.284,7046.225,False,395.0
S,NEUTRAL,False,83.15,23.25,-12.25,10,7000.5,2026-02-24,2026,0.151,7042.2125,False,-630.0
S,BULL,False,83.95,26.5,-22.5,09,7050.25,2026-02-25,2026,0.41,7038.3,False,-1280.0
L,BULL,True,83.95,4.0,11.0,11,7061.75,2026-02-25,2026,0.41,7038.3,False,532.5
L,BULL,True,83.95,0.25,10.5,12,7062.25,2026-02-25,2026,0.41,7038.3,False,507.5
L,BEAR,False,82.6,35.0,9.0,10,7020.25,2026-02-26,2026,0.011,7036.05,False,-1255.0
S,NEUTRAL,False,83.6,22.5,-13.75,09,6982.5,2026-02-27,2026,0.889,7031.45,False,-705.0
L,NEUTRAL,False,73.78,9.5,20.25,09,6973.75,2026-03-02,2026,1.058,7026.2375,False,995.0
L,BEAR,False,73.78,14.75,-4.5,11,6998.5,2026-03-02,2026,1.058,7026.2375,False,-242.5
L,BULL,True,75.55,9.5,28.0,11,6904.25,2026-03-03,2026,1.576,7022.2125,False,1382.5
L,NEUTRAL,False,75.55,0.25,21.75,12,6910.5,2026-03-03,2026,1.576,7022.2125,False,1070.0
L,BULL,True,79.38,13.75,-1.25,10,6990.75,2026-03-04,2026,0.252,7013.05,True,-80.0
S,BULL,False,80.58,2.25,24.75,09,6964.25,2026-03-05,2026,0.519,7009.8875,False,1220.0
S,NEUTRAL,False,80.58,15.0,2.25,10,6941.75,2026-03-05,2026,0.519,7009.8875,False,95.0
S,BEAR,True,80.58,6.75,3.75,11,6943.25,2026-03-05,2026,0.519,7009.8875,False,170.0
L,NEUTRAL,False,80.58,13.25,38.25,12,6901.25,2026-03-05,2026,0.519,7009.8875,False,1895.0
S,NEUTRAL,False,85.95,12.25,27.75,09,6879.25,2026-03-06,2026,1.099,7005.15,False,1370.0
L,BULL,True,85.95,32.25,-21.0,13,6872.5,2026-03-06,2026,1.099,7005.15,False,-1305.0
L,NEUTRAL,False,84.0,6.0,139.5,09,6763.0,2026-03-09,2026,0.861,7001.3875,False,6957.5
L,BULL,True,84.0,18.5,74.25,11,6828.25,2026-03-09,2026,0.861,7001.3875,False,3695.0
S,NEUTRAL,False,84.0,91.5,-64.5,13,6838.0,2026-03-09,2026,0.861,7001.3875,False,-1280.0
S,NEUTRAL,False,92.0,22.75,29.5,10,6940.25,2026-03-10,2026,0.051,6993.6375,True,1457.5
S,NEUTRAL,False,92.28,17.5,-12.0,13,6876.0,2026-03-11,2026,0.105,6984.325,False,-617.5
L,BEAR,False,95.5,25.0,-20.75,09,6807.75,2026-03-12,2026,0.73,6974.8625,False,-1055.0
L,NEUTRAL,False,95.5,33.0,-28.75,12,6815.75,2026-03-12,2026,0.73,6974.8625,False,-1455.0
L,BEAR,False,92.47,59.5,-55.5,09,6797.5,2026-03-13,2026,0.449,6960.5375,False,-1405.0
S,NEUTRAL,False,92.47,8.5,22.5,12,6764.5,2026-03-13,2026,0.449,6960.5375,False,1107.5
S,NEUTRAL,False,92.47,18.75,12.25,13,6754.25,2026-03-13,2026,0.449,6960.5375,False,595.0
S,BULL,False,98.28,18.0,9.75,10,6828.0,2026-03-16,2026,0.979,6949.2875,False,470.0
S,NEUTRAL,False,92.62,2.25,22.5,09,6858.0,2026-03-17,2026,0.451,6942.025,False,1107.5
S,BULL,False,92.62,10.5,14.25,09,6849.75,2026-03-17,2026,0.451,6942.025,False,695.0
S,BEAR,True,92.62,12.5,0.75,11,6836.25,2026-03-17,2026,0.451,6942.025,False,20.0
L,NEUTRAL,False,92.62,10.25,-5.0,12,6840.5,2026-03-17,2026,0.451,6942.025,False,-267.5
L,NEUTRAL,False,92.62,12.5,-7.25,13,6842.75,2026-03-17,2026,0.451,6942.025,False,-380.0
S,BULL,False,92.62,6.0,0.25,13,6835.75,2026-03-17,2026,0.451,6942.025,False,-5.0
L,NEUTRAL,False,83.95,71.5,-70.0,10,6796.0,2026-03-18,2026,0.406,6935.1625,False,-1280.0
S,NEUTRAL,False,85.97,55.0,-33.25,09,6698.25,2026-03-19,2026,0.528,6921.25,False,-1305.0
L,NEUTRAL,False,85.97,24.25,29.75,11,6701.75,2026-03-19,2026,0.528,6921.25,False,1470.0
L,BEAR,False,83.95,73.5,-21.5,09,6658.5,2026-03-20,2026,0.409,6908.3625,False,-1280.0
L,BULL,True,89.4,69.0,-52.75,09,6746.25,2026-03-23,2026,1.239,6888.2625,False,-1355.0
S,BEAR,True,89.4,40.5,1.5,11,6695.0,2026-03-23,2026,1.239,6888.2625,False,-1355.0
S,NEUTRAL,False,80.53,53.75,-18.5,09,6653.5,2026-03-24,2026,0.642,6874.4875,False,-1230.0
S,BULL,False,79.08,14.25,14.0,09,6716.5,2026-03-25,2026,0.764,6857.45,False,682.5
S,NEUTRAL,False,79.08,29.75,-1.5,10,6701.0,2026-03-25,2026,0.764,6857.45,False,-1205.0
S,BEAR,True,79.08,59.0,-16.0,13,6599.5,2026-03-26,2026,0.72,6838.9375,False,-1205.0
L,BEAR,False,83.55,66.25,-62.25,09,6525.75,2026-03-27,2026,0.899,6818.25,False,-1267.5
S,NEUTRAL,False,83.55,2.5,48.75,12,6512.25,2026-03-27,2026,0.899,6818.25,False,2420.0
S,BEAR,True,83.55,10.25,22.75,13,6486.25,2026-03-27,2026,0.899,6818.25,False,1120.0
L,NEUTRAL,False,82.25,71.0,-52.5,09,6491.75,2026-03-30,2026,1.013,6791.6125,False,-1255.0
S,BEAR,True,82.25,3.5,22.5,13,6461.75,2026-03-30,2026,1.013,6791.6125,False,1107.5
S,BEAR,True,88.4,104.75,-93.0,09,6539.75,2026-03-31,2026,1.231,6763.875,False,-1342.5
L,NEUTRAL,False,88.4,22.0,87.0,10,6545.75,2026-03-31,2026,1.231,6763.875,False,4332.5
L,BULL,True,88.4,13.5,28.75,12,6604.0,2026-03-31,2026,1.231,6763.875,False,1420.0
S,BULL,False,97.6,40.5,-9.0,09,6674.5,2026-04-01,2026,0.524,6748.9,False,-1480.0
L,BULL,True,93.53,28.75,8.0,10,6676.5,2026-04-02,2026,1.414,6733.6,False,-1417.5
L,NEUTRAL,False,98.53,32.25,-2.75,09,6712.25,2026-04-06,2026,0.022,6720.85,False,-1492.5
L,BEAR,False,90.92,34.25,55.75,09,6668.25,2026-04-07,2026,0.279,6713.75,False,-1380.0
L,BULL,True,90.92,30.5,35.5,13,6688.5,2026-04-07,2026,0.279,6713.75,False,-1380.0
L,BEAR,False,91.25,36.0,4.5,09,6877.25,2026-04-08,2026,2.48,6704.825,False,-1392.5
L,BULL,True,89.67,18.75,-7.5,11,6928.0,2026-04-09,2026,0.113,6703.375,False,-392.5
S,NEUTRAL,False,89.67,15.25,-3.25,13,6917.25,2026-04-09,2026,0.113,6703.375,False,-180.0
L,NEUTRAL,False,90.28,27.5,-17.5,09,6935.0,2026-04-10,2026,0.228,6705.0,False,-1367.5
L,NEUTRAL,False,90.28,29.25,-19.25,10,6936.75,2026-04-10,2026,0.228,6705.0,False,-1367.5
S,BEAR,True,90.28,11.0,-5.0,12,6912.5,2026-04-10,2026,0.228,6705.0,False,-267.5
S,NEUTRAL,False,83.45,68.5,-66.25,09,6918.25,2026-04-13,2026,0.311,6711.525,False,-1267.5
L,BULL,True,83.45,4.0,39.0,12,6945.5,2026-04-13,2026,0.311,6711.525,False,1932.5
S,BULL,False,83.6,37.25,-32.5,09,7032.0,2026-04-14,2026,0.208,6723.65,False,-1267.5
S,NEUTRAL,False,83.6,19.75,-15.0,13,7049.5,2026-04-14,2026,0.208,6723.65,False,-767.5
S,BULL,False,79.47,36.0,-27.5,09,7089.75,2026-04-15,2026,0.156,6735.9625,False,-1205.0
L,BULL,True,79.47,3.75,16.75,13,7100.5,2026-04-15,2026,0.156,6735.9625,False,820.0
L,BULL,True,79.47,1.5,10.5,13,7106.75,2026-04-15,2026,0.156,6735.9625,False,507.5
S,NEUTRAL,False,71.9,36.75,-23.25,09,7113.5,2026-04-16,2026,0.218,6750.05,False,-1092.5
L,NEUTRAL,False,70.58,2.75,12.0,09,7214.5,2026-04-17,2026,0.641,6770.5875,False,582.5
L,BULL,True,70.58,15.25,-1.0,10,7227.5,2026-04-17,2026,0.641,6770.5875,False,-67.5
L,BULL,True,70.58,22.0,-7.75,11,7234.25,2026-04-17,2026,0.641,6770.5875,False,-1080.0
S,BULL,False,70.58,0.5,1.0,13,7227.5,2026-04-17,2026,0.641,6770.5875,False,32.5
S,BEAR,True,64.42,13.75,-10.75,10,7197.0,2026-04-20,2026,0.235,6795.3375,False,-555.0
S,BEAR,True,63.9,6.25,9.0,10,7195.0,2026-04-21,2026,0.222,6823.875,False,432.5
S,BEAR,True,63.9,9.75,5.5,11,7191.5,2026-04-21,2026,0.222,6823.875,False,257.5
L,BULL,True,63.45,14.0,3.25,09,7221.75,2026-04-22,2026,0.355,6848.5,False,145.0
S,BULL,False,61.0,6.0,41.5,10,7236.75,2026-04-23,2026,0.159,6876.15,False,2057.5
L,BEAR,False,63.8,8.0,38.0,09,7215.75,2026-04-24,2026,0.396,6900.7875,True,1882.5
L,NEUTRAL,False,63.8,2.0,18.0,10,7235.75,2026-04-24,2026,0.396,6900.7875,True,882.5
L,BEAR,False,63.8,5.5,4.25,11,7249.5,2026-04-24,2026,0.396,6900.7875,True,195.0
S,NEUTRAL,False,63.8,10.75,-3.25,13,7250.5,2026-04-24,2026,0.396,6900.7875,True,-180.0
S,BEAR,True,65.67,18.75,-12.25,09,7253.75,2026-04-27,2026,0.086,6932.7,False,-630.0
L,BULL,True,65.67,3.25,7.75,12,7258.25,2026-04-27,2026,0.086,6932.7,False,370.0
S,BULL,False,55.83,23.0,30.0,09,7229.0,2026-04-29,2026,0.138,7012.5875,False,-855.0
S,BEAR,True,55.83,37.75,15.25,11,7214.25,2026-04-29,2026,0.138,7012.5875,False,-855.0
S,BEAR,True,55.83,41.25,11.75,12,7210.75,2026-04-29,2026,0.138,7012.5875,False,-855.0
S,BEAR,True,55.83,46.5,6.5,13,7205.5,2026-04-29,2026,0.138,7012.5875,False,-855.0
L,BEAR,False,55.33,3.75,76.5,09,7229.75,2026-04-30,2026,0.865,7040.9,False,3807.5
L,BULL,True,55.33,11.75,40.75,11,7265.5,2026-04-30,2026,0.865,7040.9,False,2020.0
L,NEUTRAL,False,55.33,1.25,13.75,13,7292.5,2026-04-30,2026,0.865,7040.9,False,670.0
S,NEUTRAL,False,60.52,8.75,37.75,09,7353.25,2026-05-01,2026,0.267,7072.0375,True,1870.0
S,NEUTRAL,False,60.52,3.0,26.5,12,7342.0,2026-05-01,2026,0.267,7072.0375,True,1307.5
S,BEAR,True,58.52,18.75,-4.5,11,7282.0,2026-05-04,2026,0.051,7103.5875,False,-892.5
L,NEUTRAL,False,58.52,16.75,-9.0,13,7295.5,2026-05-04,2026,0.051,7103.5875,False,-467.5
S,BULL,False,61.88,22.75,-13.25,09,7338.25,2026-05-05,2026,0.58,7132.4375,False,-942.5
L,BULL,True,56.67,11.0,28.5,10,7426.75,2026-05-06,2026,0.554,7163.8125,False,1407.5
L,BULL,True,60.3,50.0,-26.0,09,7456.75,2026-05-07,2026,0.07,7192.4875,False,-917.5
S,BEAR,True,60.3,22.75,-13.5,12,7417.25,2026-05-07,2026,0.07,7192.4875,False,-917.5
S,BULL,False,56.52,11.25,-4.0,09,7477.75,2026-05-08,2026,0.353,7218.0,False,-217.5
S,BULL,False,56.52,3.5,3.75,12,7485.5,2026-05-08,2026,0.353,7218.0,False,170.0
L,NEUTRAL,False,54.58,12.0,1.0,09,7494.75,2026-05-11,2026,0.14,7246.2125,False,32.5
L,NEUTRAL,False,54.58,21.0,-12.5,11,7508.25,2026-05-11,2026,0.14,7246.2125,False,-830.0
S,NEUTRAL,False,54.58,14.0,6.25,12,7502.0,2026-05-11,2026,0.14,7246.2125,False,295.0
