Date,dir,stop,target,dist_pts,net
2026-02-12,S,adr.30,t2x,27.0,-1355.0
2026-02-12,S,adr.30,t3x,27.0,-1355.0
2026-02-12,S,fx4p,eod,4.0,-205.0
2026-02-12,S,fx4p,t2x,4.0,-205.0
2026-02-12,S,fx4p,t3x,4.0,-205.0
2026-02-13,L,abr1.0,eod,13.75,-692.5
2026-02-13,L,abr1.0,t2x,13.75,-692.5
2026-02-13,L,abr1.0,t3x,13.75,-692.5
2026-02-13,L,abr1.5,eod,20.5,-1030.0
2026-02-13,L,abr1.5,t2x,20.5,-1030.0
2026-02-13,L,abr1.5,t3x,20.5,-1030.0
2026-02-13,L,abr2.0,eod,27.5,-1380.0
2026-02-13,L,abr2.0,t2x,27.5,-1380.0
2026-02-13,L,abr2.0,t3x,27.5,-1380.0
2026-02-13,L,abr3.0,eod,41.0,-2055.0
2026-02-13,L,abr3.0,t2x,41.0,-2055.0
2026-02-13,L,abr3.0,t3x,41.0,-2055.0
2026-02-13,L,abr4.0,eod,54.75,-1092.5
2026-02-13,L,abr4.0,t2x,54.75,-2742.5
2026-02-13,L,abr4.0,t3x,54.75,-2742.5
2026-02-13,L,adr.10,eod,9.25,-467.5
2026-02-13,L,adr.10,t2x,9.25,-467.5
2026-02-13,L,adr.10,t3x,9.25,-467.5
2026-02-13,L,adr.15,eod,14.0,-705.0
2026-02-13,L,adr.15,t2x,14.0,-705.0
2026-02-13,L,adr.15,t3x,14.0,-705.0
2026-02-13,L,adr.20,eod,18.5,-930.0
2026-02-13,L,adr.20,t2x,18.5,-930.0
2026-02-13,L,adr.20,t3x,18.5,-930.0
2026-02-13,L,adr.30,eod,28.0,-1405.0
2026-02-13,L,adr.30,t2x,28.0,-1405.0
2026-02-13,L,adr.30,t3x,28.0,-1405.0
2026-02-13,L,fx4p,eod,4.0,-205.0
2026-02-13,L,fx4p,t2x,4.0,-205.0
2026-02-13,L,fx4p,t3x,4.0,-205.0
2026-02-17,L,abr1.0,eod,7.25,-367.5
2026-02-17,L,abr1.0,t2x,7.25,-367.5
2026-02-17,L,abr1.0,t3x,7.25,-367.5
2026-02-17,L,abr1.5,eod,11.0,-555.0
2026-02-17,L,abr1.5,t2x,11.0,-555.0
2026-02-17,L,abr1.5,t3x,11.0,-555.0
2026-02-17,L,abr2.0,eod,14.75,-742.5
2026-02-17,L,abr2.0,t2x,14.75,-742.5
2026-02-17,L,abr2.0,t3x,14.75,-742.5
2026-02-17,L,abr3.0,eod,22.0,-1105.0
2026-02-17,L,abr3.0,t2x,22.0,-1105.0
2026-02-17,L,abr3.0,t3x,22.0,-1105.0
2026-02-17,L,abr4.0,eod,29.5,-717.5
2026-02-17,L,abr4.0,t2x,29.5,-1480.0
2026-02-17,L,abr4.0,t3x,29.5,-1480.0
2026-02-17,L,adr.10,eod,9.0,-455.0
2026-02-17,L,adr.10,t2x,9.0,-455.0
2026-02-17,L,adr.10,t3x,9.0,-455.0
2026-02-17,L,adr.15,eod,13.5,-680.0
2026-02-17,L,adr.15,t2x,13.5,-680.0
2026-02-17,L,adr.15,t3x,13.5,-680.0
2026-02-17,L,adr.20,eod,18.0,-905.0
2026-02-17,L,adr.20,t2x,18.0,-905.0
2026-02-17,L,adr.20,t3x,18.0,-905.0
2026-02-17,L,adr.30,eod,26.75,-717.5
2026-02-17,L,adr.30,t2x,26.75,-1342.5
2026-02-17,L,adr.30,t3x,26.75,-1342.5
2026-02-17,L,fx4p,eod,4.0,-205.0
2026-02-17,L,fx4p,t2x,4.0,-205.0
2026-02-17,L,fx4p,t3x,4.0,-205.0
2026-02-18,S,abr1.0,eod,7.5,370.0
2026-02-18,S,abr1.0,t2x,7.5,745.0
2026-02-18,S,abr1.0,t3x,7.5,1120.0
2026-02-18,S,abr1.5,eod,11.0,370.0
2026-02-18,S,abr1.5,t2x,11.0,1095.0
2026-02-18,S,abr1.5,t3x,11.0,-555.0
2026-02-18,S,abr2.0,eod,14.75,370.0
2026-02-18,S,abr2.0,t2x,14.75,-742.5
2026-02-18,S,abr2.0,t3x,14.75,-742.5
2026-02-18,S,abr3.0,eod,22.0,370.0
2026-02-18,S,abr3.0,t2x,22.0,-1105.0
2026-02-18,S,abr3.0,t3x,22.0,-1105.0
2026-02-18,S,abr4.0,eod,29.5,370.0
2026-02-18,S,abr4.0,t2x,29.5,-1480.0
2026-02-18,S,abr4.0,t3x,29.5,-1480.0
2026-02-18,S,adr.10,eod,8.5,370.0
2026-02-18,S,adr.10,t2x,8.5,845.0
2026-02-18,S,adr.10,t3x,8.5,1270.0
2026-02-18,S,adr.15,eod,12.75,370.0
2026-02-18,S,adr.15,t2x,12.75,1270.0
2026-02-18,S,adr.15,t3x,12.75,-642.5
2026-02-18,S,adr.20,eod,17.25,370.0
2026-02-18,S,adr.20,t2x,17.25,-867.5
2026-02-18,S,adr.20,t3x,17.25,-867.5
2026-02-18,S,adr.30,eod,25.75,370.0
2026-02-18,S,adr.30,t2x,25.75,-1292.5
2026-02-18,S,adr.30,t3x,25.75,-1292.5
2026-02-18,S,fx4p,eod,4.0,-205.0
2026-02-18,S,fx4p,t2x,4.0,395.0
2026-02-18,S,fx4p,t3x,4.0,595.0
2026-02-25,L,abr1.0,eod,3.75,-192.5
2026-02-25,L,abr1.0,t2x,3.75,-192.5
2026-02-25,L,abr1.0,t3x,3.75,-192.5
2026-02-25,L,abr1.5,eod,5.75,520.0
2026-02-25,L,abr1.5,t2x,5.75,570.0
2026-02-25,L,abr1.5,t3x,5.75,-292.5
2026-02-25,L,abr2.0,eod,7.5,520.0
2026-02-25,L,abr2.0,t2x,7.5,-380.0
2026-02-25,L,abr2.0,t3x,7.5,-380.0
2026-02-25,L,abr3.0,eod,11.5,520.0
2026-02-25,L,abr3.0,t2x,11.5,-580.0
2026-02-25,L,abr3.0,t3x,11.5,-580.0
2026-02-25,L,abr4.0,eod,15.25,520.0
2026-02-25,L,abr4.0,t2x,15.25,-767.5
2026-02-25,L,abr4.0,t3x,15.25,-767.5
2026-02-25,L,adr.10,eod,8.25,520.0
2026-02-25,L,adr.10,t2x,8.25,-417.5
2026-02-25,L,adr.10,t3x,8.25,-417.5
2026-02-25,L,adr.15,eod,12.25,520.0
2026-02-25,L,adr.15,t2x,12.25,-617.5
2026-02-25,L,adr.15,t3x,12.25,-617.5
2026-02-25,L,adr.20,eod,16.25,520.0
2026-02-25,L,adr.20,t2x,16.25,-817.5
2026-02-25,L,adr.20,t3x,16.25,-817.5
2026-02-25,L,adr.30,eod,24.5,520.0
2026-02-25,L,adr.30,t2x,24.5,-1230.0
2026-02-25,L,adr.30,t3x,24.5,-1230.0
2026-02-25,L,fx4p,eod,4.0,-205.0
2026-02-25,L,fx4p,t2x,4.0,-205.0
2026-02-25,L,fx4p,t3x,4.0,-205.0
2026-02-25,L,abr1.0,eod,2.0,495.0
2026-02-25,L,abr1.0,t2x,2.0,195.0
2026-02-25,L,abr1.0,t3x,2.0,295.0
2026-02-25,L,abr1.5,eod,3.0,495.0
2026-02-25,L,abr1.5,t2x,3.0,295.0
2026-02-25,L,abr1.5,t3x,3.0,445.0
2026-02-25,L,abr2.0,eod,4.0,495.0
2026-02-25,L,abr2.0,t2x,4.0,395.0
2026-02-25,L,abr2.0,t3x,4.0,595.0
2026-02-25,L,abr3.0,eod,6.0,495.0
2026-02-25,L,abr3.0,t2x,6.0,595.0
2026-02-25,L,abr3.0,t3x,6.0,-305.0
2026-02-25,L,abr4.0,eod,8.0,495.0
2026-02-25,L,abr4.0,t2x,8.0,-405.0
2026-02-25,L,abr4.0,t3x,8.0,-405.0
2026-02-25,L,adr.10,eod,8.25,495.0
2026-02-25,L,adr.10,t2x,8.25,-417.5
2026-02-25,L,adr.10,t3x,8.25,-417.5
2026-02-25,L,adr.15,eod,12.25,495.0
2026-02-25,L,adr.15,t2x,12.25,-617.5
2026-02-25,L,adr.15,t3x,12.25,-617.5
2026-02-25,L,adr.20,eod,16.25,495.0
2026-02-25,L,adr.20,t2x,16.25,-817.5
2026-02-25,L,adr.20,t3x,16.25,-817.5
2026-02-25,L,adr.30,eod,24.5,495.0
2026-02-25,L,adr.30,t2x,24.5,-1230.0
2026-02-25,L,adr.30,t3x,24.5,-1230.0
2026-02-25,L,fx4p,eod,4.0,495.0
2026-02-25,L,fx4p,t2x,4.0,395.0
2026-02-25,L,fx4p,t3x,4.0,595.0
2026-03-03,L,abr1.0,eod,12.0,1370.0
2026-03-03,L,abr1.0,t2x,12.0,1195.0
2026-03-03,L,abr1.0,t3x,12.0,1795.0
2026-03-03,L,abr1.5,eod,18.0,1370.0
2026-03-03,L,abr1.5,t2x,18.0,1795.0
2026-03-03,L,abr1.5,t3x,18.0,2695.0
2026-03-03,L,abr2.0,eod,24.0,1370.0
2026-03-03,L,abr2.0,t2x,24.0,2395.0
2026-03-03,L,abr2.0,t3x,24.0,-1205.0
2026-03-03,L,abr3.0,eod,36.0,1370.0
2026-03-03,L,abr3.0,t2x,36.0,-1805.0
2026-03-03,L,abr3.0,t3x,36.0,-1805.0
2026-03-03,L,abr4.0,eod,48.0,1370.0
2026-03-03,L,abr4.0,t2x,48.0,-2405.0
2026-03-03,L,abr4.0,t3x,48.0,-2405.0
2026-03-03,L,adr.10,eod,7.5,-380.0
2026-03-03,L,adr.10,t2x,7.5,-380.0
2026-03-03,L,adr.10,t3x,7.5,-380.0
2026-03-03,L,adr.15,eod,11.25,1370.0
2026-03-03,L,adr.15,t2x,11.25,1120.0
2026-03-03,L,adr.15,t3x,11.25,1682.5
2026-03-03,L,adr.20,eod,15.0,1370.0
2026-03-03,L,adr.20,t2x,15.0,1495.0
2026-03-03,L,adr.20,t3x,15.0,2245.0
2026-03-03,L,adr.30,eod,22.75,1370.0
2026-03-03,L,adr.30,t2x,22.75,2270.0
2026-03-03,L,adr.30,t3x,22.75,-1142.5
2026-03-03,L,fx4p,eod,4.0,-205.0
2026-03-03,L,fx4p,t2x,4.0,-205.0
2026-03-03,L,fx4p,t3x,4.0,-205.0
2026-03-04,L,abr1.0,eod,10.0,-505.0
2026-03-04,L,abr1.0,t2x,10.0,-505.0
2026-03-04,L,abr1.0,t3x,10.0,-505.0
2026-03-04,L,abr1.5,eod,15.25,-92.5
2026-03-04,L,abr1.5,t2x,15.25,-767.5
2026-03-04,L,abr1.5,t3x,15.25,-767.5
2026-03-04,L,abr2.0,eod,20.25,-92.5
2026-03-04,L,abr2.0,t2x,20.25,-1017.5
2026-03-04,L,abr2.0,t3x,20.25,-1017.5
2026-03-04,L,abr3.0,eod,30.25,-92.5
2026-03-04,L,abr3.0,t2x,30.25,-1517.5
2026-03-04,L,abr3.0,t3x,30.25,-1517.5
2026-03-04,L,abr4.0,eod,40.5,-92.5
2026-03-04,L,abr4.0,t2x,40.5,-2030.0
2026-03-04,L,abr4.0,t3x,40.5,-2030.0
2026-03-04,L,adr.10,eod,8.0,-405.0
2026-03-04,L,adr.10,t2x,8.0,-405.0
2026-03-04,L,adr.10,t3x,8.0,-405.0
2026-03-04,L,adr.15,eod,12.0,-605.0
2026-03-04,L,adr.15,t2x,12.0,-605.0
2026-03-04,L,adr.15,t3x,12.0,-605.0
2026-03-04,L,adr.20,eod,16.0,-92.5
2026-03-04,L,adr.20,t2x,16.0,-805.0
2026-03-04,L,adr.20,t3x,16.0,-805.0
2026-03-04,L,adr.30,eod,23.75,-92.5
2026-03-04,L,adr.30,t2x,23.75,-1192.5
2026-03-04,L,adr.30,t3x,23.75,-1192.5
2026-03-04,L,fx4p,eod,4.0,-205.0
2026-03-04,L,fx4p,t2x,4.0,-205.0
2026-03-04,L,fx4p,t3x,4.0,-205.0
2026-03-05,S,abr1.0,eod,10.75,157.5
2026-03-05,S,abr1.0,t2x,10.75,1070.0
2026-03-05,S,abr1.0,t3x,10.75,1607.5
2026-03-05,S,abr1.5,eod,16.0,157.5
2026-03-05,S,abr1.5,t2x,16.0,1595.0
2026-03-05,S,abr1.5,t3x,16.0,2395.0
2026-03-05,S,abr2.0,eod,21.25,157.5
2026-03-05,S,abr2.0,t2x,21.25,2120.0
2026-03-05,S,abr2.0,t3x,21.25,-1067.5
2026-03-05,S,abr3.0,eod,32.0,157.5
2026-03-05,S,abr3.0,t2x,32.0,-1605.0
2026-03-05,S,abr3.0,t3x,32.0,-1605.0
2026-03-05,S,abr4.0,eod,42.75,157.5
2026-03-05,S,abr4.0,t2x,42.75,-2142.5
2026-03-05,S,abr4.0,t3x,42.75,-2142.5
2026-03-05,S,adr.10,eod,8.0,157.5
2026-03-05,S,adr.10,t2x,8.0,795.0
2026-03-05,S,adr.10,t3x,8.0,1195.0
2026-03-05,S,adr.15,eod,12.0,157.5
2026-03-05,S,adr.15,t2x,12.0,1195.0
2026-03-05,S,adr.15,t3x,12.0,1795.0
2026-03-05,S,adr.20,eod,16.0,157.5
2026-03-05,S,adr.20,t2x,16.0,1595.0
2026-03-05,S,adr.20,t3x,16.0,2395.0
2026-03-05,S,adr.30,eod,24.25,157.5
2026-03-05,S,adr.30,t2x,24.25,2420.0
2026-03-05,S,adr.30,t3x,24.25,-1217.5
2026-03-05,S,fx4p,eod,4.0,-205.0
2026-03-05,S,fx4p,t2x,4.0,395.0
2026-03-05,S,fx4p,t3x,4.0,595.0
2026-03-06,L,abr1.0,eod,8.75,-442.5
2026-03-06,L,abr1.0,t2x,8.75,-442.5
2026-03-06,L,abr1.0,t3x,8.75,-442.5
2026-03-06,L,abr1.5,eod,13.0,-655.0
2026-03-06,L,abr1.5,t2x,13.0,-655.0
2026-03-06,L,abr1.5,t3x,13.0,-655.0
2026-03-06,L,abr2.0,eod,17.25,-867.5
2026-03-06,L,abr2.0,t2x,17.25,-867.5
2026-03-06,L,abr2.0,t3x,17.25,-867.5
2026-03-06,L,abr3.0,eod,26.0,-1305.0
2026-03-06,L,abr3.0,t2x,26.0,-1305.0
2026-03-06,L,abr3.0,t3x,26.0,-1305.0
2026-03-06,L,abr4.0,eod,34.75,-1080.0
2026-03-06,L,abr4.0,t2x,34.75,-1742.5
2026-03-06,L,abr4.0,t3x,34.75,-1742.5
2026-03-06,L,adr.10,eod,8.5,-430.0
2026-03-06,L,adr.10,t2x,8.5,-430.0
2026-03-06,L,adr.10,t3x,8.5,-430.0
2026-03-06,L,adr.15,eod,13.0,-655.0
2026-03-06,L,adr.15,t2x,13.0,-655.0
2026-03-06,L,adr.15,t3x,13.0,-655.0
2026-03-06,L,adr.20,eod,17.25,-867.5
2026-03-06,L,adr.20,t2x,17.25,-867.5
2026-03-06,L,adr.20,t3x,17.25,-867.5
2026-03-06,L,adr.30,eod,25.75,-1292.5
2026-03-06,L,adr.30,t2x,25.75,-1292.5
2026-03-06,L,adr.30,t3x,25.75,-1292.5
2026-03-06,L,fx4p,eod,4.0,-205.0
2026-03-06,L,fx4p,t2x,4.0,395.0
2026-03-06,L,fx4p,t3x,4.0,-205.0
2026-03-09,L,abr1.0,eod,8.0,-405.0
2026-03-09,L,abr1.0,t2x,8.0,795.0
2026-03-09,L,abr1.0,t3x,8.0,-405.0
2026-03-09,L,abr1.5,eod,12.0,-605.0
2026-03-09,L,abr1.5,t2x,12.0,-605.0
2026-03-09,L,abr1.5,t3x,12.0,-605.0
2026-03-09,L,abr2.0,eod,15.75,-792.5
2026-03-09,L,abr2.0,t2x,15.75,-792.5
2026-03-09,L,abr2.0,t3x,15.75,-792.5
2026-03-09,L,abr3.0,eod,23.75,3682.5
2026-03-09,L,abr3.0,t2x,23.75,2370.0
2026-03-09,L,abr3.0,t3x,23.75,3557.5
2026-03-09,L,abr4.0,eod,31.75,3682.5
2026-03-09,L,abr4.0,t2x,31.75,3170.0
2026-03-09,L,abr4.0,t3x,31.75,4757.5
2026-03-09,L,adr.10,eod,8.5,-430.0
2026-03-09,L,adr.10,t2x,8.5,845.0
2026-03-09,L,adr.10,t3x,8.5,-430.0
2026-03-09,L,adr.15,eod,12.5,-630.0
2026-03-09,L,adr.15,t2x,12.5,-630.0
2026-03-09,L,adr.15,t3x,12.5,-630.0
2026-03-09,L,adr.20,eod,16.75,-842.5
2026-03-09,L,adr.20,t2x,16.75,-842.5
2026-03-09,L,adr.20,t3x,16.75,-842.5
2026-03-09,L,adr.30,eod,25.25,3682.5
2026-03-09,L,adr.30,t2x,25.25,2520.0
2026-03-09,L,adr.30,t3x,25.25,3782.5
2026-03-09,L,fx4p,eod,4.0,-205.0
2026-03-09,L,fx4p,t2x,4.0,395.0
2026-03-09,L,fx4p,t3x,4.0,595.0
2026-03-17,S,abr1.0,eod,7.25,-367.5
2026-03-17,S,abr1.0,t2x,7.25,-367.5
2026-03-17,S,abr1.0,t3x,7.25,-367.5
2026-03-17,S,abr1.5,eod,11.0,-555.0
2026-03-17,S,abr1.5,t2x,11.0,-555.0
2026-03-17,S,abr1.5,t3x,11.0,-555.0
2026-03-17,S,abr2.0,eod,14.75,7.5
2026-03-17,S,abr2.0,t2x,14.75,-742.5
2026-03-17,S,abr2.0,t3x,14.75,-742.5
2026-03-17,S,abr3.0,eod,22.0,7.5
2026-03-17,S,abr3.0,t2x,22.0,-1105.0
2026-03-17,S,abr3.0,t3x,22.0,-1105.0
2026-03-17,S,abr4.0,eod,29.25,7.5
2026-03-17,S,abr4.0,t2x,29.25,-1467.5
2026-03-17,S,abr4.0,t3x,29.25,-1467.5
2026-03-17,S,adr.10,eod,9.25,-467.5
2026-03-17,S,adr.10,t2x,9.25,-467.5
2026-03-17,S,adr.10,t3x,9.25,-467.5
2026-03-17,S,adr.15,eod,14.0,7.5
2026-03-17,S,adr.15,t2x,14.0,-705.0
2026-03-17,S,adr.15,t3x,14.0,-705.0
2026-03-17,S,adr.20,eod,18.5,7.5
2026-03-17,S,adr.20,t2x,18.5,-930.0
2026-03-17,S,adr.20,t3x,18.5,-930.0
2026-03-17,S,adr.30,eod,27.75,7.5
2026-03-17,S,adr.30,t2x,27.75,-1392.5
2026-03-17,S,adr.30,t3x,27.75,-1392.5
2026-03-17,S,fx4p,eod,4.0,-205.0
2026-03-17,S,fx4p,t2x,4.0,-205.0
2026-03-17,S,fx4p,t3x,4.0,-205.0
2026-03-23,L,abr1.0,eod,13.25,-667.5
2026-03-23,L,abr1.0,t2x,13.25,-667.5
2026-03-23,L,abr1.0,t3x,13.25,-667.5
2026-03-23,L,abr1.5,eod,20.0,-1005.0
2026-03-23,L,abr1.5,t2x,20.0,-1005.0
2026-03-23,L,abr1.5,t3x,20.0,-1005.0
2026-03-23,L,abr2.0,eod,26.5,-1330.0
2026-03-23,L,abr2.0,t2x,26.5,-1330.0
2026-03-23,L,abr2.0,t3x,26.5,-1330.0
2026-03-23,L,abr3.0,eod,39.75,-1992.5
2026-03-23,L,abr3.0,t2x,39.75,-1992.5
2026-03-23,L,abr3.0,t3x,39.75,-1992.5
2026-03-23,L,abr4.0,eod,53.0,-2655.0
2026-03-23,L,abr4.0,t2x,53.0,-2655.0
2026-03-23,L,abr4.0,t3x,53.0,-2655.0
2026-03-23,L,adr.10,eod,9.0,-455.0
2026-03-23,L,adr.10,t2x,9.0,895.0
2026-03-23,L,adr.10,t3x,9.0,-455.0
2026-03-23,L,adr.15,eod,13.5,-680.0
2026-03-23,L,adr.15,t2x,13.5,-680.0
2026-03-23,L,adr.15,t3x,13.5,-680.0
2026-03-23,L,adr.20,eod,18.0,-905.0
2026-03-23,L,adr.20,t2x,18.0,-905.0
2026-03-23,L,adr.20,t3x,18.0,-905.0
2026-03-23,L,adr.30,eod,26.75,-1342.5
2026-03-23,L,adr.30,t2x,26.75,-1342.5
2026-03-23,L,adr.30,t3x,26.75,-1342.5
2026-03-23,L,fx4p,eod,4.0,-205.0
2026-03-23,L,fx4p,t2x,4.0,395.0
2026-03-23,L,fx4p,t3x,4.0,595.0
2026-03-23,S,abr1.0,eod,12.0,-605.0
2026-03-23,S,abr1.0,t2x,12.0,-605.0
2026-03-23,S,abr1.0,t3x,12.0,-605.0
2026-03-23,S,abr1.5,eod,18.0,-905.0
2026-03-23,S,abr1.5,t2x,18.0,-905.0
2026-03-23,S,abr1.5,t3x,18.0,-905.0
2026-03-23,S,abr2.0,eod,24.0,-1205.0
2026-03-23,S,abr2.0,t2x,24.0,-1205.0
2026-03-23,S,abr2.0,t3x,24.0,-1205.0
2026-03-23,S,abr3.0,eod,35.75,-1792.5
2026-03-23,S,abr3.0,t2x,35.75,-1792.5
2026-03-23,S,abr3.0,t3x,35.75,-1792.5
2026-03-23,S,abr4.0,eod,47.75,45.0
2026-03-23,S,abr4.0,t2x,47.75,-2392.5
2026-03-23,S,abr4.0,t3x,47.75,-2392.5
2026-03-23,S,adr.10,eod,9.0,-455.0
2026-03-23,S,adr.10,t2x,9.0,-455.0
2026-03-23,S,adr.10,t3x,9.0,-455.0
2026-03-23,S,adr.15,eod,13.5,-680.0
2026-03-23,S,adr.15,t2x,13.5,-680.0
2026-03-23,S,adr.15,t3x,13.5,-680.0
2026-03-23,S,adr.20,eod,18.0,-905.0
2026-03-23,S,adr.20,t2x,18.0,-905.0
2026-03-23,S,adr.20,t3x,18.0,-905.0
2026-03-23,S,adr.30,eod,26.75,-1342.5
2026-03-23,S,adr.30,t2x,26.75,-1342.5
2026-03-23,S,adr.30,t3x,26.75,-1342.5
2026-03-23,S,fx4p,eod,4.0,-205.0
2026-03-23,S,fx4p,t2x,4.0,-205.0
2026-03-23,S,fx4p,t3x,4.0,-205.0
2026-03-26,S,abr1.0,eod,6.25,-317.5
2026-03-26,S,abr1.0,t2x,6.25,-317.5
2026-03-26,S,abr1.0,t3x,6.25,-317.5
2026-03-26,S,abr1.5,eod,9.5,-480.0
2026-03-26,S,abr1.5,t2x,9.5,-480.0
2026-03-26,S,abr1.5,t3x,9.5,-480.0
2026-03-26,S,abr2.0,eod,12.5,-630.0
2026-03-26,S,abr2.0,t2x,12.5,-630.0
2026-03-26,S,abr2.0,t3x,12.5,-630.0
2026-03-26,S,abr3.0,eod,19.0,-955.0
2026-03-26,S,abr3.0,t2x,19.0,-955.0
2026-03-26,S,abr3.0,t3x,19.0,-955.0
2026-03-26,S,abr4.0,eod,25.25,-1267.5
2026-03-26,S,abr4.0,t2x,25.25,-1267.5
2026-03-26,S,abr4.0,t3x,25.25,-1267.5
2026-03-26,S,adr.10,eod,8.0,-405.0
2026-03-26,S,adr.10,t2x,8.0,-405.0
2026-03-26,S,adr.10,t3x,8.0,-405.0
2026-03-26,S,adr.15,eod,11.75,-592.5
2026-03-26,S,adr.15,t2x,11.75,-592.5
2026-03-26,S,adr.15,t3x,11.75,-592.5
2026-03-26,S,adr.20,eod,15.75,-792.5
2026-03-26,S,adr.20,t2x,15.75,-792.5
2026-03-26,S,adr.20,t3x,15.75,-792.5
2026-03-26,S,adr.30,eod,23.75,-1192.5
2026-03-26,S,adr.30,t2x,23.75,-1192.5
2026-03-26,S,adr.30,t3x,23.75,-1192.5
2026-03-26,S,fx4p,eod,4.0,-205.0
2026-03-26,S,fx4p,t2x,4.0,-205.0
2026-03-26,S,fx4p,t3x,4.0,-205.0
2026-03-27,S,abr1.0,eod,5.75,-292.5
2026-03-27,S,abr1.0,t2x,5.75,-292.5
2026-03-27,S,abr1.0,t3x,5.75,-292.5
2026-03-27,S,abr1.5,eod,8.5,-430.0
2026-03-27,S,abr1.5,t2x,8.5,-430.0
2026-03-27,S,abr1.5,t3x,8.5,-430.0
2026-03-27,S,abr2.0,eod,11.25,1107.5
2026-03-27,S,abr2.0,t2x,11.25,1120.0
2026-03-27,S,abr2.0,t3x,11.25,-567.5
2026-03-27,S,abr3.0,eod,17.0,1107.5
2026-03-27,S,abr3.0,t2x,17.0,-855.0
2026-03-27,S,abr3.0,t3x,17.0,-855.0
2026-03-27,S,abr4.0,eod,22.75,1107.5
2026-03-27,S,abr4.0,t2x,22.75,-1142.5
2026-03-27,S,abr4.0,t3x,22.75,-1142.5
2026-03-27,S,adr.10,eod,8.25,-417.5
2026-03-27,S,adr.10,t2x,8.25,-417.5
2026-03-27,S,adr.10,t3x,8.25,-417.5
2026-03-27,S,adr.15,eod,12.5,1107.5
2026-03-27,S,adr.15,t2x,12.5,1245.0
2026-03-27,S,adr.15,t3x,12.5,-630.0
2026-03-27,S,adr.20,eod,16.75,1107.5
2026-03-27,S,adr.20,t2x,16.75,-842.5
2026-03-27,S,adr.20,t3x,16.75,-842.5
2026-03-27,S,adr.30,eod,25.0,1107.5
2026-03-27,S,adr.30,t2x,25.0,-1255.0
2026-03-27,S,adr.30,t3x,25.0,-1255.0
2026-03-27,S,fx4p,eod,4.0,-205.0
2026-03-27,S,fx4p,t2x,4.0,-205.0
2026-03-27,S,fx4p,t3x,4.0,-205.0
2026-03-30,S,abr1.0,eod,7.25,1095.0
2026-03-30,S,abr1.0,t2x,7.25,720.0
2026-03-30,S,abr1.0,t3x,7.25,1082.5
2026-03-30,S,abr1.5,eod,10.75,1095.0
2026-03-30,S,abr1.5,t2x,10.75,1070.0
2026-03-30,S,abr1.5,t3x,10.75,1607.5
2026-03-30,S,abr2.0,eod,14.25,1095.0
2026-03-30,S,abr2.0,t2x,14.25,1420.0
2026-03-30,S,abr2.0,t3x,14.25,-717.5
2026-03-30,S,abr3.0,eod,21.5,1095.0
2026-03-30,S,abr3.0,t2x,21.5,-1080.0
2026-03-30,S,abr3.0,t3x,21.5,-1080.0
2026-03-30,S,abr4.0,eod,28.5,1095.0
2026-03-30,S,abr4.0,t2x,28.5,-1430.0
2026-03-30,S,abr4.0,t3x,28.5,-1430.0
2026-03-30,S,adr.10,eod,8.25,1095.0
2026-03-30,S,adr.10,t2x,8.25,820.0
2026-03-30,S,adr.10,t3x,8.25,1232.5
2026-03-30,S,adr.15,eod,12.25,1095.0
2026-03-30,S,adr.15,t2x,12.25,1220.0
2026-03-30,S,adr.15,t3x,12.25,1832.5
2026-03-30,S,adr.20,eod,16.5,1095.0
2026-03-30,S,adr.20,t2x,16.5,1645.0
2026-03-30,S,adr.20,t3x,16.5,-830.0
2026-03-30,S,adr.30,eod,24.75,1095.0
2026-03-30,S,adr.30,t2x,24.75,-1242.5
2026-03-30,S,adr.30,t3x,24.75,-1242.5
2026-03-30,S,fx4p,eod,4.0,-205.0
2026-03-30,S,fx4p,t2x,4.0,-205.0
2026-03-30,S,fx4p,t3x,4.0,-205.0
2026-03-31,S,abr1.0,eod,14.0,-705.0
2026-03-31,S,abr1.0,t2x,14.0,-705.0
2026-03-31,S,abr1.0,t3x,14.0,-705.0
2026-03-31,S,abr1.5,eod,21.0,-1055.0
2026-03-31,S,abr1.5,t2x,21.0,-1055.0
2026-03-31,S,abr1.5,t3x,21.0,-1055.0
2026-03-31,S,abr2.0,eod,27.75,-1392.5
2026-03-31,S,abr2.0,t2x,27.75,-1392.5
2026-03-31,S,abr2.0,t3x,27.75,-1392.5
2026-03-31,S,abr3.0,eod,41.75,-2092.5
2026-03-31,S,abr3.0,t2x,41.75,-2092.5
2026-03-31,S,abr3.0,t3x,41.75,-2092.5
2026-03-31,S,abr4.0,eod,55.75,-2792.5
2026-03-31,S,abr4.0,t2x,55.75,-2792.5
2026-03-31,S,abr4.0,t3x,55.75,-2792.5
2026-03-31,S,adr.10,eod,8.75,-442.5
2026-03-31,S,adr.10,t2x,8.75,-442.5
2026-03-31,S,adr.10,t3x,8.75,-442.5
2026-03-31,S,adr.15,eod,13.25,-667.5
2026-03-31,S,adr.15,t2x,13.25,-667.5
2026-03-31,S,adr.15,t3x,13.25,-667.5
2026-03-31,S,adr.20,eod,17.75,-892.5
2026-03-31,S,adr.20,t2x,17.75,-892.5
2026-03-31,S,adr.20,t3x,17.75,-892.5
2026-03-31,S,adr.30,eod,26.5,-1330.0
2026-03-31,S,adr.30,t2x,26.5,-1330.0
2026-03-31,S,adr.30,t3x,26.5,-1330.0
