date,net,range_adr,eff,rls,close_loc,legs,type,ret,next_type,next_ret
2020-01-08,21.25,1.4249649368863955,0.6693,0.9055,0.7638,13,Trend-Up,21.25,Channel,4.75
2020-01-09,4.75,0.5148005148005148,0.38,0.46,0.92,12,Channel,4.75,Trend-Down,-17.25
2020-01-10,-17.25,0.9620915032679739,0.75,0.0761,0.1739,8,Trend-Down,-17.25,Trend-Up,16.75
2020-01-13,16.75,0.9336870026525199,0.7614,0.7727,0.9886,8,Trend-Up,16.75,Range,3.75
2020-01-14,3.75,0.7543160690571049,0.2113,0.6338,0.5775,22,Range,3.75,Trend-Up,11.5
2020-01-15,11.5,0.781292984869326,0.6479,0.9437,0.7042,14,Trend-Up,11.5,Trend-Up,11.25
2020-01-16,11.25,0.7011494252873564,0.7377,0.8361,0.9016,7,Trend-Up,11.25,Range,-1.0
2020-01-17,-1.0,0.5882352941176471,0.0889,0.4444,0.4667,17,Range,-1.0,Trend-Up,4.25
2020-01-20,4.25,0.2909090909090909,0.7727,0.8636,0.9091,1,Trend-Up,4.25,Range,3.0
2020-01-21,3.0,0.88,0.2182,0.9636,0.2545,19,Range,3.0,Trend-Down,-10.5
2020-01-22,-10.5,1.1405940594059405,0.5833,0.3889,0.0278,13,Trend-Down,-10.5,Channel,12.5
2020-01-23,12.5,1.6989690721649484,0.4854,0.5243,0.9612,28,Channel,12.5,Trend-Down,-38.25
2020-01-24,-38.25,3.328,0.7356,0.0192,0.2452,27,Trend-Down,-38.25,Range,2.5
2020-01-27,2.5,1.2433281004709575,0.101,0.8485,0.2525,38,Range,2.5,Trend-Up,20.25
2020-01-28,20.25,1.6,0.609,0.8421,0.7669,16,Trend-Up,20.25,Trend-Down,-19.0
2020-01-29,-19.0,1.0094979647218454,0.8172,0.1075,0.0753,16,Trend-Down,-19.0,Trend-Up,41.5
2020-01-30,41.5,2.078980891719745,0.8137,0.8431,0.9706,20,Trend-Up,41.5,Trend-Down,-47.5
2020-01-31,-47.5,2.142709410548087,0.7336,0.0309,0.2355,26,Trend-Down,-47.5,Range,6.5
2020-02-03,6.5,0.8061485909479078,0.2203,0.9492,0.2712,12,Range,6.5,Trend-Up,13.0
2020-02-04,13.0,0.6047658175842235,0.5652,0.8152,0.75,8,Trend-Up,13.0,Range,6.75
2020-02-05,6.75,0.6434494195688225,0.2784,0.3299,0.9485,10,Range,6.75,Range,1.25
2020-02-06,1.25,0.4018264840182648,0.0909,0.1818,0.9091,12,Range,1.25,Channel,-7.0
2020-02-07,-7.0,0.6241674595623216,0.3415,0.4024,0.2561,14,Channel,-7.0,Trend-Up,36.5
2020-02-10,36.5,1.192,0.9799,0.9933,0.9866,5,Trend-Up,36.5,Channel,-8.5
2020-02-11,-8.5,0.6893939393939394,0.3736,0.3626,0.2637,9,Channel,-8.5,Trend-Up,8.0
2020-02-12,8.0,0.41569459172852596,0.6531,0.6735,0.9796,9,Trend-Up,8.0,Trend-Up,15.5
2020-02-13,15.5,1.1241473396998636,0.6019,0.8738,0.7282,18,Trend-Up,15.5,Range,3.25
2020-02-14,3.25,0.724233983286908,0.2,0.2154,0.9846,10,Range,3.25,Channel,1.75
2020-02-17,1.75,0.1736613603473227,0.4667,0.9333,0.5333,1,Channel,1.75,Range,1.5
2020-02-18,1.5,1.0377668308702792,0.0759,0.3291,0.7468,20,Range,1.5,Channel,5.75
2020-02-19,5.75,0.8088467614533965,0.3594,0.8125,0.5469,13,Channel,5.75,Range,-10.75
2020-02-20,-10.75,2.5886178861788616,0.2161,0.1809,0.603,33,Range,-10.75,Channel,-17.25
2020-02-21,-17.25,1.5639097744360901,0.5308,0.1,0.3692,32,Channel,-17.25,Range,-5.75
2020-02-24,-5.75,2.102272727272727,0.1243,0.5892,0.2865,27,Range,-5.75,Trend-Down,-107.0
2020-02-25,-107.0,4.9523809523809526,0.8231,0.0519,0.125,34,Trend-Down,-107.0,Channel,-32.75
2020-02-26,-32.75,1.909307875894988,0.4367,0.53,0.0333,33,Channel,-32.75,Trend-Down,-98.25
2020-02-27,-98.25,3.0884718498659516,0.6823,0.2917,0.026,27,Trend-Down,-98.25,Trend-Up,83.5
2020-03-02,83.5,2.111159737417943,0.5539,0.7479,0.806,19,Trend-Up,83.5,Trend-Down,-96.5
2020-03-03,-96.5,1.858356940509915,0.5884,0.2652,0.1463,37,Trend-Down,-96.5,Trend-Up,55.0
2020-03-04,55.0,0.9631209996952149,0.557,0.7165,0.8405,7,Trend-Up,55.0,Channel,-30.25
2020-03-05,-30.25,0.7738296672306825,0.3528,0.4111,0.2362,13,Channel,-30.25,Channel,35.5
2020-03-06,35.5,0.7451403887688985,0.4116,0.6493,0.7623,14,Channel,35.5,Range,-13.25
2020-03-09,-13.25,1.103995466137716,0.1088,0.614,0.2772,28,Range,-13.25,Range,23.25
2020-03-10,23.25,1.3455328310010763,0.1488,0.2848,0.864,19,Range,23.25,Trend-Down,-61.5
2020-03-11,-61.5,0.949800796812749,0.5503,0.1096,0.34,18,Trend-Down,-61.5,Channel,-92.25
2020-03-12,-92.25,1.7287874903870801,0.4377,0.4543,0.1079,32,Channel,-92.25,Channel,74.75
2020-03-13,74.75,1.6923448442405216,0.3413,0.3893,0.9521,26,Channel,74.75,Channel,-98.0
2020-03-16,-98.0,1.484063288236643,0.4845,0.2423,0.2732,26,Channel,-98.0,Range,52.5
2020-03-17,52.5,1.2783246073298429,0.2752,0.5872,0.6881,29,Range,52.5,Range,47.0
2020-03-18,47.0,1.1087584215591915,0.2611,0.4944,0.7667,16,Range,47.0,Range,12.0
2020-03-19,12.0,0.8675044883303411,0.0795,0.5464,0.5331,15,Range,12.0,Trend-Down,-132.5
2020-03-20,-132.5,0.9143660981185159,0.8154,0.1338,0.0508,9,Trend-Down,-132.5,Channel,-56.0
2020-03-23,-56.0,0.623249299719888,0.5034,0.1011,0.3955,23,Channel,-56.0,Trend-Up,88.25
2020-03-24,88.25,0.5982486865148862,0.8267,0.8806,0.9461,6,Trend-Up,88.25,Range,21.5
2020-03-25,21.5,1.010955799017756,0.1286,0.6981,0.4305,12,Range,21.5,Trend-Up,115.75
2020-03-26,115.75,0.8712404167485748,0.8357,0.9585,0.8773,10,Trend-Up,115.75,Range,-3.75
2020-03-27,-3.75,0.6605960264900662,0.0376,0.7719,0.1905,9,Range,-3.75,Trend-Up,59.5
2020-03-30,59.5,0.6410026857654432,0.6648,0.7709,0.8939,6,Trend-Up,59.5,Trend-Down,-42.25
2020-03-31,-42.25,0.553336580613736,0.5951,0.3803,0.0246,9,Trend-Down,-42.25,Channel,-27.5
2020-04-01,-27.5,0.6381405176967776,0.3642,0.4536,0.1821,7,Channel,-27.5,Trend-Up,69.0
2020-04-02,69.0,0.779522978475858,0.8239,0.9224,0.9015,13,Trend-Up,69.0,Range,-22.0
2020-04-03,-22.0,0.7740384615384616,0.2733,0.323,0.4037,15,Range,-22.0,Trend-Up,69.75
2020-04-06,69.75,1.0375426621160408,0.6675,0.8923,0.7751,7,Trend-Up,69.75,Trend-Down,-95.75
2020-04-07,-95.75,1.240915208613728,0.8308,0.0889,0.0803,17,Trend-Down,-95.75,Trend-Up,57.0
2020-04-08,57.0,1.1003820771101076,0.5758,0.7551,0.8207,11,Trend-Up,57.0,Range,6.75
2020-04-09,6.75,0.6369958275382476,0.1179,0.6332,0.4847,10,Range,6.75,Range,-9.0
2020-04-13,-9.0,0.7076811066618129,0.1481,0.0494,0.8025,10,Range,-9.0,Trend-Up,35.5
2020-04-14,35.5,0.5883222468588323,0.7136,0.7739,0.9397,6,Trend-Up,35.5,Range,1.5
2020-04-15,1.5,0.5101805608912793,0.0361,0.4819,0.5542,12,Range,1.5,Range,-1.75
2020-04-16,-1.75,0.5653245686113394,0.0407,0.2093,0.75,10,Range,-1.75,Channel,18.75
2020-04-17,18.75,0.7250437828371279,0.3623,0.4348,0.9275,10,Channel,18.75,Range,-16.25
2020-04-20,-16.25,0.8721659430776653,0.2876,0.6726,0.0398,13,Range,-16.25,Channel,-31.75
2020-04-21,-31.75,1.0489662676822633,0.527,0.2199,0.2531,20,Channel,-31.75,Range,6.75
2020-04-22,6.75,0.7938205585264408,0.1617,0.6527,0.509,11,Range,6.75,Channel,-20.5
2020-04-23,-20.5,1.1400370141887723,0.355,0.6017,0.0433,20,Channel,-20.5,Channel,24.0
2020-04-24,24.0,1.0490988191423245,0.455,0.5687,0.8863,13,Channel,24.0,Channel,19.5
2020-04-27,19.5,0.7402837754472548,0.52,0.86,0.66,12,Channel,19.5,Trend-Down,-41.5
2020-04-28,-41.5,1.2012461059190032,0.6888,0.0622,0.249,16,Trend-Down,-41.5,Trend-Up,27.0
2020-04-29,27.0,0.8602150537634409,0.6,0.7556,0.8444,10,Trend-Up,27.0,Channel,-17.0
2020-04-30,-17.0,0.7140255009107468,0.4626,0.1429,0.3946,24,Channel,-17.0,Trend-Down,-29.25
2020-05-01,-29.25,0.9387755102040817,0.6359,0.163,0.2011,18,Trend-Down,-29.25,Channel,21.0
2020-05-04,21.0,1.00066181336863,0.4444,0.6667,0.7778,15,Channel,21.0,Range,-5.0
2020-05-05,-5.0,0.741030658838878,0.1408,0.7465,0.1127,10,Range,-5.0,Trend-Down,-44.0
2020-05-06,-44.0,1.1024930747922437,0.8844,0.0854,0.0302,15,Trend-Down,-44.0,Range,5.75
2020-05-07,5.75,0.6089385474860335,0.211,0.7523,0.4587,14,Range,5.75,Trend-Up,20.25
2020-05-08,20.25,0.7821710999281093,0.5956,0.6397,0.9559,8,Trend-Up,20.25,Trend-Up,23.25
2020-05-11,23.25,1.0326594090202177,0.5602,0.8855,0.6747,14,Trend-Up,23.25,Trend-Down,-82.25
2020-05-12,-82.25,2.2138364779874213,0.9347,0.0483,0.017,21,Trend-Down,-82.25,Channel,-44.75
2020-05-13,-44.75,1.792823290453622,0.5408,0.139,0.3202,21,Channel,-44.75,Trend-Up,60.5
2020-05-14,60.5,1.8423645320197044,0.6471,0.7219,0.9251,27,Trend-Up,60.5,Channel,26.0
2020-05-15,26.0,0.8844665561083471,0.52,0.78,0.74,23,Channel,26.0,Channel,20.25
2020-05-18,20.25,0.7070166041778254,0.4909,0.9152,0.5758,7,Channel,20.25,Channel,-21.75
2020-05-19,-21.75,0.7506819421713039,0.5058,0.436,0.0581,9,Channel,-21.75,Trend-Up,13.5
2020-05-20,13.5,0.39662447257383965,0.5745,0.9043,0.6702,11,Trend-Up,13.5,Trend-Down,-27.5
2020-05-21,-27.5,0.6903991370010788,0.6875,0.2188,0.0938,14,Trend-Down,-27.5,Channel,11.25
2020-05-22,11.25,0.4458874458874459,0.4369,0.4757,0.9612,8,Channel,11.25,Channel,3.75
2020-05-25,3.75,0.14509068167604752,0.5172,0.5862,0.931,0,Channel,3.75,Trend-Down,-21.75
2020-05-26,-21.75,0.8758673862760216,0.6127,0.0775,0.3099,12,Trend-Down,-21.75,Range,18.25
2020-05-27,18.25,2.140845070422535,0.2561,0.2702,0.986,18,Range,18.25,Range,-5.5
2020-05-28,-5.5,1.28,0.1196,0.4783,0.4022,24,Range,-5.5,Channel,33.0
2020-05-29,33.0,1.7245508982035929,0.5238,0.5357,0.9881,30,Channel,33.0,Trend-Up,21.0
2020-06-01,21.0,0.8198558847077662,0.6562,0.8203,0.8359,14,Trend-Up,21.0,Channel,14.25
2020-06-02,14.25,0.7607170693686672,0.4672,0.5246,0.9426,12,Channel,14.25,Trend-Up,18.75
2020-06-03,18.75,0.8610441767068273,0.5597,0.9179,0.6418,7,Trend-Up,18.75,Range,2.75
2020-06-04,2.75,0.9843260188087775,0.0701,0.4841,0.586,12,Range,2.75,Channel,17.5
2020-06-05,17.5,0.9572649572649573,0.4167,0.9762,0.4405,16,Channel,17.5,Trend-Up,27.0
2020-06-08,27.0,0.8447552447552448,0.7152,0.8344,0.8808,6,Trend-Up,27.0,Range,5.25
2020-06-09,5.25,0.7469135802469136,0.1736,0.686,0.4876,13,Range,5.25,Trend-Down,-26.5
2020-06-10,-26.5,1.0770478507704786,0.6386,0.2289,0.1325,32,Trend-Down,-26.5,Trend-Down,-100.0
2020-06-11,-100.0,3.4036617262423716,0.8197,0.0533,0.127,38,Trend-Down,-100.0,Channel,-43.75
2020-06-12,-43.75,2.245520902455209,0.4137,0.078,0.5083,33,Channel,-43.75,Trend-Up,97.0
2020-06-15,97.0,2.0486725663716814,0.838,0.8855,0.9525,22,Trend-Up,97.0,Channel,-24.5
2020-06-16,-24.5,1.1941974730931213,0.3072,0.0219,0.6708,20,Channel,-24.5,Trend-Down,-20.5
2020-06-17,-20.5,0.49760765550239233,0.5734,0.0839,0.3427,10,Trend-Down,-20.5,Channel,12.75
2020-06-18,12.75,0.3975373790677221,0.4513,0.8142,0.6372,12,Channel,12.75,Trend-Down,-80.75
2020-06-19,-80.75,1.2379248658318425,0.9335,0.0318,0.0347,9,Trend-Down,-80.75,Trend-Up,33.75
2020-06-22,33.75,0.617635107679805,0.7105,0.7316,0.9789,6,Trend-Up,33.75,Trend-Down,-16.75
2020-06-23,-16.75,0.37987927565392354,0.5678,0.3644,0.0678,5,Trend-Down,-16.75,Trend-Down,-47.0
2020-06-24,-47.0,1.2822695035460994,0.5546,0.0826,0.3628,16,Trend-Down,-47.0,Channel,36.0
2020-06-25,36.0,1.071393402264894,0.5294,0.6691,0.8603,13,Channel,36.0,Trend-Down,-52.75
2020-06-26,-52.75,1.2304347826086957,0.7456,0.0318,0.2226,21,Trend-Down,-52.75,Trend-Up,34.0
2020-06-29,34.0,1.0687361419068737,0.5643,0.5892,0.9751,8,Trend-Up,34.0,Range,8.0
2020-07-01,8.0,0.49032258064516127,0.2807,0.8158,0.4649,13,Range,8.0,Channel,-13.25
2020-07-02,-13.25,0.8304668304668305,0.3136,0.3432,0.3432,12,Channel,-13.25,Range,-3.25
2020-07-03,-3.25,0.3086496577473553,0.2097,0.1613,0.629,2,Range,-3.25,Channel,7.75
2020-07-06,7.75,0.402321083172147,0.3974,0.5641,0.8333,8,Channel,7.75,Channel,-17.0
2020-07-07,-17.0,1.035658914728682,0.4072,0.509,0.0838,12,Channel,-17.0,Channel,18.5
2020-07-08,18.5,1.0261603375527426,0.4868,0.5,0.9868,19,Channel,18.5,Channel,-26.5
2020-07-09,-26.5,1.9658444022770398,0.4093,0.0425,0.5483,19,Channel,-26.5,Trend-Up,37.5
2020-07-10,37.5,1.5820895522388059,0.7075,0.717,0.9906,16,Trend-Up,37.5,Trend-Down,-50.0
2020-07-13,-50.0,2.262159934047815,0.5831,0.3003,0.1166,22,Trend-Down,-50.0,Trend-Up,51.5
2020-07-14,51.5,1.625520110957004,0.7031,0.8259,0.8771,21,Trend-Up,51.5,Range,-3.0
2020-07-15,-3.0,0.7713920817369093,0.0795,0.1788,0.7417,21,Range,-3.0,Range,-2.0
2020-07-16,-2.0,0.4205438066465257,0.092,0.6782,0.2299,11,Range,-2.0,Range,-5.0
2020-07-17,-5.0,0.5528846153846154,0.1739,0.2609,0.5652,5,Range,-5.0,Trend-Up,32.5
2020-07-20,32.5,0.8982630272952854,0.7182,0.8122,0.9061,5,Trend-Up,32.5,Channel,-11.75
2020-07-21,-11.75,0.5752589884216941,0.3983,0.1695,0.4322,11,Channel,-11.75,Trend-Up,20.5
2020-07-22,20.5,0.5813333333333334,0.7523,0.9541,0.7982,8,Trend-Up,20.5,Trend-Down,-37.75
2020-07-23,-37.75,1.317108088761632,0.6565,0.1304,0.213,19,Trend-Down,-37.75,Range,-5.75
2020-07-24,-5.75,0.6915887850467289,0.2072,0.3694,0.4234,19,Range,-5.75,Trend-Up,16.5
2020-07-27,16.5,0.7695099818511797,0.6226,0.6698,0.9528,6,Trend-Up,16.5,Channel,-11.25
2020-07-28,-11.25,0.8552507095553453,0.3982,0.4425,0.1593,16,Channel,-11.25,Trend-Up,31.75
2020-07-29,31.75,1.0932594644506002,0.8581,0.9865,0.8716,11,Trend-Up,31.75,Channel,30.5
2020-07-30,30.5,1.6487455197132617,0.5304,0.5957,0.9348,20,Channel,30.5,Range,5.75
2020-07-31,5.75,1.4969957081545064,0.1055,0.1651,0.9404,23,Range,5.75,Range,5.25
2020-08-03,5.25,0.4806324110671937,0.2763,0.6579,0.6184,10,Range,5.25,Trend-Up,21.25
2020-08-04,21.25,0.5909090909090909,0.9341,0.989,0.9451,8,Trend-Up,21.25,Range,1.0
2020-08-05,1.0,0.3513266239707228,0.0833,0.75,0.3333,10,Range,1.0,Trend-Up,30.75
2020-08-06,30.75,1.087378640776699,0.8786,0.9071,0.9714,8,Trend-Up,30.75,Channel,13.25
2020-08-07,13.25,0.7368421052631579,0.5408,0.602,0.9388,26,Channel,13.25,Range,2.5
2020-08-10,2.5,0.8617731172545281,0.0885,0.2566,0.8319,14,Range,2.5,Trend-Down,-38.75
2020-08-11,-38.75,1.7435897435897436,0.7014,0.1176,0.181,18,Trend-Down,-38.75,Trend-Up,16.25
2020-08-12,16.25,0.9233830845771144,0.5603,0.9914,0.569,16,Trend-Up,16.25,Range,1.75
2020-08-13,1.75,0.8682170542635659,0.0714,0.6837,0.3878,20,Range,1.75,Range,-1.5
2020-08-14,-1.5,0.6054054054054054,0.0857,0.5714,0.3429,19,Range,-1.5,Range,1.25
2020-08-17,1.25,0.30973451327433627,0.1429,0.4571,0.6857,10,Range,1.25,Range,3.5
2020-08-18,3.5,0.9158249158249159,0.1373,0.3137,0.8235,12,Range,3.5,Trend-Down,-17.5
2020-08-19,-17.5,1.134818288393904,0.5785,0.1901,0.2314,15,Trend-Down,-17.5,Trend-Up,28.25
2020-08-20,28.25,1.3059360730593608,0.7902,0.958,0.8322,13,Trend-Up,28.25,Trend-Up,14.0
2020-08-21,14.0,0.7593818984547461,0.6512,0.8256,0.8256,14,Trend-Up,14.0,Channel,6.5
2020-08-24,6.5,0.8300907911802854,0.325,0.45,0.875,18,Channel,6.5,Channel,8.0
2020-08-25,8.0,0.9469387755102041,0.3678,0.4023,0.9655,18,Channel,8.0,Trend-Up,33.5
2020-08-26,33.5,1.7679558011049723,0.8375,0.8562,0.9812,16,Trend-Up,33.5,Range,0.5
2020-08-27,0.5,1.316953316953317,0.0149,0.4104,0.6045,24,Range,0.5,Channel,10.0
2020-08-28,10.0,0.9112814895947426,0.3846,0.5,0.8846,18,Channel,10.0,Range,-5.25
2020-08-31,-5.25,0.8043715846994536,0.2283,0.4457,0.3261,18,Range,-5.25,Trend-Up,25.25
2020-09-01,25.25,1.2911963882618511,0.7063,0.7273,0.979,16,Trend-Up,25.25,Trend-Up,33.0
2020-09-02,33.0,1.9232505643340858,0.6197,0.7653,0.8545,19,Trend-Up,33.0,Trend-Down,-98.5
2020-09-03,-98.5,4.390918065153011,0.7086,0.0396,0.2518,34,Trend-Down,-98.5,Channel,-42.0
2020-09-04,-42.0,2.783075889858966,0.3243,0.1313,0.5444,31,Channel,-42.0,Trend-Up,13.5
2020-09-07,13.5,0.3416666666666667,0.6585,0.9268,0.7317,1,Trend-Up,13.5,Trend-Down,-29.5
2020-09-08,-29.5,0.9033659066232356,0.5673,0.2644,0.1683,25,Trend-Down,-29.5,Channel,26.0
2020-09-09,26.0,0.9853862212943633,0.4407,0.8305,0.6102,12,Channel,26.0,Trend-Down,-76.75
2020-09-10,-76.75,1.515625,0.7912,0.0722,0.1366,23,Trend-Down,-76.75,Channel,-22.0
2020-09-11,-22.0,0.8156996587030717,0.3682,0.1925,0.4393,17,Channel,-22.0,Range,8.5
2020-09-14,8.5,0.4491803278688525,0.2482,0.8467,0.4015,6,Range,8.5,Range,-5.0
2020-09-15,-5.0,0.4128595600676819,0.1639,0.2951,0.541,4,Range,-5.0,Trend-Down,-25.25
2020-09-16,-25.25,0.7585492227979275,0.5519,0.3333,0.1148,15,Trend-Down,-25.25,Trend-Up,27.5
2020-09-17,27.5,0.9529780564263323,0.5789,0.8789,0.7,20,Trend-Up,27.5,Channel,-37.75
2020-09-18,-37.75,1.4374633000587198,0.4935,0.0294,0.4771,16,Channel,-37.75,Range,16.75
2020-09-21,16.75,1.0438645197112715,0.2851,0.3149,0.9702,22,Range,16.75,Range,13.25
2020-09-22,13.25,0.9022222222222223,0.2611,0.4631,0.798,11,Range,13.25,Trend-Down,-77.5
2020-09-23,-77.5,1.8130030959752321,0.847,0.0355,0.1175,19,Trend-Down,-77.5,Channel,25.75
2020-09-24,25.75,1.2904707233065442,0.3665,0.7972,0.5694,20,Channel,25.75,Trend-Up,61.75
2020-09-25,61.75,1.3616118769883352,0.7695,0.8785,0.891,16,Trend-Up,61.75,Channel,13.5
2020-09-28,13.5,0.445083932853717,0.4655,0.6121,0.8534,8,Channel,13.5,Range,-6.75
2020-09-29,-6.75,0.5034687809712587,0.2126,0.2362,0.5512,7,Range,-6.75,Range,7.25
2020-09-30,7.25,0.8961636828644501,0.1324,0.9543,0.1781,16,Range,7.25,Range,-9.75
2020-10-01,-9.75,0.6423982869379015,0.26,0.2733,0.4667,15,Range,-9.75,Channel,22.75
2020-10-02,22.75,0.8614694335389792,0.474,0.8906,0.5833,21,Channel,22.75,Trend-Up,32.5
2020-10-05,32.5,0.7133182844243793,0.8228,1.0,0.8228,3,Trend-Up,32.5,Trend-Down,-47.0
2020-10-06,-47.0,1.5959079283887467,0.6026,0.2885,0.109,18,Trend-Down,-47.0,Trend-Up,25.75
2020-10-07,25.75,0.7172413793103448,0.7203,0.993,0.7273,8,Trend-Up,25.75,Channel,9.0
2020-10-08,9.0,0.4516584333098095,0.45,0.5125,0.9375,12,Channel,9.0,Trend-Up,17.25
2020-10-09,17.25,0.5677045619116582,0.7041,0.7245,0.9796,6,Trend-Up,17.25,Trend-Up,37.5
2020-10-12,37.5,1.1775147928994083,0.7538,0.8894,0.8643,11,Trend-Up,37.5,Channel,-18.25
2020-10-13,-18.25,0.7987987987987988,0.5489,0.0376,0.4135,19,Channel,-18.25,Trend-Down,-27.75
2020-10-14,-27.75,1.1741444866920152,0.5751,0.2539,0.171,20,Trend-Down,-27.75,Trend-Up,38.5
2020-10-15,38.5,1.203647416413374,0.7778,0.8889,0.8889,13,Trend-Up,38.5,Trend-Down,-27.75
2020-10-16,-27.75,1.1150442477876106,0.5873,0.3915,0.0212,13,Trend-Down,-27.75,Trend-Down,-64.0
2020-10-19,-64.0,2.154095701540957,0.7711,0.0783,0.1506,21,Trend-Down,-64.0,Range,-3.75
2020-10-20,-3.75,0.9676511954992968,0.0872,0.8081,0.1047,20,Range,-3.75,Range,-0.25
2020-10-21,-0.25,0.6922060766182299,0.0076,0.7176,0.2748,18,Range,-0.25,Channel,18.25
2020-10-22,18.25,0.9566903684550744,0.3946,0.4973,0.8973,19,Channel,18.25,Channel,-8.75
2020-10-23,-8.75,0.6053489889106327,0.3017,0.0172,0.681,13,Channel,-8.75,Channel,-26.25
2020-10-26,-26.25,1.562005277044855,0.3547,0.1115,0.5338,18,Channel,-26.25,Trend-Down,-17.0
2020-10-27,-17.0,0.4990735021618283,0.6733,0.1683,0.1584,15,Trend-Down,-17.0,Trend-Down,-51.5
2020-10-28,-51.5,1.419185282522996,0.763,0.1074,0.1296,26,Trend-Down,-51.5,Range,24.75
2020-10-29,24.75,1.6668746101060512,0.2964,0.7784,0.518,21,Range,24.75,Range,-9.75
2020-10-30,-9.75,1.4205607476635513,0.1368,0.207,0.6561,21,Range,-9.75,Range,-2.75
2020-11-02,-2.75,0.959254947613504,0.0534,0.4175,0.5291,14,Range,-2.75,Range,13.0
2020-11-03,13.0,0.9146681539319577,0.2537,0.8927,0.361,11,Range,13.0,Channel,27.5
2020-11-04,27.5,1.4870380584666298,0.3264,0.8427,0.4837,22,Channel,27.5,Trend-Up,19.75
2020-11-05,19.75,0.5309734513274337,0.5852,0.8963,0.6889,9,Trend-Up,19.75,Range,6.75
2020-11-06,6.75,0.6705819540843566,0.172,0.4204,0.7516,14,Range,6.75,Trend-Down,-89.25
2020-11-09,-89.25,1.7252462415759462,0.8582,0.0457,0.0962,27,Trend-Down,-89.25,Range,11.0
2020-11-10,11.0,0.7093975903614458,0.2391,0.375,0.8641,18,Range,11.0,Channel,8.5
2020-11-11,8.5,0.4238961038961039,0.3333,0.4706,0.8627,6,Channel,8.5,Channel,-18.25
2020-11-12,-18.25,0.9598163030998852,0.3493,0.1579,0.4928,19,Channel,-18.25,Trend-Up,27.75
2020-11-13,27.75,0.7793696275071633,0.6529,0.8588,0.7941,9,Trend-Up,27.75,Trend-Up,18.25
2020-11-16,18.25,0.6128654970760234,0.5573,0.5649,0.9924,8,Trend-Up,18.25,Range,9.25
2020-11-17,9.25,0.7659574468085106,0.2569,0.5417,0.7153,6,Range,9.25,Trend-Down,-48.0
2020-11-18,-48.0,1.2002643754130866,0.8458,0.1145,0.0396,12,Trend-Down,-48.0,Channel,18.25
2020-11-19,18.25,0.8186986734049273,0.4506,0.642,0.8086,15,Channel,18.25,Trend-Down,-32.0
2020-11-20,-32.0,0.836719337848006,0.9209,0.0576,0.0216,10,Trend-Down,-32.0,Range,3.0
2020-11-23,3.0,0.9781931464174455,0.0764,0.3822,0.6943,18,Range,3.0,Trend-Up,31.0
2020-11-24,31.0,1.087378640776699,0.6813,0.7967,0.8846,10,Trend-Up,31.0,Range,-3.25
2020-11-25,-3.25,0.40853658536585363,0.194,0.0149,0.791,11,Range,-3.25,Trend-Down,-10.75
2020-11-26,-10.75,0.46319272125723737,0.6143,0.1286,0.2571,3,Trend-Down,-10.75,Range,-1.75
2020-11-27,-1.75,0.45993031358885017,0.1061,0.2424,0.6515,4,Range,-1.75,Range,0.25
2020-11-30,0.25,1.2037383177570093,0.0062,0.0994,0.9068,16,Range,0.25,Range,3.25
2020-12-01,3.25,0.8685258964143426,0.1193,0.7798,0.3394,23,Range,3.25,Trend-Up,21.5
2020-12-02,21.5,1.0262881177707677,0.7049,0.7869,0.918,16,Trend-Up,21.5,Range,3.5
2020-12-03,3.5,0.9164882226980728,0.1308,0.5607,0.5701,12,Range,3.5,Trend-Up,18.5
2020-12-04,18.5,1.004524886877828,0.6667,0.982,0.6847,13,Trend-Up,18.5,Range,-0.75
2020-12-07,-0.75,0.7576875768757687,0.039,0.3117,0.6494,18,Range,-0.75,Trend-Up,24.25
2020-12-08,24.25,1.2247873633049817,0.7698,0.9841,0.7857,13,Trend-Up,24.25,Trend-Down,-39.5
2020-12-09,-39.5,1.8566552901023892,0.7745,0.0343,0.1912,30,Trend-Down,-39.5,Range,9.5
2020-12-10,9.5,1.0855457227138643,0.2754,0.7246,0.5507,23,Range,9.5,Channel,12.75
2020-12-11,12.75,1.0704225352112675,0.3835,0.5113,0.8722,22,Channel,12.75,Trend-Down,-35.5
2020-12-14,-35.5,1.6974459724950883,0.6574,0.2361,0.1065,22,Trend-Down,-35.5,Channel,17.75
2020-12-15,17.75,1.0431654676258992,0.4897,0.5862,0.9034,14,Channel,17.75,Range,3.25
2020-12-16,3.25,0.6469565217391304,0.1398,0.5806,0.5591,15,Range,3.25,Range,0.5
2020-12-17,0.5,0.42402826855123676,0.0333,0.3667,0.6667,10,Range,0.5,Range,-4.5
2020-12-18,-4.5,1.1838565022421526,0.1091,0.0606,0.8303,20,Range,-4.5,Channel,28.5
2020-12-21,28.5,1.9202772963604853,0.4116,0.556,0.8556,18,Channel,28.5,Channel,-11.5
2020-12-22,-11.5,0.6063569682151589,0.4946,0.0538,0.4516,12,Channel,-11.5,Channel,-10.25
2020-12-23,-10.25,0.7377326565143824,0.3761,0.4954,0.1284,5,Channel,-10.25,Channel,6.5
2020-12-24,6.5,0.44905008635578586,0.4,0.6,0.8,3,Channel,6.5,Channel,6.75
2020-12-28,6.75,0.5163853028798411,0.4154,0.5846,0.8308,8,Channel,6.75,Trend-Down,-19.75
2020-12-29,-19.75,1.0960086299892124,0.622,0.063,0.315,22,Trend-Down,-19.75,Channel,-6.75
