up,dt_entry,day,R_pts,hwb,entry_tick_low,entry_tick_high,conf400,conf800,outcome,target_first,resolved,mfe_pts,mae_pts,bars_to_out
False,2025-11-18 10:15:00,2025-11-18,97.75,6822.88,-407.0,517.0,True,False,stop,False,True,37.38,14.12,5.0
True,2025-11-18 09:30:00,2025-11-18,35.5,6791.75,-611.0,663.0,True,False,stop,False,True,16.75,11.25,0.0
False,2025-11-18 10:15:00,2025-11-18,44.75,6787.12,-407.0,517.0,True,False,stop,False,True,0.0,38.12,0.0
True,2025-11-18 11:15:00,2025-11-18,65.75,6797.62,-761.0,336.0,True,False,stop,False,True,39.38,12.12,1.0
False,2025-11-18 11:45:00,2025-11-18,45.0,6808.0,-312.0,594.0,True,False,stop,False,True,0.0,42.5,0.0
True,2025-11-18 14:15:00,2025-11-18,72.75,6821.88,-634.0,368.0,True,False,stop,False,True,19.88,14.62,2.0
False,2025-11-19 08:30:00,2025-11-19,62.75,6826.88,-369.0,116.0,False,False,stop,False,True,20.38,12.12,0.0
True,2025-11-19 09:45:00,2025-11-19,84.25,6837.62,-502.0,94.0,True,False,stop,False,True,23.62,13.12,1.0
False,2025-11-19 12:30:00,2025-11-19,87.0,6836.25,-691.0,718.0,True,False,stop,False,True,37.25,14.0,7.0
True,2025-11-19 12:45:00,2025-11-19,46.25,6815.88,-644.0,542.0,True,False,stop,False,True,20.12,15.38,2.0
False,2025-11-19 13:45:00,2025-11-19,40.0,6819.0,-609.0,749.0,True,False,stop,False,True,19.5,7.0,0.0
True,2025-11-20 10:15:00,2025-11-20,163.0,6880.5,-742.0,251.0,True,False,stop,False,True,24.75,34.0,1.0
False,2025-11-24 09:30:00,2025-11-24,203.0,6860.5,-211.0,375.0,False,False,stop,False,True,9.0,25.75,2.0
True,2025-11-20 12:30:00,2025-11-20,65.75,6791.88,-773.0,311.0,True,False,stop,False,True,12.88,25.12,0.0
False,2025-11-20 13:45:00,2025-11-20,81.75,6783.88,-730.0,775.0,True,False,target,True,True,60.62,3.88,4.0
True,2025-11-20 14:00:00,2025-11-20,44.75,6765.38,-589.0,499.0,True,False,stop,False,True,20.62,7.12,1.0
False,2025-11-21 08:30:00,2025-11-21,66.5,6754.5,-359.0,519.0,True,False,stop,False,True,12.25,12.25,0.0
True,2025-11-21 08:45:00,2025-11-21,45.5,6744.0,-278.0,358.0,False,False,stop,False,True,22.75,10.75,0.0
False,2025-11-21 09:45:00,2025-11-21,57.0,6738.25,-584.0,548.0,True,False,stop,False,True,12.75,7.5,0.0
False,2025-11-21 12:30:00,2025-11-21,46.75,6794.38,-123.0,725.0,True,False,stop,False,True,11.88,17.12,0.0
True,2025-11-21 14:15:00,2025-11-21,77.25,6809.62,-704.0,328.0,True,False,stop,False,True,12.38,11.12,0.0
False,2025-11-24 08:30:00,2025-11-24,63.5,6816.5,-337.0,351.0,False,False,stop,False,True,0.0,41.0,0.0
True,2025-11-24 08:45:00,2025-11-24,72.75,6821.12,-367.0,574.0,False,False,target,True,True,65.12,3.62,5.0
False,2025-11-24 09:00:00,2025-11-24,40.0,6837.5,-310.0,631.0,True,False,stop,False,True,0.0,22.25,0.0
True,2025-11-25 08:45:00,2025-11-25,85.0,6860.0,-389.0,370.0,False,False,stop,False,True,30.75,14.75,0.0
False,2025-11-25 09:00:00,2025-11-25,57.25,6873.88,-385.0,564.0,True,False,stop,False,True,14.12,15.88,0.0
False,2025-12-01 08:45:00,2025-12-01,51.0,7009.0,-154.0,417.0,True,False,stop,False,True,24.5,10.5,7.0
True,2025-12-01 13:15:00,2025-12-01,43.0,7005.0,-681.0,86.0,True,False,stop,False,True,11.25,10.5,1.0
False,2025-12-02 08:30:00,2025-12-02,36.5,7008.25,-345.0,656.0,True,False,stop,False,True,0.0,17.25,0.0
True,2025-12-02 10:15:00,2025-12-02,44.25,7012.12,-622.0,256.0,True,False,stop,False,True,2.12,20.12,0.0
False,2025-12-02 11:15:00,2025-12-02,45.5,7011.5,-303.0,636.0,True,False,stop,False,True,4.0,10.5,0.0
True,2025-12-04 09:15:00,2025-12-04,58.75,7018.12,-493.0,357.0,True,False,stop,False,True,23.62,11.12,16.0
False,2025-12-04 13:30:00,2025-12-04,40.5,7027.25,-459.0,535.0,True,False,stop,False,True,13.75,6.25,0.0
True,2025-12-05 10:30:00,2025-12-05,68.75,7041.38,-629.0,76.0,True,False,stop,False,True,19.88,12.62,22.0
False,2025-12-09 10:15:00,2025-12-09,69.75,7040.88,-303.0,377.0,False,False,stop,False,True,39.38,16.62,40.0
True,2025-12-09 12:45:00,2025-12-09,37.5,7024.75,-483.0,433.0,True,False,stop,False,True,8.25,5.0,7.0
False,2025-12-10 09:00:00,2025-12-10,42.0,7022.5,-142.0,318.0,False,False,stop,False,True,19.5,8.25,11.0
True,2025-12-11 08:30:00,2025-12-11,77.25,7040.12,-101.0,391.0,False,False,stop,False,True,5.88,30.12,1.0
False,2025-12-11 09:15:00,2025-12-11,70.0,7043.75,-270.0,331.0,False,False,stop,False,True,10.5,11.75,0.0
True,2025-12-12 09:00:00,2025-12-12,71.25,7044.38,-484.0,168.0,True,False,stop,False,True,15.88,23.62,1.0
False,2025-12-15 08:30:00,2025-12-15,104.25,7027.88,-256.0,702.0,True,False,stop,False,True,7.88,14.88,0.0
True,2025-12-12 13:00:00,2025-12-12,51.75,7001.62,-588.0,274.0,True,False,stop,False,True,9.62,6.38,5.0
False,2025-12-12 15:00:00,2025-12-12,42.5,7006.25,-258.0,159.0,False,False,stop,False,True,5.75,36.5,1.0
True,2025-12-15 08:45:00,2025-12-15,57.75,7013.88,-310.0,284.0,False,False,stop,False,True,8.88,7.38,0.0
False,2025-12-15 10:15:00,2025-12-15,67.5,7009.0,-425.0,477.0,True,False,target,True,True,52.25,4.5,21.0
True,2025-12-15 10:30:00,2025-12-15,38.25,6994.38,-836.0,263.0,True,True,stop,False,True,17.62,8.12,0.0
False,2025-12-16 14:15:00,2025-12-16,85.0,6971.0,-294.0,426.0,True,False,stop,False,True,10.0,13.25,1.0
True,2025-12-17 08:45:00,2025-12-17,55.75,6956.38,-168.0,435.0,False,False,stop,False,True,16.88,25.12,3.0
False,2025-12-18 08:30:00,2025-12-18,97.75,6935.38,-141.0,773.0,True,False,stop,False,True,0.0,25.88,0.0
True,2025-12-18 11:00:00,2025-12-18,96.5,6934.75,-688.0,92.0,True,False,stop,False,True,36.25,12.0,1.0
False,2025-12-18 11:30:00,2025-12-18,60.25,6952.88,-306.0,733.0,True,False,stop,False,True,24.38,8.88,1.0
True,2025-12-18 13:00:00,2025-12-18,49.0,6947.25,-539.0,575.0,True,False,stop,False,True,10.0,7.0,0.0
False,2025-12-18 14:15:00,2025-12-18,44.5,6949.5,-339.0,608.0,True,False,stop,False,True,6.25,9.5,1.0
False,2026-01-05 08:30:00,2026-01-05,103.75,7053.12,-77.0,421.0,True,False,stop,False,True,9.38,13.12,3.0
True,2026-01-02 09:15:00,2026-01-02,49.5,7026.0,-492.0,317.0,True,False,stop,False,True,0.0,29.75,0.0
False,2026-01-02 13:30:00,2026-01-02,73.0,7014.25,-172.0,657.0,True,False,stop,False,True,13.75,42.25,7.0
False,2026-01-09 08:30:00,2026-01-09,66.75,7084.38,-257.0,562.0,True,False,stop,False,True,4.62,13.88,0.0
True,2026-01-12 08:30:00,2026-01-12,77.5,7089.75,-535.0,227.0,True,False,stop,False,True,16.75,10.0,0.0
False,2026-01-12 08:45:00,2026-01-12,48.75,7104.12,-273.0,271.0,False,False,stop,False,True,4.62,9.62,0.0
True,2026-01-13 09:00:00,2026-01-13,56.5,7108.0,-251.0,152.0,False,False,stop,False,True,11.25,13.5,1.0
False,2026-01-15 08:30:00,2026-01-15,102.0,7085.25,-142.0,426.0,True,False,stop,False,True,0.0,35.5,0.0
True,2026-01-16 09:30:00,2026-01-16,94.0,7081.25,-526.0,100.0,True,False,stop,False,True,27.25,81.75,23.0
False,2026-01-16 10:30:00,2026-01-16,56.75,7099.88,-166.0,244.0,False,False,stop,False,True,10.88,8.62,10.0
True,2026-01-16 14:30:00,2026-01-16,37.0,7090.0,-405.0,281.0,True,False,stop,False,True,6.5,5.5,2.0
False,2026-01-21 13:30:00,2026-01-21,131.75,7042.62,-179.0,948.0,True,True,stop,False,True,31.12,32.88,7.0
True,2026-01-20 10:15:00,2026-01-20,39.0,6996.25,-379.0,355.0,False,False,stop,False,True,15.75,5.0,2.0
False,2026-01-21 08:30:00,2026-01-21,82.5,6974.5,-79.0,740.0,True,False,stop,False,True,18.0,19.75,1.0
True,2026-01-21 10:45:00,2026-01-21,86.5,6976.5,-585.0,311.0,True,False,stop,False,True,10.25,27.75,1.0
False,2026-01-21 13:15:00,2026-01-21,71.5,6984.0,-183.0,971.0,True,True,stop,False,True,17.75,34.5,0.0
False,2026-01-22 08:30:00,2026-01-22,42.0,7035.25,-233.0,616.0,True,False,stop,False,True,0.0,40.25,0.0
True,2026-01-22 08:45:00,2026-01-22,61.25,7044.88,-264.0,193.0,False,False,stop,False,True,19.62,8.38,1.0
False,2026-01-22 09:30:00,2026-01-22,39.0,7056.0,-172.0,318.0,False,False,stop,False,True,8.0,6.75,1.0
True,2026-01-22 13:45:00,2026-01-22,43.5,7058.25,-681.0,309.0,True,False,stop,False,True,8.5,9.0,2.0
False,2026-01-23 09:00:00,2026-01-23,44.0,7058.0,-420.0,19.0,False,False,stop,False,True,10.5,5.5,1.0
True,2026-01-28 15:00:00,2026-01-28,106.0,7089.0,-106.0,310.0,False,False,stop,False,True,43.5,38.0,3.0
False,2026-01-29 08:30:00,2026-01-29,53.75,7115.12,-255.0,674.0,True,False,stop,False,True,21.62,17.38,0.0
True,2026-01-29 08:45:00,2026-01-29,44.25,7110.38,-509.0,218.0,True,False,stop,False,True,0.0,33.88,0.0
False,2026-01-29 11:15:00,2026-01-29,123.25,7070.88,-592.0,588.0,True,False,stop,False,True,22.38,19.88,13.0
True,2026-01-30 11:00:00,2026-01-30,100.75,7059.62,-684.0,531.0,True,False,stop,False,True,6.88,13.62,0.0
False,2026-01-30 12:45:00,2026-01-30,80.25,7069.88,-151.0,760.0,True,False,stop,False,True,23.62,10.12,0.0
True,2026-02-03 09:00:00,2026-02-03,98.5,7079.0,-361.0,265.0,False,False,stop,False,True,16.25,13.75,1.0
False,2026-02-04 08:30:00,2026-02-04,131.0,7062.75,-169.0,403.0,True,False,target,True,True,120.25,9.0,27.0
True,2026-02-04 09:00:00,2026-02-04,74.5,7034.5,-227.0,483.0,False,False,stop,False,True,18.5,13.0,0.0
False,2026-02-04 09:15:00,2026-02-04,50.25,7046.62,-229.0,434.0,True,False,stop,False,True,6.62,19.38,0.0
True,2026-02-04 09:30:00,2026-02-04,44.5,7043.75,-470.0,547.0,True,False,stop,False,True,15.5,14.0,0.0
False,2026-02-04 13:30:00,2026-02-04,92.5,7019.75,-102.0,688.0,True,False,stop,False,True,10.5,21.5,1.0
True,2026-02-04 15:00:00,2026-02-04,68.0,7007.5,-74.0,111.0,False,False,stop,False,True,29.0,65.0,1.0
False,2026-02-05 08:45:00,2026-02-05,99.0,6992.0,-213.0,361.0,False,False,target,True,True,76.0,0.25,2.0
True,2026-02-05 09:00:00,2026-02-05,49.75,6967.38,-436.0,339.0,True,False,stop,False,True,2.12,45.12,0.0
False,2026-02-05 10:15:00,2026-02-05,79.75,6952.38,-389.0,498.0,True,False,stop,False,True,39.12,10.12,1.0
True,2026-02-05 12:15:00,2026-02-05,68.75,6946.88,-413.0,198.0,True,False,stop,False,True,12.12,15.38,2.0
False,2026-02-05 13:00:00,2026-02-05,49.75,6956.38,-282.0,593.0,True,False,stop,False,True,21.62,7.38,0.0
True,2026-02-05 13:30:00,2026-02-05,38.5,6950.75,-502.0,316.0,True,False,stop,False,True,7.0,10.5,0.0
False,2026-02-06 08:30:00,2026-02-06,59.0,6940.5,48.0,767.0,True,False,stop,False,True,0.0,68.0,0.0
False,2026-02-09 08:45:00,2026-02-09,41.25,7055.88,-387.0,247.0,False,False,stop,False,True,5.88,12.62,0.0
True,2026-02-10 14:45:00,2026-02-10,82.25,7076.38,-319.0,200.0,False,False,stop,False,True,46.12,17.62,4.0
False,2026-02-11 08:30:00,2026-02-11,49.5,7092.75,-301.0,621.0,True,False,stop,False,True,0.0,29.75,0.0
True,2026-02-11 08:45:00,2026-02-11,54.5,7095.25,-330.0,169.0,False,False,stop,False,True,19.75,7.0,0.0
False,2026-02-11 10:15:00,2026-02-11,80.5,7082.25,-387.0,487.0,True,False,stop,False,True,18.0,21.5,20.0
True,2026-02-12 09:00:00,2026-02-12,61.75,7072.88,-315.0,185.0,False,False,stop,False,True,14.12,20.12,2.0
True,2026-02-12 14:15:00,2026-02-12,38.0,6990.0,-467.0,155.0,True,False,stop,False,True,7.75,10.0,0.0
False,2026-02-13 08:45:00,2026-02-13,89.25,6964.38,-414.0,360.0,False,False,stop,False,True,23.38,10.62,1.0
True,2026-02-13 09:45:00,2026-02-13,72.0,6955.75,-325.0,536.0,False,False,target,True,True,53.0,2.25,7.0
False,2026-02-13 10:00:00,2026-02-13,38.25,6972.62,-282.0,629.0,True,False,stop,False,True,2.12,15.38,0.0
True,2026-02-13 13:30:00,2026-02-13,55.25,6981.12,-709.0,517.0,True,False,stop,False,True,14.12,13.38,1.0
False,2026-02-17 10:00:00,2026-02-17,101.5,6958.0,-89.0,621.0,True,False,stop,False,True,29.0,13.25,0.0
True,2026-02-17 09:30:00,2026-02-17,35.0,6924.75,-557.0,173.0,True,False,stop,False,True,0.0,22.75,0.0
False,2026-02-17 09:45:00,2026-02-17,40.25,6922.12,-488.0,460.0,True,False,stop,False,True,12.62,8.88,0.0
True,2026-02-17 11:45:00,2026-02-17,75.75,6939.88,-798.0,491.0,True,False,target,True,True,59.88,3.62,14.0
False,2026-02-17 12:15:00,2026-02-17,41.5,6957.0,-460.0,774.0,True,False,stop,False,True,13.25,13.75,0.0
True,2026-02-18 13:45:00,2026-02-18,100.5,6986.5,-672.0,268.0,True,False,stop,False,True,30.25,18.5,6.0
False,2026-02-19 09:00:00,2026-02-19,68.75,7002.38,-463.0,235.0,False,False,stop,False,True,44.12,33.62,27.0
True,2026-02-19 09:15:00,2026-02-19,37.5,6986.75,-460.0,220.0,True,False,stop,False,True,10.25,5.0,0.0
False,2026-02-20 08:45:00,2026-02-20,47.25,6981.88,-273.0,318.0,False,False,stop,False,True,6.12,11.12,0.0
True,2026-02-20 09:15:00,2026-02-20,77.75,6997.12,-499.0,584.0,True,False,stop,False,True,25.38,13.88,0.0
False,2026-02-20 09:30:00,2026-02-20,52.75,7009.62,-622.0,399.0,False,False,stop,False,True,13.12,14.12,0.0
True,2026-02-20 10:15:00,2026-02-20,51.0,7008.75,-627.0,350.0,True,False,stop,False,True,15.75,6.5,0.0
False,2026-02-20 11:45:00,2026-02-20,52.25,7008.12,-522.0,709.0,True,False,stop,False,True,9.12,10.88,0.0
True,2026-02-23 08:45:00,2026-02-23,60.5,7012.25,,,False,False,stop,False,True,10.0,8.75,0.0
False,2026-02-24 08:45:00,2026-02-24,98.75,6993.12,-271.0,251.0,False,False,stop,False,True,33.38,12.88,3.0
True,2026-02-24 09:00:00,2026-02-24,51.0,6969.25,-296.0,259.0,False,False,stop,False,True,13.0,9.5,0.0
False,2026-02-24 09:15:00,2026-02-24,35.0,6977.25,-124.0,405.0,True,False,stop,False,True,6.75,27.0,0.0
True,2026-02-26 09:15:00,2026-02-26,117.0,7018.25,-443.0,191.0,True,False,stop,False,True,6.0,32.75,0.0
False,2026-02-26 10:15:00,2026-02-26,95.0,7029.25,-461.0,252.0,False,False,target,True,True,76.75,8.0,20.0
True,2026-02-26 10:45:00,2026-02-26,48.0,7005.75,-507.0,411.0,True,False,stop,False,True,8.0,7.0,0.0
False,2026-02-26 12:30:00,2026-02-26,44.5,7007.5,-58.0,698.0,True,False,stop,False,True,15.0,9.0,0.0
True,2026-02-27 08:30:00,2026-02-27,52.0,7011.25,-523.0,30.0,True,False,stop,False,True,0.0,58.75,0.0
False,2026-02-27 09:45:00,2026-02-27,84.75,6994.88,-358.0,334.0,False,False,stop,False,True,28.88,10.12,20.0
True,2026-03-02 08:30:00,2026-03-02,52.5,6978.75,-758.0,172.0,True,False,stop,False,True,0.0,63.25,0.0
False,2026-03-02 08:45:00,2026-03-02,89.5,6960.25,-204.0,300.0,False,False,stop,False,True,7.75,28.25,1.0
True,2026-03-03 08:30:00,2026-03-03,106.75,6968.88,-943.0,-23.0,True,True,stop,False,True,0.0,103.62,0.0
False,2026-03-03 12:15:00,2026-03-03,192.5,6926.0,-93.0,677.0,True,False,stop,False,True,11.5,27.25,1.0
True,2026-03-05 11:45:00,2026-03-05,139.0,6899.25,-635.0,327.0,True,False,stop,False,True,50.75,66.0,14.0
False,2026-03-04 09:00:00,2026-03-04,40.0,6948.75,-331.0,639.0,True,False,stop,False,True,6.75,22.5,0.0
True,2026-03-05 08:30:00,2026-03-05,76.25,6966.88,-788.0,110.0,True,False,stop,False,True,10.38,15.88,0.0
False,2026-03-05 08:45:00,2026-03-05,54.0,6978.0,-320.0,377.0,False,False,stop,False,True,24.0,10.5,1.0
True,2026-03-05 09:15:00,2026-03-05,37.5,6969.75,-452.0,231.0,True,False,stop,False,True,6.5,34.25,0.0
False,2026-03-05 11:00:00,2026-03-05,66.5,6955.25,-667.0,432.0,True,False,target,True,True,53.75,1.5,2.0
True,2026-03-05 11:15:00,2026-03-05,34.75,6939.38,-605.0,168.0,True,False,stop,False,True,0.0,22.12,0.0
False,2026-03-05 14:00:00,2026-03-05,68.75,6922.38,-490.0,690.0,True,False,stop,False,True,26.62,14.88,1.0
True,2026-03-06 08:30:00,2026-03-06,62.0,6919.0,-805.0,170.0,True,True,stop,False,True,0.0,85.75,0.0
False,2026-03-06 09:30:00,2026-03-06,123.25,6888.38,-342.0,547.0,True,False,target,True,True,123.38,3.12,23.0
True,2026-03-06 09:45:00,2026-03-06,62.25,6857.88,-503.0,686.0,True,False,stop,False,True,32.12,7.88,7.0
False,2026-03-06 10:00:00,2026-03-06,35.0,6871.5,-527.0,491.0,True,False,stop,False,True,1.25,18.25,0.0
True,2026-03-06 11:00:00,2026-03-06,36.0,6872.0,-608.0,600.0,True,False,stop,False,True,16.5,6.0,0.0
False,2026-03-06 12:00:00,2026-03-06,40.0,6870.0,-492.0,853.0,True,True,stop,False,True,10.75,21.5,0.0
True,2026-03-06 12:30:00,2026-03-06,41.5,6870.75,-622.0,533.0,True,False,stop,False,True,19.0,6.75,6.0
False,2026-03-09 10:15:00,2026-03-09,139.5,6821.75,-203.0,559.0,True,False,stop,False,True,9.5,23.5,4.0
False,2026-03-09 13:15:00,2026-03-09,42.25,6830.88,-530.0,712.0,True,False,stop,False,True,8.38,6.88,0.0
True,2026-03-11 10:30:00,2026-03-11,119.75,6869.62,-613.0,285.0,True,False,stop,False,True,25.88,44.38,19.0
False,2026-03-10 09:15:00,2026-03-10,53.5,6902.75,-284.0,625.0,True,False,stop,False,True,26.25,7.0,0.0
True,2026-03-10 13:00:00,2026-03-10,87.0,6919.5,-991.0,502.0,True,True,stop,False,True,31.5,17.5,1.0
False,2026-03-11 09:00:00,2026-03-11,74.0,6926.0,-443.0,731.0,True,False,target,True,True,57.5,3.0,6.0
True,2026-03-11 09:15:00,2026-03-11,40.0,6909.0,-665.0,388.0,True,False,stop,False,True,1.25,29.5,0.0
False,2026-03-11 09:30:00,2026-03-11,49.5,6904.25,-281.0,575.0,True,False,stop,False,True,24.75,7.25,1.0
True,2026-03-11 10:15:00,2026-03-11,35.0,6897.0,-732.0,469.0,True,False,stop,False,True,0.0,23.5,0.0
True,2026-03-12 11:30:00,2026-03-12,44.75,6817.88,-660.0,511.0,True,False,stop,False,True,11.88,7.62,0.0
False,2026-03-13 08:30:00,2026-03-13,57.5,6811.5,-72.0,702.0,True,False,stop,False,True,0.0,33.25,0.0
True,2026-03-13 09:00:00,2026-03-13,65.75,6815.62,-457.0,181.0,True,False,stop,False,True,22.12,13.38,1.0
False,2026-03-16 08:30:00,2026-03-16,110.5,6793.25,5.0,947.0,True,True,stop,False,True,0.0,29.5,0.0
True,2026-03-18 09:15:00,2026-03-18,101.5,6788.75,-449.0,215.0,True,False,stop,False,True,15.5,12.5,13.0
False,2026-03-16 12:00:00,2026-03-16,43.75,6817.62,-587.0,631.0,True,False,stop,False,True,8.38,6.12,1.0
True,2026-03-16 14:15:00,2026-03-16,50.25,6820.88,-582.0,403.0,True,False,stop,False,True,7.38,9.12,0.0
False,2026-03-17 08:30:00,2026-03-17,37.25,6827.38,-30.0,856.0,True,True,stop,False,True,0.0,38.12,0.0
True,2026-03-17 10:30:00,2026-03-17,61.0,6839.25,-601.0,315.0,True,False,stop,False,True,8.0,11.25,0.0
True,2026-03-19 09:15:00,2026-03-19,43.75,6694.88,-553.0,211.0,True,False,stop,False,True,10.62,12.88,0.0
False,2026-03-19 09:30:00,2026-03-19,34.75,6699.38,-532.0,599.0,True,False,stop,False,True,15.38,13.38,0.0
True,2026-03-19 10:15:00,2026-03-19,37.5,6700.75,-567.0,564.0,True,False,stop,False,True,18.25,7.0,0.0
False,2026-03-19 12:45:00,2026-03-19,42.0,6698.5,-357.0,660.0,True,False,stop,False,True,13.25,10.25,1.0
True,2026-03-19 14:30:00,2026-03-19,75.75,6715.38,-870.0,636.0,True,True,stop,False,True,16.38,31.62,3.0
False,2026-03-23 08:30:00,2026-03-23,168.25,6669.12,-156.0,842.0,True,True,stop,False,True,0.0,66.12,0.0
True,2026-03-24 08:30:00,2026-03-24,181.0,6675.5,-895.0,246.0,True,True,stop,False,True,0.0,40.75,0.0
False,2026-03-23 13:00:00,2026-03-23,88.75,6721.62,-838.0,498.0,True,False,stop,False,True,17.88,13.88,2.0
True,2026-03-23 14:45:00,2026-03-23,58.25,6706.38,-619.0,562.0,True,False,stop,False,True,16.12,13.88,0.0
False,2026-03-24 09:45:00,2026-03-24,100.75,6685.12,-795.0,846.0,True,True,stop,False,True,26.62,19.88,2.0
True,2026-03-24 12:00:00,2026-03-24,72.5,6671.0,-1019.0,327.0,True,True,stop,False,True,19.5,9.5,0.0
False,2026-03-24 13:00:00,2026-03-24,47.5,6683.5,-537.0,605.0,True,False,stop,False,True,15.0,19.5,2.0
True,2026-03-24 13:45:00,2026-03-24,43.25,6681.38,-561.0,455.0,True,False,stop,False,True,12.88,9.62,3.0
False,2026-03-25 08:30:00,2026-03-25,41.5,6682.25,-226.0,1065.0,True,True,stop,False,True,0.0,63.75,0.0
True,2026-03-25 08:45:00,2026-03-25,84.5,6703.75,-488.0,233.0,True,False,stop,False,True,24.5,11.25,1.0
False,2026-03-25 09:15:00,2026-03-25,53.5,6719.25,-518.0,556.0,True,False,stop,False,True,11.5,7.5,1.0
True,2026-03-25 10:00:00,2026-03-25,36.25,6710.62,-654.0,298.0,True,False,stop,False,True,16.12,9.88,0.0
False,2026-03-25 10:30:00,2026-03-25,51.0,6703.25,-463.0,708.0,True,False,stop,False,True,6.25,15.5,0.0
True,2026-03-25 13:45:00,2026-03-25,53.0,6704.25,-985.0,419.0,True,True,stop,False,True,5.75,12.0,0.0
True,2026-03-26 09:30:00,2026-03-26,42.25,6662.12,-687.0,446.0,True,False,stop,False,True,21.12,20.12,1.0
True,2026-03-27 10:45:00,2026-03-27,38.5,6532.25,-536.0,397.0,True,False,stop,False,True,12.0,14.0,1.0
False,2026-03-30 08:30:00,2026-03-30,92.0,6505.5,-273.0,933.0,True,True,stop,False,True,9.5,27.0,0.0
True,2026-03-30 08:45:00,2026-03-30,73.0,6496.0,-323.0,303.0,False,False,stop,False,True,7.25,21.0,0.0
False,2026-03-30 09:45:00,2026-03-30,57.5,6503.75,-291.0,745.0,True,False,stop,False,True,28.0,13.25,1.0
True,2026-03-30 10:15:00,2026-03-30,42.0,6496.0,-482.0,433.0,True,False,stop,False,True,4.0,11.75,0.0
False,2026-03-31 08:30:00,2026-03-31,96.25,6468.88,-90.0,959.0,True,True,stop,False,True,0.0,65.38,0.0
False,2026-03-31 10:00:00,2026-03-31,50.25,6533.38,-146.0,852.0,True,True,stop,False,True,18.62,15.88,0.0
False,2026-03-31 12:00:00,2026-03-31,46.0,6601.75,-733.0,519.0,True,False,stop,False,True,11.25,13.5,0.0
True,2026-04-02 08:30:00,2026-04-02,136.25,6646.88,-772.0,87.0,True,False,stop,False,True,0.0,71.38,0.0
False,2026-04-02 09:30:00,2026-04-02,139.5,6645.25,-502.0,888.0,True,True,stop,False,True,18.75,60.5,0.0
True,2026-04-07 10:00:00,2026-04-07,130.25,6640.62,-832.0,387.0,True,True,target,True,True,257.38,6.62,21.0
False,2026-04-02 14:00:00,2026-04-02,58.0,6676.75,-440.0,424.0,True,False,stop,False,True,10.5,9.75,3.0
True,2026-04-06 12:00:00,2026-04-06,74.5,6685.0,-911.0,266.0,True,True,stop,False,True,30.5,12.75,13.0
False,2026-04-06 12:30:00,2026-04-06,42.25,6701.12,-400.0,405.0,True,False,stop,False,True,13.88,10.38,3.0
True,2026-04-07 08:30:00,2026-04-07,35.5,6697.75,-525.0,87.0,True,False,stop,False,True,2.5,25.5,0.0
False,2026-04-07 11:00:00,2026-04-07,72.75,6679.12,-556.0,996.0,True,True,stop,False,True,17.62,15.12,0.0
True,2026-04-07 09:45:00,2026-04-07,35.0,6660.25,-663.0,571.0,True,False,stop,False,True,15.25,11.25,0.0
False,2026-04-07 10:15:00,2026-04-07,43.75,6655.88,-457.0,721.0,True,False,stop,False,True,14.62,6.38,0.0
True,2026-04-07 13:45:00,2026-04-07,73.75,6670.88,-1005.0,356.0,True,True,stop,False,True,8.38,12.62,0.0
False,2026-04-07 14:15:00,2026-04-07,49.75,6682.88,-595.0,1015.0,True,True,stop,False,True,15.62,23.38,0.0
False,2026-04-08 10:45:00,2026-04-08,56.75,6869.62,-150.0,326.0,False,False,stop,False,True,0.88,7.88,0.0
True,2026-04-08 13:30:00,2026-04-08,51.25,6866.88,-597.0,197.0,True,False,stop,False,True,12.88,12.62,1.0
False,2026-04-08 14:30:00,2026-04-08,38.75,6873.12,-299.0,551.0,True,False,stop,False,True,12.88,13.38,1.0
True,2026-04-13 08:30:00,2026-04-13,90.5,6899.0,-614.0,34.0,True,False,stop,False,True,2.25,11.25,0.0
False,2026-04-13 08:45:00,2026-04-13,56.5,6916.0,-233.0,436.0,True,False,stop,False,True,27.0,6.75,1.0
