dte,grid,side,band,meas,n_fit,exact_fit,w25_fit,medae_fit,bias_fit,n_hold,exact_hold,w25_hold,medae_hold,bias_hold,level
le20,m50,none,b10,poi,549,0.24772313296903462,0.24772313296903462,100.0,0.0,632,0.1819620253164557,0.1930379746835443,200.0,0.0,ps
le90,any,none,b05,poi,549,0.24772313296903462,0.24772313296903462,100.0,100.0,632,0.22151898734177214,0.2231012658227848,200.0,200.0,ps
le90,m25,none,b05,poi,549,0.24772313296903462,0.24772313296903462,100.0,100.0,632,0.22151898734177214,0.2231012658227848,200.0,200.0,ps
le90,m50,none,b05,poi,549,0.24772313296903462,0.24772313296903462,100.0,100.0,632,0.22151898734177214,0.2231012658227848,200.0,200.0,ps
ex0,any,le,bNone,pg,549,0.24772313296903462,0.25136612021857924,100.0,100.0,632,0.14082278481012658,0.1518987341772152,200.0,50.0,ps
ex0,any,lt,bNone,pg,549,0.24772313296903462,0.25136612021857924,100.0,100.0,632,0.14082278481012658,0.1518987341772152,200.0,50.0,ps
ex0,m25,le,b05,pgK2,549,0.24772313296903462,0.2495446265938069,100.0,100.0,632,0.16930379746835442,0.185126582278481,200.0,200.0,ps
ex0,m25,lt,b05,pgK2,549,0.24772313296903462,0.2495446265938069,100.0,100.0,632,0.16930379746835442,0.185126582278481,200.0,200.0,ps
all,any,le,b05,pgK2,549,0.24408014571949,0.24772313296903462,100.0,100.0,632,0.16772151898734178,0.18670886075949367,200.0,200.0,ps
all,any,lt,b05,pgK2,549,0.24408014571949,0.24772313296903462,100.0,100.0,632,0.16772151898734178,0.18670886075949367,200.0,200.0,ps
all,m50,le,bNone,pgK2,549,0.24408014571949,0.24408014571949,100.0,100.0,632,0.15348101265822786,0.16139240506329114,200.0,100.0,ps
all,m50,lt,bNone,pgK2,549,0.24408014571949,0.24408014571949,100.0,100.0,632,0.15348101265822786,0.16139240506329114,200.0,100.0,ps
le20,any,none,b10,poi,549,0.24408014571949,0.25136612021857924,100.0,0.0,632,0.18037974683544303,0.189873417721519,200.0,0.0,ps
le30,m100,none,b10,poi,549,0.24408014571949,0.24408014571949,100.0,0.0,632,0.15981012658227847,0.16772151898734178,200.0,75.0,ps
d1_30,m100,none,b10,poi,549,0.24408014571949,0.24408014571949,100.0,0.0,632,0.15981012658227847,0.16772151898734178,200.0,75.0,ps
ex0,any,le,b05,pgK2,549,0.24408014571949,0.24772313296903462,100.0,100.0,632,0.16772151898734178,0.18670886075949367,200.0,200.0,ps
ex0,any,lt,b05,pgK2,549,0.24408014571949,0.24772313296903462,100.0,100.0,632,0.16772151898734178,0.18670886075949367,200.0,200.0,ps
ex0,m50,le,bNone,pgK2,549,0.24408014571949,0.24408014571949,100.0,100.0,632,0.15348101265822786,0.16139240506329114,200.0,100.0,ps
ex0,m50,lt,bNone,pgK2,549,0.24408014571949,0.24408014571949,100.0,100.0,632,0.15348101265822786,0.16139240506329114,200.0,100.0,ps
le90,m100,le,b10,poi,549,0.24225865209471767,0.24225865209471767,100.0,0.0,632,0.27848101265822783,0.2800632911392405,200.0,0.0,ps
le90,m100,lt,b10,poi,549,0.24225865209471767,0.24225865209471767,100.0,0.0,632,0.27848101265822783,0.2800632911392405,200.0,0.0,ps
all,m25,le,bNone,pgK2,549,0.24043715846994534,0.24225865209471767,100.0,100.0,632,0.1518987341772152,0.1629746835443038,200.0,100.0,ps
all,m25,lt,bNone,pgK2,549,0.24043715846994534,0.24225865209471767,100.0,100.0,632,0.1518987341772152,0.1629746835443038,200.0,100.0,ps
le90,any,le,b10,poi,549,0.24043715846994534,0.24043715846994534,100.0,0.0,632,0.2689873417721519,0.27056962025316456,200.0,0.0,ps
le90,any,lt,b10,poi,549,0.24043715846994534,0.24043715846994534,100.0,0.0,632,0.2689873417721519,0.27056962025316456,200.0,0.0,ps
le90,m25,le,b10,poi,549,0.24043715846994534,0.24043715846994534,100.0,0.0,632,0.2689873417721519,0.27056962025316456,200.0,0.0,ps
le90,m25,lt,b10,poi,549,0.24043715846994534,0.24043715846994534,100.0,0.0,632,0.2689873417721519,0.27056962025316456,200.0,0.0,ps
le90,m50,le,b10,poi,549,0.24043715846994534,0.24043715846994534,100.0,0.0,632,0.2689873417721519,0.27056962025316456,200.0,0.0,ps
le90,m50,lt,b10,poi,549,0.24043715846994534,0.24043715846994534,100.0,0.0,632,0.2689873417721519,0.27056962025316456,200.0,0.0,ps
ex0,m25,le,bNone,pgK2,549,0.24043715846994534,0.24225865209471767,100.0,100.0,632,0.1518987341772152,0.1629746835443038,200.0,100.0,ps
ex0,m25,lt,bNone,pgK2,549,0.24043715846994534,0.24225865209471767,100.0,100.0,632,0.1518987341772152,0.1629746835443038,200.0,100.0,ps
all,any,le,bNone,pgK2,549,0.23679417122040072,0.24043715846994534,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,100.0,ps
all,any,lt,bNone,pgK2,549,0.23679417122040072,0.24043715846994534,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,100.0,ps
le30,any,none,b10,poi,549,0.23679417122040072,0.23679417122040072,100.0,0.0,632,0.15348101265822786,0.16139240506329114,200.0,75.0,ps
le30,m25,none,b10,poi,549,0.23679417122040072,0.23679417122040072,100.0,0.0,632,0.15348101265822786,0.16139240506329114,200.0,75.0,ps
le30,m50,none,b10,poi,549,0.23679417122040072,0.23679417122040072,100.0,0.0,632,0.15348101265822786,0.16139240506329114,200.0,75.0,ps
le90,m50,le,b10,pg,549,0.23679417122040072,0.23679417122040072,100.0,100.0,632,0.15348101265822786,0.1661392405063291,200.0,150.0,ps
le90,m50,le,b15,pg,549,0.23679417122040072,0.23679417122040072,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,150.0,ps
le90,m50,le,b20,pg,549,0.23679417122040072,0.23679417122040072,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,150.0,ps
le90,m50,lt,b10,pg,549,0.23679417122040072,0.23679417122040072,100.0,100.0,632,0.15348101265822786,0.1661392405063291,200.0,150.0,ps
le90,m50,lt,b15,pg,549,0.23679417122040072,0.23679417122040072,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,150.0,ps
le90,m50,lt,b20,pg,549,0.23679417122040072,0.23679417122040072,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,150.0,ps
d1_30,any,none,b10,poi,549,0.23679417122040072,0.23679417122040072,100.0,0.0,632,0.15348101265822786,0.16139240506329114,200.0,75.0,ps
d1_30,m25,none,b10,poi,549,0.23679417122040072,0.23679417122040072,100.0,0.0,632,0.15348101265822786,0.16139240506329114,200.0,75.0,ps
d1_30,m50,none,b10,poi,549,0.23679417122040072,0.23679417122040072,100.0,0.0,632,0.15348101265822786,0.16139240506329114,200.0,75.0,ps
ex0,any,le,bNone,pgK2,549,0.23679417122040072,0.24043715846994534,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,100.0,ps
ex0,any,lt,bNone,pgK2,549,0.23679417122040072,0.24043715846994534,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,100.0,ps
le45,m100,none,b10,poi,549,0.23497267759562843,0.23497267759562843,100.0,0.0,632,0.1661392405063291,0.16772151898734178,200.0,50.0,ps
le60,m50,le,b10,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.15664556962025317,0.16930379746835442,200.0,150.0,ps
le60,m50,le,b15,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
le60,m50,le,b20,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
le60,m50,lt,b10,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.15664556962025317,0.16930379746835442,200.0,150.0,ps
le60,m50,lt,b15,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
le60,m50,lt,b20,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
d1_45,m100,none,b10,poi,549,0.23497267759562843,0.23497267759562843,100.0,0.0,632,0.1661392405063291,0.16772151898734178,200.0,50.0,ps
d1_60,m50,le,b10,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.15664556962025317,0.16930379746835442,200.0,150.0,ps
d1_60,m50,le,b15,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
d1_60,m50,le,b20,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
d1_60,m50,lt,b10,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.15664556962025317,0.16930379746835442,200.0,150.0,ps
d1_60,m50,lt,b15,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
d1_60,m50,lt,b20,pg,549,0.23497267759562843,0.23497267759562843,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
le20,any,none,bNone,netmin,549,0.2331511839708561,0.2750455373406193,100.0,100.0,632,0.25,0.27056962025316456,100.0,100.0,ps
le20,any,none,b10,netmin,549,0.2331511839708561,0.2750455373406193,100.0,100.0,632,0.25,0.27056962025316456,100.0,100.0,ps
le20,any,none,b15,netmin,549,0.2331511839708561,0.2750455373406193,100.0,100.0,632,0.25,0.27056962025316456,100.0,100.0,ps
le20,any,none,b20,netmin,549,0.2331511839708561,0.2750455373406193,100.0,100.0,632,0.25,0.27056962025316456,100.0,100.0,ps
le45,any,none,b10,poi,549,0.23132969034608378,0.23132969034608378,100.0,0.0,632,0.16455696202531644,0.1661392405063291,200.0,52.5,ps
le45,m25,none,b10,poi,549,0.23132969034608378,0.23132969034608378,100.0,0.0,632,0.16455696202531644,0.1661392405063291,200.0,52.5,ps
le45,m50,none,b10,poi,549,0.23132969034608378,0.23132969034608378,100.0,0.0,632,0.16455696202531644,0.1661392405063291,200.0,52.5,ps
le90,m50,le,b05,pg,549,0.23132969034608378,0.23132969034608378,100.0,100.0,632,0.16455696202531644,0.17721518987341772,200.0,200.0,ps
le90,m50,le,b10,pgK2,549,0.23132969034608378,0.23132969034608378,100.0,100.0,632,0.1550632911392405,0.16930379746835442,200.0,150.0,ps
le90,m50,le,b15,pgK2,549,0.23132969034608378,0.23132969034608378,100.0,100.0,632,0.1550632911392405,0.16930379746835442,200.0,150.0,ps
le90,m50,le,b20,pgK2,549,0.23132969034608378,0.23132969034608378,100.0,100.0,632,0.1550632911392405,0.16930379746835442,200.0,150.0,ps
le90,m50,lt,b05,pg,549,0.23132969034608378,0.23132969034608378,100.0,100.0,632,0.16455696202531644,0.17721518987341772,200.0,200.0,ps
le90,m50,lt,b10,pgK2,549,0.23132969034608378,0.23132969034608378,100.0,100.0,632,0.1550632911392405,0.16930379746835442,200.0,150.0,ps
le90,m50,lt,b15,pgK2,549,0.23132969034608378,0.23132969034608378,100.0,100.0,632,0.1550632911392405,0.16930379746835442,200.0,150.0,ps
le90,m50,lt,b20,pgK2,549,0.23132969034608378,0.23132969034608378,100.0,100.0,632,0.1550632911392405,0.16930379746835442,200.0,150.0,ps
d1_45,any,none,b10,poi,549,0.23132969034608378,0.23132969034608378,100.0,0.0,632,0.16455696202531644,0.1661392405063291,200.0,52.5,ps
d1_45,m25,none,b10,poi,549,0.23132969034608378,0.23132969034608378,100.0,0.0,632,0.16455696202531644,0.1661392405063291,200.0,52.5,ps
d1_45,m50,none,b10,poi,549,0.23132969034608378,0.23132969034608378,100.0,0.0,632,0.16455696202531644,0.1661392405063291,200.0,52.5,ps
le60,m50,le,bNone,pg,549,0.22950819672131148,0.22950819672131148,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
le60,m50,lt,bNone,pg,549,0.22950819672131148,0.22950819672131148,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
le90,m25,le,b10,pg,549,0.22950819672131148,0.23132969034608378,100.0,100.0,632,0.15031645569620253,0.16772151898734178,200.0,150.0,ps
le90,m25,le,b15,pg,549,0.22950819672131148,0.23132969034608378,100.0,100.0,632,0.14715189873417722,0.16455696202531644,200.0,150.0,ps
le90,m25,le,b20,pg,549,0.22950819672131148,0.23132969034608378,100.0,100.0,632,0.14715189873417722,0.16455696202531644,200.0,150.0,ps
le90,m25,lt,b10,pg,549,0.22950819672131148,0.23132969034608378,100.0,100.0,632,0.15031645569620253,0.16772151898734178,200.0,150.0,ps
le90,m25,lt,b15,pg,549,0.22950819672131148,0.23132969034608378,100.0,100.0,632,0.14715189873417722,0.16455696202531644,200.0,150.0,ps
le90,m25,lt,b20,pg,549,0.22950819672131148,0.23132969034608378,100.0,100.0,632,0.14715189873417722,0.16455696202531644,200.0,150.0,ps
le90,m50,le,bNone,pg,549,0.22950819672131148,0.22950819672131148,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,150.0,ps
le90,m50,lt,bNone,pg,549,0.22950819672131148,0.22950819672131148,100.0,100.0,632,0.15031645569620253,0.1629746835443038,200.0,150.0,ps
d1_60,m50,le,bNone,pg,549,0.22950819672131148,0.22950819672131148,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
d1_60,m50,lt,bNone,pg,549,0.22950819672131148,0.22950819672131148,100.0,100.0,632,0.1550632911392405,0.16772151898734178,200.0,150.0,ps
le45,m50,le,b10,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14873417721518986,0.16139240506329114,200.0,200.0,ps
le45,m50,le,b15,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
le45,m50,le,b20,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
le45,m50,lt,b10,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14873417721518986,0.16139240506329114,200.0,200.0,ps
le45,m50,lt,b15,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
le45,m50,lt,b20,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
d1_45,m50,le,b10,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14873417721518986,0.16139240506329114,200.0,200.0,ps
d1_45,m50,le,b15,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
d1_45,m50,le,b20,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
d1_45,m50,lt,b10,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14873417721518986,0.16139240506329114,200.0,200.0,ps
d1_45,m50,lt,b15,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
d1_45,m50,lt,b20,pg,549,0.22768670309653916,0.22768670309653916,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
le20,any,le,b05,netmin,549,0.22586520947176686,0.2677595628415301,100.0,100.0,632,0.21518987341772153,0.25158227848101267,100.0,100.0,ps
le20,any,lt,b05,netmin,549,0.22586520947176686,0.2677595628415301,100.0,100.0,632,0.21518987341772153,0.25158227848101267,100.0,100.0,ps
le45,m50,le,bNone,pg,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
le45,m50,lt,bNone,pg,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
le60,m25,le,b10,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.15031645569620253,0.16930379746835442,200.0,162.5,ps
le60,m25,le,b15,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16772151898734178,200.0,150.0,ps
le60,m25,le,b20,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16772151898734178,200.0,150.0,ps
le60,m25,lt,b10,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.15031645569620253,0.16930379746835442,200.0,162.5,ps
le60,m25,lt,b15,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16772151898734178,200.0,150.0,ps
le60,m25,lt,b20,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16772151898734178,200.0,150.0,ps
le60,m50,le,b05,pg,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.16930379746835442,200.0,200.0,ps
le60,m50,le,b10,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,200.0,ps
le60,m50,le,b15,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,150.0,ps
le60,m50,le,b20,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,150.0,ps
le60,m50,lt,b05,pg,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.16930379746835442,200.0,200.0,ps
le60,m50,lt,b10,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,200.0,ps
le60,m50,lt,b15,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,150.0,ps
le60,m50,lt,b20,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,150.0,ps
le90,any,le,b10,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16930379746835442,200.0,150.0,ps
le90,any,le,b15,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14556962025316456,0.1661392405063291,200.0,150.0,ps
le90,any,le,b20,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14556962025316456,0.1661392405063291,200.0,150.0,ps
le90,any,lt,b10,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16930379746835442,200.0,150.0,ps
le90,any,lt,b15,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14556962025316456,0.1661392405063291,200.0,150.0,ps
le90,any,lt,b20,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14556962025316456,0.1661392405063291,200.0,150.0,ps
le90,m25,le,b05,pg,549,0.22586520947176686,0.22768670309653916,100.0,100.0,632,0.15981012658227847,0.17721518987341772,200.0,200.0,ps
le90,m25,lt,b05,pg,549,0.22586520947176686,0.22768670309653916,100.0,100.0,632,0.15981012658227847,0.17721518987341772,200.0,200.0,ps
le90,m50,le,b05,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.16139240506329114,0.17563291139240506,200.0,200.0,ps
le90,m50,lt,b05,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.16139240506329114,0.17563291139240506,200.0,200.0,ps
d1_45,m50,le,bNone,pg,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
d1_45,m50,lt,bNone,pg,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.14715189873417722,0.15981012658227847,200.0,200.0,ps
d1_60,m25,le,b10,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.15031645569620253,0.16930379746835442,200.0,162.5,ps
d1_60,m25,le,b15,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16772151898734178,200.0,150.0,ps
d1_60,m25,le,b20,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16772151898734178,200.0,150.0,ps
d1_60,m25,lt,b10,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.15031645569620253,0.16930379746835442,200.0,162.5,ps
d1_60,m25,lt,b15,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16772151898734178,200.0,150.0,ps
d1_60,m25,lt,b20,pg,549,0.22586520947176686,0.22950819672131148,100.0,100.0,632,0.14873417721518986,0.16772151898734178,200.0,150.0,ps
d1_60,m50,le,b05,pg,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.16930379746835442,200.0,200.0,ps
d1_60,m50,le,b10,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,200.0,ps
d1_60,m50,le,b15,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,150.0,ps
d1_60,m50,le,b20,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,150.0,ps
d1_60,m50,lt,b05,pg,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.16930379746835442,200.0,200.0,ps
d1_60,m50,lt,b10,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,200.0,ps
d1_60,m50,lt,b15,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,150.0,ps
d1_60,m50,lt,b20,pgK2,549,0.22586520947176686,0.22586520947176686,100.0,100.0,632,0.15664556962025317,0.17088607594936708,200.0,150.0,ps
le90,m25,le,b10,pgK2,549,0.22404371584699453,0.22586520947176686,100.0,100.0,632,0.1518987341772152,0.17088607594936708,200.0,150.0,ps
le90,m25,le,b15,pgK2,549,0.22404371584699453,0.22586520947176686,100.0,100.0,632,0.1518987341772152,0.17088607594936708,200.0,150.0,ps
le90,m25,le,b20,pgK2,549,0.22404371584699453,0.22586520947176686,100.0,100.0,632,0.1518987341772152,0.17088607594936708,200.0,150.0,ps
