i,short,en,st,rk,tg,kind,flagged,belim,date,res,pnl,year
71,False,6080.0,6075.75,4.25,6088.5,Basic,False,False,2024-08-21,target,8.5,2024
66,False,6086.25,6078.0,8.25,6102.75,Basic,False,False,2024-08-23,rev,-2.25,2024
67,True,6084.0,6087.0,3.0,6078.0,EBrev,False,False,2024-08-23,stop,-3.0,2024
130,False,6071.0,6067.5,3.5,,Basic,True,True,2024-08-23,stop,-3.5,2024
134,True,6089.5,6098.5,9.0,6071.5,Basic,False,False,2024-08-29,rev,0.25,2024
135,False,6089.25,6086.5,2.75,6094.75,EBrev,False,False,2024-08-29,stop,-2.75,2024
29,False,5986.75,5983.25,3.5,5993.75,Basic,False,False,2024-09-04,target,7.0,2024
107,True,5926.75,5933.5,6.75,5913.25,Basic,False,False,2024-09-06,rev,-3.25,2024
108,False,5930.0,5924.0,6.0,5942.0,EBrev,False,False,2024-09-06,stop,-6.0,2024
109,True,5926.25,5932.0,5.75,5914.75,Basic,False,False,2024-09-06,target,11.5,2024
128,False,5892.25,5888.5,3.75,,Basic,True,True,2024-09-06,stop,-3.75,2024
122,False,5908.75,5905.25,3.5,5915.75,Basic,False,False,2024-09-11,target,7.0,2024
249,False,6022.0,6018.0,4.0,6030.0,Basic,False,False,2024-09-11,stop,-4.0,2024
56,False,6022.25,6018.25,4.0,6030.25,Basic,False,False,2024-09-12,target,8.0,2024
158,False,6045.0,6040.25,4.75,6054.5,Basic,False,False,2024-09-12,target,9.5,2024
92,False,6093.75,6086.25,7.5,,Basic,True,True,2024-09-13,be_fill,0.0,2024
91,True,6084.75,6094.75,10.0,6064.75,Basic,False,False,2024-09-17,rev,0.25,2024
93,False,6084.5,6080.75,3.75,,EBrev,True,True,2024-09-17,be_fill,0.0,2024
137,False,6090.0,6084.75,5.25,,Basic,True,True,2024-09-17,be_fill,0.0,2024
75,True,6139.0,6147.0,8.0,6123.0,Basic,False,False,2024-09-18,stop,-8.0,2024
76,False,6150.75,6138.25,12.5,6175.75,Basic,False,False,2024-09-18,rev,1.5,2024
78,True,6152.25,6157.75,5.5,6141.25,EBrev,False,False,2024-09-18,target,11.0,2024
80,False,6146.0,6137.25,8.75,6163.5,Basic,False,False,2024-09-18,stop,-8.75,2024
81,True,6138.75,6148.75,10.0,6118.75,Basic,False,False,2024-09-18,target,20.0,2024
112,True,6119.0,6122.5,3.5,6112.0,Basic,False,False,2024-09-18,stop,-3.5,2024
113,False,6127.25,6118.0,9.25,6145.75,Basic,False,False,2024-09-18,rev,0.0,2024
115,True,6127.25,6132.5,5.25,6116.75,EBrev,False,False,2024-09-18,rev,-2.0,2024
116,False,6129.25,6124.0,5.25,,EBrev,True,True,2024-09-18,stop,-5.25,2024
133,False,6125.5,6121.0,4.5,6134.5,Basic,False,False,2024-09-18,stop,-4.5,2024
136,False,6124.5,6113.25,11.25,6147.0,Basic,False,False,2024-09-18,stop,-11.25,2024
146,False,6112.5,6105.25,7.25,6127.0,Basic,False,False,2024-09-18,stop,-7.25,2024
154,True,6114.25,6127.0,12.75,6088.75,Basic,False,False,2024-09-18,stop,-12.75,2024
168,True,6111.0,6120.75,9.75,6091.5,Basic,False,False,2024-09-18,rev,6.0,2024
170,False,6105.0,6100.75,4.25,6113.5,EBrev,False,False,2024-09-18,stop,-4.25,2024
171,True,6101.25,6107.5,6.25,6088.75,Basic,False,False,2024-09-18,rev,2.5,2024
173,False,6098.75,6092.75,6.0,6110.75,EBrev,False,False,2024-09-18,rev,-3.25,2024
174,True,6095.5,6099.5,4.0,6087.5,EBrev,False,False,2024-09-18,stop,-4.0,2024
176,False,6098.75,6090.75,8.0,6114.75,Basic,False,False,2024-09-18,rev,1.25,2024
178,True,6100.0,6103.75,3.75,6092.5,EBrev,False,False,2024-09-18,target,7.5,2024
183,False,6093.0,6085.25,7.75,6108.5,Basic,False,False,2024-09-18,rev,-4.75,2024
184,True,6088.25,6095.0,6.75,6074.75,EBrev,False,False,2024-09-18,stop,-6.75,2024
192,True,6099.5,6105.0,5.5,6088.5,Basic,False,False,2024-09-18,stop,-5.5,2024
204,False,6100.0,6086.75,13.25,,Basic,True,True,2024-09-18,be_fill,0.0,2024
215,False,6115.75,6110.5,5.25,6126.25,Basic,False,False,2024-09-18,stop,-5.25,2024
222,True,6101.25,6108.75,7.5,6086.25,Basic,False,False,2024-09-18,rev,-0.25,2024
226,False,6101.5,6094.75,6.75,6115.0,EBrev,False,False,2024-09-18,rev,-1.5,2024
228,True,6100.0,6112.25,12.25,6075.5,EBrev,False,False,2024-09-18,rev,-3.75,2024
229,False,6103.75,6095.0,8.75,6121.25,EBrev,False,False,2024-09-18,rev,-0.75,2024
230,True,6103.0,6106.75,3.75,6095.5,EBrev,False,False,2024-09-18,target,7.5,2024
60,False,6196.75,6192.0,4.75,,Basic,True,True,2024-09-26,stop,-4.75,2024
95,True,6169.0,6173.0,4.0,6161.0,Basic,False,False,2024-09-30,target,8.0,2024
7,False,6185.75,6183.25,2.5,6190.75,Basic,False,False,2024-10-01,stop,-2.5,2024
9,True,6183.75,6187.5,3.75,6176.25,Basic,False,False,2024-10-01,target,7.5,2024
17,True,6175.75,6180.0,4.25,6167.25,Basic,False,False,2024-10-01,stop,-4.25,2024
152,False,6155.0,6148.5,6.5,6168.0,Basic,False,False,2024-10-01,stop,-6.5,2024
172,True,6159.25,6164.75,5.5,6148.25,Basic,False,False,2024-10-01,target,11.0,2024
191,True,6149.75,6154.25,4.5,,Basic,True,True,2024-10-01,be_fill,0.0,2024
35,False,6153.0,6145.25,7.75,6168.5,Basic,False,False,2024-10-03,stop,-7.75,2024
20,False,6175.25,6171.5,3.75,,Basic,True,True,2024-10-04,stop,-3.75,2024
93,False,6157.75,6148.25,9.5,6176.75,Basic,False,False,2024-10-07,stop,-9.5,2024
36,True,6186.75,6196.0,9.25,,Basic,True,True,2024-10-08,stop,-9.25,2024
79,False,6227.5,6220.25,7.25,6242.0,Basic,False,False,2024-10-09,target,14.5,2024
40,False,6282.0,6279.25,2.75,6287.5,Basic,False,False,2024-10-15,target,5.5,2024
8,False,6301.5,6297.0,4.5,6310.5,Basic,False,False,2024-10-17,target,9.0,2024
146,False,6253.0,6241.75,11.25,6275.5,Basic,False,False,2024-10-30,rev,-2.5,2024
147,True,6250.5,6257.0,6.5,6237.5,EBrev,False,False,2024-10-30,stop,-6.5,2024
201,False,6139.5,6136.0,3.5,6146.5,Basic,False,False,2024-10-31,rev,-2.0,2024
202,True,6137.5,6140.5,3.0,6131.5,EBrev,False,False,2024-10-31,stop,-3.0,2024
203,False,6144.25,6136.0,8.25,,Basic,True,True,2024-10-31,be_fill,0.0,2024
207,False,6149.25,6141.25,8.0,6165.25,Basic,False,False,2024-10-31,open,-2.75,2024
4,False,6333.5,6326.0,7.5,6348.5,Basic,False,False,2024-11-06,stop,-7.5,2024
1,False,6366.75,6361.5,5.25,6377.25,Basic,False,False,2024-11-21,stop,-5.25,2024
8,False,6351.25,6348.75,2.5,6356.25,Basic,False,False,2024-11-21,stop,-2.5,2024
9,True,6347.25,6352.5,5.25,6336.75,Basic,False,False,2024-11-21,target,10.5,2024
16,True,6329.5,6336.25,6.75,6316.0,Basic,False,False,2024-11-21,rev,4.0,2024
18,False,6325.5,6321.75,3.75,6333.0,EBrev,False,False,2024-11-21,rev,-2.5,2024
19,True,6323.0,6327.5,4.5,6314.0,EBrev,False,False,2024-11-21,rev,-2.0,2024
20,False,6325.0,6320.25,4.75,6334.5,EBrev,False,False,2024-11-21,target,9.5,2024
32,True,6335.25,6338.75,3.5,,Basic,True,True,2024-11-21,stop,-3.5,2024
54,True,6326.75,6332.5,5.75,6315.25,Basic,False,False,2024-11-21,rev,-0.0,2024
55,False,6326.75,6324.75,2.0,6330.75,EBrev,False,False,2024-11-21,stop,-2.0,2024
179,True,6365.0,6369.0,4.0,6357.0,Basic,False,False,2024-11-21,stop,-4.0,2024
45,False,6378.25,6372.0,6.25,,Basic,True,True,2024-11-22,be_fill,0.0,2024
63,False,6368.0,6364.25,3.75,6375.5,Basic,False,False,2024-11-22,target,7.5,2024
25,False,6425.5,6424.0,1.5,6428.5,Basic,False,False,2024-11-25,stop,-1.5,2024
26,True,6422.5,6426.75,4.25,6414.0,Basic,False,False,2024-11-25,stop,-4.25,2024
27,False,6427.0,6420.5,6.5,6440.0,Basic,False,False,2024-11-25,rev,-5.75,2024
28,True,6421.25,6428.5,7.25,6406.75,EBrev,False,False,2024-11-25,rev,-0.0,2024
29,False,6421.25,6419.5,1.75,6424.75,EBrev,False,False,2024-11-25,target,3.5,2024
71,False,6453.75,6451.25,2.5,6458.75,Basic,False,False,2024-11-29,stop,-2.5,2024
110,False,6467.5,6465.5,2.0,6471.5,Basic,False,False,2024-12-12,target,4.0,2024
79,True,6454.75,6464.75,10.0,6434.75,Basic,False,False,2024-12-18,target,20.0,2024
143,False,6393.75,6389.5,4.25,6402.25,Basic,False,False,2024-12-18,stop,-4.25,2024
144,True,6388.5,6394.25,5.75,6377.0,Basic,False,False,2024-12-18,rev,-5.5,2024
145,False,6394.0,6387.25,6.75,6407.5,EBrev,False,False,2024-12-18,stop,-6.75,2024
167,False,6362.5,6359.0,3.5,6369.5,Basic,False,False,2024-12-18,target,7.0,2024
178,False,6362.5,6356.5,6.0,,Basic,True,True,2024-12-18,be_fill,0.0,2024
201,True,6341.0,6349.0,8.0,6325.0,Basic,False,False,2024-12-18,target,16.0,2024
213,True,6299.0,6311.75,12.75,6273.5,Basic,False,False,2024-12-18,rev,7.5,2024
215,False,6291.5,6284.5,7.0,6305.5,EBrev,False,False,2024-12-18,rev,-3.25,2024
217,True,6288.25,6298.5,10.25,6267.75,EBrev,False,False,2024-12-18,rev,-2.25,2024
218,False,6290.5,6285.5,5.0,6300.5,EBrev,False,False,2024-12-18,target,10.0,2024
220,True,6293.5,6301.0,7.5,6278.5,Basic,False,False,2024-12-18,rev,-0.25,2024
221,False,6293.75,6290.5,3.25,6300.25,EBrev,False,False,2024-12-18,stop,-3.25,2024
223,True,6287.25,6295.75,8.5,6270.25,Basic,False,False,2024-12-18,stop,-8.5,2024
268,False,6269.25,6266.0,3.25,6275.75,Basic,False,False,2024-12-18,rev,1.5,2024
273,True,6270.75,6275.5,4.75,6261.25,EBrev,False,False,2024-12-18,target,9.5,2024
126,False,6360.75,6354.5,6.25,6373.25,Basic,False,False,2024-12-20,target,12.5,2024
67,True,6427.5,6431.0,3.5,,Basic,True,True,2024-12-24,be_fill,0.0,2024
28,False,6363.75,6358.75,5.0,6373.75,Basic,False,False,2024-12-27,stop,-5.0,2024
39,True,6258.75,6269.25,10.5,6237.75,Basic,False,False,2024-12-30,stop,-10.5,2024
73,True,6272.0,6275.0,3.0,6266.0,Basic,False,False,2024-12-30,stop,-3.0,2024
63,False,6286.25,6283.25,3.0,6292.25,Basic,False,False,2025-01-02,stop,-3.0,2025
64,True,6281.0,6288.5,7.5,6266.0,Basic,False,False,2025-01-02,stop,-7.5,2025
96,True,6288.75,6292.5,3.75,6281.25,Basic,False,False,2025-01-02,target,7.5,2025
98,False,6284.5,6275.25,9.25,6303.0,Basic,False,False,2025-01-02,stop,-9.25,2025
109,False,6258.5,6255.25,3.25,6265.0,Basic,False,False,2025-01-02,rev,1.75,2025
110,True,6260.25,6263.5,3.25,6253.75,EBrev,False,False,2025-01-02,stop,-3.25,2025
125,True,6275.5,6281.25,5.75,,Basic,True,True,2025-01-02,be_fill,0.0,2025
157,False,6253.75,6250.75,3.0,6259.75,Basic,False,False,2025-01-02,stop,-3.0,2025
158,True,6249.25,6256.0,6.75,6235.75,Basic,False,False,2025-01-02,rev,1.75,2025
159,False,6247.5,6244.5,3.0,6253.5,EBrev,False,False,2025-01-02,stop,-3.0,2025
160,True,6242.25,6249.75,7.5,6227.25,Basic,False,False,2025-01-02,rev,-2.75,2025
163,False,6245.0,6237.25,7.75,6260.5,EBrev,False,False,2025-01-02,stop,-7.75,2025
166,False,6238.75,6236.0,2.75,6244.25,Basic,False,False,2025-01-02,stop,-2.75,2025
168,True,6236.5,6240.75,4.25,6228.0,Basic,False,False,2025-01-02,target,8.5,2025
172,False,6228.0,6223.25,4.75,6237.5,Basic,False,False,2025-01-02,stop,-4.75,2025
173,True,6223.5,6229.0,5.5,6212.5,Basic,False,False,2025-01-02,rev,-1.25,2025
174,False,6224.75,6220.5,4.25,6233.25,EBrev,False,False,2025-01-02,rev,-1.75,2025
176,True,6223.0,6230.25,7.25,6208.5,EBrev,False,False,2025-01-02,rev,2.75,2025
178,False,6220.25,6215.75,4.5,6229.25,EBrev,False,False,2025-01-02,stop,-4.5,2025
2,True,6365.25,6370.0,4.75,6355.75,Basic,False,False,2025-01-06,stop,-4.75,2025
111,False,6372.25,6366.75,5.5,6383.25,Basic,False,False,2025-01-06,stop,-5.5,2025
129,False,6361.75,6356.5,5.25,6372.25,Basic,False,False,2025-01-06,stop,-5.25,2025
30,False,6339.25,6335.25,4.0,6347.25,Basic,False,False,2025-01-07,rev,2.0,2025
34,True,6341.25,6347.25,6.0,6329.25,EBrev,False,False,2025-01-07,target,12.0,2025
56,True,6322.75,6328.5,5.75,6311.25,Basic,False,False,2025-01-07,rev,0.25,2025
57,False,6322.5,6319.0,3.5,,EBrev,True,True,2025-01-07,be_fill,0.0,2025
86,False,6308.75,6305.5,3.25,6315.25,Basic,False,False,2025-01-07,stop,-3.25,2025
101,True,6312.75,6315.25,2.5,6307.75,Basic,False,False,2025-01-07,stop,-2.5,2025
134,False,6323.25,6318.5,4.75,6332.75,Basic,False,False,2025-01-07,stop,-4.75,2025
140,False,6318.5,6312.25,6.25,6331.0,Basic,False,False,2025-01-07,target,12.5,2025
137,False,6255.0,6250.25,4.75,6264.5,Basic,False,False,2025-01-08,stop,-4.75,2025
156,True,6275.0,6281.0,6.0,,Basic,True,True,2025-01-08,stop,-6.0,2025
3,False,6238.0,6234.0,4.0,6246.0,Basic,False,False,2025-01-10,target,8.0,2025
34,False,6220.75,6217.25,3.5,6227.75,Basic,False,False,2025-01-10,stop,-3.5,2025
54,False,6202.0,6196.25,5.75,,Basic,True,True,2025-01-10,stop,-5.75,2025
108,True,6220.0,6224.0,4.0,,Basic,True,True,2025-01-10,stop,-4.0,2025
151,False,6182.25,6179.25,3.0,6188.25,Basic,False,False,2025-01-10,target,6.0,2025
90,True,6205.0,6210.0,5.0,6195.0,Basic,False,False,2025-01-14,target,10.0,2025
94,False,6195.25,6192.25,3.0,6201.25,Basic,False,False,2025-01-14,target,6.0,2025
110,False,6291.5,6288.75,2.75,6297.0,Basic,False,False,2025-01-15,rev,1.25,2025
111,True,6292.75,6296.0,3.25,6286.25,EBrev,False,False,2025-01-15,rev,-0.25,2025
112,False,6293.0,6290.25,2.75,6298.5,EBrev,False,False,2025-01-15,target,5.5,2025
99,False,6323.5,6318.0,5.5,,Basic,True,True,2025-01-16,stop,-5.5,2025
23,False,6378.0,6367.75,10.25,6398.5,Basic,False,False,2025-01-21,target,20.5,2025
58,False,6385.5,6383.25,2.25,6390.0,Basic,False,False,2025-01-21,target,4.5,2025
49,False,6461.0,6457.5,3.5,6468.0,Basic,False,False,2025-01-23,stop,-3.5,2025
8,True,6356.5,6359.0,2.5,6351.5,Basic,False,False,2025-01-27,stop,-2.5,2025
12,False,6359.5,6354.5,5.0,6369.5,Basic,False,False,2025-01-27,rev,-3.75,2025
13,True,6355.75,6361.75,6.0,,EBrev,True,True,2025-01-27,be_fill,0.0,2025
139,True,6357.75,6360.5,2.75,6352.25,Basic,False,False,2025-01-27,target,5.5,2025
93,False,6383.25,6379.25,4.0,6391.25,Basic,False,False,2025-01-29,stop,-4.0,2025
96,False,6384.25,6379.0,5.25,6394.75,Basic,False,False,2025-01-29,target,10.5,2025
182,False,6433.0,6427.5,5.5,6444.0,Basic,False,False,2025-01-30,rev,-1.75,2025
183,True,6431.25,6435.25,4.0,6423.25,EBrev,False,False,2025-01-30,target,8.0,2025
185,False,6425.75,6422.25,3.5,6432.75,Basic,False,False,2025-01-30,rev,0.25,2025
186,True,6426.0,6429.5,3.5,6419.0,EBrev,False,False,2025-01-30,target,7.0,2025
192,False,6406.75,6402.75,4.0,6414.75,Basic,False,False,2025-01-30,target,8.0,2025
78,True,6462.5,6468.5,6.0,,Basic,True,True,2025-01-31,stop,-6.0,2025
103,False,6458.25,6451.75,6.5,6471.25,Basic,False,False,2025-01-31,rev,0.0,2025
105,True,6458.25,6462.0,3.75,6450.75,EBrev,False,False,2025-01-31,rev,-1.0,2025
107,False,6459.25,6453.5,5.75,6470.75,EBrev,False,False,2025-01-31,rev,-1.0,2025
108,True,6458.25,6463.0,4.75,6448.75,EBrev,False,False,2025-01-31,rev,2.5,2025
110,False,6455.75,6452.25,3.5,6462.75,EBrev,False,False,2025-01-31,stop,-3.5,2025
111,True,6450.5,6457.75,7.25,6436.0,Basic,False,False,2025-01-31,rev,-1.5,2025
114,False,6452.0,6446.0,6.0,6464.0,EBrev,False,False,2025-01-31,rev,-2.25,2025
115,True,6449.75,6453.75,4.0,6441.75,EBrev,False,False,2025-01-31,rev,4.25,2025
118,False,6445.5,6442.0,3.5,6452.5,EBrev,False,False,2025-01-31,rev,0.25,2025
120,True,6445.75,6449.75,4.0,6437.75,EBrev,False,False,2025-01-31,target,8.0,2025
124,False,6435.75,6429.75,6.0,6447.75,Basic,False,False,2025-01-31,rev,-3.25,2025
126,True,6432.5,6439.5,7.0,6418.5,EBrev,False,False,2025-01-31,rev,0.75,2025
128,False,6431.75,6427.0,4.75,6441.25,EBrev,False,False,2025-01-31,target,9.5,2025
143,False,6432.5,6428.25,4.25,6441.0,Basic,False,False,2025-01-31,stop,-4.25,2025
82,True,6311.0,6315.25,4.25,6302.5,Basic,False,False,2025-02-03,rev,-2.5,2025
83,False,6313.5,6306.5,7.0,6327.5,EBrev,False,False,2025-02-03,target,14.0,2025
87,True,6327.5,6333.25,5.75,6316.0,Basic,False,False,2025-02-03,rev,-4.0,2025
88,False,6331.5,6326.5,5.0,6341.5,EBrev,False,False,2025-02-03,rev,2.0,2025
90,True,6333.5,6340.25,6.75,6320.0,EBrev,False,False,2025-02-03,rev,-0.5,2025
91,False,6334.0,6328.75,5.25,6344.5,EBrev,False,False,2025-02-03,stop,-5.25,2025
94,False,6330.25,6320.5,9.75,6349.75,Basic,False,False,2025-02-03,rev,8.25,2025
104,True,6338.5,6346.5,8.0,6322.5,EBrev,False,False,2025-02-03,rev,-2.75,2025
105,False,6341.25,6336.25,5.0,6351.25,EBrev,False,False,2025-02-03,rev,-1.5,2025
106,True,6339.75,6343.5,3.75,6332.25,EBrev,False,False,2025-02-03,stop,-3.75,2025
108,False,6343.25,6336.0,7.25,6357.75,Basic,False,False,2025-02-03,rev,0.75,2025
110,True,6344.0,6348.25,4.25,6335.5,EBrev,False,False,2025-02-03,rev,-1.75,2025
111,False,6345.75,6340.25,5.5,6356.75,EBrev,False,False,2025-02-03,rev,1.5,2025
112,True,6347.25,6352.25,5.0,6337.25,EBrev,False,False,2025-02-03,rev,2.75,2025
115,False,6344.5,6340.0,4.5,6353.5,EBrev,False,False,2025-02-03,stop,-4.5,2025
122,True,6354.25,6361.25,7.0,6340.25,Basic,False,False,2025-02-03,rev,-4.25,2025
123,False,6358.5,6352.75,5.75,6370.0,EBrev,False,False,2025-02-03,stop,-5.75,2025
149,False,6349.75,6344.75,5.0,6359.75,Basic,False,False,2025-02-03,rev,-3.0,2025
151,True,6346.75,6353.25,6.5,6333.75,EBrev,False,False,2025-02-03,stop,-6.5,2025
152,False,6352.75,6345.75,7.0,6366.75,Basic,False,False,2025-02-03,rev,-4.5,2025
153,True,6348.25,6354.75,6.5,6335.25,EBrev,False,False,2025-02-03,target,13.0,2025
155,False,6341.0,6334.5,6.5,6354.0,Basic,False,False,2025-02-03,target,13.0,2025
193,False,6349.0,6346.0,3.0,,Basic,True,True,2025-02-03,be_fill,0.0,2025
196,True,6348.25,6354.5,6.25,,Basic,True,True,2025-02-03,be_fill,0.0,2025
228,False,6345.5,6341.0,4.5,6354.5,Basic,False,False,2025-02-03,stop,-4.5,2025
232,True,6346.75,6355.0,8.25,6330.25,Basic,False,False,2025-02-03,stop,-8.25,2025
79,True,6381.0,6390.0,9.0,6363.0,Basic,False,False,2025-02-04,rev,-3.0,2025
80,False,6384.0,6379.5,4.5,,EBrev,True,True,2025-02-04,stop,-4.5,2025
126,False,6392.25,6385.0,7.25,6406.75,Basic,False,False,2025-02-04,stop,-7.25,2025
38,False,6422.25,6418.75,3.5,6429.25,Basic,False,False,2025-02-06,target,7.0,2025
19,False,6433.75,6424.0,9.75,6453.25,Basic,False,False,2025-02-07,stop,-9.75,2025
79,False,6394.5,6391.25,3.25,6401.0,Basic,False,False,2025-02-07,stop,-3.25,2025
81,True,6386.25,6395.25,9.0,6368.25,Basic,False,False,2025-02-07,rev,-3.5,2025
82,False,6389.75,6383.75,6.0,6401.75,EBrev,False,False,2025-02-07,target,12.0,2025
85,True,6401.75,6407.75,6.0,6389.75,Basic,False,False,2025-02-07,rev,-1.0,2025
86,False,6402.75,6397.0,5.75,6414.25,EBrev,False,False,2025-02-07,stop,-5.75,2025
114,True,6410.25,6418.25,8.0,6394.25,Basic,False,False,2025-02-07,rev,-6.0,2025
115,False,6416.25,6408.25,8.0,6432.25,EBrev,False,False,2025-02-07,rev,-2.0,2025
116,True,6414.25,6417.5,3.25,6407.75,EBrev,False,False,2025-02-07,target,6.5,2025
147,True,6392.0,6399.25,7.25,6377.5,Basic,False,False,2025-02-07,rev,4.0,2025
154,False,6388.0,6379.5,8.5,6405.0,EBrev,False,False,2025-02-07,rev,4.5,2025
157,True,6392.5,6397.0,4.5,6383.5,EBrev,False,False,2025-02-07,stop,-4.5,2025
158,False,6396.75,6390.5,6.25,6409.25,Basic,False,False,2025-02-07,rev,0.0,2025
159,True,6396.75,6399.5,2.75,6391.25,EBrev,False,False,2025-02-07,target,5.5,2025
161,False,6393.25,6387.75,5.5,6404.25,Basic,False,False,2025-02-07,stop,-5.5,2025
167,True,6387.25,6396.25,9.0,6369.25,Basic,False,False,2025-02-07,rev,3.75,2025
170,False,6383.5,6377.75,5.75,6395.0,EBrev,False,False,2025-02-07,rev,-1.0,2025
171,True,6382.5,6386.75,4.25,6374.0,EBrev,False,False,2025-02-07,stop,-4.25,2025
172,False,6385.5,6381.25,4.25,6394.0,Basic,False,False,2025-02-07,rev,-1.0,2025
173,True,6384.5,6390.75,6.25,6372.0,EBrev,False,False,2025-02-07,stop,-6.25,2025
174,False,6392.5,6382.5,10.0,6412.5,Basic,False,False,2025-02-07,rev,1.75,2025
175,True,6394.25,6398.0,3.75,6386.75,EBrev,False,False,2025-02-07,target,7.5,2025
60,True,6396.5,6404.0,7.5,6381.5,Basic,False,False,2025-02-12,target,15.0,2025
104,False,6406.25,6402.0,4.25,,Basic,True,True,2025-02-12,be_fill,0.0,2025
26,True,6425.25,6427.25,2.0,6421.25,Basic,False,False,2025-02-13,stop,-2.0,2025
111,False,6423.5,6419.25,4.25,6432.0,Basic,False,False,2025-02-13,target,8.5,2025
122,False,6431.75,6427.75,4.0,6439.75,Basic,False,False,2025-02-13,rev,0.25,2025
123,True,6432.0,6436.25,4.25,6423.5,EBrev,False,False,2025-02-13,target,8.5,2025
126,False,6429.25,6422.75,6.5,6442.25,Basic,False,False,2025-02-13,rev,2.5,2025
128,True,6431.75,6434.5,2.75,6426.25,EBrev,False,False,2025-02-13,stop,-2.75,2025
135,False,6432.5,6427.75,4.75,6442.0,Basic,False,False,2025-02-13,target,9.5,2025
29,False,6437.5,6434.0,3.5,6444.5,Basic,False,False,2025-02-20,target,7.0,2025
140,True,6393.75,6396.25,2.5,6388.75,Basic,False,False,2025-02-21,stop,-2.5,2025
185,False,6361.5,6357.5,4.0,6369.5,Basic,False,False,2025-02-21,stop,-4.0,2025
142,True,6260.75,6269.75,9.0,6242.75,Basic,False,False,2025-02-25,stop,-9.0,2025
165,True,6294.75,6299.25,4.5,6285.75,Basic,False,False,2025-02-25,target,9.0,2025
124,True,6339.5,6344.25,4.75,6330.0,Basic,False,False,2025-02-26,target,9.5,2025
184,False,6285.0,6279.75,5.25,,Basic,True,True,2025-02-26,be_fill,0.0,2025
46,False,6271.5,6267.25,4.25,6280.0,Basic,False,False,2025-02-27,rev,-1.25,2025
47,True,6270.25,6273.5,3.25,6263.75,EBrev,False,False,2025-02-27,target,6.5,2025
98,False,6308.0,6304.5,3.5,6315.0,Basic,False,False,2025-02-27,stop,-3.5,2025
297,True,6250.75,6254.5,3.75,,Basic,True,True,2025-02-27,stop,-3.75,2025
316,False,6232.75,6230.5,2.25,6237.25,Basic,False,False,2025-02-27,stop,-2.25,2025
317,True,6230.25,6235.25,5.0,6220.25,Basic,False,False,2025-02-27,stop,-5.0,2025
329,False,6231.0,6224.75,6.25,6243.5,Basic,False,False,2025-02-27,rev,-4.0,2025
330,True,6227.0,6234.0,7.0,6213.0,EBrev,False,False,2025-02-27,rev,-0.5,2025
336,False,6227.5,6222.75,4.75,6237.0,EBrev,False,False,2025-02-27,target,9.5,2025
339,True,6233.5,6238.25,4.75,6224.0,Basic,False,False,2025-02-27,target,9.5,2025
139,False,6225.5,6218.25,7.25,6240.0,Basic,False,False,2025-02-28,stop,-7.25,2025
195,False,6209.0,6204.0,5.0,,Basic,True,True,2025-02-28,stop,-5.0,2025
212,True,6196.75,6199.5,2.75,6191.25,Basic,False,False,2025-02-28,stop,-2.75,2025
228,True,6188.5,6192.5,4.0,,Basic,True,True,2025-02-28,be_fill,0.0,2025
232,False,6184.0,6179.75,4.25,6192.5,Basic,False,False,2025-02-28,stop,-4.25,2025
389,False,6294.25,6292.0,2.25,6298.75,Basic,False,False,2025-02-28,rev,1.25,2025
391,True,6295.5,6297.5,2.0,6291.5,EBrev,False,False,2025-02-28,target,4.0,2025
393,False,6293.0,6290.5,2.5,6298.0,Basic,False,False,2025-02-28,stop,-2.5,2025
45,False,6269.0,6261.75,7.25,6283.5,Basic,False,False,2025-03-03,target,14.5,2025
96,True,6296.75,6301.25,4.5,6287.75,Basic,False,False,2025-03-03,target,9.0,2025
222,True,6252.75,6255.75,3.0,6246.75,Basic,False,False,2025-03-03,target,6.0,2025
255,True,6247.75,6252.25,4.5,6238.75,Basic,False,False,2025-03-03,stop,-4.5,2025
260,False,6242.0,6237.0,5.0,6252.0,Basic,False,False,2025-03-03,rev,-2.0,2025
261,True,6240.0,6243.25,3.25,6233.5,EBrev,False,False,2025-03-03,stop,-3.25,2025
262,False,6246.5,6238.0,8.5,6263.5,Basic,False,False,2025-03-03,rev,-0.5,2025
263,True,6246.0,6249.25,3.25,6239.5,EBrev,False,False,2025-03-03,target,6.5,2025
