i,short,en,stop,rk,tg,date,tpct1,tpct2,tempo_ratio,amp1,amp2,amp_sum,dur1,dur2,dur_ratio,vol_ratio,ibs1,ibs2,range1,range2,box_pts,box_abr,overlap,sb_poke_abr,rt_depth_abr,net6_abr,net20_abr,fade_run20,eff10,t10,ncx20,prev_state,sess_net_abr,pos_in_day_range,dayrange_abr,gap_abr,new20,new60,newsess,beyond_pd,room_abr,dist_lvl_abr,session_min,hour_ct,dow,side,n_prior_day,prev_res_day,res,pnl,R,win,year
80,False,6091.5,6086.25,5.25,6102.0,2025-03-24,99.0,98.75259875259876,0.36957196878167475,147.3684210526316,137.70491803278688,285.07333908541847,7.474814372,20.22559881,2.7058329215188706,1.0593970301484925,0.23809523809523808,0.9523809523809523,5.25,5.25,6.0,1.5737704918032787,0.9047619047619048,0.13114754098360656,0.0,-1.4426229508196722,0.13114754098360656,False,0.019230769230769232,32.35322245322245,0,6,7.80327868852459,0.838150289017341,11.344262295081966,16.721311475409838,False,False,False,True,,23.60655737704918,176.07823693098334,11,0,long,0,none,eb_scr,-4.25,-0.8095238095238095,False,2025
124,True,6080.75,6085.75,5.0,6070.75,2025-03-24,99.0,98.96049896049897,0.35242338933069817,174.78991596638656,103.03030303030303,277.8202189966896,7.855739198,22.290629498,2.8374961205019376,0.9648940897644793,0.8461538461538461,0.0,6.5,4.25,6.75,1.6363636363636365,0.6538461538461539,-0.12121212121212122,-0.30303030303030304,0.9090909090909091,-1.1515151515151516,False,0.018518518518518517,31.5008316008316,0,6,4.606060606060606,0.5895953757225434,10.484848484848484,15.454545454545455,False,False,False,True,19.21212121212121,19.21212121212121,309.83811592101665,13,0,short,1,eb_scr,stop,-5.0,-1.0,False,2025
87,False,6056.0,6051.5,4.5,6065.0,2025-03-26,98.96049896049897,96.25779625779626,0.33775767529611694,215.60283687943263,112.1951219512195,327.79795883065214,12.511486824,37.042790554,2.9607025188199967,0.8204193254329991,0.0,0.7391304347826086,9.5,5.75,9.75,1.9024390243902438,0.6052631578947368,0.0,0.0,-2.0,-5.414634146341464,True,0.3465346534653465,61.66320166320166,0,4,-9.21951219512195,0.06854838709677419,12.097560975609756,-0.926829268292683,True,True,True,True,6.390243902439025,6.390243902439025,146.38356880735,10,2,long,0,none,stop,-4.5,-1.0,False,2025
98,True,5935.5,5939.5,4.0,5927.5,2025-03-28,98.96049896049897,98.33679833679834,0.7453176405468679,211.42857142857142,109.80392156862744,321.23249299719885,17.515934864,23.501301876,1.3417098235676563,1.0074264928766292,1.0,0.2857142857142857,9.25,5.25,11.75,2.457516339869281,0.32432432432432434,0.47058823529411764,-1.3071895424836601,2.0915032679738563,-0.9934640522875817,False,0.020202020202020204,67.73388773388773,0,5,-14.065359477124183,0.13544668587896252,18.143790849673202,-4.078431372549019,False,False,False,True,,13.333333333333334,100.30230001731667,10,4,short,0,none,stop,-4.0,-1.0,False,2025
274,True,5934.25,5937.0,2.75,5928.75,2025-03-31,99.0,99.0,1.0807588618691915,52.892561983471076,72.1311475409836,125.02370952445469,1.422908522,1.316582794,0.9252757810104675,0.9542495644998624,0.625,0.09090909090909091,2.0,2.75,3.5,0.9180327868852459,0.75,0.32786885245901637,-0.13114754098360656,0.32786885245901637,1.5081967213114753,True,0.22142857142857142,88.61496881496882,2,0,24.0,0.8723021582733813,36.459016393442624,-13.245901639344263,False,False,False,False,8.327868852459016,0.8524590163934426,389.99181395508333,14,0,short,0,none,target,5.5,2.0,True,2025
261,True,6017.75,6038.0,20.25,5977.25,2025-04-02,98.12889812889813,97.5051975051975,0.9382669415642102,230.5084745762712,174.54545454545453,405.05392912172573,9.300746608,9.9126871,1.0657947708707214,0.8892278360343184,1.0,0.16666666666666666,25.5,24.0,37.25,2.7090909090909085,0.49019607843137253,0.8363636363636363,-1.0545454545454545,2.418181818181818,1.4545454545454544,True,0.23369565217391305,67.44282744282745,1,6,9.127272727272725,0.8646362098138748,10.745454545454544,-4.472727272727272,True,True,True,True,3.181818181818181,3.181818181818181,403.44136053495,15,2,short,0,none,stop,-20.25,-1.0,False,2025
312,True,5712.25,5717.25,5.0,5702.25,2025-04-03,96.04989604989605,99.0,2.9157156470344097,69.56521739130434,146.08695652173913,215.65217391304347,3.548087492,1.216883922,0.34296897264899806,1.0874669312169312,0.8,0.09523809523809523,2.5,5.25,5.5,1.5304347826086957,1.0,0.7652173913043478,0.20869565217391303,-0.2782608695652174,-1.7391304347826086,False,0.18493150684931506,74.22432432432433,0,3,-21.982608695652175,0.04017857142857143,31.16521739130435,-67.06086956521739,False,False,False,True,,49.46086956521739,389.98924861641666,14,3,short,0,none,rev,-1.0,-0.2,False,2025
313,False,5713.25,5710.5,2.75,5718.75,2025-04-03,99.0,98.33679833679834,0.13582325225619785,146.08695652173913,77.41935483870968,223.50631136044882,1.216883922,8.95931957,7.362509610016854,0.435811666920075,0.09523809523809523,0.8333333333333334,5.25,3.0,6.5,1.6774193548387097,0.38095238095238093,0.25806451612903225,-0.1935483870967742,0.967741935483871,-1.3548387096774193,True,0.13513513513513514,80.12869022869023,1,0,-20.129032258064516,0.049107142857142856,28.903225806451612,-62.193548387096776,False,False,False,True,45.61290322580645,45.61290322580645,390.00953144131665,15,3,long,1,rev,open,-0.75,-0.2727272727272727,False,2025
1,False,5581.5,5575.5,6.0,5593.5,2025-04-04,98.75259875259876,95.84199584199584,0.6401865294166393,237.24137931034483,134.1317365269461,371.3731158372909,12.024600406,18.782963798,1.5620447386033496,1.0714120102017157,0.13953488372093023,0.7857142857142857,10.75,7.0,11.0,2.1077844311377247,0.6511627906976745,-0.04790419161676647,0.19161676646706588,,,False,,,0,-1,1.964071856287425,0.5348837209302325,2.059880239520958,-27.209580838323355,False,False,False,True,24.191616766467067,24.191616766467067,0.28815777871666665,8,4,long,0,none,eb_scr,0.5,0.08333333333333333,True,2025
137,False,5468.75,5456.0,12.75,5494.25,2025-04-04,95.42619542619542,95.21829521829522,0.97339671660849,91.20521172638436,95.48387096774194,186.68908269412628,24.025276236,24.681895702,1.0273303607230166,1.2517063081695967,0.4,1.0,8.75,9.25,12.75,1.3161290322580645,0.6285714285714286,-0.33548387096774196,1.2903225806451613,2.0129032258064514,-2.4516129032258065,True,0.09762532981530343,92.03742203742203,1,6,-10.580645161290322,0.2236024844720497,16.61935483870968,-14.658064516129032,False,False,False,True,24.670967741935485,24.670967741935485,82.35090889251666,9,4,long,1,eb_scr,target,25.5,2.0,True,2025
158,True,5527.25,5533.0,5.75,5515.75,2025-04-04,97.5051975051975,97.5051975051975,1.024963499618629,45.833333333333336,67.41573033707866,113.249063670412,23.352963842,22.784190706,0.9756444989232129,1.0469572541587702,0.6363636363636364,0.26666666666666666,5.5,7.5,10.5,0.9438202247191011,0.5,0.42696629213483145,-0.1348314606741573,1.2584269662921348,4.674157303370786,True,0.34174311926605505,95.70436590436591,7,0,-3.955056179775281,0.5869565217391305,14.47191011235955,-12.764044943820224,True,True,False,True,,16.224719101123597,93.02675885541666,10,4,short,2,target,rev,-0.75,-0.13043478260869565,False,2025
159,False,5528.0,5523.75,4.25,5536.5,2025-04-04,97.5051975051975,96.67359667359668,0.8769666707978365,67.41573033707866,58.47953216374269,125.89526250082135,22.784190706,25.980680298,1.1402941905309032,0.9402654867256637,0.26666666666666666,0.64,7.5,6.25,9.0,0.8421052631578947,0.6666666666666666,0.11695906432748537,0.16374269005847952,0.631578947368421,5.099415204678363,False,0.44525547445255476,96.95176715176714,7,0,-4.046783625730995,0.5916149068322981,15.064327485380117,-13.286549707602338,False,False,False,True,16.818713450292396,16.818713450292396,93.40650065911667,10,4,long,3,rev,stop,-4.25,-1.0,False,2025
162,True,5534.0,5542.75,8.75,5516.5,2025-04-04,95.84199584199584,95.84199584199584,1.010876311541419,108.33333333333333,115.49295774647888,223.82629107981222,28.8526672,28.542232982,0.9892407098502145,0.997020854021847,0.9743589743589743,0.17073170731707318,9.75,10.25,10.5,1.1830985915492958,1.0,0.0,0.28169014084507044,0.9014084507042254,6.366197183098592,True,0.22554347826086957,97.4051975051975,10,0,-4.197183098591549,0.6288819875776398,18.140845070422536,-16.0,True,True,False,True,,19.577464788732396,94.74790119498333,10,4,short,4,stop,target,17.5,2.0,True,2025
184,False,5548.0,5538.0,10.0,5568.0,2025-04-04,96.04989604989605,96.04989604989605,1.0136107207489289,124.50331125827815,105.12820512820512,229.63151638648327,40.16742538,39.628058936,0.9865720434183328,0.9619520264681555,0.0425531914893617,0.9512195121951219,11.75,10.25,18.25,1.8717948717948718,0.3404255319148936,0.6410256410256411,0.07692307692307693,0.23076923076923078,3.128205128205128,False,0.13846153846153847,92.74428274428274,8,0,-2.3846153846153846,0.7158385093167702,16.512820512820515,-14.564102564102564,False,False,False,True,16.384615384615383,16.384615384615383,106.79751125808333,10,4,long,5,target,rev,3.75,0.375,True,2025
186,True,5551.75,5560.25,8.5,5534.75,2025-04-04,95.84199584199584,96.46569646569647,1.0399211724679747,107.3170731707317,82.67477203647417,189.99184520720587,39.90384601,38.371991134,0.9616113475473989,0.9770238350869659,0.9318181818181818,0.029411764705882353,11.0,8.5,13.5,1.3130699088145896,0.5681818181818182,0.2188449848024316,-0.364741641337386,1.0699088145896656,3.477203647416413,True,0.08620689655172414,93.014553014553,8,0,-1.8966565349544073,0.7391304347826086,15.659574468085106,-13.811550151975684,True,True,False,True,,15.173252279635259,108.12391297441667,10,4,short,6,rev,target,17.0,2.0,True,2025
189,False,5534.75,5529.25,5.5,5545.75,2025-04-04,97.0893970893971,95.42619542619542,0.8771225005334896,91.07692307692308,79.25696594427245,170.33388902119555,34.776266792,39.648129846,1.1400916056671366,0.9399656946826758,0.2972972972972973,0.65625,9.25,8.0,11.25,1.1145510835913313,0.6756756756756757,0.17337461300309598,-0.5696594427244582,-1.0154798761609907,1.7089783281733746,False,0.11928934010152284,94.36590436590436,9,2,-3.6160990712074303,0.6335403726708074,15.95046439628483,-14.06811145510836,False,False,False,True,17.139318885448915,17.139318885448915,110.04359187554999,10,4,long,7,target,target,11.0,2.0,True,2025
201,False,5511.5,5501.25,10.25,5532.0,2025-04-04,96.88149688149689,96.67359667359668,0.9257076894566588,123.94366197183099,95.13513513513513,219.07879710696614,27.171032942,29.351633622,1.0802546110283981,0.9455728653125616,0.0,0.9090909090909091,13.75,11.0,17.5,1.5135135135135136,0.5454545454545454,0.3027027027027027,-0.23783783783783785,-2.7027027027027026,-3.264864864864865,True,0.2907488986784141,95.28066528066527,13,0,-5.167567567567567,0.4891304347826087,13.924324324324324,-12.281081081081082,True,False,False,True,16.972972972972972,16.972972972972972,116.73088667851667,10,4,long,8,target,stop,-10.25,-1.0,False,2025
206,False,5504.0,5494.0,10.0,5524.0,2025-04-04,96.67359667359668,96.67359667359668,1.0143327709145222,102.07715133531157,99.69604863221885,201.77319996753042,28.14188376,27.744232038,0.9858697546549742,0.8563670411985018,0.23255813953488372,0.9512195121951219,10.75,10.25,11.75,1.1428571428571428,0.8837209302325582,0.0729483282674772,0.0486322188449848,-0.0972644376899696,-4.644376899696049,True,0.22565320665083136,95.96673596673597,13,6,-6.541033434650456,0.44254658385093165,15.659574468085106,-13.811550151975684,True,False,False,True,19.817629179331306,19.817629179331306,119.68355678585,10,4,long,9,stop,rev,-3.75,-0.375,False,2025
208,True,5500.25,5512.25,12.0,5476.25,2025-04-04,98.12889812889813,96.25779625779626,0.8710981152117173,108.87573964497041,127.05882352941177,235.93456317438216,33.834399682,38.8410893,1.147976310058889,1.1237182345073562,0.6739130434782609,0.14814814814814814,11.5,13.5,14.0,1.3176470588235294,0.9782608695652174,-0.023529411764705882,0.35294117647058826,-1.011764705882353,-3.176470588235294,False,0.1324200913242009,95.8004158004158,13,0,-6.682352941176471,0.4192546583850932,15.152941176470588,-13.364705882352942,False,False,False,True,,19.529411764705884,120.70986975605,10,4,short,10,rev,target,24.0,2.0,True,2025
477,False,5389.5,5386.25,3.25,5396.0,2025-04-04,95.21829521829522,95.21829521829522,1.027125071104947,63.1578947368421,129.52380952380952,192.68170426065163,4.061231434,3.95397946,0.9735912676381594,1.3742550655542312,0.4444444444444444,0.7058823529411765,2.25,4.25,4.5,1.3714285714285714,1.0,0.6095238095238096,0.3047619047619048,0.5333333333333333,-2.057142857142857,True,0.1,84.82328482328482,0,2,-55.39047619047619,0.034278959810874705,64.45714285714286,-43.27619047619048,False,False,False,True,96.99047619047619,96.99047619047619,389.89251173135,14,4,long,11,target,stop,-3.25,-1.0,False,2025
480,False,5392.25,5386.0,6.25,5404.75,2025-04-04,97.92099792099792,98.75259875259876,0.2971668484523665,161.6161616161616,248.0,409.6161616161616,2.433249054,8.18815782,3.365112916221851,0.4938474159146842,0.45,0.7741935483870968,5.0,7.75,8.0,2.56,1.0,0.16,0.48,0.8,-1.2,True,0.10666666666666667,92.07900207900208,3,0,-57.28,0.04728132387706856,67.68,-45.44,False,False,False,True,100.96,100.96,390.0328567007833,15,4,long,12,stop,stop,-6.25,-1.0,False,2025
9,False,5209.0,5195.5,13.5,5236.0,2025-04-07,98.33679833679834,98.33679833679834,1.0591460251622107,94.44444444444444,155.63139931740614,250.0758437618506,14.837490416,14.008918566,0.94415687378598,0.7470970738504412,0.20588235294117646,0.8596491228070176,8.5,14.25,15.5,1.6928327645051195,0.8823529411764706,-0.10921501706484642,0.5460750853242321,0.027303754266211604,,False,,,6,6,-1.310580204778157,0.5,2.89419795221843,-17.85665529010239,True,True,True,True,17.33788395904437,17.33788395904437,2.9490951535166667,8,0,long,0,none,stop,-13.5,-1.0,False,2025
16,False,5197.75,5189.25,8.5,5214.75,2025-04-07,97.0893970893971,95.84199584199584,0.9473113966462844,130.56379821958458,82.59587020648968,213.15966842607426,18.220960568,19.23439392,1.0556190958329503,0.9958963836881252,0.12727272727272726,0.9428571428571428,13.75,8.75,18.75,1.7699115044247788,0.2909090909090909,0.44837758112094395,-0.4247787610619469,-0.8967551622418879,,False,0.17096018735362997,95.0935550935551,10,0,-2.1946902654867255,0.25190839694656486,3.0914454277286136,-15.43362831858407,False,False,False,True,16.047197640117993,16.047197640117993,5.256990818583334,8,0,long,1,stop,rev,-5.75,-0.6764705882352942,False,2025
17,True,5192.0,5202.0,10.0,5172.0,2025-04-07,95.84199584199584,97.0893970893971,1.059194790907007,82.59587020648968,108.23529411764706,190.83116432413675,19.23439392,18.159449126,0.9441134044321371,0.9235127478753541,0.9428571428571428,0.15217391304347827,8.75,11.5,12.5,1.1764705882352942,0.9142857142857143,0.32941176470588235,0.4,-1.6470588235294117,,False,0.11428571428571428,95.65488565488565,11,0,-2.7294117647058824,0.07633587786259542,3.0823529411764707,-15.388235294117647,False,False,False,True,,16.541176470588237,5.5782167314499995,8,0,short,2,rev,target,20.0,2.0,True,2025
43,True,5185.0,5191.5,6.5,5172.0,2025-04-07,96.46569646569647,96.46569646569647,1.0004911254030815,164.84848484848484,85.01362397820164,249.8621088266865,20.671240946,20.661093758,0.9995091156826768,1.090847149670679,0.9411764705882353,0.358974358974359,17.0,9.75,22.25,1.9400544959128065,0.27941176470588236,0.4359673024523161,-1.3514986376021798,2.4850136239782015,0.043596730245231606,True,0.2494279176201373,90.02079002079003,2,0,-3.138964577656676,0.5098684210526315,6.6267029972752045,-14.256130790190735,False,False,False,True,,15.934604904632153,16.513237841516666,8,0,short,3,target,stop,-6.5,-1.0,False,2025
72,False,5300.5,5280.25,20.25,5341.0,2025-04-07,96.04989604989605,96.46569646569647,1.2848387235810101,91.95402298850574,196.49122807017545,288.4452510586812,21.106394934,16.427271802,0.778307799762504,0.8379288570827195,0.175,0.9523809523809523,10.0,21.0,21.25,1.9883040935672514,1.0,0.23391812865497075,0.7953216374269005,3.1578947368421053,7.555555555555555,False,0.4258474576271186,84.74012474012474,1,1,7.43859649122807,0.9935587761674718,14.526315789473685,-15.298245614035087,False,False,False,True,6.292397660818714,6.292397660818714,30.010788689883334,9,0,long,4,stop,stop,-20.25,-1.0,False,2025
83,True,5284.0,5289.5,5.5,5273.0,2025-04-07,97.0893970893971,97.29729729729729,1.043089404470933,106.14250614250614,67.44730679156909,173.5898129340752,15.955881386,15.296753392,0.9586905932643538,1.0279770444763272,0.8333333333333334,0.4166666666666667,13.5,9.0,19.5,1.4613583138173303,0.24074074074074073,0.4309133489461358,-1.0304449648711944,1.0491803278688525,2.4918032786885247,True,0.16297786720321933,88.8981288981289,2,6,4.721311475409836,0.8718354430379747,11.840749414519907,-12.252927400468383,False,False,False,True,,6.2763466042154565,34.30611274131666,9,0,short,5,stop,stop,-5.5,-1.0,False,2025
103,True,5397.0,5408.5,11.5,5374.0,2025-04-07,99.0,99.0,1.1175093641085712,89.19860627177701,76.58119658119658,165.7798028529736,7.116129168,6.367847462,0.894847087744712,0.8935295390608093,0.890625,0.19642857142857142,16.0,14.0,19.5,1.0666666666666667,0.671875,0.17777777777777778,-0.35555555555555557,4.034188034188034,6.181196581196581,True,0.7017291066282421,94.72619542619543,8,0,9.627350427350427,0.9570610687022901,14.331623931623932,-8.943589743589744,True,True,True,False,0.41025641025641024,0.41025641025641024,41.392968374316666,9,0,short,6,stop,rev,-7.0,-0.6086956521739131,False,2025
104,False,5404.0,5394.0,10.0,5424.0,2025-04-07,99.0,99.0,0.7601660242748185,76.58119658119658,66.31393298059965,142.89512956179624,6.367847462,8.376916698,1.3155020983132966,1.1479777185759263,0.19642857142857142,0.8085106382978723,14.0,11.75,14.25,0.8042328042328042,0.8392857142857143,-0.014109347442680775,0.042328042328042326,3.9223985890652555,7.181657848324515,False,0.7645348837209303,97.91101871101871,8,0,10.328042328042327,0.9837786259541985,14.786596119929452,-9.227513227513228,False,False,False,False,4.331569664902998,0.818342151675485,41.499100543349996,9,0,long,7,rev,target,20.0,2.0,True,2025
106,True,5411.25,5426.75,15.5,5380.25,2025-04-07,98.75259875259876,99.0,1.2570292858316416,151.31086142322098,87.17047451669596,238.48133593991696,9.372139224,7.455784308,0.795526413959725,1.1975929978118163,0.8811881188118812,0.016129032258064516,25.25,15.5,27.0,1.5184534270650263,0.5544554455445545,0.0843585237258348,-0.4077328646748682,2.1370826010544817,6.917398945518453,True,0.5968436154949784,98.86735966735966,9,0,10.699472759226714,0.9455842997323818,15.760984182776802,-9.195079086115992,True,True,True,False,1.2231985940246046,1.2231985940246046,41.794921632783335,9,0,short,8,target,rev,8.5,0.5483870967741935,True,2025
