date,policy,strat,event,center,em,short_k,long_k,credit,entry_et,exit_kind,exit_val,pnl,note
2022-06-13,nowait,openfly_p,,3812.85,68.2,3815.0,3790.0,10.0,09:33:00,stop,13.1,-316.52,
2022-06-13,nowait,openfly_c,,3812.85,68.2,3815.0,3840.0,10.4,09:33:00,settle,0.0,1036.74,
2022-06-13,calwait,openic_p,,3812.85,68.2,3745.0,3720.0,2.9,09:33:00,time,8.55,-571.52,
2022-06-13,calwait,openic_c,,3812.85,68.2,3880.0,3905.0,2.75,09:33:00,settle,0.0,271.74,
2022-06-13,calwait,openfly_p,,3812.85,68.2,3815.0,3790.0,10.0,09:33:00,stop,13.1,-316.52,
2022-06-13,calwait,openfly_c,,3812.85,68.2,3815.0,3840.0,10.4,09:33:00,settle,0.0,1036.74,
2022-06-14,eod,eodic_p,,3749.63,80.4,3670.0,3645.0,0.8,09:31:00,settle,0.0,76.74,
2022-06-14,eod,eodic_c,,3749.63,80.4,3830.0,3855.0,3.3,09:31:00,settle,0.0,326.74,
2022-06-14,eod,eodfly_p,,3749.63,80.4,3750.0,3725.0,7.5,09:31:00,stop,12.0,-456.52,
2022-06-14,eod,eodfly_c,,3749.63,80.4,3750.0,3775.0,12.5,09:31:00,stop,11.6,83.48,
2022-06-14,nowait,openic_p,,3759.6,80.4,3680.0,3655.0,1.85,09:33:00,settle,0.0,181.74,
2022-06-14,nowait,openic_c,,3759.6,80.4,3840.0,3865.0,1.9,09:33:00,settle,0.0,186.74,
2022-06-14,nowait,openfly_p,,3759.6,80.4,3760.0,3735.0,10.2,09:33:00,stop,12.3,-216.52,
2022-06-14,nowait,openfly_c,,3759.6,80.4,3760.0,3785.0,10.1,09:33:00,stop,12.6,-256.52,
2022-06-14,calwait,openic_p,,3759.6,80.4,3680.0,3655.0,1.85,09:33:00,settle,0.0,181.74,
2022-06-14,calwait,openic_c,,3759.6,80.4,3840.0,3865.0,1.9,09:33:00,settle,0.0,186.74,
2022-06-14,calwait,openfly_p,,3759.6,80.4,3760.0,3735.0,10.2,09:33:00,stop,12.3,-216.52,
2022-06-14,calwait,openfly_c,,3759.6,80.4,3760.0,3785.0,10.1,09:33:00,stop,12.6,-256.52,
2022-06-15,eod,eodic_p,FOMC,3735.48,76.9,3660.0,3635.0,2.2,09:31:00,settle,0.0,216.74,
2022-06-15,eod,eodic_c,FOMC,3735.48,76.9,3810.0,3835.0,6.8,09:31:00,stop,18.9,-1216.52,
2022-06-15,eod,eodfly_p,FOMC,3735.48,76.9,3735.0,3710.0,7.1,09:31:00,time,0.15,688.48,
2022-06-15,eod,eodfly_c,FOMC,3735.48,76.9,3735.0,3760.0,14.3,09:31:00,stop,16.6,-236.52,
2022-06-15,nowait,openic_p,FOMC,3776.0,76.9,3700.0,3675.0,3.7,09:33:00,settle,0.0,366.74,
2022-06-15,nowait,openic_c,FOMC,3776.0,76.9,3855.0,3880.0,3.8,09:33:00,settle,0.0,376.74,
2022-06-15,nowait,openfly_p,FOMC,3776.0,76.9,3775.0,3750.0,10.2,09:33:00,stop,12.1,-196.52,
2022-06-15,nowait,openfly_c,FOMC,3776.0,76.9,3775.0,3800.0,10.7,09:33:00,stop,13.1,-246.52,
2022-06-15,calwait,openic_p,FOMC,3793.55,76.9,3715.0,3690.0,3.5,10:08:00,settle,0.0,346.74,
2022-06-15,calwait,openic_c,FOMC,3793.55,76.9,3870.0,3895.0,3.8,10:08:00,settle,0.0,376.74,
2022-06-15,calwait,openfly_p,FOMC,3793.55,76.9,3795.0,3770.0,10.4,10:08:00,stop,11.9,-156.52,
2022-06-15,calwait,openfly_c,FOMC,3793.55,76.9,3795.0,3820.0,11.2,10:08:00,stop,12.6,-146.52,
2022-06-16,eod,eodic_p,,3789.99,70.7,3720.0,3695.0,12.2,09:31:00,stop,17.3,-516.52,
2022-06-16,eod,eodic_c,,3789.99,70.7,3860.0,3885.0,0.05,09:31:00,SKIP,,,gate: thin_credit
2022-06-16,eod,eodfly_p,,3789.99,70.7,3790.0,3765.0,20.6,09:31:00,stop,26.2,-566.52,
2022-06-16,eod,eodfly_c,,3789.99,70.7,3790.0,3815.0,1.55,09:31:00,settle,0.0,151.74,
2022-06-16,nowait,openic_p,,3707.05,70.7,3635.0,3610.0,2.05,09:33:00,time,0.95,103.48,
2022-06-16,nowait,openic_c,,3707.05,70.7,3780.0,3805.0,1.95,09:33:00,settle,0.0,191.74,
2022-06-16,nowait,openfly_p,,3707.05,70.7,3705.0,3680.0,9.5,09:33:00,stop,15.1,-566.52,
2022-06-16,nowait,openfly_c,,3707.05,70.7,3705.0,3730.0,10.5,09:33:00,settle,0.0,1046.74,
2022-06-16,calwait,openic_p,,3707.05,70.7,3635.0,3610.0,2.05,09:33:00,time,0.95,103.48,
2022-06-16,calwait,openic_c,,3707.05,70.7,3780.0,3805.0,1.95,09:33:00,settle,0.0,191.74,
2022-06-16,calwait,openfly_p,,3707.05,70.7,3705.0,3680.0,9.5,09:33:00,stop,15.1,-566.52,
2022-06-16,calwait,openfly_c,,3707.05,70.7,3705.0,3730.0,10.5,09:33:00,settle,0.0,1046.74,
2022-06-17,eod,eodic_p,,3666.77,76.1,3590.0,3565.0,1.4,09:31:00,settle,0.0,136.74,
2022-06-17,eod,eodic_c,,3666.77,76.1,3745.0,3770.0,2.1,09:31:00,settle,0.0,206.74,
2022-06-17,eod,eodfly_p,,3666.77,76.1,3665.0,3640.0,8.1,09:31:00,stop,14.7,-666.52,
2022-06-17,eod,eodfly_c,,3666.77,76.1,3665.0,3690.0,12.1,09:31:00,stop,15.9,-386.52,
2022-06-17,nowait,openic_p,,3682.7,76.1,3605.0,3580.0,2.0,09:33:00,settle,0.0,196.74,
2022-06-17,nowait,openic_c,,3682.7,76.1,3760.0,3785.0,1.7,09:33:00,settle,0.0,166.74,
2022-06-17,nowait,openfly_p,,3682.7,76.1,3685.0,3660.0,10.2,09:33:00,stop,14.4,-426.52,
2022-06-17,nowait,openfly_c,,3682.7,76.1,3685.0,3710.0,10.5,09:33:00,stop,12.8,-236.52,
2022-06-17,calwait,openic_p,,3682.7,76.1,3605.0,3580.0,2.0,09:33:00,settle,0.0,196.74,
2022-06-17,calwait,openic_c,,3682.7,76.1,3760.0,3785.0,1.7,09:33:00,settle,0.0,166.74,
2022-06-17,calwait,openfly_p,,3682.7,76.1,3685.0,3660.0,10.2,09:33:00,stop,14.4,-426.52,
2022-06-17,calwait,openfly_c,,3682.7,76.1,3685.0,3710.0,10.5,09:33:00,stop,12.8,-236.52,
2022-06-21,eod,eodic_p,,3674.84,72.1,3605.0,3580.0,0.1,09:31:00,settle,0.0,6.74,
2022-06-21,eod,eodic_c,,3674.84,72.1,3745.0,3770.0,8.3,09:31:00,stop,12.3,-406.52,
2022-06-21,eod,eodfly_p,,3674.84,72.1,3675.0,3650.0,1.85,09:31:00,settle,0.0,181.74,
2022-06-21,eod,eodfly_c,,3674.84,72.1,3675.0,3700.0,19.3,09:31:00,stop,24.3,-506.52,
2022-06-21,nowait,openic_p,,3737.05,72.1,3665.0,3640.0,1.05,09:33:00,settle,0.0,101.74,
2022-06-21,nowait,openic_c,,3737.05,72.1,3810.0,3835.0,0.95,09:33:00,settle,0.0,91.74,
2022-06-21,nowait,openfly_p,,3737.05,72.1,3735.0,3710.0,9.2,09:33:00,settle,0.0,916.74,
2022-06-21,nowait,openfly_c,,3737.05,72.1,3735.0,3760.0,10.4,09:33:00,stop,15.0,-466.52,
2022-06-21,calwait,openic_p,,3737.05,72.1,3665.0,3640.0,1.05,09:33:00,settle,0.0,101.74,
2022-06-21,calwait,openic_c,,3737.05,72.1,3810.0,3835.0,0.95,09:33:00,settle,0.0,91.74,
2022-06-21,calwait,openfly_p,,3737.05,72.1,3735.0,3710.0,9.2,09:33:00,settle,0.0,916.74,
2022-06-21,calwait,openfly_c,,3737.05,72.1,3735.0,3760.0,10.4,09:33:00,stop,15.0,-466.52,
2022-06-22,eod,eodic_p,,3764.79,71.6,3695.0,3670.0,5.1,09:31:00,settle,0.0,506.74,
2022-06-22,eod,eodic_c,,3764.79,71.6,3835.0,3860.0,0.05,09:31:00,SKIP,,,gate: thin_credit
2022-06-22,eod,eodfly_p,,3764.79,71.6,3765.0,3740.0,15.5,09:31:00,stop,17.6,-216.52,
2022-06-22,eod,eodfly_c,,3764.79,71.6,3765.0,3790.0,3.4,09:31:00,stop,15.5,-1216.52,
2022-06-22,nowait,openic_p,,3736.0,71.6,3665.0,3640.0,1.4,09:33:00,settle,0.0,136.74,
2022-06-22,nowait,openic_c,,3736.0,71.6,3810.0,3835.0,0.85,09:33:00,settle,0.0,81.74,
2022-06-22,nowait,openfly_p,,3736.0,71.6,3735.0,3710.0,9.0,09:33:00,settle,0.0,896.74,
2022-06-22,nowait,openfly_c,,3736.0,71.6,3735.0,3760.0,10.2,09:33:00,stop,14.1,-396.52,
2022-06-22,calwait,openic_p,,3736.0,71.6,3665.0,3640.0,1.4,09:33:00,settle,0.0,136.74,
2022-06-22,calwait,openic_c,,3736.0,71.6,3810.0,3835.0,0.85,09:33:00,settle,0.0,81.74,
2022-06-22,calwait,openfly_p,,3736.0,71.6,3735.0,3710.0,9.0,09:33:00,settle,0.0,896.74,
2022-06-22,calwait,openfly_c,,3736.0,71.6,3735.0,3760.0,10.2,09:33:00,stop,14.1,-396.52,
2022-06-23,eod,eodic_p,,3759.89,68.6,3690.0,3665.0,0.4,09:31:00,settle,0.0,36.74,
2022-06-23,eod,eodic_c,,3759.89,68.6,3830.0,3855.0,2.65,09:31:00,settle,0.0,261.74,
2022-06-23,eod,eodfly_p,,3759.89,68.6,3760.0,3735.0,5.4,09:31:00,stop,9.7,-436.52,
2022-06-23,eod,eodfly_c,,3759.89,68.6,3760.0,3785.0,14.7,09:31:00,stop,15.6,-96.52,
2022-06-23,nowait,openic_p,,3781.0,68.6,3710.0,3685.0,1.1,09:33:00,settle,0.0,106.74,
2022-06-23,nowait,openic_c,,3781.0,68.6,3850.0,3875.0,0.9,09:33:00,settle,0.0,86.74,
2022-06-23,nowait,openfly_p,,3781.0,68.6,3780.0,3755.0,8.4,09:33:00,stop,12.9,-456.52,
2022-06-23,nowait,openfly_c,,3781.0,68.6,3780.0,3805.0,9.6,09:33:00,stop,11.8,-226.52,
2022-06-23,calwait,openic_p,,3781.0,68.6,3710.0,3685.0,1.1,09:33:00,settle,0.0,106.74,
2022-06-23,calwait,openic_c,,3781.0,68.6,3850.0,3875.0,0.9,09:33:00,settle,0.0,86.74,
2022-06-23,calwait,openfly_p,,3781.0,68.6,3780.0,3755.0,8.4,09:33:00,stop,12.9,-456.52,
2022-06-23,calwait,openfly_c,,3781.0,68.6,3780.0,3805.0,9.6,09:33:00,stop,11.8,-226.52,
2022-06-24,eod,eodic_p,,3795.73,69.5,3725.0,3700.0,0.4,09:31:00,settle,0.0,36.74,
2022-06-24,eod,eodic_c,,3795.73,69.5,3865.0,3890.0,3.4,09:31:00,stop,15.3,-1196.52,
2022-06-24,eod,eodfly_p,,3795.73,69.5,3795.0,3770.0,3.3,09:31:00,settle,0.0,326.74,
2022-06-24,eod,eodfly_c,,3795.73,69.5,3795.0,3820.0,17.6,09:31:00,stop,21.1,-356.52,
2022-06-24,nowait,openic_p,,3840.8,69.5,3770.0,3745.0,1.15,09:33:00,settle,0.0,111.74,
2022-06-24,nowait,openic_c,,3840.8,69.5,3910.0,3935.0,0.6,09:33:00,time,0.6,-6.52,
2022-06-24,nowait,openfly_p,,3840.8,69.5,3840.0,3815.0,8.3,09:33:00,settle,0.0,826.74,
2022-06-24,nowait,openfly_c,,3840.8,69.5,3840.0,3865.0,10.2,09:33:00,stop,14.6,-446.52,
2022-06-24,calwait,openic_p,,3840.8,69.5,3770.0,3745.0,1.15,09:33:00,settle,0.0,111.74,
2022-06-24,calwait,openic_c,,3840.8,69.5,3910.0,3935.0,0.6,09:33:00,time,0.6,-6.52,
2022-06-24,calwait,openfly_p,,3840.8,69.5,3840.0,3815.0,8.3,09:33:00,settle,0.0,826.74,
2022-06-24,calwait,openfly_c,,3840.8,69.5,3840.0,3865.0,10.2,09:33:00,stop,14.6,-446.52,
2022-06-27,eod,eodic_p,,3911.74,67.1,3845.0,3820.0,0.8,09:31:00,settle,0.0,76.74,
2022-06-27,eod,eodic_c,,3911.74,67.1,3980.0,4005.0,1.9,09:31:00,settle,0.0,186.74,
2022-06-27,eod,eodfly_p,,3911.74,67.1,3910.0,3885.0,6.2,09:31:00,stop,11.9,-576.52,
2022-06-27,eod,eodfly_c,,3911.74,67.1,3910.0,3935.0,13.1,09:31:00,stop,13.4,-36.52,
2022-06-27,nowait,openic_p,,3916.25,67.1,3850.0,3825.0,1.25,09:33:00,settle,0.0,121.74,
2022-06-27,nowait,openic_c,,3916.25,67.1,3985.0,4010.0,1.1,09:33:00,settle,0.0,106.74,
2022-06-27,nowait,openfly_p,,3916.25,67.1,3915.0,3890.0,9.1,09:33:00,stop,13.5,-446.52,
2022-06-27,nowait,openfly_c,,3916.25,67.1,3915.0,3940.0,9.7,09:33:00,stop,11.0,-136.52,
2022-06-27,calwait,openic_p,,3916.25,67.1,3850.0,3825.0,1.25,09:33:00,settle,0.0,121.74,
2022-06-27,calwait,openic_c,,3916.25,67.1,3985.0,4010.0,1.1,09:33:00,settle,0.0,106.74,
2022-06-27,calwait,openfly_p,,3916.25,67.1,3915.0,3890.0,9.1,09:33:00,stop,13.5,-446.52,
2022-06-27,calwait,openfly_c,,3916.25,67.1,3915.0,3940.0,9.7,09:33:00,stop,11.0,-136.52,
2022-06-28,eod,eodic_p,,3900.11,66.2,3835.0,3810.0,0.3,09:31:00,stop,9.65,-941.52,
2022-06-28,eod,eodic_c,,3900.11,66.2,3965.0,3990.0,2.6,09:31:00,settle,0.0,256.74,
2022-06-28,eod,eodfly_p,,3900.11,66.2,3900.0,3875.0,4.8,09:31:00,stop,11.9,-716.52,
2022-06-28,eod,eodfly_c,,3900.11,66.2,3900.0,3925.0,14.9,09:31:00,stop,20.8,-596.52,
2022-06-28,nowait,openic_p,,3937.95,66.2,3870.0,3845.0,0.95,09:33:00,stop,11.7,-1081.52,
2022-06-28,nowait,openic_c,,3937.95,66.2,4005.0,4030.0,0.75,09:33:00,settle,0.0,71.74,
2022-06-28,nowait,openfly_p,,3937.95,66.2,3940.0,3915.0,9.4,09:33:00,stop,13.8,-446.52,
2022-06-28,nowait,openfly_c,,3937.95,66.2,3940.0,3965.0,9.1,09:33:00,settle,0.0,906.74,
2022-06-28,calwait,openic_p,,3937.95,66.2,3870.0,3845.0,0.95,09:33:00,stop,11.7,-1081.52,
2022-06-28,calwait,openic_c,,3937.95,66.2,4005.0,4030.0,0.75,09:33:00,settle,0.0,71.74,
2022-06-28,calwait,openfly_p,,3937.95,66.2,3940.0,3915.0,9.4,09:33:00,stop,13.8,-446.52,
2022-06-28,calwait,openfly_c,,3937.95,66.2,3940.0,3965.0,9.1,09:33:00,settle,0.0,906.74,
2022-06-29,eod,eodic_p,,3821.55,68.3,3755.0,3730.0,1.25,09:31:00,settle,0.0,121.74,
2022-06-29,eod,eodic_c,,3821.55,68.3,3890.0,3915.0,1.55,09:31:00,settle,0.0,151.74,
2022-06-29,eod,eodfly_p,,3821.55,68.3,3820.0,3795.0,8.3,09:31:00,stop,13.0,-476.52,
2022-06-29,eod,eodfly_c,,3821.55,68.3,3820.0,3845.0,11.0,09:31:00,stop,11.6,-66.52,
2022-06-29,nowait,openic_p,,3816.6,68.3,3750.0,3725.0,1.5,09:33:00,settle,0.0,146.74,
2022-06-29,nowait,openic_c,,3816.6,68.3,3885.0,3910.0,1.4,09:33:00,settle,0.0,136.74,
2022-06-29,nowait,openfly_p,,3816.6,68.3,3815.0,3790.0,9.1,09:33:00,stop,11.8,-276.52,
2022-06-29,nowait,openfly_c,,3816.6,68.3,3815.0,3840.0,10.5,09:33:00,stop,11.5,-106.52,
2022-06-29,calwait,openic_p,,3816.6,68.3,3750.0,3725.0,1.5,09:33:00,settle,0.0,146.74,
2022-06-29,calwait,openic_c,,3816.6,68.3,3885.0,3910.0,1.4,09:33:00,settle,0.0,136.74,
2022-06-29,calwait,openfly_p,,3816.6,68.3,3815.0,3790.0,9.1,09:33:00,stop,11.8,-276.52,
2022-06-29,calwait,openfly_c,,3816.6,68.3,3815.0,3840.0,10.5,09:33:00,stop,11.5,-106.52,
2022-06-30,eod,eodic_p,,3818.83,67.7,3750.0,3725.0,5.5,09:31:00,stop,11.9,-646.52,
2022-06-30,eod,eodic_c,,3818.83,67.7,3885.0,3910.0,0.5,09:31:00,settle,0.0,46.74,
2022-06-30,eod,eodfly_p,,3818.83,67.7,3820.0,3795.0,14.5,09:31:00,stop,21.5,-706.52,
2022-06-30,eod,eodfly_c,,3818.83,67.7,3820.0,3845.0,3.9,09:31:00,time,0.3,353.48,
2022-06-30,nowait,openic_p,,3768.3,67.7,3700.0,3675.0,2.0,09:33:00,settle,0.0,196.74,
2022-06-30,nowait,openic_c,,3768.3,67.7,3835.0,3860.0,1.95,09:33:00,settle,0.0,191.74,
2022-06-30,nowait,openfly_p,,3768.3,67.7,3770.0,3745.0,10.2,09:33:00,stop,13.3,-316.52,
2022-06-30,nowait,openfly_c,,3768.3,67.7,3770.0,3795.0,9.9,09:33:00,stop,10.7,-86.52,
2022-06-30,calwait,openic_p,,3768.3,67.7,3700.0,3675.0,2.0,09:33:00,settle,0.0,196.74,
2022-06-30,calwait,openic_c,,3768.3,67.7,3835.0,3860.0,1.95,09:33:00,settle,0.0,191.74,
2022-06-30,calwait,openfly_p,,3768.3,67.7,3770.0,3745.0,10.2,09:33:00,stop,13.3,-316.52,
2022-06-30,calwait,openfly_c,,3768.3,67.7,3770.0,3795.0,9.9,09:33:00,stop,10.7,-86.52,
2022-07-01,eod,eodic_p,,3785.38,68.5,3715.0,3690.0,1.05,09:31:00,settle,0.0,101.74,
2022-07-01,eod,eodic_c,,3785.38,68.5,3855.0,3880.0,1.3,09:31:00,settle,0.0,126.74,
2022-07-01,eod,eodfly_p,,3785.38,68.5,3785.0,3760.0,9.3,09:31:00,stop,14.1,-486.52,
2022-07-01,eod,eodfly_c,,3785.38,68.5,3785.0,3810.0,9.6,09:31:00,stop,14.1,-456.52,
2022-07-01,nowait,openic_p,,3783.95,68.5,3715.0,3690.0,1.1,09:33:00,settle,0.0,106.74,
2022-07-01,nowait,openic_c,,3783.95,68.5,3850.0,3875.0,1.25,09:33:00,settle,0.0,121.74,
2022-07-01,nowait,openfly_p,,3783.95,68.5,3785.0,3760.0,9.5,09:33:00,stop,14.1,-466.52,
2022-07-01,nowait,openfly_c,,3783.95,68.5,3785.0,3810.0,9.5,09:33:00,stop,14.1,-466.52,
2022-07-01,calwait,openic_p,,3783.95,68.5,3715.0,3690.0,1.1,09:33:00,settle,0.0,106.74,
2022-07-01,calwait,openic_c,,3783.95,68.5,3850.0,3875.0,1.25,09:33:00,settle,0.0,121.74,
2022-07-01,calwait,openfly_p,,3783.95,68.5,3785.0,3760.0,9.5,09:33:00,stop,14.1,-466.52,
2022-07-01,calwait,openfly_c,,3783.95,68.5,3785.0,3810.0,9.5,09:33:00,stop,14.1,-466.52,
2022-07-05,eod,eodic_p,,3825.33,64.3,3760.0,3735.0,7.6,09:31:00,stop,12.2,-466.52,
2022-07-05,eod,eodic_c,,3825.33,64.3,3890.0,3915.0,0.05,09:31:00,SKIP,,,gate: thin_credit
2022-07-05,eod,eodfly_p,,3825.33,64.3,3825.0,3800.0,18.7,09:31:00,stop,24.4,-576.52,
2022-07-05,eod,eodfly_c,,3825.33,64.3,3825.0,3850.0,1.55,09:31:00,time,3.75,-226.52,
2022-07-05,nowait,openic_p,,3757.05,64.3,3695.0,3670.0,1.45,09:33:00,settle,0.0,141.74,
2022-07-05,nowait,openic_c,,3757.05,64.3,3820.0,3845.0,1.2,09:33:00,stop,7.75,-661.52,
2022-07-05,nowait,openfly_p,,3757.05,64.3,3755.0,3730.0,9.0,09:33:00,stop,10.7,-176.52,
2022-07-05,nowait,openfly_c,,3757.05,64.3,3755.0,3780.0,10.4,09:33:00,stop,13.9,-356.52,
2022-07-05,calwait,openic_p,,3757.05,64.3,3695.0,3670.0,1.45,09:33:00,settle,0.0,141.74,
2022-07-05,calwait,openic_c,,3757.05,64.3,3820.0,3845.0,1.2,09:33:00,stop,7.75,-661.52,
2022-07-05,calwait,openfly_p,,3757.05,64.3,3755.0,3730.0,9.0,09:33:00,stop,10.7,-176.52,
2022-07-05,calwait,openfly_c,,3757.05,64.3,3755.0,3780.0,10.4,09:33:00,stop,13.9,-356.52,
2022-07-06,eod,eodic_p,,3831.39,66.5,3765.0,3740.0,1.5,09:31:00,settle,0.0,146.74,
2022-07-06,eod,eodic_c,,3831.39,66.5,3900.0,3925.0,1.3,09:31:00,settle,0.0,126.74,
2022-07-06,eod,eodfly_p,,3831.39,66.5,3830.0,3805.0,9.2,09:31:00,stop,9.8,-66.52,
2022-07-06,eod,eodfly_c,,3831.39,66.5,3830.0,3855.0,10.4,09:31:00,stop,9.9,43.48,
2022-07-06,nowait,openic_p,,3845.45,66.5,3780.0,3755.0,1.5,09:33:00,settle,0.0,146.74,
2022-07-06,nowait,openic_c,,3845.45,66.5,3910.0,3935.0,1.2,09:33:00,settle,0.0,116.74,
2022-07-06,nowait,openfly_p,,3845.45,66.5,3845.0,3820.0,9.3,09:33:00,stop,12.1,-286.52,
2022-07-06,nowait,openfly_c,,3845.45,66.5,3845.0,3870.0,10.3,09:33:00,stop,15.0,-476.52,
2022-07-06,calwait,openic_p,,3845.45,66.5,3780.0,3755.0,1.5,09:33:00,settle,0.0,146.74,
2022-07-06,calwait,openic_c,,3845.45,66.5,3910.0,3935.0,1.2,09:33:00,settle,0.0,116.74,
2022-07-06,calwait,openfly_p,,3845.45,66.5,3845.0,3820.0,9.3,09:33:00,stop,12.1,-286.52,
2022-07-06,calwait,openfly_c,,3845.45,66.5,3845.0,3870.0,10.3,09:33:00,stop,15.0,-476.52,
2022-07-07,eod,eodic_p,,3845.08,64.7,3780.0,3755.0,0.2,09:31:00,settle,0.0,16.74,
2022-07-07,eod,eodic_c,,3845.08,64.7,3910.0,3935.0,2.35,09:31:00,time,1.0,128.48,
2022-07-07,eod,eodfly_p,,3845.08,64.7,3845.0,3820.0,4.1,09:31:00,settle,0.0,406.74,
2022-07-07,eod,eodfly_c,,3845.08,64.7,3845.0,3870.0,15.7,09:31:00,stop,19.3,-366.52,
2022-07-07,nowait,openic_p,,3868.15,64.7,3805.0,3780.0,0.95,09:33:00,settle,0.0,91.74,
2022-07-07,nowait,openic_c,,3868.15,64.7,3935.0,3960.0,0.4,09:33:00,settle,0.0,36.74,
2022-07-07,nowait,openfly_p,,3868.15,64.7,3870.0,3845.0,9.2,09:33:00,settle,0.0,916.74,
2022-07-07,nowait,openfly_c,,3868.15,64.7,3870.0,3895.0,9.2,09:33:00,stop,14.0,-486.52,
2022-07-07,calwait,openic_p,,3868.15,64.7,3805.0,3780.0,0.95,09:33:00,settle,0.0,91.74,
2022-07-07,calwait,openic_c,,3868.15,64.7,3935.0,3960.0,0.4,09:33:00,settle,0.0,36.74,
2022-07-07,calwait,openfly_p,,3868.15,64.7,3870.0,3845.0,9.2,09:33:00,settle,0.0,916.74,
2022-07-07,calwait,openfly_c,,3868.15,64.7,3870.0,3895.0,9.2,09:33:00,stop,14.0,-486.52,
2022-07-08,eod,eodic_p,NFP,3902.62,64.1,3840.0,3815.0,2.4,09:31:00,settle,0.0,236.74,
2022-07-08,eod,eodic_c,NFP,3902.62,64.1,3965.0,3990.0,0.3,09:31:00,settle,0.0,26.74,
2022-07-08,eod,eodfly_p,NFP,3902.62,64.1,3905.0,3880.0,13.2,09:31:00,stop,13.5,-36.52,
2022-07-08,eod,eodfly_c,NFP,3902.62,64.1,3905.0,3930.0,5.3,09:31:00,stop,9.5,-426.52,
2022-07-08,nowait,openic_p,NFP,3883.4,64.1,3820.0,3795.0,1.15,09:33:00,settle,0.0,111.74,
2022-07-08,nowait,openic_c,NFP,3883.4,64.1,3950.0,3975.0,0.75,09:33:00,settle,0.0,71.74,
2022-07-08,nowait,openfly_p,NFP,3883.4,64.1,3885.0,3860.0,8.8,09:33:00,stop,10.9,-216.52,
2022-07-08,nowait,openfly_c,NFP,3883.4,64.1,3885.0,3910.0,9.1,09:33:00,stop,10.8,-176.52,
2022-07-08,calwait,openic_p,NFP,3875.35,64.1,3810.0,3785.0,0.55,10:08:00,settle,0.0,51.74,
2022-07-08,calwait,openic_c,NFP,3875.35,64.1,3940.0,3965.0,0.45,10:08:00,settle,0.0,41.74,
2022-07-08,calwait,openfly_p,NFP,3875.35,64.1,3875.0,3850.0,8.3,10:08:00,settle,0.0,826.74,
2022-07-08,calwait,openfly_c,NFP,3875.35,64.1,3875.0,3900.0,9.1,10:08:00,stop,12.5,-346.52,
2022-07-11,eod,eodic_p,,3899.38,60.5,3840.0,3815.0,3.75,09:31:00,time,0.5,318.48,
2022-07-11,eod,eodic_c,,3899.38,60.5,3960.0,3985.0,0.1,09:31:00,settle,0.0,6.74,
2022-07-11,eod,eodfly_p,,3899.38,60.5,3900.0,3875.0,15.1,09:31:00,stop,20.7,-566.52,
2022-07-11,eod,eodfly_c,,3899.38,60.5,3900.0,3925.0,3.8,09:31:00,settle,0.0,376.74,
2022-07-11,nowait,openic_p,,3878.75,60.5,3820.0,3795.0,1.2,09:33:00,settle,0.0,116.74,
2022-07-11,nowait,openic_c,,3878.75,60.5,3940.0,3965.0,0.55,09:33:00,settle,0.0,51.74,
2022-07-11,nowait,openfly_p,,3878.75,60.5,3880.0,3855.0,8.6,09:33:00,stop,15.2,-666.52,
2022-07-11,nowait,openfly_c,,3878.75,60.5,3880.0,3905.0,9.3,09:33:00,settle,0.0,926.74,
2022-07-11,calwait,openic_p,,3878.75,60.5,3820.0,3795.0,1.2,09:33:00,settle,0.0,116.74,
2022-07-11,calwait,openic_c,,3878.75,60.5,3940.0,3965.0,0.55,09:33:00,settle,0.0,51.74,
2022-07-11,calwait,openfly_p,,3878.75,60.5,3880.0,3855.0,8.6,09:33:00,stop,15.2,-666.52,
2022-07-11,calwait,openfly_c,,3878.75,60.5,3880.0,3905.0,9.3,09:33:00,settle,0.0,926.74,
2022-07-12,eod,eodic_p,,3854.43,63.5,3790.0,3765.0,0.7,09:31:00,time,0.15,48.48,
2022-07-12,eod,eodic_c,,3854.43,63.5,3920.0,3945.0,0.2,09:31:00,settle,0.0,16.74,
2022-07-12,eod,eodfly_p,,3854.43,63.5,3855.0,3830.0,8.9,09:31:00,stop,12.9,-406.52,
2022-07-12,eod,eodfly_c,,3854.43,63.5,3855.0,3880.0,9.2,09:31:00,stop,12.6,-346.52,
2022-07-12,nowait,openic_p,,3859.4,63.5,3795.0,3770.0,0.7,09:33:00,time,0.4,23.48,
2022-07-12,nowait,openic_c,,3859.4,63.5,3925.0,3950.0,0.05,09:33:00,SKIP,,,gate: thin_credit
2022-07-12,nowait,openfly_p,,3859.4,63.5,3860.0,3835.0,8.7,09:33:00,stop,14.8,-616.52,
2022-07-12,nowait,openfly_c,,3859.4,63.5,3860.0,3885.0,9.7,09:33:00,stop,11.1,-146.52,
2022-07-12,calwait,openic_p,,3859.4,63.5,3795.0,3770.0,0.7,09:33:00,time,0.4,23.48,
2022-07-12,calwait,openic_c,,3859.4,63.5,3925.0,3950.0,0.05,09:33:00,SKIP,,,gate: thin_credit
2022-07-12,calwait,openfly_p,,3859.4,63.5,3860.0,3835.0,8.7,09:33:00,stop,14.8,-616.52,
2022-07-12,calwait,openfly_c,,3859.4,63.5,3860.0,3885.0,9.7,09:33:00,stop,11.1,-146.52,
