date,strat,method,center,em,short_k,long_k,credit,exit_kind,exit_val,pnl,note
2025-07-02,openic_p,straddle,6193.88,21.7,6170.0,6145.0,1.15,settle,0.0,111.74,
2025-07-02,openic_c,vix252,6193.88,65.7,6260.0,6285.0,0.05,settle,0.0,1.74,
2025-07-02,openic_c,vix365,6193.88,54.6,6250.0,6275.0,0.15,settle,0.0,11.74,
2025-07-02,openic_c,straddle,6193.88,21.7,6215.0,6240.0,2.5,stop,7.7,-526.52,
2025-07-03,eodic_p,vix252,6227.42,65.3,6160.0,6135.0,0.05,settle,0.0,1.74,
2025-07-03,eodic_p,vix365,6227.42,54.2,6175.0,6150.0,0.1,settle,0.0,6.74,
2025-07-03,eodic_p,straddle,6227.42,19.5,6210.0,6185.0,0.55,settle,0.0,51.74,
2025-07-03,eodic_c,vix252,6227.42,65.3,6295.0,6320.0,0.05,settle,0.0,1.74,
2025-07-03,eodic_c,vix365,6227.42,54.2,6280.0,6305.0,0.5,stop,5.6,-516.52,
2025-07-03,eodic_c,straddle,6227.42,19.5,6245.0,6270.0,10.75,stop,12.8,-211.52,
2025-07-03,openic_p,vix252,6246.46,65.3,6180.0,6155.0,0.0,settle,0.0,-3.26,
2025-07-03,openic_p,vix365,6246.46,54.2,6190.0,6165.0,0.05,settle,0.0,1.74,
2025-07-03,openic_p,straddle,6246.46,19.5,6225.0,6200.0,0.3,settle,0.0,26.74,
2025-07-03,openic_c,vix252,6246.46,65.3,6310.0,6335.0,0.1,settle,0.0,6.74,
2025-07-03,openic_c,vix365,6246.46,54.2,6300.0,6325.0,0.3,settle,0.0,26.74,
2025-07-03,openic_c,straddle,6246.46,19.5,6265.0,6290.0,9.7,stop,9.25,38.48,
2025-07-07,eodic_p,vix252,6279.35,64.8,6215.0,6190.0,0.95,stop,10.1,-921.52,
2025-07-07,eodic_p,vix365,6279.35,53.8,6225.0,6200.0,1.5,stop,7.4,-596.52,
2025-07-07,eodic_p,straddle,6279.35,23.3,6255.0,6230.0,5.5,stop,7.6,-216.52,
2025-07-07,eodic_c,vix252,6279.35,64.8,6345.0,6370.0,0.0,settle,0.0,-3.26,
2025-07-07,eodic_c,vix365,6279.35,53.8,6335.0,6360.0,0.0,settle,0.0,-3.26,
2025-07-07,eodic_c,straddle,6279.35,23.3,6305.0,6330.0,0.35,settle,0.0,31.74,
2025-07-07,openic_p,vix252,6259.04,64.8,6195.0,6170.0,0.3,settle,0.0,26.74,
2025-07-07,openic_p,vix365,6259.04,53.8,6205.0,6180.0,0.55,settle,0.0,51.74,
2025-07-07,openic_p,straddle,6259.04,23.3,6235.0,6210.0,2.75,stop,9.3,-661.52,
2025-07-07,openic_c,vix252,6259.04,64.8,6325.0,6350.0,0.0,settle,0.0,-3.26,
2025-07-07,openic_c,vix365,6259.04,53.8,6315.0,6340.0,0.1,settle,0.0,6.74,
2025-07-07,openic_c,straddle,6259.04,23.3,6280.0,6305.0,1.1,settle,0.0,106.74,
2025-07-08,eodic_p,vix252,6229.98,69.8,6160.0,6135.0,0.1,settle,0.0,6.74,
2025-07-08,eodic_p,vix365,6229.98,58.0,6170.0,6145.0,0.25,settle,0.0,21.74,
2025-07-08,eodic_p,straddle,6229.98,22.6,6205.0,6180.0,2.1,settle,0.0,206.74,
2025-07-08,eodic_c,vix252,6229.98,69.8,6300.0,6325.0,0.05,settle,0.0,1.74,
2025-07-08,eodic_c,vix365,6229.98,58.0,6290.0,6315.0,0.1,settle,0.0,6.74,
2025-07-08,eodic_c,straddle,6229.98,22.6,6255.0,6280.0,2.5,settle,0.0,246.74,
2025-07-08,openic_p,vix252,6234.03,69.8,6165.0,6140.0,0.3,settle,0.0,26.74,
2025-07-08,openic_p,vix365,6234.03,58.0,6175.0,6150.0,0.5,settle,0.0,46.74,
2025-07-08,openic_p,straddle,6234.03,22.6,6210.0,6185.0,3.45,settle,0.0,341.74,
2025-07-08,openic_c,vix252,6234.03,69.8,6305.0,6330.0,0.0,settle,0.0,-3.26,
2025-07-08,openic_c,vix365,6234.03,58.0,6290.0,6315.0,0.05,settle,0.0,1.74,
2025-07-08,openic_c,straddle,6234.03,22.6,6255.0,6280.0,1.5,settle,0.0,146.74,
2025-07-09,eodic_p,vix252,6225.52,65.9,6160.0,6135.0,0.0,settle,0.0,-3.26,
2025-07-09,eodic_p,vix365,6225.52,54.8,6170.0,6145.0,0.05,settle,0.0,1.74,
2025-07-09,eodic_p,straddle,6225.52,21.5,6205.0,6180.0,0.6,settle,0.0,56.74,
2025-07-09,eodic_c,vix252,6225.52,65.9,6290.0,6315.0,0.35,settle,0.0,31.74,
2025-07-09,eodic_c,vix365,6225.52,54.8,6280.0,6305.0,1.05,settle,0.0,101.74,
2025-07-09,eodic_c,straddle,6225.52,21.5,6245.0,6270.0,10.85,stop,15.7,-491.52,
2025-07-09,openic_p,vix252,6243.33,65.9,6175.0,6150.0,0.1,settle,0.0,6.74,
2025-07-09,openic_p,vix365,6243.33,54.8,6190.0,6165.0,0.2,settle,0.0,16.74,
2025-07-09,openic_p,straddle,6243.33,21.5,6220.0,6195.0,0.7,settle,0.0,66.74,
2025-07-09,openic_c,vix252,6243.33,65.9,6310.0,6335.0,0.15,settle,0.0,11.74,
2025-07-09,openic_c,vix365,6243.33,54.8,6300.0,6325.0,0.4,settle,0.0,36.74,
2025-07-09,openic_c,straddle,6243.33,21.5,6265.0,6290.0,7.25,settle,0.0,721.74,
2025-07-10,eodic_p,vix252,6263.26,62.9,6200.0,6175.0,0.25,settle,0.0,21.74,
2025-07-10,eodic_p,vix365,6263.26,52.3,6210.0,6185.0,0.4,settle,0.0,36.74,
2025-07-10,eodic_p,straddle,6263.26,20.8,6240.0,6215.0,2.2,settle,0.0,216.74,
2025-07-10,eodic_c,vix252,6263.26,62.9,6325.0,6350.0,0.0,settle,0.0,-3.26,
2025-07-10,eodic_c,vix365,6263.26,52.3,6315.0,6340.0,0.15,settle,0.0,11.74,
2025-07-10,eodic_c,straddle,6263.26,20.8,6285.0,6310.0,2.3,stop,5.4,-316.52,
2025-07-10,openic_p,vix252,6266.8,62.9,6205.0,6180.0,0.5,settle,0.0,46.74,
2025-07-10,openic_p,vix365,6266.8,52.3,6215.0,6190.0,0.85,settle,0.0,81.74,
2025-07-10,openic_p,straddle,6266.8,20.8,6245.0,6220.0,4.6,settle,0.0,456.74,
2025-07-10,openic_c,vix252,6266.8,62.9,6330.0,6355.0,0.0,settle,0.0,-3.26,
2025-07-10,openic_c,vix365,6266.8,52.3,6320.0,6345.0,0.0,settle,0.0,-3.26,
2025-07-10,openic_c,straddle,6266.8,20.8,6290.0,6315.0,0.35,settle,0.0,31.74,
2025-07-11,eodic_p,vix252,6280.46,62.4,6220.0,6195.0,2.1,settle,0.0,206.74,
2025-07-11,eodic_p,vix365,6280.46,51.9,6230.0,6205.0,3.05,settle,0.0,301.74,
2025-07-11,eodic_p,straddle,6280.46,25.0,6255.0,6230.0,8.0,stop,12.2,-426.52,
2025-07-11,eodic_c,vix252,6280.46,62.4,6345.0,6370.0,-0.05,settle,0.0,-8.26,
2025-07-11,eodic_c,vix365,6280.46,51.9,6330.0,6355.0,-0.05,settle,0.0,-8.26,
2025-07-11,eodic_c,straddle,6280.46,25.0,6305.0,6330.0,0.2,settle,0.0,16.74,
2025-07-11,openic_p,vix252,6255.68,62.4,6195.0,6170.0,0.35,settle,0.0,31.74,
2025-07-11,openic_p,vix365,6255.68,51.9,6205.0,6180.0,0.65,settle,0.0,61.74,
2025-07-11,openic_p,straddle,6255.68,25.0,6230.0,6205.0,2.55,settle,0.0,251.74,
2025-07-11,openic_c,vix252,6255.68,62.4,6320.0,6345.0,0.05,settle,0.0,1.74,
2025-07-11,openic_c,vix365,6255.68,51.9,6310.0,6335.0,0.15,settle,0.0,11.74,
2025-07-11,openic_c,straddle,6255.68,25.0,6280.0,6305.0,1.6,settle,0.0,156.74,
2025-07-14,eodic_p,vix252,6259.75,64.7,6195.0,6170.0,0.4,settle,0.0,36.74,
2025-07-14,eodic_p,vix365,6259.75,53.7,6205.0,6180.0,0.7,settle,0.0,66.74,
2025-07-14,eodic_p,straddle,6259.75,20.4,6240.0,6215.0,4.4,settle,0.0,436.74,
2025-07-14,eodic_c,vix252,6259.75,64.7,6325.0,6350.0,0.0,settle,0.0,-3.26,
2025-07-14,eodic_c,vix365,6259.75,53.7,6315.0,6340.0,0.05,settle,0.0,1.74,
2025-07-14,eodic_c,straddle,6259.75,20.4,6280.0,6305.0,0.85,settle,0.0,81.74,
2025-07-14,openic_p,vix252,6255.15,64.7,6190.0,6165.0,0.25,settle,0.0,21.74,
2025-07-14,openic_p,vix365,6255.15,53.7,6200.0,6175.0,0.4,settle,0.0,36.74,
2025-07-14,openic_p,straddle,6255.15,20.4,6235.0,6210.0,3.0,settle,0.0,296.74,
2025-07-14,openic_c,vix252,6255.15,64.7,6320.0,6345.0,0.0,settle,0.0,-3.26,
2025-07-14,openic_c,vix365,6255.15,53.7,6310.0,6335.0,0.05,settle,0.0,1.74,
2025-07-14,openic_c,straddle,6255.15,20.4,6275.0,6300.0,1.05,settle,0.0,101.74,
2025-07-15,eodic_p,vix252,6268.56,67.9,6200.0,6175.0,0.0,settle,0.0,-3.26,
2025-07-15,eodic_p,vix365,6268.56,56.4,6210.0,6185.0,0.05,settle,0.0,1.74,
2025-07-15,eodic_p,straddle,6268.56,21.1,6245.0,6220.0,0.45,settle,1.2399999999997815,-82.26,
2025-07-15,eodic_c,vix252,6268.56,67.9,6335.0,6360.0,0.5,settle,0.0,46.74,
2025-07-15,eodic_c,vix365,6268.56,56.4,6325.0,6350.0,1.25,settle,0.0,121.74,
2025-07-15,eodic_c,straddle,6268.56,21.1,6290.0,6315.0,11.6,settle,0.0,1156.74,
2025-07-15,openic_p,vix252,6295.29,67.9,6225.0,6200.0,0.7,settle,0.0,66.74,
2025-07-15,openic_p,vix365,6295.29,56.4,6240.0,6215.0,1.3,settle,0.0,126.74,
2025-07-15,openic_p,straddle,6295.29,21.1,6275.0,6250.0,7.0,stop,7.5,-56.52,
2025-07-15,openic_c,vix252,6295.29,67.9,6365.0,6390.0,-0.05,settle,0.0,-8.26,
2025-07-15,openic_c,vix365,6295.29,56.4,6350.0,6375.0,0.0,settle,0.0,-3.26,
2025-07-15,openic_c,straddle,6295.29,21.1,6315.0,6340.0,0.6,settle,0.0,56.74,
2025-07-16,eodic_p,vix252,6243.76,68.4,6175.0,6150.0,0.1,settle,0.0,6.74,
2025-07-16,eodic_p,vix365,6243.76,56.8,6185.0,6160.0,0.15,settle,0.0,11.74,
2025-07-16,eodic_p,straddle,6243.76,21.8,6220.0,6195.0,1.15,settle,0.0,111.74,
2025-07-16,eodic_c,vix252,6243.76,68.4,6310.0,6335.0,0.15,settle,0.0,11.74,
2025-07-16,eodic_c,vix365,6243.76,56.8,6300.0,6325.0,0.4,settle,0.0,36.74,
2025-07-16,eodic_c,straddle,6243.76,21.8,6265.0,6290.0,5.85,stop,4.1,168.48,
2025-07-16,openic_p,vix252,6254.5,68.4,6185.0,6160.0,0.35,settle,0.0,31.74,
2025-07-16,openic_p,vix365,6254.5,56.8,6200.0,6175.0,0.8,settle,0.0,76.74,
2025-07-16,openic_p,straddle,6254.5,21.8,6235.0,6210.0,4.7,stop,9.6,-496.52,
2025-07-16,openic_c,vix252,6254.5,68.4,6325.0,6350.0,0.05,settle,0.0,1.74,
2025-07-16,openic_c,vix365,6254.5,56.8,6310.0,6335.0,0.05,settle,0.0,1.74,
2025-07-16,openic_c,straddle,6254.5,21.8,6275.0,6300.0,0.95,settle,0.0,91.74,
2025-07-17,eodic_p,vix252,6263.7,67.7,6195.0,6170.0,0.2,settle,0.0,16.74,
2025-07-17,eodic_p,vix365,6263.7,56.3,6205.0,6180.0,0.3,settle,0.0,26.74,
2025-07-17,eodic_p,straddle,6263.7,21.3,6240.0,6215.0,2.15,settle,0.0,211.74,
2025-07-17,eodic_c,vix252,6263.7,67.7,6330.0,6355.0,0.0,settle,0.0,-3.26,
2025-07-17,eodic_c,vix365,6263.7,56.3,6320.0,6345.0,0.1,settle,0.0,6.74,
2025-07-17,eodic_c,straddle,6263.7,21.3,6285.0,6310.0,2.55,stop,8.15,-566.52,
2025-07-17,openic_p,vix252,6263.4,67.7,6195.0,6170.0,0.1,settle,0.0,6.74,
2025-07-17,openic_p,vix365,6263.4,56.3,6205.0,6180.0,0.1,settle,0.0,6.74,
2025-07-17,openic_p,straddle,6263.4,21.3,6240.0,6215.0,0.6,settle,0.0,56.74,
2025-07-17,openic_c,vix252,6263.4,67.7,6330.0,6355.0,0.15,settle,0.0,11.74,
2025-07-17,openic_c,vix365,6263.4,56.3,6320.0,6345.0,0.35,settle,0.0,31.74,
2025-07-17,openic_c,straddle,6263.4,21.3,6285.0,6310.0,6.65,stop,8.15,-156.52,
2025-07-18,eodic_p,vix252,6297.36,65.5,6230.0,6205.0,0.2,settle,0.0,16.74,
2025-07-18,eodic_p,vix365,6297.36,54.5,6245.0,6220.0,0.35,settle,0.0,31.74,
2025-07-18,eodic_p,straddle,6297.36,22.1,6275.0,6250.0,1.5,settle,0.0,146.74,
2025-07-18,eodic_c,vix252,6297.36,65.5,6365.0,6390.0,0.1,settle,0.0,6.74,
2025-07-18,eodic_c,vix365,6297.36,54.5,6350.0,6375.0,0.3,settle,0.0,26.74,
2025-07-18,eodic_c,straddle,6297.36,22.1,6320.0,6345.0,4.75,settle,0.0,471.74,
2025-07-18,openic_p,vix252,6312.95,65.5,6245.0,6220.0,0.15,settle,0.0,11.74,
2025-07-18,openic_p,vix365,6312.95,54.5,6260.0,6235.0,0.45,settle,0.0,41.74,
2025-07-18,openic_p,straddle,6312.95,22.1,6290.0,6265.0,2.75,stop,5.75,-306.52,
2025-07-18,openic_c,vix252,6312.95,65.5,6380.0,6405.0,0.0,settle,0.0,-3.26,
2025-07-18,openic_c,vix365,6312.95,54.5,6365.0,6390.0,0.0,settle,0.0,-3.26,
2025-07-18,openic_c,straddle,6312.95,22.1,6335.0,6360.0,0.6,settle,0.0,56.74,
2025-07-21,eodic_p,vix252,6296.79,65.1,6230.0,6205.0,0.05,settle,0.0,1.74,
2025-07-21,eodic_p,vix365,6296.79,54.1,6245.0,6220.0,0.15,settle,0.0,11.74,
2025-07-21,eodic_p,straddle,6296.79,18.8,6280.0,6255.0,1.2,settle,0.0,116.74,
2025-07-21,eodic_c,vix252,6296.79,65.1,6360.0,6385.0,0.0,settle,0.0,-3.26,
2025-07-21,eodic_c,vix365,6296.79,54.1,6350.0,6375.0,0.2,settle,0.0,16.74,
2025-07-21,eodic_c,straddle,6296.79,18.8,6315.0,6340.0,5.55,stop,12.55,-706.52,
2025-07-21,openic_p,vix252,6304.74,65.1,6240.0,6215.0,0.05,settle,0.0,1.74,
2025-07-21,openic_p,vix365,6304.74,54.1,6250.0,6225.0,0.05,settle,0.0,1.74,
2025-07-21,openic_p,straddle,6304.74,18.8,6285.0,6260.0,0.4,settle,0.0,36.74,
2025-07-21,openic_c,vix252,6304.74,65.1,6370.0,6395.0,0.15,settle,0.0,11.74,
2025-07-21,openic_c,vix365,6304.74,54.1,6360.0,6385.0,0.35,settle,0.0,31.74,
2025-07-21,openic_c,straddle,6304.74,18.8,6325.0,6350.0,8.95,stop,9.9,-101.52,
2025-07-22,eodic_p,vix252,6305.6,66.1,6240.0,6215.0,0.25,settle,0.0,21.74,
2025-07-22,eodic_p,vix365,6305.6,55.0,6250.0,6225.0,0.45,settle,0.0,41.74,
2025-07-22,eodic_p,straddle,6305.6,19.6,6285.0,6260.0,2.25,settle,0.0,221.74,
2025-07-22,eodic_c,vix252,6305.6,66.1,6370.0,6395.0,0.05,settle,0.0,1.74,
2025-07-22,eodic_c,vix365,6305.6,55.0,6360.0,6385.0,0.05,settle,0.0,1.74,
2025-07-22,eodic_c,straddle,6305.6,19.6,6325.0,6350.0,2.15,settle,0.0,211.74,
2025-07-22,openic_p,vix252,6306.6,66.1,6240.0,6215.0,0.7,settle,0.0,66.74,
2025-07-22,openic_p,vix365,6306.6,55.0,6250.0,6225.0,1.2,settle,0.0,116.74,
2025-07-22,openic_p,straddle,6306.6,19.6,6285.0,6260.0,6.5,settle,0.0,646.74,
2025-07-22,openic_c,vix252,6306.6,66.1,6375.0,6400.0,0.0,settle,0.0,-3.26,
2025-07-22,openic_c,vix365,6306.6,55.0,6360.0,6385.0,0.0,settle,0.0,-3.26,
2025-07-22,openic_c,straddle,6306.6,19.6,6325.0,6350.0,0.4,settle,0.0,36.74,
2025-07-23,eodic_p,vix252,6309.62,65.6,6245.0,6220.0,0.05,settle,0.0,1.74,
2025-07-23,eodic_p,vix365,6309.62,54.5,6255.0,6230.0,0.1,settle,0.0,6.74,
2025-07-23,eodic_p,straddle,6309.62,20.0,6290.0,6265.0,0.85,settle,0.0,81.74,
2025-07-23,eodic_c,vix252,6309.62,65.6,6375.0,6400.0,0.1,settle,0.0,6.74,
2025-07-23,eodic_c,vix365,6309.62,54.5,6365.0,6390.0,0.35,settle,0.0,31.74,
2025-07-23,eodic_c,straddle,6309.62,20.0,6330.0,6355.0,8.1,stop,13.4,-536.52,
2025-07-23,openic_p,vix252,6326.9,65.6,6260.0,6235.0,0.25,settle,0.0,21.74,
2025-07-23,openic_p,vix365,6326.9,54.5,6270.0,6245.0,0.35,settle,0.0,31.74,
2025-07-23,openic_p,straddle,6326.9,20.0,6305.0,6280.0,2.5,settle,0.0,246.74,
2025-07-23,openic_c,vix252,6326.9,65.6,6390.0,6415.0,0.0,settle,0.0,-3.26,
2025-07-23,openic_c,vix365,6326.9,54.5,6380.0,6405.0,0.0,settle,0.0,-3.26,
2025-07-23,openic_c,straddle,6326.9,20.0,6345.0,6370.0,0.95,stop,6.0,-511.52,
2025-07-24,eodic_p,vix252,6358.91,61.6,6295.0,6270.0,0.15,settle,0.0,11.74,
2025-07-24,eodic_p,vix365,6358.91,51.2,6310.0,6285.0,0.35,settle,0.0,31.74,
2025-07-24,eodic_p,straddle,6358.91,18.8,6340.0,6315.0,1.5,settle,0.0,146.74,
2025-07-24,eodic_c,vix252,6358.91,61.6,6420.0,6445.0,0.05,settle,0.0,1.74,
2025-07-24,eodic_c,vix365,6358.91,51.2,6410.0,6435.0,0.25,settle,0.0,21.74,
2025-07-24,eodic_c,straddle,6358.91,18.8,6380.0,6405.0,3.65,settle,0.0,361.74,
2025-07-24,openic_p,vix252,6368.6,61.6,6305.0,6280.0,0.2,settle,0.0,16.74,
2025-07-24,openic_p,vix365,6368.6,51.2,6315.0,6290.0,0.3,settle,0.0,26.74,
2025-07-24,openic_p,straddle,6368.6,18.8,6350.0,6325.0,1.9,settle,0.0,186.74,
2025-07-24,openic_c,vix252,6368.6,61.6,6430.0,6455.0,0.05,settle,0.0,1.74,
2025-07-24,openic_c,vix365,6368.6,51.2,6420.0,6445.0,0.05,settle,0.0,1.74,
2025-07-24,openic_c,straddle,6368.6,18.8,6385.0,6410.0,2.55,settle,0.0,251.74,
2025-07-25,eodic_p,vix252,6363.35,61.7,6300.0,6275.0,0.15,settle,0.0,11.74,
2025-07-25,eodic_p,vix365,6363.35,51.3,6310.0,6285.0,0.2,settle,0.0,16.74,
2025-07-25,eodic_p,straddle,6363.35,18.6,6345.0,6320.0,1.45,settle,0.0,141.74,
2025-07-25,eodic_c,vix252,6363.35,61.7,6425.0,6450.0,0.05,settle,0.0,1.74,
2025-07-25,eodic_c,vix365,6363.35,51.3,6415.0,6440.0,0.1,settle,0.0,6.74,
2025-07-25,eodic_c,straddle,6363.35,18.6,6380.0,6405.0,4.65,stop,6.95,-236.52,
2025-07-25,openic_p,vix252,6370.01,61.7,6310.0,6285.0,0.2,settle,0.0,16.74,
2025-07-25,openic_p,vix365,6370.01,51.3,6320.0,6295.0,0.3,settle,0.0,26.74,
2025-07-25,openic_p,straddle,6370.01,18.6,6350.0,6325.0,1.75,settle,0.0,171.74,
2025-07-25,openic_c,vix252,6370.01,61.7,6430.0,6455.0,0.0,settle,0.0,-3.26,
2025-07-25,openic_c,vix365,6370.01,51.3,6420.0,6445.0,0.05,settle,0.0,1.74,
2025-07-25,openic_c,straddle,6370.01,18.6,6390.0,6415.0,1.15,stop,6.15,-506.52,
2025-08-01,eodic_p,vix252,6339.39,66.8,6275.0,6250.0,9.7,stop,14.0,-436.52,
2025-08-01,eodic_p,vix365,6339.39,55.5,6285.0,6260.0,11.5,stop,15.9,-446.52,
2025-08-01,eodic_p,straddle,6339.39,42.2,6295.0,6270.0,13.5,stop,17.6,-416.52,
2025-08-01,eodic_c,vix252,6339.39,66.8,6405.0,6430.0,0.0,settle,0.0,-3.26,
2025-08-01,eodic_c,vix365,6339.39,55.5,6395.0,6420.0,0.0,settle,0.0,-3.26,
2025-08-01,eodic_c,straddle,6339.39,42.2,6380.0,6405.0,0.1,settle,0.0,6.74,
2025-08-01,openic_p,vix252,6287.28,66.8,6220.0,6195.0,8.1,settle,0.0,806.74,
2025-08-01,openic_p,vix365,6287.28,55.5,6230.0,6205.0,9.9,stop,9.5,33.48,
2025-08-01,openic_p,straddle,6287.28,42.2,6245.0,6220.0,12.8,stop,11.3,143.48,
2025-08-01,openic_c,vix252,6287.28,66.8,6355.0,6380.0,0.25,settle,0.0,21.74,
2025-08-01,openic_c,vix365,6287.28,55.5,6345.0,6370.0,0.35,settle,0.0,31.74,
2025-08-01,openic_c,straddle,6287.28,42.2,6330.0,6355.0,0.6,settle,0.0,56.74,
2025-01-09,,,,,,,,,,,no spx daily
2025-01-10,,,,,,,,,,,no spx daily
2025-07-28,eodic_p,vix252,6388.64,60.1,6330.0,6305.0,0.15,settle,0.0,11.74,
2025-07-28,eodic_p,vix365,6388.64,49.9,6340.0,6315.0,0.25,settle,0.0,21.74,
2025-07-28,eodic_p,straddle,6388.64,18.5,6370.0,6345.0,1.35,settle,0.0,131.74,
2025-07-28,eodic_c,vix252,6388.64,60.1,6450.0,6475.0,0.05,settle,0.0,1.74,
2025-07-28,eodic_c,vix365,6388.64,49.9,6440.0,6465.0,0.15,settle,0.0,11.74,
2025-07-28,eodic_c,straddle,6388.64,18.5,6405.0,6430.0,4.9,settle,0.0,486.74,
2025-07-28,openic_p,vix252,6397.69,60.1,6340.0,6315.0,0.15,settle,0.0,11.74,
2025-07-28,openic_p,vix365,6397.69,49.9,6350.0,6325.0,0.3,settle,0.0,26.74,
2025-07-28,openic_p,straddle,6397.69,18.5,6380.0,6355.0,1.85,stop,4.0,-221.52,
2025-07-28,openic_c,vix252,6397.69,60.1,6460.0,6485.0,0.0,settle,0.0,-3.26,
2025-07-28,openic_c,vix365,6397.69,49.9,6450.0,6475.0,0.0,settle,0.0,-3.26,
2025-07-28,openic_c,straddle,6397.69,18.5,6415.0,6440.0,1.5,settle,0.0,146.74,
2025-07-29,eodic_p,vix252,6389.77,60.5,6330.0,6305.0,0.0,settle,0.0,-3.26,
2025-07-29,eodic_p,vix365,6389.77,50.3,6340.0,6315.0,0.1,settle,0.0,6.74,
2025-07-29,eodic_p,straddle,6389.77,17.0,6375.0,6350.0,0.9,stop,6.45,-561.52,
2025-07-29,eodic_c,vix252,6389.77,60.5,6450.0,6475.0,0.05,settle,0.0,1.74,
2025-07-29,eodic_c,vix365,6389.77,50.3,6440.0,6465.0,0.25,settle,0.0,21.74,
2025-07-29,eodic_c,straddle,6389.77,17.0,6405.0,6430.0,7.8,settle,0.0,776.74,
2025-07-29,openic_p,vix252,6405.62,60.5,6345.0,6320.0,0.25,settle,0.0,21.74,
2025-07-29,openic_p,vix365,6405.62,50.3,6355.0,6330.0,0.35,settle,0.0,31.74,
2025-07-29,openic_p,straddle,6405.62,17.0,6390.0,6365.0,3.5,stop,6.3,-286.52,
2025-07-29,openic_c,vix252,6405.62,60.5,6465.0,6490.0,0.0,settle,0.0,-3.26,
2025-07-29,openic_c,vix365,6405.62,50.3,6455.0,6480.0,0.0,settle,0.0,-3.26,
2025-07-29,openic_c,straddle,6405.62,17.0,6425.0,6450.0,0.4,settle,0.0,36.74,
2025-07-30,eodic_p,vix252,6370.86,64.1,6305.0,6280.0,0.7,settle,0.0,66.74,
2025-07-30,eodic_p,vix365,6370.86,53.3,6320.0,6295.0,1.25,settle,0.0,121.74,
2025-07-30,eodic_p,straddle,6370.86,29.7,6340.0,6315.0,2.75,settle,0.0,271.74,
2025-07-30,eodic_c,vix252,6370.86,64.1,6435.0,6460.0,0.35,settle,0.0,31.74,
2025-07-30,eodic_c,vix365,6370.86,53.3,6425.0,6450.0,0.7,settle,0.0,66.74,
2025-07-30,eodic_c,straddle,6370.86,29.7,6400.0,6425.0,3.55,settle,0.0,351.74,
2025-07-30,openic_p,vix252,6381.23,64.1,6315.0,6290.0,0.7,settle,0.0,66.74,
2025-07-30,openic_p,vix365,6381.23,53.3,6330.0,6305.0,1.35,settle,0.0,131.74,
2025-07-30,openic_p,straddle,6381.23,29.7,6350.0,6325.0,3.05,stop,7.05,-406.52,
2025-07-30,openic_c,vix252,6381.23,64.1,6445.0,6470.0,0.15,settle,0.0,11.74,
2025-07-30,openic_c,vix365,6381.23,53.3,6435.0,6460.0,0.25,settle,0.0,21.74,
2025-07-30,openic_c,straddle,6381.23,29.7,6410.0,6435.0,1.35,settle,0.0,131.74,
2025-07-31,eodic_p,vix252,6362.9,62.0,6300.0,6275.0,0.15,settle,0.0,11.74,
2025-07-31,eodic_p,vix365,6362.9,51.6,6310.0,6285.0,0.25,settle,0.0,21.74,
2025-07-31,eodic_p,straddle,6362.9,29.4,6335.0,6310.0,0.55,settle,0.0,51.74,
2025-07-31,eodic_c,vix252,6362.9,62.0,6425.0,6450.0,4.4,settle,0.0,436.74,
2025-07-31,eodic_c,vix365,6362.9,51.6,6415.0,6440.0,7.1,settle,0.0,706.74,
2025-07-31,eodic_c,straddle,6362.9,29.4,6390.0,6415.0,14.8,stop,13.4,133.48,
2025-07-31,openic_p,vix252,6427.02,62.0,6365.0,6340.0,0.8,stop,9.9,-916.52,
2025-07-31,openic_p,vix365,6427.02,51.6,6375.0,6350.0,1.3,stop,9.5,-826.52,
2025-07-31,openic_p,straddle,6427.02,29.4,6400.0,6375.0,4.25,stop,11.2,-701.52,
2025-07-31,openic_c,vix252,6427.02,62.0,6490.0,6515.0,0.0,settle,0.0,-3.26,
2025-07-31,openic_c,vix365,6427.02,51.6,6480.0,6505.0,0.05,settle,0.0,1.74,
2025-07-31,openic_c,straddle,6427.02,29.4,6455.0,6480.0,0.35,settle,0.0,31.74,
2025-08-04,eodic_p,vix252,6238.01,80.1,6160.0,6135.0,0.1,settle,0.0,6.74,
2025-08-04,eodic_p,vix365,6238.01,66.5,6170.0,6145.0,0.15,settle,0.0,11.74,
2025-08-04,eodic_p,straddle,6238.01,29.9,6210.0,6185.0,0.75,settle,0.0,71.74,
2025-08-04,eodic_c,vix252,6238.01,80.1,6320.0,6345.0,0.95,stop,6.45,-556.52,
2025-08-04,eodic_c,vix365,6238.01,66.5,6305.0,6330.0,3.0,stop,10.5,-756.52,
2025-08-04,eodic_c,straddle,6238.01,29.9,6270.0,6295.0,13.3,stop,16.6,-336.52,
2025-08-04,openic_p,vix252,6271.71,80.1,6190.0,6165.0,0.05,settle,0.0,1.74,
2025-08-04,openic_p,vix365,6271.71,66.5,6205.0,6180.0,0.15,settle,0.0,11.74,
2025-08-04,openic_p,straddle,6271.71,29.9,6240.0,6215.0,0.5,settle,0.0,46.74,
2025-08-04,openic_c,vix252,6271.71,80.1,6350.0,6375.0,0.65,settle,0.0,61.74,
2025-08-04,openic_c,vix365,6271.71,66.5,6340.0,6365.0,1.3,settle,0.0,126.74,
2025-08-04,openic_c,straddle,6271.71,29.9,6300.0,6325.0,12.7,stop,12.9,-26.52,
