Session,setup,dir,fill_h,net
2024-08-16,2E,L,1.5,-205.0
2024-08-16,2E,S,4.33,-205.0
2024-08-16,2E,S,9.0,-205.0
2024-08-19,2E,S,1.0,-205.0
2024-08-19,2E,S,3.67,-205.0
2024-08-20,2E,S,20.5,-205.0
2024-08-20,2E,L,22.5,-205.0
2024-08-20,2E,L,2.08,-205.0
2024-08-21,2E,S,4.08,-205.0
2024-08-21,2E,S,10.5,-205.0
2024-08-21,2E,S,15.0,-205.0
2024-08-22,f2EL,S,18.0,-205.0
2024-08-22,2E,S,23.67,-205.0
2024-08-22,2E,S,23.67,-205.0
2024-08-22,2E,L,7.25,-205.0
2024-08-22,2E,S,9.58,-205.0
2024-08-23,2E,L,9.83,-205.0
2024-08-23,2E,L,5.33,-205.0
2024-08-23,2E,L,15.92,-42.5
2024-08-26,2E,S,10.17,-205.0
2024-08-26,2E,S,13.17,-205.0
2024-08-27,2E,L,22.25,-205.0
2024-08-27,2E,L,1.0,-205.0
2024-08-27,2E,L,9.83,-205.0
2024-08-28,2E,S,9.58,2207.5
2024-08-28,2E,S,10.75,-205.0
2024-08-28,2E,S,13.42,-205.0
2024-08-29,2E,S,18.83,-205.0
2024-08-29,2E,L,0.08,1295.0
2024-08-29,2E,L,11.67,-205.0
2024-08-30,2E,S,23.5,-205.0
2024-08-30,f2EL,S,0.33,-205.0
2024-08-30,2E,S,8.5,-205.0
2024-08-30,2E,S,11.0,-205.0
2024-09-02,2E,S,23.83,-205.0
2024-09-02,2E,L,5.17,632.5
2024-09-02,2E,L,8.42,-205.0
2024-09-03,2E,S,20.17,-205.0
2024-09-03,2E,S,18.75,-205.0
2024-09-03,2E,L,21.0,-205.0
2024-09-03,2E,S,5.42,-205.0
2024-09-03,2E,S,5.75,-205.0
2024-09-03,2E,S,7.33,4795.0
2024-09-03,2E,S,10.33,-205.0
2024-09-03,2E,S,12.25,-205.0
2024-09-04,2E,L,7.5,-205.0
2024-09-04,2E,L,8.42,-205.0
2024-09-04,f2EL,S,12.17,-205.0
2024-09-05,2E,S,1.75,-205.0
2024-09-05,2E,L,3.5,-205.0
2024-09-06,2E,L,21.58,-205.0
2024-09-06,2E,L,22.33,-205.0
2024-09-06,f2EL,S,10.67,-205.0
2024-09-09,2E,L,7.33,-205.0
2024-09-09,2E,L,5.67,-205.0
2024-09-09,2E,L,6.5,-205.0
2024-09-09,2E,S,13.92,-205.0
2024-09-10,2E,S,5.42,-205.0
2024-09-10,2E,L,8.08,-205.0
2024-09-10,2E,S,9.75,-205.0
2024-09-10,2E,S,12.0,-205.0
2024-09-11,2E,L,18.67,-205.0
2024-09-11,2E,S,20.42,-205.0
2024-09-11,2E,S,2.25,-205.0
2024-09-11,2E,S,21.33,-205.0
2024-09-11,2E,L,2.67,-205.0
2024-09-11,2E,L,7.17,-205.0
2024-09-13,2E,L,22.83,1120.0
2024-09-13,2E,L,10.33,-205.0
2024-09-16,2E,S,6.92,-205.0
2024-09-16,2E,S,7.83,-205.0
2024-09-16,2E,S,8.42,-205.0
2024-09-16,2E,S,10.08,-205.0
2024-09-16,2E,L,14.67,-142.5
2024-09-17,2E,S,20.25,-205.0
2024-09-17,2E,L,11.33,-205.0
2024-09-17,2E,L,3.67,-205.0
2024-09-17,2E,L,5.5,-205.0
2024-09-17,f2EL,S,7.5,-205.0
2024-09-17,2E,S,13.08,-205.0
2024-09-17,2E,S,12.5,-205.0
2024-09-18,2E,S,3.75,-205.0
2024-09-18,2E,L,12.58,-205.0
2024-09-18,2E,S,14.5,-205.0
2024-09-18,2E,S,15.42,157.5
2024-09-19,f2EL,S,19.92,-205.0
2024-09-19,2E,L,0.08,1995.0
2024-09-19,2E,L,2.08,-205.0
2024-09-19,2E,L,6.17,-205.0
2024-09-19,2E,L,7.33,-205.0
2024-09-20,2E,S,18.42,695.0
2024-09-20,2E,S,20.0,-205.0
2024-09-20,f2EL,S,21.92,-205.0
2024-09-20,f2EL,S,1.92,-205.0
2024-09-20,2E,S,4.17,-205.0
2024-09-20,f2EL,S,6.17,-205.0
2024-09-23,2E,L,21.08,-205.0
2024-09-23,2E,L,22.92,-205.0
2024-09-23,2E,S,3.08,-205.0
2024-09-23,2E,S,11.75,-205.0
2024-09-24,2E,L,6.0,-205.0
2024-09-24,2E,L,6.0,-205.0
2024-09-24,2E,L,3.83,-205.0
2024-09-24,2E,S,9.5,-205.0
2024-09-24,2E,L,12.58,-205.0
2024-09-25,2E,L,5.67,-205.0
2024-09-25,2E,S,10.42,282.5
2024-09-25,2E,S,12.42,-205.0
2024-09-26,2E,L,14.25,95.0
2024-09-26,2E,L,15.75,-5.0
2024-09-27,2E,S,21.08,-205.0
2024-09-27,2E,S,21.75,-205.0
2024-09-27,2E,L,0.17,-205.0
2024-09-27,2E,L,7.42,-205.0
2024-09-27,2E,L,8.5,-205.0
2024-09-27,2E,S,11.92,-205.0
2024-10-01,2E,S,3.08,-205.0
2024-10-01,2E,S,10.42,-205.0
2024-10-01,2E,S,12.5,-205.0
2024-10-02,f2EL,S,17.67,-205.0
2024-10-02,2E,L,10.08,-205.0
2024-10-02,2E,L,10.67,-205.0
2024-10-02,2E,L,11.5,-205.0
2024-10-03,2E,S,19.75,-205.0
2024-10-03,2E,S,21.75,-205.0
2024-10-03,2E,S,0.67,-205.0
2024-10-03,2E,S,3.5,-205.0
2024-10-03,2E,L,11.33,-205.0
2024-10-03,2E,L,15.33,-205.0
2024-10-04,2E,L,21.83,-205.0
2024-10-04,2E,S,23.33,-205.0
2024-10-04,2E,S,10.75,-205.0
2024-10-07,2E,S,2.92,-205.0
2024-10-07,2E,S,14.92,-205.0
2024-10-08,f2EL,S,17.83,-205.0
2024-10-08,2E,L,22.67,-205.0
2024-10-08,2E,L,10.33,-205.0
2024-10-09,2E,S,19.67,-205.0
2024-10-09,2E,S,22.58,-205.0
2024-10-09,2E,L,6.08,-205.0
2024-10-09,2E,L,11.33,-205.0
2024-10-10,2E,S,19.25,-205.0
2024-10-10,2E,L,7.5,-205.0
2024-10-10,f2EL,S,9.83,-205.0
2024-10-10,2E,S,14.25,-205.0
2024-10-11,2E,S,1.0,-205.0
2024-10-11,2E,S,1.0,-205.0
2024-10-11,2E,S,3.33,-205.0
2024-10-11,2E,S,5.17,-205.0
2024-10-14,2E,S,20.58,-205.0
2024-10-14,2E,L,7.08,2245.0
2024-10-15,2E,S,4.25,-205.0
2024-10-15,2E,S,10.17,-205.0
2024-10-15,2E,S,11.25,-205.0
2024-10-15,2E,S,14.67,-205.0
2024-10-16,2E,L,18.83,-205.0
2024-10-16,2E,L,0.08,-205.0
2024-10-16,2E,L,0.08,-205.0
2024-10-16,2E,L,0.08,-205.0
2024-10-16,2E,S,0.92,-205.0
2024-10-16,2E,S,8.17,-205.0
2024-10-17,2E,S,19.5,-205.0
2024-10-17,2E,S,0.25,-205.0
2024-10-18,2E,L,18.67,-205.0
2024-10-18,2E,L,4.5,-205.0
2024-10-18,2E,L,4.83,-205.0
2024-10-21,2E,S,1.25,-205.0
2024-10-21,2E,S,2.08,-205.0
2024-10-21,2E,S,8.83,-205.0
2024-10-21,2E,S,5.08,-205.0
2024-10-21,2E,S,7.0,-205.0
2024-10-21,2E,L,9.58,-205.0
2024-10-22,2E,S,12.83,-205.0
2024-10-22,2E,S,21.17,-205.0
2024-10-22,2E,S,20.75,-205.0
2024-10-22,2E,S,7.08,-205.0
2024-10-22,2E,S,6.33,-205.0
2024-10-23,f2EL,S,21.92,-205.0
2024-10-23,2E,S,2.08,-205.0
2024-10-23,2E,S,6.75,1782.5
2024-10-23,f2EL,S,9.83,1245.0
2024-10-24,2E,L,20.67,-205.0
2024-10-24,2E,S,0.58,-205.0
2024-10-24,2E,L,1.67,-205.0
2024-10-25,2E,L,20.67,-205.0
2024-10-25,2E,S,0.42,-205.0
2024-10-25,2E,S,11.25,-205.0
2024-10-28,2E,L,4.08,-205.0
2024-10-28,2E,L,5.67,-205.0
2024-10-28,2E,L,8.5,-205.0
2024-10-28,2E,S,10.5,295.0
2024-10-28,2E,L,12.92,-205.0
2024-10-29,2E,S,20.42,-205.0
2024-10-29,2E,L,9.83,-205.0
2024-10-29,2E,L,12.58,-205.0
2024-10-29,2E,L,14.17,-205.0
2024-10-30,2E,S,0.33,-205.0
2024-10-30,2E,S,1.08,-205.0
2024-10-30,2E,L,5.08,-205.0
2024-10-30,2E,S,13.33,1157.5
2024-10-30,2E,S,14.58,632.5
2024-10-30,2E,S,14.92,-205.0
2024-10-30,2E,S,15.33,-205.0
2024-10-31,2E,S,22.5,4520.0
2024-10-31,2E,S,3.0,-205.0
2024-10-31,2E,L,6.25,-205.0
2024-10-31,2E,S,11.0,-205.0
2024-11-01,2E,L,1.0,-205.0
2024-11-01,2E,S,2.75,-205.0
2024-11-01,2E,L,4.25,232.5
2024-11-01,2E,L,10.33,-205.0
2024-11-04,2E,L,2.58,-205.0
2024-11-04,2E,L,1.75,-205.0
2024-11-04,2E,S,4.0,-205.0
2024-11-04,2E,S,3.5,-205.0
2024-11-04,2E,S,7.42,-205.0
2024-11-04,2E,L,9.83,-205.0
2024-11-04,2E,L,13.25,-205.0
2024-11-04,2E,S,15.33,-67.5
2024-11-05,2E,S,20.92,-205.0
2024-11-05,2E,L,3.75,-205.0
2024-11-05,2E,L,11.92,-205.0
2024-11-05,2E,L,12.08,-205.0
2024-11-06,2E,L,19.0,-205.0
2024-11-06,2E,L,11.58,1507.5
2024-11-06,2E,L,13.25,757.5
2024-11-06,2E,L,14.75,-205.0
2024-11-07,2E,L,22.0,-205.0
2024-11-07,2E,L,23.42,-205.0
2024-11-08,2E,S,19.42,-205.0
2024-11-08,2E,S,22.25,-205.0
2024-11-08,f2EL,S,0.58,-205.0
2024-11-08,2E,L,3.75,-205.0
2024-11-08,2E,L,13.25,-205.0
2024-11-11,f2EL,S,0.08,-205.0
2024-11-12,2E,S,22.5,-205.0
2024-11-12,2E,S,2.08,-205.0
2024-11-13,2E,S,22.92,-205.0
2024-11-13,2E,S,2.58,-205.0
2024-11-13,2E,S,0.0,-205.0
2024-11-13,2E,L,8.25,-205.0
2024-11-13,2E,L,11.75,-205.0
2024-11-13,2E,L,12.58,-205.0
2024-11-14,2E,S,21.08,-205.0
2024-11-14,2E,L,3.42,-205.0
2024-11-14,2E,L,3.58,-205.0
2024-11-14,2E,L,10.67,-205.0
2024-11-14,f2EL,S,12.83,-205.0
2024-11-15,2E,S,19.5,-205.0
2024-11-15,2E,S,20.25,-205.0
2024-11-15,2E,L,6.33,-205.0
2024-11-15,2E,L,7.25,-205.0
2024-11-15,2E,S,9.92,-205.0
2024-11-15,2E,S,11.92,-205.0
2024-11-15,2E,S,12.33,-205.0
2024-11-15,2E,L,15.83,20.0
2024-11-18,2E,L,1.25,-205.0
2024-11-18,2E,S,2.08,-205.0
2024-11-18,f2EL,S,3.25,-205.0
2024-11-18,2E,L,6.92,-205.0
2024-11-19,2E,L,23.17,-205.0
2024-11-19,2E,S,4.0,-205.0
2024-11-19,2E,S,9.0,-205.0
2024-11-19,2E,L,11.33,-205.0
2024-11-19,2E,L,13.58,470.0
2024-11-20,2E,L,19.92,-205.0
2024-11-20,2E,L,19.08,-205.0
2024-11-20,2E,L,23.08,-205.0
2024-11-20,2E,L,0.92,-205.0
2024-11-20,f2EL,S,2.92,-205.0
2024-11-20,2E,S,4.25,-205.0
2024-11-20,2E,S,4.92,-205.0
2024-11-20,2E,S,10.08,-205.0
2024-11-21,2E,S,20.42,-205.0
2024-11-22,2E,S,4.0,-205.0
2024-11-22,2E,S,4.75,-205.0
2024-11-25,2E,S,9.83,32.5
2024-11-25,2E,S,12.5,-205.0
2024-11-26,2E,L,21.0,-205.0
2024-11-26,2E,L,21.17,-205.0
2024-11-26,2E,L,22.67,-205.0
2024-11-26,2E,L,3.67,-205.0
2024-11-27,2E,L,19.42,-205.0
2024-11-27,2E,S,23.42,-205.0
2024-11-27,2E,S,3.33,-205.0
2024-11-27,2E,S,4.17,-205.0
2024-11-27,2E,S,6.25,-205.0
2024-11-27,2E,S,8.5,882.5
2024-11-27,2E,S,10.08,82.5
2024-11-27,2E,S,10.42,-205.0
2024-11-27,2E,S,11.75,-205.0
2024-11-28,2E,S,3.42,-205.0
2024-11-28,2E,S,3.08,-205.0
2024-11-28,2E,S,2.92,-205.0
2024-11-28,2E,L,4.0,357.5
2024-11-28,2E,L,10.42,-30.0
2024-11-29,2E,S,19.75,-205.0
2024-11-29,2E,L,23.08,-205.0
2024-11-29,2E,L,2.83,-205.0
2024-11-29,2E,L,3.5,-205.0
2024-11-29,2E,L,11.42,-205.0
2024-12-02,2E,S,21.0,-205.0
2024-12-02,2E,S,3.0,-205.0
2024-12-02,2E,S,1.75,-205.0
2024-12-02,f2EL,S,3.42,-205.0
2024-12-02,2E,L,7.0,720.0
2024-12-02,2E,L,8.92,532.5
2024-12-02,2E,L,11.58,-205.0
2024-12-03,2E,L,22.58,-205.0
2024-12-03,2E,S,10.0,-205.0
2024-12-04,2E,L,23.17,1207.5
2024-12-04,2E,L,15.25,-42.5
2024-12-05,f2EL,S,18.42,-205.0
2024-12-05,2E,L,22.17,-205.0
2024-12-05,2E,L,0.67,-205.0
2024-12-05,f2EL,S,3.08,-205.0
2024-12-05,2E,S,3.92,-205.0
2024-12-06,2E,L,15.75,45.0
2024-12-09,2E,S,5.42,-205.0
2024-12-09,2E,S,5.83,-205.0
2024-12-09,2E,L,7.0,-205.0
2024-12-09,2E,L,11.83,-205.0
2024-12-10,2E,S,3.92,-205.0
2024-12-10,2E,L,6.5,-205.0
2024-12-10,2E,L,7.08,-205.0
2024-12-10,2E,S,13.67,182.5
2024-12-11,2E,L,1.08,-205.0
2024-12-11,2E,S,2.33,-205.0
2024-12-11,2E,L,8.5,645.0
2024-12-11,2E,L,9.75,-205.0
2024-12-11,2E,L,12.17,-205.0
2024-12-11,2E,L,14.5,-205.0
2024-12-12,f2EL,S,5.08,-205.0
2024-12-12,2E,S,13.83,445.0
2024-12-13,2E,S,20.92,-205.0
2024-12-13,2E,L,9.0,-205.0
2024-12-13,2E,L,5.25,-205.0
2024-12-13,2E,L,7.83,-205.0
2024-12-13,2E,L,7.58,-205.0
2024-12-13,f2EL,S,11.08,-205.0
2024-12-17,2E,S,3.0,-205.0
2024-12-17,2E,S,7.5,-205.0
2024-12-17,2E,L,11.33,-205.0
2024-12-18,2E,L,8.58,-205.0
2024-12-18,2E,L,21.17,-205.0
2024-12-18,2E,L,4.75,-205.0
2024-12-18,2E,L,7.0,-205.0
2024-12-18,2E,S,11.17,-205.0
2024-12-18,2E,S,15.58,-205.0
2024-12-19,2E,L,7.5,-205.0
2024-12-19,2E,S,12.0,-205.0
2024-12-20,f2EL,S,17.92,-205.0
2024-12-20,f2EL,S,1.83,-205.0
2024-12-20,2E,L,9.92,-205.0
2024-12-20,2E,L,11.08,-205.0
2024-12-20,f2EL,S,14.5,-205.0
2024-12-23,2E,L,20.67,-205.0
2024-12-23,2E,L,0.67,-205.0
2024-12-23,2E,S,3.08,-205.0
2024-12-23,2E,S,10.17,-205.0
2024-12-24,2E,L,4.33,-205.0
2024-12-24,2E,L,10.25,1045.0
2024-12-26,2E,L,22.92,-205.0
2024-12-27,2E,S,1.33,2520.0
2024-12-27,2E,S,3.25,-205.0
2024-12-27,2E,S,4.83,-205.0
2024-12-27,2E,S,8.0,1882.5
2024-12-30,2E,S,18.25,-205.0
2024-12-30,2E,S,8.5,-205.0
2024-12-30,2E,S,9.33,-205.0
2024-12-30,2E,S,14.0,-205.0
2024-12-31,2E,L,18.33,-205.0
2024-12-31,2E,L,4.5,-205.0
2024-12-31,2E,S,10.92,-205.0
2024-12-31,2E,S,11.92,-205.0
2025-01-02,2E,L,22.33,-205.0
2025-01-02,2E,L,21.67,-205.0
2025-01-02,2E,L,0.42,-205.0
2025-01-02,2E,L,7.5,-205.0
2025-01-02,2E,S,12.25,-205.0
2025-01-03,f2EL,S,17.75,-205.0
2025-01-03,2E,L,19.33,-205.0
2025-01-03,2E,L,3.92,-205.0
2025-01-03,2E,S,12.0,-205.0
2025-01-06,2E,L,21.33,2170.0
2025-01-06,2E,L,0.08,1845.0
2025-01-06,2E,L,2.42,1507.5
2025-01-06,2E,L,5.0,-205.0
2025-01-06,2E,L,7.75,-205.0
2025-01-06,2E,L,10.83,-205.0
2025-01-06,2E,S,13.5,-205.0
2025-01-06,2E,S,14.92,-205.0
2025-01-07,2E,S,0.25,-205.0
2025-01-07,2E,L,8.58,-205.0
2025-01-07,2E,L,8.42,-205.0
2025-01-07,2E,S,10.5,-205.0
2025-01-08,2E,L,19.25,-205.0
2025-01-08,2E,L,0.5,-205.0
2025-01-08,2E,L,3.75,-205.0
2025-01-08,2E,L,4.5,-205.0
2025-01-08,2E,S,6.25,-205.0
2025-01-08,2E,S,6.83,-205.0
2025-01-08,f2EL,S,14.17,-205.0
2025-01-09,2E,S,23.08,-205.0
2025-01-09,2E,S,6.92,-205.0
2025-01-10,2E,S,18.75,-205.0
2025-01-10,2E,S,8.0,-205.0
2025-01-10,2E,S,9.83,-205.0
2025-01-10,2E,S,15.0,182.5
2025-01-13,2E,S,3.42,-205.0
2025-01-13,2E,L,13.17,-205.0
2025-01-14,2E,L,0.33,-205.0
2025-01-14,2E,L,3.08,-205.0
2025-01-14,2E,S,6.92,-205.0
2025-01-15,2E,S,22.83,-205.0
2025-01-15,2E,S,23.5,-205.0
2025-01-15,2E,L,3.33,5132.5
2025-01-15,2E,L,5.33,4795.0
2025-01-15,2E,L,6.58,4407.5
2025-01-15,2E,L,8.33,-205.0
2025-01-15,2E,S,11.33,-205.0
2025-01-16,2E,S,21.0,-205.0
2025-01-16,2E,S,0.33,-205.0
2025-01-16,2E,S,0.08,-205.0
2025-01-16,2E,S,9.25,-205.0
2025-01-17,2E,L,17.83,2970.0
2025-01-17,2E,L,18.83,2945.0
2025-01-17,2E,L,20.75,2682.5
2025-01-17,2E,L,23.67,-205.0
2025-01-17,2E,L,4.75,-205.0
2025-01-20,2E,L,4.08,-205.0
2025-01-20,2E,L,9.67,-205.0
2025-01-21,2E,S,19.58,-205.0
2025-01-21,f2EL,S,5.25,-205.0
2025-01-21,2E,L,12.58,-205.0
2025-01-22,2E,L,0.83,1045.0
2025-01-22,2E,L,0.5,982.5
2025-01-22,2E,L,0.33,-205.0
2025-01-23,f2EL,S,18.0,-205.0
2025-01-24,2E,L,21.42,-205.0
2025-01-24,2E,L,21.08,-205.0
2025-01-24,2E,S,23.0,-205.0
2025-01-24,2E,S,5.42,-205.0
2025-01-24,2E,S,12.58,245.0
2025-01-24,2E,S,14.0,-205.0
2025-01-27,2E,S,21.0,-205.0
2025-01-27,2E,S,15.0,-205.0
2025-01-27,2E,S,9.42,-205.0
2025-01-27,2E,S,3.25,-205.0
2025-01-27,2E,S,5.75,-205.0
2025-01-27,2E,L,10.25,-205.0
2025-01-28,2E,S,21.0,-205.0
2025-01-28,2E,L,2.0,-205.0
2025-01-28,2E,S,10.67,-205.0
2025-01-29,f2EL,S,21.33,-205.0
2025-01-30,2E,S,5.08,-205.0
2025-01-30,2E,S,6.75,-205.0
2025-01-30,2E,S,15.92,-42.5
2025-01-31,2E,S,18.25,-205.0
2025-01-31,2E,L,1.67,-205.0
2025-01-31,f2EL,S,4.17,-205.0
2025-01-31,f2EL,S,12.25,3545.0
2025-02-03,2E,S,23.42,-205.0
2025-02-03,2E,S,8.08,-205.0
2025-02-03,2E,L,10.75,-205.0
2025-02-04,2E,S,17.83,-205.0
2025-02-04,2E,S,9.08,-205.0
2025-02-04,2E,S,9.0,-205.0
2025-02-04,2E,S,22.17,-205.0
2025-02-04,2E,S,23.92,-205.0
2025-02-05,2E,S,22.5,-205.0
2025-02-05,2E,L,9.58,-205.0
2025-02-06,2E,L,18.5,-205.0
2025-02-06,2E,L,1.25,-205.0
2025-02-06,2E,S,7.5,-205.0
2025-02-06,2E,S,6.0,-205.0
2025-02-06,2E,S,11.33,-205.0
2025-02-06,2E,S,14.58,-205.0
2025-02-07,f2EL,S,4.25,-205.0
2025-02-07,f2EL,S,6.92,-205.0
2025-02-10,2E,L,9.92,-205.0
2025-02-10,2E,S,11.67,-205.0
2025-02-10,2E,L,13.92,-205.0
2025-02-11,2E,S,21.08,-205.0
2025-02-11,2E,L,11.0,-205.0
2025-02-11,2E,L,10.58,-205.0
2025-02-11,2E,L,13.08,157.5
2025-02-11,2E,L,14.0,-205.0
2025-02-12,2E,S,4.17,-205.0
2025-02-12,f2EL,S,7.5,570.0
2025-02-12,2E,L,10.33,-205.0
2025-02-12,f2EL,S,14.42,-205.0
2025-02-13,2E,L,19.42,-205.0
2025-02-13,2E,L,20.0,-205.0
2025-02-13,2E,L,5.08,-205.0
2025-02-13,2E,L,5.75,-205.0
2025-02-13,2E,L,15.92,-17.5
2025-02-14,2E,L,21.17,-205.0
2025-02-14,2E,S,0.92,-205.0
2025-02-14,2E,S,3.0,-205.0
2025-02-14,2E,S,3.42,-205.0
2025-02-14,2E,S,5.58,-205.0
2025-02-14,2E,S,6.17,-205.0
2025-02-14,2E,L,9.17,-205.0
2025-02-14,2E,L,9.58,-205.0
2025-02-14,2E,L,13.58,-205.0
2025-02-17,2E,L,21.5,-205.0
2025-02-17,2E,S,3.25,-205.0
2025-02-17,2E,S,3.08,-205.0
2025-02-18,2E,S,9.42,-205.0
2025-02-18,2E,S,13.75,-205.0
2025-02-18,2E,S,13.5,-205.0
2025-02-19,2E,S,17.75,-205.0
2025-02-19,2E,S,2.5,-205.0
2025-02-19,2E,L,8.17,-205.0
2025-02-19,2E,L,11.33,-205.0
2025-02-19,2E,L,14.08,-205.0
2025-02-20,2E,S,17.92,1095.0
2025-02-20,2E,S,18.92,1120.0
2025-02-20,2E,L,5.5,-205.0
2025-02-20,2E,L,5.42,-205.0
2025-02-20,2E,L,4.83,-205.0
2025-02-21,2E,L,18.25,-205.0
2025-02-21,2E,L,1.5,-205.0
2025-02-21,2E,L,4.0,-205.0
2025-02-21,2E,S,6.33,-205.0
2025-02-21,2E,S,10.17,-205.0
2025-02-21,2E,S,12.92,-205.0
2025-02-21,2E,S,14.17,-205.0
2025-02-24,2E,L,19.33,-205.0
2025-02-24,2E,L,0.5,-205.0
2025-02-24,f2EL,S,1.67,-205.0
2025-02-24,2E,S,4.83,2732.5
2025-02-24,2E,S,5.0,2682.5
2025-02-25,f2EL,S,8.5,-205.0
2025-02-26,2E,S,17.5,-205.0
2025-02-26,2E,L,4.17,-205.0
2025-02-26,f2EL,S,8.42,-205.0
2025-02-26,2E,L,9.83,-205.0
2025-02-26,2E,L,10.92,-205.0
2025-02-26,2E,L,15.17,-205.0
2025-02-27,f2EL,S,20.08,-205.0
2025-02-27,2E,L,0.83,-205.0
2025-02-27,2E,L,1.0,-205.0
2025-02-27,2E,L,6.5,-205.0
2025-02-27,f2EL,S,7.75,-205.0
2025-02-28,2E,L,5.5,-205.0
2025-02-28,2E,S,7.08,-205.0
2025-02-28,f2EL,S,8.33,-205.0
2025-02-28,f2EL,S,12.25,-205.0
2025-02-28,2E,L,15.75,7.5
2025-03-03,2E,S,22.83,-205.0
2025-03-03,2E,S,19.17,-205.0
2025-03-03,2E,L,5.58,-205.0
2025-03-03,f2EL,S,8.58,5357.5
2025-03-03,2E,S,13.17,-205.0
2025-03-04,f2EL,S,8.67,-205.0
2025-03-05,2E,L,17.92,-205.0
2025-03-05,2E,S,19.0,-205.0
2025-03-05,2E,L,4.08,-205.0
2025-03-05,2E,S,5.42,-205.0
2025-03-05,2E,S,6.25,-205.0
2025-03-05,2E,S,7.92,-205.0
2025-03-05,2E,S,10.5,-205.0
2025-03-06,2E,S,9.67,2820.0
2025-03-06,2E,S,3.83,-205.0
2025-03-06,2E,S,5.75,-205.0
2025-03-06,2E,S,9.08,-205.0
2025-03-06,2E,S,8.25,-205.0
2025-03-06,2E,S,11.92,-205.0
2025-03-07,2E,L,20.0,-205.0
2025-03-07,2E,S,0.58,-205.0
2025-03-07,2E,S,7.17,-205.0
2025-03-07,2E,S,7.5,-205.0
2025-03-07,f2EL,S,9.5,-205.0
2025-03-07,2E,S,10.17,-205.0
2025-03-07,2E,L,14.08,-205.0
2025-03-10,2E,S,1.75,-205.0
2025-03-11,2E,L,21.83,-205.0
2025-03-11,2E,L,1.75,-205.0
2025-03-11,2E,L,3.92,-205.0
2025-03-11,2E,L,4.42,-205.0
2025-03-11,2E,S,5.83,-205.0
2025-03-11,2E,L,14.33,-205.0
2025-03-12,2E,L,22.33,-205.0
2025-03-12,2E,S,20.5,-205.0
2025-03-12,2E,S,23.17,-205.0
2025-03-12,2E,S,2.5,-205.0
2025-03-12,2E,S,9.25,-205.0
2025-03-13,2E,L,18.5,-205.0
2025-03-13,2E,S,21.75,3445.0
2025-03-13,2E,S,23.25,-205.0
2025-03-13,2E,S,0.25,-205.0
2025-03-13,2E,S,1.5,-205.0
2025-03-13,2E,S,7.0,-205.0
2025-03-13,f2EL,S,8.58,-205.0
2025-03-14,2E,L,20.25,-205.0
2025-03-14,2E,L,21.08,-205.0
2025-03-14,f2EL,S,0.92,-205.0
2025-03-14,2E,L,8.0,-205.0
2025-03-14,2E,L,11.17,-205.0
2025-03-17,2E,S,19.17,-205.0
2025-03-17,2E,S,2.17,-205.0
2025-03-17,f2EL,S,8.5,-205.0
2025-03-17,2E,L,14.5,-205.0
2025-03-18,2E,S,19.83,-205.0
2025-03-18,2E,S,21.33,-205.0
2025-03-18,2E,S,23.17,-205.0
2025-03-18,2E,L,4.0,-205.0
2025-03-18,2E,S,8.33,-205.0
2025-03-18,2E,S,10.5,-205.0
2025-03-20,2E,L,20.5,-205.0
2025-03-20,2E,L,1.42,-205.0
2025-03-20,2E,L,23.0,-205.0
2025-03-20,2E,S,6.0,-205.0
2025-03-20,2E,S,11.08,1095.0
2025-03-20,2E,S,11.67,-205.0
2025-03-21,2E,S,22.83,-205.0
2025-03-21,2E,S,4.17,-205.0
2025-03-21,2E,L,8.92,-205.0
2025-03-21,2E,S,9.67,-205.0
2025-03-21,2E,L,12.33,-205.0
2025-03-24,2E,S,13.33,-205.0
2025-03-24,2E,L,15.75,-105.0
2025-03-25,2E,S,0.25,-205.0
2025-03-25,2E,S,0.25,-205.0
2025-03-25,2E,L,8.58,-205.0
2025-03-26,2E,S,23.83,-205.0
2025-03-26,2E,S,1.67,-205.0
2025-03-26,2E,L,7.5,-205.0
2025-03-26,2E,L,8.17,-205.0
2025-03-26,2E,S,10.17,2645.0
2025-03-26,2E,S,10.75,1870.0
2025-03-26,2E,S,11.75,1132.5
2025-03-26,2E,S,13.0,-205.0
2025-03-26,2E,S,14.42,-205.0
2025-03-27,2E,S,2.67,-205.0
2025-03-27,2E,S,7.25,-205.0
2025-03-27,f2EL,S,11.75,-205.0
2025-03-28,2E,S,3.42,-205.0
2025-03-31,2E,L,17.58,-205.0
2025-03-31,2E,S,22.92,-205.0
2025-03-31,2E,L,0.25,-205.0
2025-03-31,2E,S,7.17,-205.0
2025-03-31,2E,L,14.08,232.5
2025-03-31,2E,L,14.58,-205.0
2025-03-31,2E,L,14.92,-205.0
2025-04-01,2E,L,18.08,-205.0
2025-04-01,2E,S,20.67,-205.0
2025-04-01,2E,S,23.83,-205.0
2025-04-01,2E,L,5.0,-205.0
2025-04-01,2E,S,6.17,-205.0
2025-04-01,2E,S,7.08,-205.0
2025-04-01,2E,S,13.83,-205.0
2025-04-03,2E,L,4.0,-205.0
2025-04-03,2E,S,12.83,3370.0
2025-04-03,f2EL,S,14.75,-205.0
2025-04-04,2E,S,20.08,-205.0
2025-04-04,2E,L,1.5,-205.0
2025-04-08,2E,L,21.42,-205.0
2025-04-08,2E,L,2.92,-205.0
2025-04-08,2E,L,8.92,-205.0
